'y-axis saved as y
'Q,Y2Mn2O7_04032018.raw,Diff,Ycalc,Bkg
4.90078251,57,-7.71607235,64.7160723,59.241337
4.90194473,78,13.731383,64.268617,59.239222
4.90310678,57,-6.88066957,63.8806696,59.2371095
4.90426868,58,-5.542296,63.542296,59.2349992
4.90543043,60,-3.24554813,63.2455481,59.232891
4.90659202,61,-1.98399945,62.9839995,59.2307846
4.90775345,67,4.24758558,62.7524144,59.2286797
4.90891473,60,-2.54649705,62.5464971,59.2265763
4.91007585,68,5.63730196,62.362698,59.2244741
4.91123682,75,12.8019343,62.1980657,59.2223729
4.91239763,61,-1.05013022,62.0501302,59.2202725
4.91355828,55,-6.9168126,61.9168126,59.2181728
4.91471878,51,-10.7963533,61.7963533,59.2160734
4.91587912,62,0.312744585,61.6872554,59.2139742
4.9170393,61,-0.588239013,61.588239,59.211875
4.91819933,64,2.50179517,61.4982048,59.2097756
4.9193592,67,5.58379541,61.4162046,59.2076758
4.92051892,72,10.6585831,61.3414169,59.2055754
4.92167848,62,0.726872209,61.2731278,59.2034742
4.92283788,68,6.78928598,61.210714,59.201372
4.92399713,58,-3.15363012,61.1536301,59.1992686
4.92515622,49,-12.1013971,61.1013971,59.1971638
4.92631515,54,-7.05359289,61.0535929,59.1950575
4.92747393,80,18.9901445,61.0098555,59.1929493
4.92863255,72,11.0278492,60.9721508,59.1908392
4.92979102,61,0.021715451,60.9782845,59.1887268
4.93094932,63,1.85345922,61.1465408,59.1866122
4.93210747,55,-6.19907894,61.1990789,59.1844949
4.93326547,62,0.814676193,61.1853238,59.1823749
4.93442331,64,2.83433285,61.1656671,59.1802519
4.93558099,64,2.85194181,61.1480582,59.1781258
4.93673851,67,5.86775478,61.1322452,59.1759964
4.93789588,61,-0.119146667,61.1191467,59.1738634
4.93905309,74,12.8916279,61.1083721,59.1717267
4.94021014,56,-5.09966625,61.0996663,59.1695861
4.94136704,48,-13.0928916,61.0928916,59.1674414
4.94252378,64,2.91203393,61.0879661,59.1652924
4.94368036,66,4.91518753,61.0848125,59.163139
4.94483678,63,1.91663238,61.0833676,59.1609809
4.94599305,52,-9.08357605,61.083576,59.1588179
4.94714916,61,-0.0853893441,61.0853893,59.1566499
4.94830512,63,1.91123436,61.0887656,59.1544766
4.94946091,60,-1.09366911,61.0936691,59.1522979
4.95061655,60,-1.10006957,61.1000696,59.1501137
4.95177203,65,3.89205792,61.1079421,59.1479236
4.95292736,50,-11.1172667,61.1172667,59.1457276
4.95408252,63,1.8719719,61.1280281,59.1435255
4.95523753,57,-4.14021551,61.1402155,59.141317
4.95639239,58,-3.15382233,61.1538223,59.139102
4.95754708,72,10.8311539,61.1688461,59.1368803
4.95870162,63,1.81471168,61.1852883,59.1346517
4.959856,60,-1.20315435,61.2031543,59.132416
4.96101022,57,-4.22245331,61.2224533,59.1301731
4.96216428,53,-8.24319807,61.2431981,59.1279228
4.96331819,62,0.734594826,61.2654052,59.1256649
4.96447194,85,23.7109052,61.2890948,59.1233992
4.96562553,69,7.68570899,61.314291,59.1211255
4.96677896,76,14.6589787,61.3410213,59.1188437
4.96793224,67,5.63068287,61.3693171,59.1165536
4.96908536,69,7.60078625,61.3992137,59.114255
4.97023832,75,13.5692497,61.4307503,59.1119477
4.97139112,94,32.5360298,61.4639702,59.1096316
4.97254376,61,-0.49892289,61.4989229,59.1073065
4.97369625,69,7.46371441,61.5362856,59.1049722
4.97484858,82,20.4131702,61.5868298,59.1026285
4.97600075,65,3.31617477,61.6838252,59.1002753
4.97715276,62,0.260866081,61.7391339,59.0979123
4.97830461,76,14.2146546,61.7853454,59.0955395
4.97945631,60,-1.83285894,61.8328589,59.0931567
4.98060785,67,5.11743626,61.8825637,59.0907636
4.98175923,84,22.0654317,61.9345683,59.0883601
4.98291045,66,4.01103195,61.988968,59.0859461
4.98406151,61,-1.04586556,62.0458656,59.0835214
4.98521241,60,-2.10537078,62.1053708,59.0810857
4.98636316,72,9.83239838,62.1676016,59.078639
4.98751375,68,5.76731546,62.2326845,59.076181
4.98866417,68,5.69924483,62.3007552,59.0737117
4.98981444,68,5.628041,62.371959,59.0712308
4.99096456,70,7.55354791,62.4464521,59.0687382
4.99211451,64,1.47559801,62.524402,59.0662336
4.9932643,62,-0.605988558,62.6059886,59.0637171
4.99441394,59,-3.69140506,62.6914051,59.0611883
4.99556342,80,17.2191408,62.7808592,59.0586471
4.99671274,66,3.12542549,62.8745745,59.0560933
4.99786189,51,-11.9727915,62.9727915,59.0535269
4.9990109,54,-9.07576917,63.0757692,59.0509476
5.00015974,58,-5.18378707,63.1837871,59.0483553
5.00130842,65,1.70285336,63.2971466,59.0457498
5.00245694,61,-2.41617357,63.4161736,59.043131
5.00360531,78,14.45878,63.54122,59.0404986
5.00475352,60,-3.67266723,63.6726672,59.0378526
5.00590156,67,3.18907175,63.8109282,59.0351928
5.00704945,64,0.0435487352,63.9564513,59.032519
5.00819718,48,-16.1097231,64.1097231,59.0298311
5.00934475,65,0.728726667,64.2712733,59.0271289
5.01049216,64,-0.441678622,64.4416786,59.0244123
5.01163941,55,-9.62156798,64.621568,59.0216811
5.01278651,69,4.18837158,64.8116284,59.0189351
5.01393344,66,0.987388524,65.0126115,59.0161743
5.01508021,65,-0.225340548,65.2253405,59.0133984
5.01622683,65,-0.450719278,65.4507193,59.0106073
5.01737328,73,7.31025893,65.6897411,59.0078009
5.01851958,50,-15.9435,65.9435,59.0049789
5.01966571,65,-1.21320304,66.213203,59.0021414
5.02081169,68,1.49981523,66.5001848,58.999288
5.02195751,67,0.19407661,66.8059234,58.9964187
5.02310316,63,-4.13205983,67.1320598,58.9935333
5.02424866,75,7.51958058,67.4804194,58.9906317
5.025394,64,-3.85299577,67.8529958,58.9877137
5.02653918,53,-15.251032,68.251032,58.9847792
5.0276842,67,-1.66885724,68.6688572,58.981828
5.02882906,77,7.9035502,69.0964498,58.9788601
5.02997376,65,-4.58733491,69.5873349,58.9758751
5.0311183,59,-11.1220745,70.1220745,58.9728731
5.03226268,69,-1.69995265,70.6999527,58.9698538
5.0334069,59,-12.325466,71.325466,58.9668172
5.03455096,65,-7.00397305,72.003973,58.963763
5.03569486,67,-5.74160647,72.7416065,58.9606912
5.0368386,66,-7.54541116,73.5454112,58.9576016
5.03798218,70,-4.42351076,74.4235108,58.9544941
5.0391256,74,-1.38531085,75.3853108,58.9513685
5.04026885,79,2.55825251,76.4417475,58.9482247
5.04141195,81,3.39440665,77.6055934,58.9450625
5.04255489,89,10.1081612,78.8918388,58.9418819
5.04369767,87,6.68122117,80.3187788,58.9386826
5.04484029,88,6.08200028,81.9179997,58.9354647
5.04598275,79,-4.74756927,83.7475693,58.9322278
5.04712505,120,34.2494617,85.7505383,58.9289719
5.04826719,114,26.0059533,87.9940467,58.9256969
5.04940916,119,28.4674342,90.5325658,58.9224026
5.05055098,111,17.5794475,93.4205525,58.919089
5.05169264,114,17.276076,96.723924,58.9157558
5.05283413,114,13.4756932,100.524307,58.9124029
5.05397547,125,20.0764737,104.923526,58.9090302
5.05511664,126,15.9505224,110.049478,58.9056376
5.05625766,158,41.9361695,116.06383,58.902225
5.05739851,171,47.8279287,123.172071,58.8987922
5.0585392,160,28.3636348,131.636365,58.8953392
5.05967974,174,32.2085498,141.79145,58.8918657
5.06082011,161,6.93715301,154.062847,58.8883716
5.06196032,216,47.0157921,168.984208,58.8848569
5.06310037,195,7.79515077,187.204849,58.8813214
5.06424026,218,8.53389345,209.466107,58.8777651
5.06537998,226,-10.500887,236.500887,58.8741876
5.06651955,256,-12.7718595,268.77186,58.8705891
5.06765896,261,-44.9565294,305.956529,58.8669692
5.0687982,328,-18.2013448,346.201345,58.863328
5.06993729,415,29.8295743,385.170426,58.8596653
5.07107621,393,-23.2700713,416.270071,58.8559809
5.07221497,446,13.2543494,432.745651,58.8522748
5.07335357,476,44.6853853,431.314615,58.8485469
5.07449201,488,73.6104312,414.389569,58.844797
5.07563029,501,112.360892,388.639108,58.841025
5.07676841,448,86.5939297,361.40607,58.8372308
5.07790636,404,65.9364249,338.063575,58.8334143
5.07904415,382,60.6321755,321.367825,58.8295754
5.08018179,324,12.0896576,311.910342,58.8257139
5.08131926,307,-1.62060903,308.620609,58.8218298
5.08245657,283,-25.979892,308.979892,58.817923
5.08359372,303,-6.27244127,309.272441,58.8139932
5.0847307,313,7.53238507,305.467615,58.8100406
5.08586753,302,7.18122053,294.818779,58.8060648
5.08700419,290,12.8331997,277.1668,58.8020659
5.0881407,271,16.2587803,254.74122,58.7980436
5.08927704,273,42.3315005,230.668499,58.793998
5.09041321,216,8.47126721,207.528733,58.7899289
5.09154923,216,29.2085249,186.791475,58.7858362
5.09268509,191,22.0334765,168.966524,58.7817197
5.09382078,144,-9.98474788,153.984748,58.7775795
5.09495631,152,10.482878,141.517122,58.7734154
5.09609168,142,10.8355124,131.164488,58.7692272
5.09722689,124,1.4524521,122.547548,58.7650149
5.09836193,105,-10.3397408,115.339741,58.7607784
5.09949682,89,-20.2727759,109.272776,58.7565177
5.10063154,103,-1.13115944,104.131159,58.7522325
5.1017661,75,-24.7434818,99.7434818,58.7479228
5.1029005,99,3.02625995,95.97374,58.7435885
5.10403473,86,-6.71384273,92.7138427,58.7392295
5.10516881,91,1.12247173,89.8775283,58.7348457
5.10630272,86,-1.39557801,87.395578,58.7304371
5.10743647,92,6.78789663,85.2121034,58.7260035
5.10857005,81,-2.28168325,83.2816833,58.7215448
5.10970348,71,-10.5671594,81.5671594,58.7170609
5.11083674,76,-4.03793487,80.0379349,58.7125518
5.11196984,75,-3.66865585,78.6686558,58.7080174
5.11310277,87,9.56181463,77.4381854,58.7034575
5.11423555,75,-1.32879974,76.3287997,58.6988721
5.11536816,84,8.67444431,75.3255557,58.6942611
5.11650061,62,-12.415789,74.415789,58.6896245
5.1176329,71,-2.58871443,73.5887144,58.684962
5.11876502,56,-16.8351057,72.8351057,58.6802737
5.11989698,56,-16.1470365,72.1470365,58.6755594
5.12102878,78,6.48232931,71.5176707,58.6708191
5.12216042,66,-4.94109181,70.9410918,58.6660527
5.12329189,67,-3.41216245,70.4121625,58.6612602
5.1244232,75,5.07359091,69.9264091,58.6564413
5.12555435,75,5.52007338,69.4799266,58.6515961
5.12668534,67,-2.06929912,69.0692991,58.6467244
5.12781616,79,10.3084662,68.6915338,58.6418262
5.12894682,63,-5.34400601,68.344006,58.6369015
5.13007731,72,3.97558738,68.0244126,58.63195
5.13120765,77,9.26926637,67.7307336,58.6269718
5.13233782,68,0.538800562,67.4611994,58.6219668
5.13346782,64,-3.2142635,67.2142635,58.6169349
5.13459767,78,11.0114205,66.9885795,58.6118761
5.13572735,67,0.217017637,66.7829824,58.6067901
5.13685687,75,8.4035276,66.5964724,58.6016771
5.13798622,61,-5.42820261,66.4282026,58.5965369
5.13911541,58,-8.27746846,66.2774685,58.5913694
5.14024444,75,8.85629996,66.1437,58.5861746
5.1413733,57,-9.0264564,66.0264564,58.5809524
5.142502,57,-8.92542212,65.9254221,58.5757027
5.14363054,66,0.159594261,65.8404057,58.5704255
5.14475892,67,1.22865958,65.7713404,58.5651207
5.14588713,86,20.2817133,65.7182867,58.5597882
5.14701518,57,-8.68143736,65.6814374,58.554428
5.14814306,73,7.3388747,65.6611253,58.54904
5.14927078,78,12.3421665,65.6578335,58.5436241
5.15039834,72,6.32779129,65.6722087,58.5381803
5.15152573,61,-4.70507874,65.7050787,58.5327085
5.15265296,54,-11.757474,65.757474,58.5272087
5.15378002,52,-13.8306546,65.8306546,58.5216807
5.15490693,71,5.07380763,65.9261924,58.5161246
5.15603366,73,6.95309061,66.0469094,58.5105403
5.15716024,64,-2.19977757,66.1997776,58.5049277
5.15828665,64,-2.38542834,66.3854283,58.4992867
5.15941289,55,-11.5941226,66.5941226,58.4936174
5.16053898,71,4.16305323,66.8369468,58.4879195
5.1616649,80,12.8802005,67.1197995,58.4821932
5.16279065,65,-2.44800012,67.4480001,58.4764383
5.16391624,76,8.17214133,67.8278587,58.4706548
5.16504167,70,1.73302177,68.2669782,58.4648427
5.16616693,65,-3.77456187,68.7745619,58.4590018
5.16729203,76,6.63819433,69.3618057,58.4531321
5.16841696,85,14.9575951,70.0424049,58.4472336
5.16954173,76,5.16679126,70.8332087,58.4413063
5.17066634,89,17.2449288,71.7550712,58.43535
5.17179078,79,6.16604216,72.8339578,58.4293648
5.17291505,82,7.89761328,74.1023867,58.4233506
5.17403917,77,1.39870584,75.6012942,58.4173073
5.17516311,94,16.6175771,77.3824229,58.4112349
5.1762869,87,7.48869568,79.5113043,58.4051333
5.17741052,94,11.9291996,82.0708004,58.3990026
5.17853397,93,7.83511694,85.1648831,58.3928426
5.17965726,111,22.0783725,88.9216275,58.3866534
5.18078039,88,-5.49287432,93.4928743,58.3804348
5.18190335,92,-7.04495438,99.0449544,58.3741869
5.18302614,116,10.2704693,105.729531,58.3679096
5.18414878,117,3.38343552,113.616564,58.3616029
5.18527124,88,-34.5691577,122.569158,58.3552667
5.18639355,118,-14.0630536,132.063054,58.348901
5.18751568,122,-19.0340193,141.034019,58.3425057
5.18863766,152,4.03994318,147.960057,58.3360809
5.18975946,156,4.62168219,151.378318,58.3296265
5.19088111,170,19.3331593,150.666841,58.3231424
5.19200258,186,39.5404229,146.459577,58.3166286
5.1931239,155,14.7197793,140.280221,58.3100852
5.19424504,138,4.23420595,133.765794,58.303512
5.19536603,166,37.884365,128.115635,58.296909
5.19648684,143,19.0375926,123.962407,58.2902762
5.1976075,117,-4.4727206,121.472721,58.2836136
5.19872798,116,-4.46029417,120.460294,58.2769212
5.19984831,140,19.5670707,120.432929,58.2701988
5.20096846,113,-7.62351018,120.62351,58.2634466
5.20208845,124,3.87517979,120.12482,58.2566644
5.20320828,111,-7.19365554,118.193656,58.2498522
5.20432794,134,19.4161979,114.583802,58.2430101
5.20544744,114,4.37006772,109.629932,58.236138
5.20656677,116,11.9988553,104.001145,58.2292358
5.20768593,112,13.6460836,98.3539164,58.2223037
5.20880493,90,-3.12952367,93.1295237,58.2153414
5.20992377,84,-4.53354291,88.5335429,58.208349
5.21104244,82,-2.60569811,84.6056981,58.2013266
5.21216094,67,-14.2976456,81.2976456,58.194274
5.21327928,71,-7.52679549,78.5267955,58.1871913
5.21439745,80,3.79449811,76.2055019,58.1800785
5.21551545,75,0.746021243,74.2539788,58.1729354
5.21663329,74,1.39552648,72.6044735,58.1657622
5.21775097,59,-12.2014007,71.2014007,58.1585588
5.21886848,66,-3.99991484,69.9999148,58.1513252
5.21998582,69,0.0359138424,68.9640862,58.1440613
5.221103,64,-4.06516503,68.065165,58.1367673
5.22222001,75,7.71990093,67.2800991,58.1294429
5.22333685,68,1.40967135,66.5903286,58.1220884
5.22445353,39,-26.9808331,65.9808331,58.1147035
5.22557004,75,9.56061534,65.4393847,58.1072884
5.22668639,66,1.04403179,64.9559682,58.0998431
5.22780257,48,-16.5223785,64.5223785,58.0923674
5.22891859,52,-12.1327611,64.1327611,58.0848615
5.23003444,64,0.213802993,63.786197,58.0773253
5.23115012,57,-6.47606155,63.4760615,58.0697587
5.23226563,42,-21.1853221,63.1853221,58.0621619
5.23338098,69,6.08203303,62.917967,58.0545348
5.23449617,74,11.3298277,62.6701723,58.0468774
5.23561119,70,7.60031645,62.3996836,58.0391897
5.23672604,58,-3.98371079,61.9837108,58.0314717
5.23784072,64,2.27500408,61.7249959,58.0237234
5.23895524,61,-0.54342783,61.5434278,58.0159448
5.24006959,70,8.61863226,61.3813677,58.0081359
5.24118378,57,-4.23070761,61.2307076,58.0002967
5.2422978,64,2.90986512,61.0901349,57.9924273
5.24341165,58,-2.95869955,60.9586995,57.9845276
5.24452533,56,-4.83556238,60.8355624,57.9765976
5.24563885,63,2.28002032,60.7199797,57.9686373
5.24675221,50,-10.6112906,60.6112906,57.9606468
5.24786539,58,-2.50890597,60.508906,57.9526261
5.24897841,53,-7.41229965,60.4122997,57.9445751
5.25009126,52,-8.32100011,60.3210001,57.9364939
5.25120395,64,3.76541603,60.234584,57.9283824
5.25231647,74,13.8473298,60.1526702,57.9202408
5.25342882,63,2.92508495,60.0749151,57.912069
5.254541,65,4.99899214,60.0010079,57.903867
5.25565302,57,-2.93066721,59.9306672,57.8956349
5.25676487,60,0.136362252,59.8636377,57.8873726
5.25787655,79,19.2003127,59.7996873,57.8790803
5.25898807,73,13.2613955,59.7386045,57.8707577
5.26009942,66,6.31980353,59.6801965,57.8624052
5.2612106,63,3.37568191,59.6243181,57.8540225
5.26232162,52,-7.57166109,59.5716611,57.8456098
5.26343246,56,-3.52928805,59.5292881,57.8371671
5.26454315,57,-2.5098363,59.5098363,57.8286943
5.26565366,55,-4.46761647,59.4676165,57.8201916
5.26676401,71,11.5773435,59.4226565,57.8116589
5.26787418,52,-7.37923023,59.3792302,57.8030963
5.2689842,72,12.6625771,59.3374229,57.7945038
5.27009404,63,3.70285498,59.297145,57.7858813
5.27120372,70,10.7416862,59.2583138,57.7772291
5.27231322,56,-3.22085299,59.220853,57.7685469
5.27342257,68,8.8153193,59.1846807,57.759835
5.27453174,84,24.8527082,59.1472918,57.7510934
5.27564075,77,17.9316211,59.0683789,57.7423219
5.27674959,68,9.17217756,58.8278224,57.7335208
5.27785826,75,16.2585535,58.7414465,57.72469
5.27896676,75,16.3019196,58.6980804,57.7158295
5.28007509,75,16.3301899,58.6698101,57.7069394
5.28118326,71,12.3568517,58.6431483,57.6980197
5.28229126,54,-4.6188104,58.6188104,57.6890705
5.2833991,67,8.4047222,58.5952778,57.6800918
5.28450676,61,2.42748079,58.5725192,57.6710836
5.28561426,58,-0.550505848,58.5505058,57.662046
5.28672158,81,22.4707887,58.5292113,57.6529789
5.28782874,58,-0.508611403,58.5086114,57.6438825
5.28893574,67,8.51131594,58.4886841,57.6347568
5.29004256,53,-5.46940921,58.4694092,57.6256018
5.29114922,47,-11.4507687,58.4507687,57.6164176
5.29225571,71,12.5672538,58.4327462,57.6072042
5.29336203,61,2.58467277,58.4153272,57.5979616
5.29446818,77,18.6015011,58.3984989,57.5886899
5.29557416,89,30.6177444,58.3822556,57.5793892
5.29667998,83,24.6304393,58.3695607,57.5700594
5.29778562,76,17.5828301,58.4171699,57.5607007
5.2988911,79,20.2611327,58.7388673,57.5513131
5.29999641,59,0.0721854342,58.9278146,57.5418965
5.30110155,71,12.0525842,58.9474158,57.5324512
5.30220653,72,13.0583113,58.9416887,57.5229771
5.30331133,70,11.0644073,58.9355927,57.5134742
5.30441597,61,2.06986447,58.9301355,57.5039427
5.30552044,70,11.0746777,58.9253223,57.4943826
5.30662474,70,11.0788404,58.9211596,57.4847938
5.30772887,95,36.0823441,58.9176559,57.4751766
5.30883283,55,-3.91482149,58.9148215,57.4655309
5.30993662,65,6.08733144,58.9126686,57.4558569
5.31104025,61,2.08878855,58.9112115,57.4461544
5.3121437,53,-5.9104666,58.9104666,57.4364237
5.31324699,67,8.08954722,58.9104528,57.4266647
5.31435011,65,6.08880882,58.9111912,57.4168776
5.31545306,65,6.08729435,58.9127056,57.4070624
5.31655584,64,5.08497717,58.9150228,57.3972191
5.31765845,53,-5.91817244,58.9181724,57.3873478
5.31876089,56,-2.92218748,58.9221875,57.3774486
5.31986317,47,-11.9271046,58.9271046,57.3675215
5.32096527,74,15.0670358,58.9329642,57.3575666
5.32206721,64,5.06018879,58.9398112,57.347584
5.32316897,76,17.0523048,58.9476952,57.3375737
5.32427057,74,15.0433292,58.9566708,57.3275358
5.325372,59,0.0332013586,58.9667986,57.3174703
5.32647326,64,5.02185445,58.9781456,57.3073774
5.32757435,71,12.0092145,58.9907855,57.2972571
5.32867527,67,7.99519954,59.0048005,57.2871095
5.32977602,47,-12.0202811,59.0202811,57.2769345
5.3308766,63,3.96267184,59.0373282,57.2667324
5.33197701,64,4.94394652,59.0560535,57.2565032
5.33307726,51,-8.07658156,59.0765816,57.2462469
5.33417733,66,6.90094879,59.0990512,57.2359637
5.33527724,78,18.876355,59.123645,57.2256535
5.33637697,59,-0.151327062,59.1513271,57.2153165
5.33747653,64,4.81065859,59.1893414,57.2049528
5.33857593,55,-4.25154003,59.25154,57.1945624
5.33967516,64,4.70817182,59.2918282,57.1841454
5.34077421,68,8.66926393,59.3307361,57.1737019
5.3418731,67,7.62700385,59.3729962,57.1632319
5.34297182,48,-11.4191517,59.4191517,57.1527356
5.34407036,51,-8.46961249,59.4696125,57.142213
5.34516874,57,-2.5248474,59.5248474,57.1316642
5.34626695,62,2.41460517,59.5853948,57.1210893
5.34736498,56,-3.65187535,59.6518753,57.1104883
5.34846285,60,0.274992951,59.725007,57.0998614
5.34956055,48,-11.8056243,59.8056243,57.0892087
5.35065808,53,-6.89470083,59.8947008,57.0785302
5.35175543,52,-7.99337809,59.9933781,57.0678259
5.35285262,51,-9.10300063,60.1030006,57.0570961
5.35394964,67,6.77483992,60.2251601,57.0463408
5.35504649,64,3.63825174,60.3617483,57.03556
5.35614316,49,-11.5144559,60.5144559,57.0247539
5.35723967,74,13.3238699,60.6761301,57.0139225
5.35833601,70,9.18089087,60.8191091,57.003066
5.35943217,56,-5.0274557,61.0274557,56.9921844
5.36052817,59,-2.28099482,61.2809948,56.9812778
5.36162399,72,10.4264587,61.5735413,56.9703463
5.36271965,65,3.08872536,61.9112746,56.9593901
5.36381514,62,-0.303448375,62.3034484,56.9484092
5.36491045,62,-0.761649032,62.761649,56.9374036
5.36600559,70,6.69966397,63.300336,56.9263736
5.36710057,80,16.06249,63.93751,56.9153192
5.36819537,76,11.3046043,64.6953957,56.9042404
5.36929,69,3.39905907,65.6009409,56.8931375
5.37038447,81,14.3143244,66.6856756,56.8820104
5.37147876,77,9.0124144,67.9875856,56.8708594
5.37257288,71,1.39253797,69.607462,56.8596844
5.37366683,73,1.19087248,71.8091275,56.8484856
5.37476061,73,-1.01062513,74.0106251,56.8372631
5.37585421,75,-1.25689823,76.2568982,56.826017
5.37694765,91,12.524393,78.475607,56.8147475
5.37804092,106,25.5993464,80.4006536,56.8034545
5.37913401,86,4.29150001,81.7085,56.7921382
5.38022694,86,3.84059717,82.1594028,56.7807988
5.38131969,93,11.2752556,81.7247444,56.7694363
5.38241228,82,1.39003045,80.6099696,56.7580508
5.38350469,95,15.8483474,79.1516526,56.7466425
5.38459693,83,5.32329536,77.6767046,56.7352114
5.385689,75,-1.41655673,76.4165567,56.7237577
5.3867809,89,13.5075956,75.4924044,56.7122815
5.38787263,89,14.0644431,74.9355569,56.7007828
5.38896418,100,25.2916717,74.7083283,56.6892618
5.39005557,73,-1.71337126,74.7133713,56.6777187
5.39114678,77,2.20071949,74.7992805,56.6661535
5.39223782,80,5.21869969,74.7813003,56.6545663
5.39332869,73,-1.49047125,74.4904713,56.6429573
5.39441939,83,9.16307968,73.8369203,56.6313265
5.39550992,71,-1.84498372,72.8449837,56.6196742
5.39660028,68,-3.62974157,71.6297416,56.6080003
5.39769047,80,9.67354753,70.3264525,56.5963051
5.39878048,81,11.9756004,69.0243996,56.5845886
5.39987032,63,-4.87812026,67.8781203,56.5728509
5.40095999,72,5.11404839,66.8859516,56.5610923
5.40204949,76,9.95531807,66.0446819,56.5493127
5.40313882,73,7.66024849,65.3397515,56.5375124
5.40422798,77,12.2470289,64.7529711,56.5256914
5.40531696,68,3.73380563,64.2661944,56.5138499
5.40640577,68,4.13705895,63.8629411,56.501988
5.40749441,56,-7.52909063,63.5290906,56.4901059
5.40858288,61,-2.25292011,63.2529201,56.4782035
5.40967118,55,-8.02485465,63.0248546,56.4662812
5.4107593,63,0.162865846,62.8371342,56.4543389
5.41184726,53,-9.68348622,62.6834862,56.4423769
5.41293504,58,-4.55883942,62.5588394,56.4303952
5.41402265,74,11.5409149,62.4590851,56.418394
5.41511009,63,0.619115127,62.3808849,56.4063734
5.41619735,70,7.67848237,62.3215176,56.3943336
5.41728444,52,-10.2787582,62.2787582,56.3822747
5.41837136,61,-1.25078222,62.2507822,56.3701967
5.41945811,78,15.7639095,62.2360905,56.3580999
5.42054469,64,1.76655019,62.2334498,56.3459844
5.42163109,56,-6.24184598,62.241846,56.3338503
5.42271733,47,-15.2604462,62.2604462,56.3216977
5.42380339,84,21.7114305,62.2885695,56.3095269
5.42488927,62,-0.325662601,62.3256626,56.2973378
5.42597499,67,4.62871879,62.3712812,56.2851307
5.42706053,67,4.5749256,62.4250744,56.2729057
5.4281459,61,-1.48677239,62.4867724,56.2606629
5.4292311,59,-3.55617668,62.5561767,56.2484025
5.43031612,79,16.3668479,62.6331521,56.2361246
5.43140098,59,-3.71762052,62.7176205,56.2238293
5.43248566,73,10.1904428,62.8095572,56.2115169
5.43357017,61,-1.91005999,62.91006,56.1991874
5.4346545,61,-2.04254371,63.0425437,56.1868409
5.43573866,68,4.67701361,63.3229864,56.1744777
5.43682265,80,16.3225661,63.6774339,56.1620978
5.43790647,62,-1.84706088,63.8470609,56.1497015
5.43899011,77,13.0085875,63.9914125,56.1372888
5.44007358,68,3.85696479,64.1430352,56.1248599
5.44115688,61,-3.30357926,64.3035793,56.1124149
5.44224001,77,12.5265839,64.4734161,56.0999541
5.44332296,56,-8.65296569,64.6529657,56.0874775
5.44440574,76,11.1573005,64.8426995,56.0749853
5.44548835,56,-9.04314491,65.0431449,56.0624776
5.44657078,67,1.74508076,65.2549192,56.0499546
5.44765304,71,5.52129246,65.4787075,56.0374165
5.44873513,64,-1.71518554,65.7151855,56.0248633
5.44981704,72,6.0348381,65.9651619,56.0122953
5.45089878,55,-11.2295355,66.2295355,55.9997126
5.45198035,74,7.49069333,66.5093067,55.9871154
5.45306174,65,-1.80558984,66.8055898,55.9745038
5.45414297,69,1.88037087,67.1196291,55.9618779
5.45522401,72,4.54718368,67.4528163,55.9492379
5.45630489,64,-3.80671241,67.8067124,55.936584
5.45738559,43,-25.1830732,68.1830732,55.9239164
5.45846612,77,8.41612011,68.5838799,55.9112351
5.45954647,55,-14.0113761,69.0113761,55.8985404
5.46062665,58,-11.4681121,69.4681121,55.8858324
5.46170666,60,-9.95699877,69.9569988,55.8731112
5.46278649,57,-13.4813736,70.4813736,55.8603771
5.46386615,70,-1.04508116,71.0450812,55.8476302
5.46494564,68,-3.65257233,71.6525723,55.8348706
5.46602495,64,-8.30902764,72.3090276,55.8220985
5.46710409,78,4.97948954,73.0205105,55.8093141
5.46818306,68,-5.79415882,73.7941588,55.7965175
5.46926185,79,4.36157345,74.6384265,55.7837089
5.47034047,79,3.43661257,75.5633874,55.7708885
5.47141891,54,-22.5811198,76.5811198,55.7580564
5.47249718,58,-19.7061929,77.7061929,55.7452128
5.47357528,81,2.04371887,78.9562811,55.7323579
5.4746532,82,1.64706779,80.3529322,55.7194918
5.47573095,70,-11.9225157,81.9225157,55.7066147
5.47680853,88,4.30264167,83.6973583,55.6937267
5.47788593,81,-4.71702807,85.7170281,55.6808281
5.47896316,66,-22.0296214,88.0296214,55.667919
5.48004021,88,-2.69267374,90.6926737,55.6549996
5.48111709,86,-7.77285138,93.7728514,55.64207
5.48219379,78,-19.3427201,97.3427201,55.6291304
5.48327032,101,-0.471466269,101.471466,55.616181
5.48434668,85,-21.2045734,106.204573,55.603222
5.48542286,95,-16.5263554,111.526355,55.5902535
5.48649887,108,-9.30280239,117.302802,55.5772757
5.4875747,117,-6.21770814,123.217708,55.5642888
5.48865036,133,4.253339,128.746661,55.551293
5.48972584,143,9.7594021,133.240598,55.5382884
5.49080115,137,0.84649284,136.153507,55.5252752
5.49187629,140,2.68476299,137.315237,55.5122536
5.49295125,147,9.95668436,137.043316,55.4992237
5.49402603,163,27.0069588,135.993041,55.4861858
5.49510065,139,4.12266331,134.877337,55.47314
5.49617508,142,7.74185992,134.25814,55.4600865
5.49724935,151,16.5175361,134.482464,55.4470255
5.49832343,184,48.2888327,135.711167,55.4339571
