'y-axis saved as y
'x,PKT-3-104-1_2MnO2_Y2O3_FlowO2_650_72.raw,Diff,Bkg,Ycalc
32.9080901,1013,11.5687912,100.303038,1001.43121
32.9285254,1198,32.9499747,100.342121,1165.05003
32.9489608,1362,28.7916425,100.381897,1333.20836
32.9693961,1549,69.2504853,100.42236,1479.74951
32.9898314,1634,57.7885594,100.463507,1576.21144
33.0102667,1662,55.0611713,100.505333,1606.93883
33.030702,1633,56.503439,100.547834,1576.49656
33.0511374,1567,66.4527684,100.591005,1500.54723
33.0715727,1488,95.5950119,100.634843,1392.40499
33.092008,1328,67.0047465,100.679343,1260.99525
33.1124433,1239,122.352528,100.724501,1116.64747
33.1328786,1033,61.3600728,100.770312,971.639927
33.1533139,890,52.1930585,100.816772,837.806941
33.1737493,759,36.3921702,100.863876,722.60783
33.1941846,653,25.3997037,100.911621,627.600296
33.2146199,594,43.0456327,100.960001,550.954367
33.2350552,537,47.3665373,101.009012,489.633463
33.2554905,470,29.4355661,101.05865,440.564434
33.2759258,451,49.9864567,101.108911,401.013543
33.2963612,429,60.6781413,101.159789,368.321859
33.3167965,337,-2.56811645,101.21128,339.568116
33.3372318,347,32.5517,101.26338,314.4483
33.3576671,319,21.6673156,101.316083,297.332684
33.3781024,257,-26.8614533,101.369387,283.861453
33.3985377,287,14.5861202,101.423285,272.41388
33.4189731,294,30.57994,101.477773,263.42006
33.4394084,237,-19.4925897,101.532847,256.49259
33.4598437,253,1.62181768,101.588501,251.378182
33.480279,239,-8.96656638,101.644732,247.966566
33.5007143,256,9.76316174,101.701535,246.236838
33.5211496,222,-24.2741913,101.758904,246.274191
33.541585,230,-18.2408285,101.816836,248.240829
33.5620203,272,19.742437,101.875325,252.257563
33.5824556,252,-6.7860184,101.934366,258.786018
33.6028909,279,10.486402,101.993956,268.513598
33.6233262,290,7.5298411,102.054088,282.470159
33.6437615,326,23.7120449,102.114759,302.287955
33.6641969,341,10.3439178,102.175964,330.656082
33.6846322,379,6.77244468,102.237697,372.227555
33.7050675,437,1.43045643,102.299955,435.569544
33.7255028,487,-50.5584683,102.362731,537.558468
33.7459381,633,-79.8546258,102.426022,712.854626
33.7663734,878,-150.652974,102.489822,1028.65297
33.7868088,1488,-88.7098866,102.554126,1576.70989
33.8072441,2292,-41.3899578,102.618931,2333.38996
33.8276794,2902,10.6560339,102.68423,2891.34397
33.8481147,2802,45.7956905,102.750019,2756.20431
33.86855,2145,-103.455154,102.816293,2248.45515
33.8889853,1884,-98.3789337,102.883047,1982.37893
33.9094207,1878,-72.0335088,102.950276,1950.03351
33.929856,1747,-13.0017022,103.017976,1760.0017
33.9502913,1298,-33.3832685,103.086141,1331.38327
33.9707266,870,-57.8562864,103.154766,927.856286
33.9911619,683,2.70553513,103.223847,680.294465
34.0115972,542,-8.46803312,103.293378,550.468033
34.0320326,546,59.5736376,103.363355,486.426362
34.0524679,478,17.4227894,103.433772,460.577211
34.0729032,476,15.8825574,103.504624,460.117443
34.0933385,507,28.8322031,103.575908,478.167797
34.1137738,502,-6.78400141,103.647616,508.784001
34.1342091,506,-38.0773056,103.719746,544.077306
34.1546445,501,-71.6194799,103.792291,572.61948
34.1750798,523,-61.5010147,103.865246,584.501015
34.1955151,489,-88.0650259,103.938607,577.065026
34.2159504,492,-63.3764896,104.012369,555.37649
34.2363857,464,-60.9105698,104.086526,524.91057
34.256821,466,-21.7879079,104.161074,487.787908
34.2772564,462,16.8690345,104.236007,445.130965
34.2976917,412,12.3560643,104.31132,399.643936
34.318127,372,16.2857942,104.387009,355.714206
34.3385623,344,27.1091784,104.463069,316.890822
34.3589976,336,51.4198704,104.539493,284.58013
34.3794329,310,51.4644473,104.616278,258.535553
34.3998683,306,68.2102279,104.693418,237.789772
34.4203036,288,66.737616,104.770909,221.262384
34.4407389,232,23.9892063,104.848745,208.010794
34.4611742,248,50.7126247,104.926921,197.287375
34.4816095,235,46.4779515,105.005432,188.522048
34.5020448,212,30.7139372,105.084273,181.286063
34.5224802,194,18.7427845,105.163439,175.257216
34.5429155,150,-20.1914791,105.242925,170.191479
34.5633508,167,1.10022856,105.322726,165.899771
34.5837861,176,13.7699793,105.402837,162.230021
34.6042214,163,3.91891991,105.483252,159.08108
34.6246567,169,12.5666449,105.563968,156.433355
34.6450921,180,25.7952148,105.644979,154.204785
34.6655274,161,8.77356601,105.726279,152.226434
34.6859627,140,-10.4903688,105.807864,150.490369
34.706398,161,12.0984644,105.889728,148.901536
34.7268333,147,-0.122677139,105.971868,147.122677
34.7472686,155,10.126896,106.054277,144.873104
34.767704,138,-5.20736744,106.136951,143.207367
34.7881393,159,16.5944205,106.219884,142.40558
34.8085746,157,15.1370812,106.303072,141.862919
34.8290099,141,-0.543335437,106.38651,141.543335
34.8494452,139,-2.52434507,106.470192,141.524345
34.8698805,171,29.5779979,106.554114,141.422002
34.8903159,145,3.76844712,106.638271,141.231553
34.9107512,142,1.28646648,106.722657,140.713534
34.9311865,150,10.3679558,106.807268,139.632044
34.9516218,122,-17.1111042,106.892099,139.111104
34.9720571,140,0.705721508,106.977145,139.294278
34.9924924,122,-17.6625081,107.0624,139.662508
35.0129278,134,-6.17352757,107.14786,140.173528
35.0333631,140,-0.785857452,107.23352,140.785857
35.0537984,149,7.50979657,107.319375,141.490203
35.0742337,135,-7.29177637,107.405421,142.291776
35.094669,168,24.8028767,107.491651,143.197123
35.1151043,132,-12.2143213,107.578062,144.214321
35.1355397,141,-4.353445,107.664647,145.353445
35.155975,145,-1.62915828,107.751404,146.629158
35.1764103,136,-12.0771985,107.838326,148.077199
35.1968456,160,10.190841,107.925408,149.809159
35.2172809,136,-15.9171554,108.012646,151.917155
35.2377162,161,6.92307797,108.100036,154.076922
35.2581516,150,-6.35725089,108.187571,156.357251
35.2785869,167,8.09662879,108.275247,158.903371
35.2990222,134,-27.7809032,108.36306,161.780903
35.3194575,141,-24.0503691,108.451005,165.050369
35.3398928,143,-25.7870019,108.539076,168.787002
35.3603281,131,-42.0864415,108.62727,173.086442
35.3807635,136,-42.070943,108.71558,178.070943
35.4011988,171,-12.8945476,108.804004,183.894548
35.4216341,160,-30.7315205,108.892534,190.731521
35.4420694,184,-14.7214257,108.981168,198.721426
35.4625047,164,-44.1527286,109.0699,208.152729
35.48294,171,-49.0235994,109.158725,220.023599
35.5033754,216,-18.9573091,109.24764,234.957309
35.5238107,210,-43.6212299,109.336638,253.62123
35.544246,266,-11.0390228,109.425716,277.039023
35.5646813,244,-62.2200195,109.514868,306.220019
35.5851166,318,-23.7412158,109.604091,341.741216
35.605552,399,16.2628108,109.693379,382.737189
35.6259873,472,46.3598482,109.782727,425.640152
35.6464226,522,58.139761,109.872132,463.860239
35.6668579,560,69.7469729,109.961589,490.253027
35.6872932,572,70.2567014,110.051092,501.743299
35.7077285,549,47.9878375,110.140638,501.012163
35.7281639,494,1.24195553,110.230222,492.758044
35.7485992,526,46.1708455,110.319839,479.829155
35.7690345,489,25.8205193,110.409485,463.179481
35.7894698,446,1.30503821,110.499156,444.694962
35.8099051,422,-6.41171252,110.588846,428.411713
35.8303404,358,-61.5306098,110.678551,419.53061
35.8507758,379,-45.0201466,110.768268,424.020147
35.8712111,393,-57.6791218,110.857991,450.679122
35.8916464,463,-51.9789277,110.947715,514.978928
35.9120817,572,-64.2093748,111.037438,636.209375
35.932517,718,-81.4419032,111.127154,799.441903
35.9529523,812,-83.0901911,111.216858,895.090191
35.9733877,777,-54.0378462,111.306547,831.037846
35.993823,673,-61.4568015,111.396217,734.456801
36.0142583,559,-155.52722,111.485862,714.52722
36.0346936,646,-103.051072,111.575478,749.051072
36.0551289,628,-123.375792,111.665062,751.375792
36.0755642,573,-130.608639,111.754609,703.608639
36.0959996,505,-165.881437,111.844115,670.881437
36.1164349,566,-116.854882,111.933575,682.854882
36.1368702,653,-82.915992,112.022986,735.915992
36.1573055,727,-98.0975726,112.112342,825.097573
36.1777408,864,-87.5950546,112.201641,951.595055
36.1981761,1060,-60.2693362,112.290878,1120.26934
36.2186115,1328,-7.32884022,112.380048,1335.32884
36.2390468,1596,2.47348437,112.469147,1593.52652
36.2594821,1869,-5.71684222,112.558173,1874.71684
36.2799174,2085,-49.2413328,112.64712,2134.24133
36.3003527,2176,-138.824481,112.735984,2314.82448
36.320788,2281,-98.4684796,112.824761,2379.46848
36.3412234,2206,-130.881657,112.913448,2336.88166
36.3616587,2146,-80.0649329,113.00204,2226.06493
36.382094,1973,-104.217506,113.090534,2077.21751
36.4025293,1894,-2.55981461,113.178925,1896.55981
36.4229646,1632,-52.6580633,113.26721,1684.65806
36.4433999,1479,23.5235241,113.355384,1455.47648
36.4638353,1265,32.0653729,113.443444,1232.93463
36.4842706,1059,22.5551794,113.531386,1036.44482
36.5047059,961,86.9714925,113.619206,874.028508
36.5251412,827,83.0952735,113.706901,743.904726
36.5455765,653,12.0440298,113.794466,640.95597
36.5660118,597,37.3690646,113.881898,559.630935
36.5864472,518,23.0108464,113.969192,494.989154
36.6068825,444,0.882850652,114.056346,443.117149
36.6273178,361,-40.0435459,114.143356,401.043546
36.6477531,350,-16.5457803,114.230218,366.54578
36.6681884,261,-76.9637894,114.316927,337.963789
36.6886237,275,-39.0510531,114.403482,314.051053
36.7090591,259,-34.8635783,114.489877,293.863578
36.7294944,212,-64.6793432,114.57611,276.679343
36.7499297,194,-67.9403372,114.662177,261.940337
36.770365,201,-48.2109163,114.748074,249.210916
36.7908003,179,-59.1485064,114.833799,238.148506
36.8112356,164,-64.4867298,114.919346,228.48673
36.831671,170,-50.027131,115.004714,220.027131
36.8521063,141,-71.5740703,115.089898,212.57407
36.8725416,161,-44.8088798,115.174895,205.80888
36.8929769,140,-59.6105054,115.259702,199.610505
36.9134122,138,-56.2342356,115.344315,194.234236
36.9338475,124,-65.4987983,115.428732,189.498798
36.9542829,124,-61.2515093,115.512948,185.251509
36.9747182,138,-43.4220304,115.59696,181.42203
36.9951535,150,-27.960083,115.680766,177.960083
37.0155888,126,-48.8208683,115.764361,174.820868
37.0360241,151,-20.9487142,115.847744,171.948714
37.0564594,125,-44.2290189,115.93091,169.229019
37.0768948,130,-36.5951266,116.013856,166.595127
37.0973301,140,-24.3755039,116.09658,164.375504
37.1177654,129,-33.3974806,116.179078,162.397481
37.1382007,135,-25.596404,116.261347,160.596404
37.158636,118,-40.8846863,116.343384,158.884686
37.1790713,136,-21.2604057,116.425186,157.260406
37.1995067,136,-19.9100334,116.50675,155.910033
37.219942,117,-37.7155194,116.588074,154.715519
37.2403773,113,-40.6793247,116.669153,153.679325
37.2608126,108,-44.6927478,116.749985,152.692748
37.2812479,119,-32.7954107,116.830568,151.795411
37.3016832,127,-24.0041305,116.910899,151.004131
37.3221186,135,-15.3245085,116.990974,150.324509
37.3425539,129,-20.7031077,117.07079,149.703108
37.3629892,120,-29.1509198,117.150346,149.15092
37.3834245,135,-13.6767824,117.229638,148.676782
37.4038598,116,-32.2834097,117.308664,148.28341
37.4242951,115,-32.9949474,117.38742,147.994947
37.4447305,114,-33.9368616,117.465905,147.936862
37.4651658,129,-19.2342159,117.544115,148.234216
37.4856011,104,-44.4076464,117.622048,148.407646
37.5060364,120,-28.4719047,117.699701,148.471905
37.5264717,104,-44.6025594,117.777072,148.602559
37.546907,108,-40.8383839,117.854158,148.838384
37.5673424,125,-24.19372,117.930957,149.19372
37.5877777,133,-16.6860463,118.007466,149.686046
37.608213,108,-42.3386162,118.083683,150.338616
37.6286483,130,-21.1820105,118.159605,151.18201
37.6490836,105,-47.2554088,118.23523,152.255409
37.6695189,117,-36.6061155,118.310556,153.606115
37.6899543,129,-26.2839166,118.385579,155.283917
37.7103896,126,-31.3244297,118.460299,157.32443
37.7308249,119,-40.7172454,118.534712,159.717245
37.7512602,125,-37.3717567,118.608817,162.371757
37.7716955,126,-39.1305729,118.68261,165.130573
37.7921308,141,-26.8897119,118.756091,167.889712
37.8125662,125,-45.7827185,118.829256,170.782718
37.8330015,152,-22.2668037,118.902104,174.266804
37.8534368,146,-33.0958938,118.974632,179.095894
37.8738721,157,-29.4673901,119.046839,186.46739
37.8943074,142,-56.6383504,119.118722,198.63835
37.9147427,157,-62.6857876,119.190279,219.685788
37.9351781,206,-47.509136,119.261508,253.509136
37.9556134,261,-31.6415372,119.332408,292.641537
37.9760487,273,-35.0695747,119.402976,308.069575
37.996484,240,-45.9729845,119.47321,285.972985
38.0169193,227,-38.1689282,119.543109,265.168928
38.0373546,198,-67.560486,119.612671,265.560486
38.05779,235,-43.0843099,119.681893,278.08431
38.0782253,217,-65.9552994,119.750775,282.955299
38.0986606,212,-62.0884226,119.819314,274.088423
38.1190959,200,-68.9338704,119.887508,268.93387
38.1395312,221,-54.0328204,119.955356,275.03282
38.1599666,216,-74.8623464,120.022856,290.862346
38.1804019,260,-54.5000389,120.090006,314.500039
38.2008372,310,-34.5755982,120.156805,344.575598
38.2212725,298,-80.9977187,120.223251,378.997719
38.2417078,376,-37.7815831,120.289343,413.781583
38.2621431,405,-37.9638015,120.355079,442.963802
38.2825785,434,-26.7757622,120.420458,460.775762
38.3030138,454,-10.8544973,120.485477,464.854497
38.3234491,455,-2.38270128,120.550136,457.382701
38.3438844,400,-42.454693,120.614433,442.454693
38.3643197,418,-4.69643227,120.678367,422.696432
38.384755,379,-19.7119533,120.741936,398.711953
38.4051904,362,-8.96995228,120.805139,370.969952
38.4256257,304,-37.296008,120.867975,341.296008
38.446061,298,-14.3501268,120.930442,312.350127
38.4664963,257,-29.3025474,120.992539,286.302547
38.4869316,252,-12.2072968,121.054265,264.207297
38.5073669,220,-26.1864052,121.115618,246.186405
38.5278023,195,-36.8684991,121.176598,231.868499
38.5482376,182,-38.7010108,121.237203,220.701011
38.5686729,200,-12.0187113,121.297433,212.018711
38.5891082,212,6.76967691,121.357285,205.230323
38.6095435,171,-29.6434641,121.41676,200.643464
38.6299788,190,-8.31464633,121.475855,198.314646
38.6504142,180,-17.4844491,121.534571,197.484449
38.6708495,201,3.53441747,121.592905,197.465583
38.6912848,175,-22.4206741,121.650857,197.420674
38.7117201,187,-9.71306194,121.708427,196.713062
38.7321554,189,-6.06434382,121.765612,195.064344
38.7525907,189,-3.88242701,121.822413,192.882427
38.7730261,196,5.76849268,121.878828,190.231507
38.7934614,207,19.6854634,121.934857,187.314537
38.8138967,192,7.77453173,121.990499,184.225468
38.834332,179,-1.96098764,122.045752,180.960988
38.8547673,167,-10.7117639,122.100617,177.711764
38.8752026,172,-2.774003,122.155093,174.774003
38.895638,168,-4.3485769,122.209179,172.348577
38.9160733,176,5.51927479,122.262874,170.480725
38.9365086,194,24.8464745,122.316177,169.153526
38.9569439,171,2.60764617,122.369089,168.392354
38.9773792,167,-1.08292698,122.421608,168.082927
38.9978145,182,13.8442131,122.473734,168.155787
39.0182499,187,18.4328089,122.525466,168.567191
39.0386852,177,7.70823664,122.576804,169.291763
39.0591205,174,3.68638051,122.627748,170.313619
39.0795558,190,18.3790706,122.678297,171.620929
39.0999911,173,-0.197708959,122.72845,173.197709
39.1204264,198,22.9235364,122.778208,175.076464
39.1408618,195,17.5397783,122.827569,177.460222
39.1612971,209,28.5829173,122.876534,180.417083
39.1817324,196,12.3700601,122.925102,183.62994
39.2021677,214,26.8707099,122.973274,187.12929
39.222603,231,39.9427876,123.021047,191.057212
39.2430383,231,35.6770975,123.068424,195.322903
39.2634737,233,33.1831488,123.115402,199.816851
39.283909,228,22.7227933,123.161983,205.277207
39.3043443,225,12.9217966,123.208165,212.078203
39.3247796,236,15.9897277,123.25395,220.010272
39.3452149,260,30.7296081,123.299336,229.270392
39.3656502,243,2.90244712,123.344324,240.097553
39.3860856,298,45.171603,123.388913,252.828397
39.4065209,279,11.0926574,123.433104,267.907343
39.4269562,286,0.0882695344,123.476896,285.91173
39.4473915,283,-24.5978768,123.520291,307.597877
39.4678268,311,-22.9634327,123.563286,333.963433
39.4882621,346,-20.3297031,123.605884,366.329703
39.5086975,410,3.5562096,123.648083,406.44379
39.5291328,442,-14.5871547,123.689885,456.587155
39.5495681,538,18.3597347,123.731288,519.640265
39.5700034,602,3.03529964,123.772294,598.9647
39.5904387,681,-16.7894814,123.812902,697.789481
39.610874,803,-14.5569189,123.853113,817.556919
39.6313094,902,-52.7269482,123.892927,954.726948
39.6517447,1022,-74.7838089,123.932344,1096.78381
39.67218,1126,-95.2959915,123.971365,1221.29599
39.6926153,1157,-146.627933,124.00999,1303.62793
39.7130506,1160,-171.820183,124.048219,1331.82018
39.7334859,1189,-125.825576,124.086052,1314.82558
39.7539213,1080,-193.043089,124.123491,1273.04309
39.7743566,1101,-121.05939,124.160535,1222.05939
39.7947919,1090,-77.8768872,124.197184,1167.87689
39.8152272,999,-118.07621,124.233441,1117.07621
39.8356625,1070,-20.2426181,124.269303,1090.24262
39.8560978,1085,-35.8876561,124.304774,1120.88766
39.8765332,1126,-85.0566224,124.339852,1211.05662
39.8969685,1266,13.3632726,124.374538,1252.63673
39.9174038,1174,54.3729463,124.408833,1119.62705
39.9378391,912,0.146922589,124.442738,911.853077
39.9582744,814,33.7830034,124.476253,780.216997
39.9787097,770,22.5250723,124.509379,747.474928
39.9991451,852,113.895463,124.542117,738.104537
40.0195804,668,6.44199377,124.574466,661.558006
40.0400157,562,26.3418172,124.606429,535.658183
40.060451,460,32.0489916,124.638005,427.951008
40.0808863,410,51.8537192,124.669196,358.146281
40.1013216,373,58.3370738,124.700001,314.662926
40.121757,331,44.9206569,124.730423,286.079343
40.1421923,324,57.8489614,124.760461,266.151039
40.1626276,308,56.2824076,124.790117,251.717592
40.1830629,295,53.8956642,124.819391,241.104336
40.2034982,319,85.605846,124.848285,233.394154
40.2239335,300,71.9052662,124.876799,228.094734
40.2443689,271,46.0236737,124.904934,224.976326
40.2648042,292,68.0055369,124.932691,223.994463
40.2852395,303,77.7632173,124.960071,225.236783
40.3056748,309,80.1517663,124.987075,228.848234
40.3261101,326,91.1254506,125.013704,234.874549
40.3465454,332,89.0360394,125.039959,242.963961
40.3669808,358,106.023658,125.065841,251.976342
40.3874161,357,97.1447372,125.091351,259.855263
40.4078514,373,108.667267,125.116491,264.332733
40.4282867,365,100.64086,125.14126,264.35914
40.448722,349,88.1580124,125.165661,260.841988
40.4691573,342,86.3575701,125.189695,255.64243
40.4895927,308,58.0661036,125.213362,249.933896
40.510028,310,66.3527135,125.236663,243.647286
40.5304633,301,64.7640115,125.259601,236.235989
40.5508986,277,49.3436702,125.282176,227.65633
40.5713339,263,44.4245881,125.304389,218.575412
40.5917692,270,60.0710101,125.326242,209.92899
40.6122046,267,64.5854441,125.347736,202.414556
40.6326399,262,65.841224,125.368872,196.158776
40.6530752,263,71.9463603,125.389651,191.05364
40.6735105,251,64.2560708,125.410076,186.743929
40.6939458,272,89.180086,125.430146,182.819914
40.7143812,236,56.9400567,125.449863,179.059943
40.7348165,245,69.5694782,125.469229,175.430522
40.7552518,241,69.0090061,125.488246,171.990994
40.7756871,266,97.2085434,125.506913,168.791457
40.7961224,231,65.1747762,125.525234,165.825224
40.8165577,226,62.9534537,125.543209,163.046546
40.8369931,232,71.5949341,125.560839,160.405066
40.8574284,246,88.1800918,125.578127,157.819908
40.8778637,227,71.7541949,125.595074,155.245805
40.898299,239,85.9359747,125.61168,153.064025
40.9187343,223,71.7151768,125.627948,151.284823
40.9391696,215,65.2365922,125.643879,149.763408
40.959605,217,68.540473,125.659475,148.459527
40.9800403,227,79.6263664,125.674736,147.373634
41.0004756,249,102.488532,125.689666,146.511468
41.0209109,229,83.2735833,125.704264,145.726417
41.0413462,217,72.1059652,125.718533,144.894035
41.0617815,228,84.0678244,125.732475,143.932176
41.0822169,207,63.8126021,125.746091,143.187398
41.1026522,211,68.2832132,125.759382,142.716787
41.1230875,247,104.630413,125.77235,142.369587
41.1435228,213,70.8994995,125.784997,142.100501
41.1639581,220,78.1028554,125.797325,141.897145
41.1843934,236,94.2464092,125.809335,141.753591
41.2048288,205,63.331561,125.821028,141.668439
41.2252641,201,59.3585809,125.832407,141.641419
41.2456994,193,51.3266383,125.843473,141.673362
41.2661347,200,58.2337333,125.854228,141.766267
41.28657,197,55.0758753,125.864674,141.924125
41.3070053,223,80.843706,125.874812,142.156294
41.3274407,223,80.531379,125.884644,142.468621
41.347876,219,76.1717919,125.894171,142.828208
41.3683113,189,45.7331849,125.903396,143.266815
41.3887466,201,57.1591757,125.912321,143.840824
41.4091819,240,95.4629245,125.920947,144.537076
41.4296172,223,77.6236165,125.929275,145.376383
41.4500526,197,50.6183009,125.937308,146.381699
41.4704879,226,78.4143417,125.945048,147.585658
41.4909232,202,52.968401,125.952495,149.031599
41.5113585,221,70.2221924,125.959653,150.777808
41.5317938,212,59.0930414,125.966523,152.906959
41.5522291,202,46.4609735,125.973107,155.539027
41.5726645,218,59.1747212,125.979406,158.825279
41.5930998,205,42.0339263,125.985423,162.966074
41.6135351,209,40.6460299,125.991159,168.35397
41.6339704,212,36.3819619,125.996616,175.618038
41.6544057,232,46.1106057,126.001796,185.889394
41.674841,242,40.6495467,126.006702,201.350453
41.6952764,274,47.8985071,126.011334,226.101493
41.7157117,279,13.5225147,126.015695,265.477485
41.736147,290,-26.4012956,126.019786,316.401296
41.7565823,372,20.7502651,126.023611,351.249735
41.7770176,380,33.209522,126.027169,346.790478
41.7974529,387,51.3721045,126.030464,335.627895
41.8178883,366,23.113866,126.033498,342.886134
41.8383236,418,52.4303238,126.036272,365.569676
41.8587589,432,46.3121747,126.038787,385.687825
41.8791942,418,36.2180922,126.041048,381.781908
41.8996295,418,59.3421751,126.043054,358.657825
41.9200648,351,15.4631195,126.044808,335.53688
41.9405002,351,32.6239566,126.046313,318.376043
41.9609355,353,48.3095673,126.047569,304.690433
41.9813708,318,27.2748401,126.048579,290.72516
42.0018061,297,22.3584702,126.049346,274.64153
42.0222414,286,28.9927907,126.04987,257.007209
42.0426767,261,21.3596654,126.050154,239.640335
42.0631121,242,17.9542909,126.0502,224.045709
42.0835474,239,28.2857505,126.05001,210.714249
42.1039827,202,2.64030828,126.049586,199.359692
42.124418,189,-0.484270648,126.048929,189.484271
42.1448533,184,3.30885915,126.048043,180.691141
42.1652886,184,11.1920704,126.046928,172.80793
42.185724,181,14.685077,126.045587,166.314923
42.2061593,200,38.9215745,126.044022,161.078425
42.2265946,179,22.1931004,126.042235,156.8069
42.2470299,161,7.69231794,126.040228,153.307682
42.2674652,191,40.6123919,126.038002,150.387608
42.2879005,176,28.0516215,126.035561,147.948379
42.3083359,164,18.101782,126.032905,145.898218
42.3287712,180,35.8279989,126.030037,144.172001
42.3492065,163,20.2144287,126.026959,142.785571
42.3696418,167,25.1403519,126.023673,141.859648
42.3900771,172,30.7949902,126.020181,141.20501
42.4105124,169,28.6571336,126.016484,140.342866
42.4309478,147,7.46105644,126.012586,139.538944
42.4513831,169,30.1626637,126.008487,138.837336
42.4718184,160,21.7691629,126.004191,138.230837
42.4922537,172,34.2810561,125.999698,137.718944
42.512689,155,17.7134487,125.995011,137.286551
42.5331243,156,19.1086848,125.990132,136.891315
42.5535597,164,27.452109,125.985063,136.547891
42.573995,155,18.7438777,125.979806,136.256122
42.5944303,144,7.98719242,125.974363,136.012808
42.6148656,153,17.184412,125.968736,135.815588
42.6353009,151,15.3368988,125.962926,135.663101
42.6557362,155,19.4450217,125.956937,135.554978
42.6761716,135,-0.491887252,125.950769,135.491887
42.6966069,160,24.5245725,125.944426,135.475428
42.7170422,143,7.49455471,125.937908,135.505445
42.7374775,140,4.42590227,125.931217,135.574098
42.7579128,157,21.2628745,125.924357,135.737125
42.7783481,143,6.75004674,125.917328,136.249953
42.7987835,119,-17.9611701,125.910133,136.96117
42.8192188,133,-4.46272853,125.902774,137.462729
42.8396541,144,5.99456121,125.895252,138.005439
42.8600894,148,9.3843322,125.88757,138.615668
42.8805247,156,16.8046016,125.87973,139.195398
42.90096,159,19.3653633,125.871732,139.634637
42.9213954,145,4.55288263,125.863581,140.447117
42.9418307,148,6.40279257,125.855276,141.597207
42.962266,161,18.2091736,125.846821,142.790826
42.9827013,154,10.0930978,125.838217,143.906902
43.0031366,162,17.1517958,125.829466,144.848204
43.0235719,144,-1.55103463,125.82057,145.551035
43.0440073,189,42.9784503,125.81153,146.02155
43.0644426,189,42.6784959,125.80235,146.321504
43.0848779,148,1.47610978,125.79303,146.52389
43.1053132,146,-0.68100438,125.783573,146.681004
43.1257485,204,57.1725613,125.77398,146.827439
43.1461838,158,10.99645,125.764253,147.00355
43.1666192,161,13.7282073,125.754394,147.271793
43.1870545,196,48.286001,125.744406,147.713999
43.2074898,185,36.580827,125.734289,148.419173
43.2279251,190,40.5231427,125.724045,149.476857
43.2483604,203,52.0190476,125.713678,150.980952
43.2687958,195,41.9589876,125.703187,153.041012
43.2892311,170,14.2004085,125.692575,155.799592
43.3096664,186,26.5420275,125.681845,159.457972
43.3301017,217,52.6841818,125.670997,164.315818
43.350537,217,46.1634826,125.660033,170.836517
43.3709723,234,54.236477,125.648956,179.763523
43.3914077,206,13.6572386,125.637766,192.342761
43.411843,242,31.2230195,125.626467,210.776981
43.4322783,249,9.78927647,125.615058,239.210724
43.4527136,283,-2.90722168,125.603543,285.907222
43.4731489,368,0.602972392,125.591923,367.397028
43.4935842,502,-8.92692198,125.580199,510.926922
43.5140196,701,-30.029072,125.568374,731.029072
43.5344549,941,-8.8491892,125.556448,949.849189
43.5548902,1004,20.7018634,125.544424,983.298137
43.5753255,846,47.4205363,125.532304,798.579464
43.5957608,597,-24.6193072,125.520088,621.619307
43.6161961,587,21.3339041,125.50778,565.666096
43.6366315,581,-21.3237011,125.495379,602.323701
43.6570668,613,-25.9086729,125.482888,638.908673
43.6775021,597,19.3723785,125.470309,577.627621
43.6979374,404,-38.6207234,125.457643,442.620723
43.7183727,293,-37.5401499,125.444891,330.54015
43.738808,228,-34.6136301,125.432056,262.61363
43.7592434,210,-13.3002517,125.419138,223.300252
43.7796787,170,-29.3742091,125.40614,199.374209
43.800114,172,-11.8292428,125.393062,183.829243
43.8205493,156,-17.1405694,125.379907,173.140569
43.8409846,136,-29.4604959,125.366676,165.460496
43.8614199,141,-18.7435181,125.35337,159.743518
43.8818553,148,-7.38260087,125.33999,155.382601
43.9022906,125,-27.0125082,125.32654,152.012508
43.9227259,133,-16.315202,125.313018,149.315202
43.9431612,143,-4.12691843,125.299428,147.126918
43.9635965,121,-24.3520416,125.285771,145.352042
43.9840318,110,-33.9342401,125.272048,143.93424
44.0044672,130,-12.8564529,125.25826,142.856453
44.0249025,131,-10.9794549,125.244408,141.979455
44.0453378,153,11.7528586,125.230495,141.247141
44.0657731,120,-20.6123548,125.216522,140.612355
44.0862084,116,-24.092053,125.202489,140.092053
44.1066437,133,-6.68256798,125.188398,139.682568
44.1270791,138,-1.37301271,125.174251,139.373013
44.1475144,143,3.84557035,125.160048,139.15443
44.1679497,127,-12.0204047,125.145791,139.020405
44.188385,122,-16.9667347,125.131482,138.966735
44.2088203,138,-0.991179086,125.117121,138.991179
44.2292556,130,-9.09191616,125.102709,139.091916
44.249691,121,-18.2548101,125.088249,139.25481
44.2701263,130,-9.45600147,125.073741,139.456001
44.2905616,125,-14.7750041,125.059185,139.775004
44.3109969,121,-19.2192626,125.044585,140.219263
44.3314322,145,4.22645515,125.02994,140.773545
44.3518675,128,-13.4468281,125.015251,141.446828
44.3723029,163,20.744831,125.00052,142.255169
44.3927382,123,-20.2177278,124.985748,143.217728
44.4131735,153,8.63335671,124.970937,144.366643
44.4336088,131,-14.7625848,124.956086,145.762585
44.4540441,126,-21.4618655,124.941197,147.461865
44.4744794,139,-10.4909707,124.926271,149.490971
44.4949148,134,-17.9269189,124.911309,151.926919
44.5153501,125,-29.8915026,124.896312,154.891503
44.5357854,148,-10.4743944,124.881281,158.474394
