'y-axis saved as y
'x,PKT-3-101-2_2MnO2_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
32.7650429,413,79.4613465,333.538654,97.9646755
32.7854782,390,41.9071936,348.092806,98.054998
32.8059135,435,65.1588712,369.841129,98.1465529
32.8263489,462,62.4060077,399.593992,98.2393336
32.8467842,510,72.2802123,437.719788,98.3333331
32.8672195,505,19.8635052,485.136495,98.4285446
32.8876548,617,74.2609015,542.739098,98.5249611
32.9080901,594,-16.2962681,610.296268,98.6225756
32.9285254,691,6.09420651,684.905793,98.7213811
32.9489608,800,40.4178843,759.582116,98.8213707
32.9693961,804,-19.7472835,823.747284,98.9225371
32.9898314,868,0.74808355,867.251916,99.0248732
33.0102667,929,43.1357884,885.864212,99.128372
33.030702,940,57.840233,882.159767,99.2330261
33.0511373,925,64.4985577,860.501442,99.3388283
33.0715727,875,50.2606949,824.739305,99.4457714
33.092008,810,32.5421163,777.457884,99.553848
33.1124433,747,24.471506,722.528494,99.6630507
33.1328786,715,49.9211304,665.07887,99.7733723
33.1533139,659,49.4842843,609.515716,99.8848053
33.1737492,544,-14.3550454,558.355045,99.9973421
33.1941846,541,28.568535,512.431465,100.110975
33.2146199,525,53.4786962,471.521304,100.225698
33.2350552,454,18.7454692,435.254531,100.341501
33.2554905,380,-23.1831063,403.183106,100.458378
33.2759258,401,26.0988715,374.901129,100.576322
33.2963611,358,7.90634956,350.09365,100.695324
33.3167965,354,25.5059042,328.494096,100.815376
33.3372318,317,7.37357922,309.626421,100.936472
33.3576671,301,7.93043817,293.069562,101.058603
33.3781024,306,27.320971,278.679029,101.181762
33.3985377,248,-18.2428515,266.242851,101.30594
33.418973,274,18.4496659,255.550334,101.43113
33.4394084,237,-9.41671776,246.416718,101.557324
33.4598437,260,21.3039717,238.696028,101.684514
33.480279,242,9.68983022,232.31017,101.812693
33.5007143,234,6.79653305,227.203467,101.941852
33.5211496,211,-12.3333937,223.333394,102.071983
33.5415849,195,-25.5827704,220.58277,102.203078
33.5620203,204,-15.0669192,219.066919,102.335129
33.5824556,245,26.0786897,218.92131,102.468129
33.6028909,197,-23.369919,220.369919,102.602069
33.6233262,214,-9.80753203,223.807532,102.73694
33.6437615,240,10.1820681,229.817932,102.872736
33.6641968,218,-21.3755174,239.375517,103.009447
33.6846322,281,26.8842078,254.115792,103.147065
33.7050675,261,-15.9112252,276.911225,103.285583
33.7255028,294,-19.0793757,313.079376,103.424992
33.7459381,330,-42.914356,372.914356,103.565283
33.7663734,439,-37.0287029,476.028703,103.70645
33.7868088,557,-96.7408331,653.740833,103.848482
33.8072441,895,-32.4965503,927.49655,103.991372
33.8276794,1143,-82.1127917,1225.11279,104.135112
33.8481147,1332,2.79246207,1329.20754,104.279692
33.86855,1191,35.9919879,1155.00801,104.425106
33.8889853,946,-29.7518417,975.751842,104.571344
33.9094207,915,-10.3809275,925.380927,104.718398
33.929856,905,12.1133382,892.886662,104.866259
33.9502913,759,9.62700183,749.372998,105.014919
33.9707266,581,23.7919594,557.208041,105.16437
33.9911619,437,19.892616,417.107384,105.314603
34.0115972,357,21.7679317,335.232068,105.46561
34.0320326,364,73.3828586,290.617141,105.617381
34.0524679,310,39.4710138,270.528986,105.769909
34.0729032,322,49.294432,272.705568,105.923185
34.0933385,302,1.52413411,300.475866,106.0772
34.1137738,333,-11.2307789,344.230779,106.231946
34.1342091,334,-22.4963357,356.496336,106.387414
34.1546445,322,14.0460252,307.953975,106.543595
34.1750798,320,51.0011145,268.998885,106.700482
34.1955151,312,48.6967421,263.303258,106.858064
34.2159504,300,36.0648333,263.935167,107.016334
34.2363857,326,87.3843299,238.61567,107.175283
34.256821,278,74.8011153,203.198885,107.334901
34.2772564,232,51.6971049,180.302895,107.495182
34.2976917,264,96.2859161,167.714084,107.656115
34.318127,239,78.7286483,160.271352,107.817692
34.3385623,238,82.6318502,155.36815,107.979904
34.3589976,240,88.1438974,151.856103,108.142743
34.3794329,201,51.8112474,149.188753,108.306199
34.3998683,210,62.9220719,147.077928,108.470264
34.4203036,180,34.6423607,145.357639,108.63493
34.4407389,191,47.0748124,143.925188,108.800187
34.4611742,172,29.2869419,142.713058,108.966027
34.4816095,173,31.327802,141.672198,109.13244
34.5020448,158,17.2494957,140.750504,109.299418
34.5224802,162,22.1840208,139.815979,109.466953
34.5429155,156,17.5414249,138.458575,109.635035
34.5633508,140,3.50153522,136.498465,109.803655
34.5837861,147,11.6228168,135.377183,109.972806
34.6042214,154,19.130986,134.869014,110.142477
34.6246567,128,-6.50091915,134.500919,110.31266
34.6450921,144,9.81126638,134.188734,110.483346
34.6655274,134,0.064781522,133.935218,110.654527
34.6859627,149,15.2226167,133.777383,110.826193
34.706398,113,-20.7436448,133.743645,110.998335
34.7268333,138,4.29266792,133.707332,111.170946
34.7472686,106,-27.6156368,133.615637,111.344015
34.767704,153,19.4618593,133.538141,111.517534
34.7881393,146,12.5197583,133.480242,111.691494
34.8085746,141,7.58433645,133.415664,111.865887
34.8290099,132,-1.29197643,133.291976,112.040703
34.8494452,153,20.0041427,132.995857,112.215934
34.8698805,130,-2.52544609,132.525446,112.39157
34.8903159,96,-36.5725663,132.572566,112.567603
34.9107512,129,-3.71232222,132.712322,112.744024
34.9311865,139,6.16360304,132.836397,112.920824
34.9516218,133,0.0536473627,132.946353,113.097994
34.9720571,148,14.8402712,133.159729,113.275525
34.9924924,128,-5.42047314,133.420473,113.453409
35.0129278,124,-9.73581078,133.735811,113.631637
35.0333631,138,3.9066509,134.093349,113.810199
35.0537984,131,-3.33718317,134.337183,113.989087
35.0742337,117,-17.3138917,134.313892,114.168292
35.094669,117,-17.0942212,134.094221,114.347806
35.1151043,149,14.456942,134.543058,114.527619
35.1355397,123,-12.0586785,135.058678,114.707722
35.155975,152,16.404911,135.595089,114.888107
35.1764103,125,-11.1588407,136.158841,115.068765
35.1968456,145,8.23899968,136.761,115.249687
35.2172809,136,-1.40635516,137.406355,115.430864
35.2377162,118,-20.0997844,138.099784,115.612288
35.2581516,133,-5.84713149,138.847131,115.793949
35.2785869,133,-6.65546573,139.655466,115.975839
35.2990222,144,3.46659172,140.533408,116.157949
35.3194575,165,23.5085273,141.491473,116.340271
35.3398928,144,1.45779013,142.54221,116.522795
35.3603281,162,18.2983106,143.701689,116.705513
35.3807635,164,18.9902618,145.009738,116.888416
35.4011988,155,8.43780976,146.56219,117.071496
35.4216341,126,-22.3822653,148.382265,117.254743
35.4420694,138,-12.3552747,150.355275,117.438149
35.4625047,144,-8.67232088,152.672321,117.621705
35.48294,156,0.509715679,155.490284,117.805403
35.5033754,177,17.9898248,159.010175,117.989233
35.5238107,191,27.2873667,163.712633,118.173188
35.544246,179,8.11156196,170.888438,118.357259
35.5646813,215,32.3652607,182.634739,118.541436
35.5851166,217,13.6823322,203.317668,118.725712
35.6055519,240,1.94957927,238.050421,118.910077
35.6259873,293,12.3853769,280.614623,119.094524
35.6464226,267,-31.2673836,298.267384,119.279043
35.6668579,298,27.1995686,270.800431,119.463626
35.6872932,293,43.8168284,249.183172,119.648265
35.7077285,300,48.3780331,251.621967,119.83295
35.7281638,285,23.7513817,261.248618,120.017674
35.7485992,299,45.3917952,253.608205,120.202428
35.7690345,283,50.0630072,232.936993,120.387203
35.7894698,276,55.9263931,220.073607,120.571992
35.8099051,226,9.76470235,216.235298,120.756784
35.8303404,198,-20.2205325,218.220533,120.941573
35.8507757,224,-1.12651983,225.12652,121.12635
35.8712111,199,-39.4279856,238.427986,121.311106
35.8916464,234,-28.0221366,262.022137,121.495832
35.9120817,286,-15.6456013,301.645601,121.680522
35.932517,348,-10.2114982,358.211498,121.865165
35.9529523,382,-29.7401977,411.740198,122.049755
35.9733876,381,-43.5027182,424.502718,122.234282
35.993823,335,-59.642568,394.642568,122.418739
36.0142583,352,-17.9960334,369.996033,122.603117
36.0346936,286,-84.1082903,370.10829,122.787407
36.0551289,334,-41.6553414,375.655341,122.971603
36.0755642,291,-73.3430315,364.343031,123.155695
36.0959995,260,-82.4980136,342.498014,123.339675
36.1164349,244,-85.7667546,329.766755,123.523536
36.1368702,261,-69.4176466,330.417647,123.707268
36.1573055,222,-119.407887,341.407887,123.890865
36.1777408,287,-73.3195196,360.31952,124.074318
36.1981761,319,-67.2502771,386.250277,124.257618
36.2186114,366,-53.1920659,419.192066,124.440759
36.2390468,453,-6.54196181,459.541962,124.623732
36.2594821,507,-0.727831731,507.727832,124.806528
36.2799174,581,17.3812769,563.618723,124.989141
36.3003527,642,16.0461662,625.953834,125.171561
36.320788,703,11.2359571,691.764043,125.353782
36.3412234,788,31.7816991,756.218301,125.535795
36.3616587,820,7.63895399,812.361046,125.717593
36.382094,882,28.7519243,853.248076,125.899167
36.4025293,839,-34.8369082,873.836908,126.080511
36.4229646,782,-90.9327992,872.932799,126.261615
36.4433999,822,-31.3331819,853.333182,126.442474
36.4638353,808,-10.7785706,818.778571,126.623077
36.4842706,751,-21.6406327,772.640633,126.803419
36.5047059,719,1.04617972,717.95382,126.983492
36.5251412,679,20.6566046,658.343395,127.163287
36.5455765,652,54.0413756,597.958624,127.342797
36.5660118,633,92.7451434,540.254857,127.522016
36.5864472,552,64.4343059,487.565694,127.700934
36.6068825,510,68.9448045,441.055196,127.879545
36.6273178,468,67.0437468,400.956253,128.057842
36.6477531,413,46.1573872,366.842613,128.235816
36.6681884,367,28.9154124,338.084588,128.413461
36.6886237,330,16.118513,313.881487,128.590769
36.7090591,283,-10.3558869,293.355887,128.767732
36.7294944,289,13.0233001,275.9767,128.944344
36.7499297,262,0.794151016,261.205849,129.120597
36.770365,240,-8.58986457,248.589865,129.296485
36.7908003,212,-25.7749706,237.774971,129.471999
36.8112356,179,-49.465785,228.465785,129.647132
36.831671,176,-44.4221523,220.422152,129.821878
36.8521063,175,-38.4480246,213.448025,129.996229
36.8725416,170,-37.3835225,207.383522,130.170179
36.8929769,148,-54.0980781,202.098078,130.34372
36.9134122,150,-47.4847665,197.484766,130.516845
36.9338475,174,-19.4554626,193.455463,130.689547
36.9542829,133,-56.9347408,189.934741,130.86182
36.9747182,129,-57.8467012,186.846701,131.033656
36.9951535,122,-62.112694,184.112694,131.205049
37.0155888,136,-45.727854,181.727854,131.375992
37.0360241,137,-42.7481305,179.748131,131.546477
37.0564594,140,-38.0783717,178.078372,131.716499
37.0768948,139,-37.6758421,176.675842,131.886051
37.0973301,154,-21.5128017,175.512802,132.055125
37.1177654,129,-45.5631092,174.563109,132.223716
37.1382007,149,-24.798759,173.798759,132.391816
37.158636,127,-46.1598088,173.159809,132.55942
37.1790713,133,-39.5908947,172.590895,132.72652
37.1995067,127,-45.047,172.047,132.89311
37.219942,127,-44.4681504,171.46815,133.059184
37.2403773,120,-50.8509644,170.850964,133.224735
37.2608126,136,-34.2320848,170.232085,133.389757
37.2812479,133,-36.54673,169.54673,133.554243
37.3016832,140,-28.8047921,168.804792,133.718188
37.3221186,122,-46.0135053,168.013505,133.881585
37.3425539,131,-36.1923253,167.192325,134.044427
37.3629892,128,-38.3661033,166.366103,134.206709
37.3834245,100,-65.5624369,165.562437,134.368425
37.4038598,140,-24.807886,164.807886,134.529568
37.4242951,122,-42.1255456,164.125546,134.690133
37.4447305,130,-33.5338506,163.533851,134.850112
37.4651658,109,-54.0448696,163.04487,135.009502
37.4856011,154,-8.66373861,162.663739,135.168294
37.5060364,112,-50.3890411,162.389041,135.326485
37.5264717,125,-37.2156128,162.215613,135.484067
37.546907,100,-62.1383957,162.138396,135.641035
37.5673424,128,-34.1371524,162.137152,135.797383
37.5877777,122,-40.1593972,162.159397,135.953106
37.608213,135,-27.2107049,162.210705,136.108197
37.6286483,124,-38.2984667,162.298467,136.262652
37.6490836,135,-27.4598816,162.459882,136.416464
37.6695189,124,-38.7991417,162.799142,136.569629
37.6899543,127,-36.5082573,163.508257,136.72214
37.7103896,99,-65.6698881,164.669888,136.873992
37.7308249,155,-10.6592892,165.659289,137.025179
37.7512602,136,-29.4097736,165.409774,137.175697
37.7716955,147,-17.4059829,164.405983,137.32554
37.7921308,139,-25.0368409,164.036841,137.474703
37.8125662,138,-26.6029241,164.602924,137.62318
37.8330015,111,-54.6013994,165.601399,137.770967
37.8534368,144,-22.6037239,166.603724,137.918057
37.8738721,136,-32.1862318,168.186232,138.064447
37.8943074,136,-35.5660532,171.566053,138.210131
37.9147427,149,-29.1422047,178.142205,138.355103
37.9351781,146,-43.3238921,189.323892,138.49936
37.9556134,185,-19.2607053,204.260705,138.642896
37.9760487,194,-21.6496799,215.64968,138.785706
37.996484,159,-55.7889401,214.78894,138.927785
38.0169193,175,-30.9957297,205.99573,139.069129
38.0373546,171,-29.641701,200.641701,139.209732
38.05779,154,-47.7858611,201.785861,139.349591
38.0782253,151,-53.2979335,204.297934,139.488701
38.0986606,178,-25.1825453,203.182545,139.627056
38.1190959,185,-15.9695086,200.969509,139.764653
38.1395312,147,-57.084468,204.084468,139.901487
38.1599665,163,-53.599552,216.599552,140.037553
38.1804019,179,-57.9498719,236.949872,140.172847
38.2008372,167,-83.5055408,250.505541,140.307364
38.2212725,215,-29.0550299,244.05503,140.441101
38.2417078,193,-43.4062363,236.406236,140.574053
38.2621431,247,9.64026449,237.359736,140.706216
38.2825784,261,18.1918632,242.808137,140.837586
38.3030138,269,26.4651392,242.534861,140.968158
38.3234491,240,8.21183522,231.788165,141.097929
38.3438844,237,17.2881434,219.711857,141.226894
38.3643197,251,40.6117712,210.388229,141.355049
38.384755,225,22.1109404,202.88906,141.482391
38.4051903,200,3.90930515,196.090695,141.608916
38.4256257,185,-4.7240164,189.724016,141.734619
38.446061,177,-6.96096416,183.960964,141.859498
38.4664963,168,-10.9923364,178.992336,141.983548
38.4869316,183,8.12448524,174.875515,142.106765
38.5073669,158,-13.5596263,171.559626,142.229147
38.5278022,151,-17.9364655,168.936465,142.350688
38.5482376,153,-13.8355728,166.835573,142.471387
38.5686729,158,-7.16931396,165.169314,142.591239
38.5891082,145,-18.8561078,163.856108,142.71024
38.6095435,140,-22.8379988,162.837999,142.828389
38.6299788,155,-7.10630629,162.106306,142.94568
38.6504141,130,-31.6381625,161.638162,143.062111
38.6708495,144,-17.2024322,161.202432,143.177679
38.6912848,168,7.1292653,160.870735,143.292381
38.7117201,169,8.35327487,160.646725,143.406212
38.7321554,152,-8.51935078,160.519351,143.519171
38.7525907,159,-1.47915857,160.479159,143.631254
38.773026,156,-4.51809278,160.518093,143.742458
38.7934614,167,6.36789476,160.632105,143.85278
38.8138967,160,-0.820194428,160.820194,143.962217
38.834332,158,-3.08517004,161.08517,144.070767
38.8547673,146,-15.4352163,161.435216,144.178427
38.8752026,158,-3.88746015,161.88746,144.285193
38.8956379,161,-1.47621908,162.476219,144.391064
38.9160733,163,-0.272170637,163.272171,144.496036
38.9365086,130,-34.4286981,164.428698,144.600107
38.9569439,162,-4.28628527,166.286285,144.703275
38.9773792,180,10.5745229,169.425477,144.805536
38.9978145,152,-21.9687603,173.96876,144.906889
39.0182499,153,-24.6308818,177.630882,145.007331
39.0386852,182,4.89745028,177.10255,145.10686
39.0591205,167,-7.57616622,174.576166,145.205473
39.0795558,171,-2.8176716,173.817672,145.303169
39.0999911,177,1.89685794,175.103142,145.399944
39.1204264,179,2.24894617,176.751054,145.495797
39.1408618,194,17.2554212,176.744579,145.590726
39.1612971,180,4.26307879,175.736921,145.684729
39.1817324,182,6.66364442,175.336356,145.777804
39.2021677,193,17.1491588,175.850841,145.869948
39.222603,168,-8.96880786,176.968808,145.96116
39.2430383,173,-5.46220722,178.462207,146.051438
39.2634737,190,9.73118722,180.268813,146.140781
39.283909,190,7.62777366,182.372226,146.229186
39.3043443,187,2.23291594,184.767084,146.316652
39.3247796,183,-4.47714311,187.477143,146.403178
39.3452149,182,-8.53883478,190.538835,146.488761
39.3656502,204,9.99872657,194.001273,146.5734
39.3860856,201,3.07336638,197.926634,146.657093
39.4065209,204,1.60815085,202.391849,146.73984
39.4269562,213,5.5084346,207.491565,146.821639
39.4473915,199,-14.3421861,213.342186,146.902488
39.4678268,215,-5.08780243,220.087802,146.982387
39.4882621,229,1.08997283,227.910027,147.061333
39.5086975,242,4.96968992,237.03031,147.139326
39.5291328,227,-20.6797928,247.679793,147.216365
39.5495681,270,9.84365656,260.156343,147.292449
39.5700034,261,-13.9184217,274.918422,147.367576
39.5904387,303,10.5510295,292.44897,147.441745
39.610874,336,22.7778025,313.222197,147.514957
39.6313094,344,6.28494686,337.715053,147.587209
39.6517447,384,17.6906396,366.30936,147.658501
39.67218,426,26.637799,399.362201,147.728832
39.6926153,446,9.36750329,436.632497,147.798202
39.7130506,475,-1.74068958,476.74069,147.866609
39.7334859,532,14.7219159,517.278084,147.934054
39.7539213,505,-49.9262723,554.926272,148.000535
39.7743566,507,-79.3591977,586.359198,148.066052
39.7947919,520,-89.8003409,609.800341,148.130605
39.8152272,567,-59.5715161,626.571516,148.194193
39.8356625,559,-82.9841281,641.984128,148.256816
39.8560978,550,-115.073578,665.073578,148.318473
39.8765332,622,-81.5514531,703.551453,148.379165
39.8969685,709,-35.7968871,744.796887,148.43889
39.9174038,667,-72.786603,739.786603,148.497649
39.9378391,656,-8.03603811,664.036038,148.555442
39.9582744,570,-9.82552343,579.825523,148.612268
39.9787097,517,-12.7103812,529.710381,148.668128
39.9991451,513,5.72268034,507.27732,148.723021
40.0195804,485,3.54733553,481.452664,148.776948
40.0400157,447,18.1303963,428.869604,148.829909
40.060451,397,27.6340394,369.365961,148.881904
40.0808863,380,56.2801851,323.719815,148.932933
40.1013216,315,22.791953,292.208047,148.982996
40.121757,331,61.092511,269.907489,149.032094
40.1421923,276,22.6993058,253.300694,149.080227
40.1626276,321,80.6034346,240.396565,149.127395
40.1830629,294,63.9434124,230.056588,149.173599
40.2034982,286,64.4116709,221.588329,149.21884
40.2239335,270,55.4561093,214.543891,149.263118
40.2443689,255,46.3809333,208.619067,149.306433
40.2648042,264,60.4000877,203.599912,149.348787
40.2852395,276,76.6665584,199.333442,149.390179
40.3056748,269,73.2855617,195.714438,149.430612
40.3261101,283,90.318561,192.681439,149.470085
40.3465454,270,79.7840209,190.215979,149.508599
40.3669808,320,131.638908,188.361092,149.546155
40.3874161,310,122.726246,187.273754,149.582755
40.4078514,273,85.641214,187.358786,149.618398
40.4282867,275,85.435016,189.564984,149.653087
40.448722,299,103.355346,195.644654,149.686822
40.4691573,292,85.4190846,206.580915,149.719605
40.4895927,285,68.0823875,216.917613,149.751436
40.510028,255,39.7537993,215.246201,149.782316
40.5304633,269,66.0830709,202.916929,149.812248
40.5508986,257,62.8290122,194.170988,149.841232
40.5713339,250,56.654259,193.345741,149.86927
40.5917692,230,33.4120631,196.587937,149.896363
40.6122046,241,44.2989262,196.701074,149.922513
40.6326399,256,65.8223326,190.177667,149.94772
40.6530752,208,26.5424955,181.457505,149.971987
40.6735105,249,73.5890569,175.410943,149.995316
40.6939458,250,77.8554176,172.144582,150.017707
40.7143811,251,80.5661647,170.433835,150.039162
40.7348165,240,70.7597757,169.240224,150.059684
40.7552518,227,59.3932003,167.6068,150.079274
40.7756871,239,73.1544039,165.845596,150.097933
40.7961224,227,62.4993453,164.500655,150.115664
40.8165577,232,68.4836767,163.516323,150.132469
40.836993,219,56.2586109,162.741389,150.148349
40.8574284,236,73.9103163,162.089684,150.163306
40.8778637,220,58.4797771,161.520223,150.177343
40.898299,208,46.9677655,161.032235,150.190462
40.9187343,226,65.3547091,160.645291,150.202664
40.9391696,232,71.6935339,160.306466,150.213952
40.9596049,217,57.0402256,159.959774,150.224328
40.9800403,215,55.4226081,159.577392,150.233794
41.0004756,211,51.8456827,159.154317,150.242353
41.0209109,217,58.1215009,158.878499,150.250006
41.0413462,216,57.3526311,158.647369,150.256757
41.0617815,216,57.5644643,158.435536,150.262608
41.0822168,215,56.7589156,158.241084,150.267561
41.1026522,242,83.9371558,158.062844,150.271618
41.1230875,209,51.100243,157.899757,150.274782
41.1435228,212,54.2504859,157.749514,150.277056
41.1639581,209,51.3998915,157.600108,150.278443
41.1843934,226,68.592893,157.407107,150.278944
41.2048287,216,58.8409633,157.159037,150.278563
41.2252641,216,58.9463942,157.053606,150.277303
41.2456994,215,58.032736,156.967264,150.275166
41.2661347,199,42.0864257,156.913574,150.272155
41.28657,211,54.1129461,156.887054,150.268272
41.3070053,228,71.0984572,156.901543,150.263522
41.3274406,230,73.1016031,156.898397,150.257906
41.347876,202,45.1125512,156.887449,150.251428
41.3683113,233,76.1095878,156.890412,150.244091
41.3887466,207,50.0655901,156.93441,150.235898
41.4091819,220,62.9924375,157.007562,150.226851
41.4296172,199,41.8889455,157.111055,150.216955
41.4500525,221,63.7498469,157.250153,150.206212
41.4704879,224,66.5710517,157.428948,150.194625
41.4909232,216,58.3492495,157.65075,150.182198
41.5113585,218,60.058992,157.941008,150.168933
41.5317938,236,77.6554867,158.344513,150.154835
41.5522291,193,34.1256418,158.874358,150.139907
41.5726644,207,47.4208039,159.579196,150.124152
41.5930998,201,40.467098,160.532902,150.107573
41.6135351,216,54.1407794,161.859221,150.090174
41.6339704,231,67.2298697,163.77013,150.071958
41.6544057,225,58.3592817,166.640718,150.052929
41.674841,224,52.8108945,171.189105,150.033091
41.6952764,221,42.228186,178.771814,150.012447
41.7157117,264,72.5810533,191.418947,149.991001
41.736147,228,18.1419367,209.858063,149.968756
41.7565823,268,39.8952465,228.104753,149.945716
41.7770176,282,49.2546966,232.745303,149.921885
41.7974529,302,81.1539967,220.846003,149.897267
41.8178883,321,112.167008,208.832992,149.871866
41.8383236,279,72.1930101,206.80699,149.845684
41.8587589,286,72.4684813,213.531519,149.818727
41.8791942,296,72.664895,223.335105,149.790998
41.8996295,283,49.3632454,233.636755,149.762501
41.9200648,250,2.10795435,247.892046,149.73324
41.9405002,277,22.6305757,254.369424,149.703219
41.9609355,250,15.8646509,234.135349,149.672443
41.9813708,240,30.570328,209.429672,149.640914
42.0018061,234,36.0447823,197.955218,149.608637
42.0222414,223,23.5000049,199.499995,149.575617
42.0426767,206,0.891208736,205.108791,149.541858
42.0631121,229,28.633925,200.366075,149.507363
42.0835474,214,27.612237,186.387763,149.472138
42.1039827,220,45.2688068,174.731193,149.436185
42.124418,191,22.9518108,168.048189,149.39951
42.1448533,192,27.4783165,164.521683,149.362117
42.1652886,206,43.3006981,162.699302,149.32401
42.185724,190,28.0218351,161.978165,149.285193
42.2061593,183,20.6674427,162.332557,149.245671
42.2265946,178,13.8190381,164.180962,149.205449
42.2470299,176,8.33285763,167.667142,149.164531
42.2674652,188,17.4418473,170.558153,149.12292
42.2879005,173,3.53762243,169.462378,149.080623
42.3083359,180,14.1674025,165.832597,149.037643
42.3287712,182,18.5379172,163.462083,148.993984
42.3492065,198,34.7169998,163.283,148.949653
42.3696418,179,14.783021,164.216979,148.904652
42.3900771,164,-0.207557411,164.207557,148.858987
42.4105124,172,9.53812125,162.461879,148.812662
42.4309478,190,29.5685183,160.431482,148.765682
42.4513831,173,13.8092883,159.190712,148.718052
42.4718184,162,3.41071168,158.589288,148.669777
42.4922537,171,12.6685371,158.331463,148.620861
42.512689,181,22.7407661,158.259234,148.571309
42.5331243,192,33.6994532,158.300547,148.521126
42.5535597,168,9.5764201,158.42358,148.470316
42.573995,181,22.3868732,158.613127,148.418885
42.5944303,170,11.1393947,158.860605,148.366837
42.6148656,182,22.8367295,159.16327,148.314178
42.6353009,174,14.4775691,159.522431,148.260912
42.6557362,188,28.0515726,159.948427,148.207044
42.6761716,178,17.5121343,160.487866,148.152579
42.6966069,168,6.79670647,161.203294,148.097523
42.7170422,172,10.0497627,161.950237,148.041879
42.7374775,186,23.3115959,162.688404,147.985654
42.7579128,176,12.4957204,163.50428,147.928852
42.7783481,167,2.56505319,164.434947,147.871478
42.7987835,186,20.5094798,165.49052,147.813537
42.8192188,171,4.31088465,166.689115,147.755035
42.8396541,164,-4.10728863,168.107289,147.695977
42.8600894,166,-3.74538536,169.745385,147.636367
42.8805247,183,11.3563235,171.643677,147.576211
42.90096,155,-18.8866839,173.886684,147.515514
42.9213954,178,1.53349909,176.466501,147.454281
42.9418307,154,-25.3198197,179.31982,147.392518
42.962266,173,-9.32638698,182.326387,147.330229
42.9827013,172,-13.3681727,185.368173,147.26742
43.0031366,173,-15.2405451,188.240545,147.204097
43.0235719,159,-31.8761836,190.876184,147.140264
43.0440073,181,-12.3760362,193.376036,147.075926
43.0644426,179,-16.9244153,195.924415,147.01109
43.0848779,173,-25.6644377,198.664438,146.94576
43.1053132,167,-34.6368265,201.636826,146.879942
43.1257485,155,-49.8338932,204.833893,146.81364
43.1461838,160,-48.4055045,208.405505,146.746861
43.1666192,211,-1.28198336,212.281983,146.67961
43.1870545,182,-34.4683833,216.468383,146.611892
43.2074898,190,-30.9195935,220.919593,146.543713
43.2279251,185,-40.5121429,225.512143,146.475077
43.2483604,185,-45.0567074,230.056707,146.405991
43.2687957,200,-34.3359427,234.335943,146.33646
43.2892311,186,-52.1574076,238.157408,146.266489
43.3096664,201,-40.4197464,241.419746,146.196083
43.3301017,190,-54.1185659,244.118566,146.125249
43.350537,214,-32.2509342,246.250934,146.053992
43.3709723,201,-47.0862402,248.08624,145.982316
43.3914076,198,-52.1361286,250.136129,145.910229
43.411843,207,-46.2041113,253.204111,145.837734
43.4322783,213,-45.5490858,258.549086,145.764838
43.4527136,207,-61.3595992,268.359599,145.691547
43.4731489,259,-27.6712484,286.671248,145.617865
43.4935842,286,-34.6179646,320.617965,145.543798
43.5140195,368,-10.8096891,378.809689,145.469352
43.5344549,428,-28.347667,456.347667,145.394533
43.5548902,500,-9.93411561,509.934116,145.319345
43.5753255,496,6.05178568,489.948214,145.243795
43.5957608,454,30.9587508,423.041249,145.167888
43.6161961,368,-3.37419317,371.374193,145.09163
43.6366314,324,-33.6104985,357.610498,145.015026
43.6570668,339,-27.4183085,366.418308,144.938082
43.6775021,379,16.0950164,362.904984,144.860803
43.6979374,320,-7.56426155,327.564262,144.783195
43.7183727,283,3.56833383,279.431666,144.705264
43.738808,236,-5.25083103,241.250831,144.627015
43.7592433,207,-9.63262712,216.632627,144.548454
43.7796787,203,1.9010704,201.09893,144.469586
43.800114,187,-3.73041651,190.730417,144.390417
43.8205493,167,-16.4101329,183.410133,144.310953
43.8409846,134,-44.0252544,178.025254,144.2312
43.8614199,161,-12.9338895,173.933889,144.151162
43.8818552,173,2.28027828,170.719722,144.070845
43.9022906,157,-11.084481,168.084481,143.990256
43.9227259,157,-8.8467959,165.846796,143.9094
43.9431612,158,-5.94474086,163.944741,143.828282
43.9635965,152,-10.3397777,162.339778,143.746908
43.9840318,160,-0.973953286,160.973953,143.665283
44.0044671,136,-23.7725363,159.772536,143.583414
44.0249025,172,13.284491,158.715509,143.501306
44.0453378,149,-8.78088358,157.780884,143.418964
44.0657731,155,-1.94978821,156.949788,143.336394
44.0862084,135,-21.2074397,156.20744,143.253602
44.1066437,145,-10.5418384,155.541838,143.170593
44.127079,155,0.0600004405,154.94,143.087373
44.1475144,149,-5.37273245,154.372732,143.003948
44.1679497,149,-4.78793779,153.787938,142.920322
44.188385,153,-0.223082458,153.223082,142.836503
44.2088203,149,-3.81845919,152.818459,142.752494
44.2292556,136,-16.4645489,152.464549,142.668303
44.249691,144,-8.17111495,152.171115,142.583934
44.2701263,153,0.943070853,152.056929,142.499393
44.2905616,149,-3.92951284,152.929513,142.414685
44.3109969,146,-9.61660539,155.616605,142.329817
44.3314322,144,-12.285188,156.285188,142.244793
44.3518675,144,-12.4202197,156.42022,142.15962
44.3723029,153,-3.56426993,156.56427,142.074302
44.3927382,143,-13.7762829,156.776283,141.988845
44.4131735,170,12.9177939,157.082206,141.903256
44.4336088,142,-15.5193098,157.51931,141.817538
44.4540441,131,-27.0610489,158.061049,141.731699
