'y-axis saved as y
'x,PKT-3-101-1_2MnO2_Y2O3_FlowO2_650_24.raw,Diff,Ycalc,Bkg
33.1533139,2093,127.534858,1965.46514,177.332101
33.1737492,1691,138.561014,1552.43899,177.32154
33.1941846,1396,144.17175,1251.82825,177.309774
33.2146199,1154,118.332952,1035.66705,177.296805
33.2350552,1000,121.465838,878.534162,177.282632
33.2554905,861,98.8679032,762.132097,177.267259
33.2759258,731,56.7732837,674.226716,177.250686
33.2963611,643,36.3384922,606.661508,177.232914
33.3167965,555,1.04718731,553.952813,177.213945
33.3372318,493,-19.3556681,512.355668,177.193781
33.3576671,439,-40.2670972,479.267097,177.172423
33.3781024,379,-73.8475581,452.847558,177.149872
33.3985377,377,-54.7703007,431.770301,177.12613
33.418973,348,-67.0393107,415.039311,177.101198
33.4394084,323,-78.9846634,401.984663,177.075079
33.4598437,303,-89.3861078,392.386108,177.047773
33.480279,308,-77.8142561,385.814256,177.019283
33.5007143,296,-86.1388115,382.138811,176.989609
33.5211496,311,-70.3305226,381.330523,176.958755
33.5415849,302,-81.5373172,383.537317,176.92672
33.5620203,253,-136.075807,389.075807,176.893508
33.5824556,313,-85.4764012,398.476401,176.85912
33.6028909,307,-105.512357,412.512357,176.823558
33.6233262,341,-91.4111911,432.411191,176.786823
33.6437615,386,-74.5450005,460.545001,176.748917
33.6641968,418,-82.2361964,500.236196,176.709843
33.6846322,484,-72.6709634,556.670963,176.669602
33.7050675,543,-96.0439996,639.044,176.628196
33.7255028,607,-157.28029,764.28029,176.585627
33.7459381,842,-123.47262,965.47262,176.541896
33.7663734,1156,-153.564541,1309.56454,176.497007
33.7868088,1792,-130.668702,1922.6687,176.450961
33.8072441,2810,-155.73568,2965.73568,176.40376
33.8276794,4019,-342.199932,4361.19993,176.355406
33.8481147,4699,-630.117477,5329.11748,176.305901
33.86855,4436,-590.728824,5026.72882,176.255248
33.8889853,3976,-142.905616,4118.90562,176.203448
33.9094207,3526,-129.728143,3655.72814,176.150504
33.929856,3184,-391.717692,3575.71769,176.096417
33.9502913,2794,-394.252089,3188.25209,176.041191
33.9707266,2127,-269.561898,2396.5619,175.984826
33.9911619,1528,-136.684984,1664.68498,175.927327
34.0115972,1078,-133.819486,1211.81949,175.868694
34.0320326,814,-150.462547,964.462547,175.80893
34.0524679,642,-180.96597,822.96597,175.748038
34.0729032,522,-206.334465,728.334465,175.686019
34.0933385,478,-175.902345,653.902345,175.622877
34.1137738,445,-147.064032,592.064032,175.558613
34.1342091,462,-78.5615886,540.561589,175.493231
34.1546445,378,-117.415056,495.415056,175.426732
34.1750798,368,-84.8860526,452.886053,175.359118
34.1955151,368,-44.8327114,412.832711,175.290394
34.2159504,339,-38.4542154,377.454215,175.22056
34.2363857,289,-59.1123198,348.11232,175.14962
34.256821,314,-10.5845711,324.584571,175.077575
34.2772564,269,-36.8016053,305.801605,175.00443
34.2976917,245,-45.5672284,290.567228,174.930186
34.318127,258,-19.9460413,277.946041,174.854845
34.3385623,243,-24.6196047,267.619605,174.778412
34.3589976,212,-47.0995764,259.099576,174.700887
34.3794329,198,-53.8950482,251.895048,174.622275
34.3998683,196,-49.72435,245.72435,174.542577
34.4203036,185,-55.378264,240.378264,174.461796
34.4407389,193,-42.7022524,235.702252,174.379936
34.4611742,172,-59.5795263,231.579526,174.296998
34.4816095,171,-56.9195505,227.919551,174.212987
34.5020448,183,-41.650296,224.650296,174.127904
34.5224802,141,-80.7138666,221.713867,174.041752
34.5429155,172,-47.0632587,219.063259,173.954535
34.5633508,166,-50.6596354,216.659635,173.866255
34.5837861,146,-68.4668249,214.466825,173.776915
34.6042214,155,-57.4258812,212.425881,173.686518
34.6246567,128,-82.3292493,210.329249,173.595067
34.6450921,147,-60.5439181,207.543918,173.502565
34.6655274,154,-50.0328612,204.032861,173.409016
34.6859627,150,-52.3265039,202.326504,173.314421
34.706398,125,-76.0699636,201.069964,173.218784
34.7268333,129,-70.8982286,199.898229,173.122108
34.7472686,120,-78.6369035,198.636904,173.024397
34.767704,147,-49.6734672,196.673467,172.925653
34.7881393,125,-68.5931335,193.593133,172.825879
34.8085746,145,-46.7660059,191.766006,172.725079
34.8290099,128,-63.570705,191.570705,172.623255
34.8494452,123,-68.2361862,191.236186,172.520412
34.8698805,122,-68.7969747,190.796975,172.416552
34.8903159,130,-60.3875335,190.387533,172.311677
34.9107512,130,-60.0191559,190.019156,172.205793
34.9311865,118,-71.6640376,189.664038,172.098901
34.9516218,117,-72.1713624,189.171362,171.991006
34.9720571,125,-62.9305733,187.930573,171.88211
34.9924924,123,-62.5269509,185.526951,171.772217
35.0129278,109,-75.1965356,184.196536,171.661329
35.0333631,105,-78.9079489,183.907949,171.549452
35.0537984,120,-63.8080849,183.808085,171.436587
35.0742337,127,-56.6057357,183.605736,171.322738
35.094669,138,-44.6110984,182.611098,171.207909
35.1151043,115,-65.8211282,180.821128,171.092103
35.1355397,107,-73.8509088,180.850909,170.975324
35.155975,116,-64.969714,180.969714,170.857574
35.1764103,152,-29.3802287,181.380229,170.738858
35.1968456,118,-64.0883233,182.088323,170.619179
35.2172809,100,-83.1838864,183.183886,170.498541
35.2377162,119,-64.9730747,183.973075,170.376947
35.2581516,130,-54.7080421,184.708042,170.2544
35.2785869,120,-65.532252,185.532252,170.130905
35.2990222,140,-46.4791224,186.479122,170.006464
35.3194575,127,-60.5714531,187.571453,169.881082
35.3398928,131,-57.8370001,188.837,169.754762
35.3603281,137,-53.310777,190.310777,169.627508
35.3807635,134,-58.0374592,192.037459,169.499323
35.4011988,135,-59.0747617,194.074762,169.370211
35.4216341,128,-68.4982541,196.498254,169.240176
35.4420694,156,-43.4083181,199.408318,169.109222
35.4625047,156,-46.9403304,202.94033,168.977352
35.48294,147,-60.2797152,207.279715,168.84457
35.5033754,159,-53.6843569,212.684357,168.710879
35.5238107,179,-40.5182956,219.518296,168.576285
35.544246,186,-42.3009791,228.300979,168.440789
35.5646813,200,-39.7535715,239.753572,168.304397
35.5851166,224,-30.8080938,254.808094,168.167112
35.6055519,250,-24.6200326,274.620033,168.028938
35.6259873,255,-45.1815809,300.181581,167.889879
35.6464226,302,-29.4604493,331.460449,167.749939
35.6668579,327,-39.1640329,366.164033,167.609121
35.6872932,334,-65.1882647,399.188265,167.46743
35.7077285,368,-56.0562958,424.056296,167.324869
35.7281638,377,-59.0522007,436.052201,167.181443
35.7485992,355,-80.3909824,435.390982,167.037155
35.7690345,365,-62.5182758,427.518276,166.89201
35.7894698,342,-76.5868433,418.586843,166.746011
35.8099051,289,-122.488289,411.488289,166.599163
35.8303404,324,-83.6824162,407.682416,166.451469
35.8507757,343,-68.8673096,411.86731,166.302933
35.8712111,373,-61.8207534,434.820753,166.15356
35.8916464,420,-75.2242788,495.224279,166.003354
35.9120817,551,-72.7317813,623.731781,165.852319
35.932517,752,-102.522331,854.522331,165.700459
35.9529523,927,-222.898506,1149.89851,165.547777
35.9733876,1053,-242.207066,1295.20707,165.394279
35.993823,988,-146.703675,1134.70368,165.239968
36.0142583,859,-67.9507426,926.950743,165.084849
36.0346936,750,-109.863849,859.863849,164.928926
36.0551289,763,-111.691991,874.691991,164.772202
36.0755642,652,-155.449507,807.449507,164.614683
36.0959995,522,-113.029523,635.029523,164.456371
36.1164349,395,-84.8226062,479.822606,164.297273
36.1368702,296,-87.8412153,383.841215,164.137391
36.1573055,274,-56.2623852,330.262385,163.976731
36.1777408,232,-68.1137298,300.11373,163.815296
36.1981761,178,-105.228547,283.228547,163.653091
36.2186114,178,-96.642205,274.642205,163.49012
36.2390468,217,-54.9489198,271.94892,163.326387
36.2594821,194,-80.0523625,274.052362,163.161897
36.2799174,259,-21.6115176,280.611518,162.996654
36.3003527,230,-61.6923063,291.692306,162.830663
36.320788,249,-58.3384089,307.338409,162.663928
36.3412234,268,-58.9738354,326.973835,162.496453
36.3616587,273,-75.710846,348.710846,162.328242
36.382094,307,-61.9764869,368.976487,162.159301
36.4025293,249,-134.325689,383.325689,161.989633
36.4229646,297,-91.6650455,388.665045,161.819243
36.4433999,323,-62.0456203,385.04562,161.648136
36.4638353,320,-54.968346,374.968346,161.476316
36.4842706,281,-79.9209727,360.920973,161.303787
36.5047059,284,-59.8689151,343.868915,161.130554
36.5251412,260,-64.1450854,324.145085,160.956621
36.5455765,239,-63.8472946,302.847295,160.781994
36.5660118,236,-45.9006669,281.900667,160.606676
36.5864472,237,-25.8944395,262.89444,160.430672
36.6068825,216,-30.6668714,246.666871,160.253987
36.6273178,188,-45.2924162,233.292416,160.076625
36.6477531,169,-53.4441496,222.44415,159.898591
36.6681884,164,-49.6726779,213.672678,159.719889
36.6886237,179,-27.5497766,206.549777,159.540525
36.7090591,157,-43.7180987,200.718099,159.360502
36.7294944,131,-64.8974807,195.897481,159.179825
36.7499297,129,-62.8825852,191.882585,158.998499
36.770365,131,-57.5593508,188.559351,158.816529
36.7908003,128,-57.8752632,185.875263,158.633919
36.8112356,111,-72.6128107,183.612811,158.450675
36.831671,123,-58.5732285,181.573228,158.266799
36.8521063,103,-76.8127291,179.812729,158.082299
36.8725416,122,-56.1755511,178.175551,157.897177
36.8929769,102,-74.6640685,176.664068,157.711439
36.9134122,142,-33.1002631,175.100263,157.52509
36.9338475,105,-68.3863806,173.386381,157.338134
36.9542829,110,-62.2165372,172.216537,157.150576
36.9747182,107,-64.2960122,171.296012,156.962421
36.9951535,121,-49.4767802,170.47678,156.773673
37.0155888,98,-71.732763,169.732763,156.584338
37.0360241,126,-43.0546933,169.054693,156.39442
37.0564594,127,-41.4348652,168.434865,156.203925
37.0768948,111,-56.8620626,167.862063,156.012856
37.0973301,109,-58.2921128,167.292113,155.821218
37.1177654,114,-52.555141,166.555141,155.629017
37.1382007,129,-36.582831,165.582831,155.436258
37.158636,90,-75.0908225,165.090822,155.242945
37.1790713,107,-57.7036727,164.703673,155.049083
37.1995067,77,-87.4218961,164.421896,154.854677
37.219942,113,-51.2314186,164.231419,154.659731
37.2403773,103,-61.1145107,164.114511,154.464252
37.2608126,111,-52.9340441,163.934044,154.268243
37.2812479,117,-46.7646632,163.764663,154.07171
37.3016832,96,-67.6236366,163.623637,153.874657
37.3221186,128,-35.5123884,163.512388,153.67709
37.3425539,113,-50.4316723,163.431672,153.479013
37.3629892,105,-58.380851,163.380851,153.280431
37.3834245,126,-37.3529698,163.35297,153.08135
37.4038598,120,-43.3474104,163.34741,152.881774
37.4242951,98,-65.4164947,163.416495,152.681709
37.4447305,92,-71.5649416,163.564942,152.481158
37.4651658,116,-47.7353651,163.735365,152.280128
37.4856011,110,-53.9583645,163.958365,152.078624
37.5060364,101,-63.2497116,164.249712,151.876649
37.5264717,101,-63.6229222,164.622922,151.67421
37.546907,120,-45.0962815,165.096281,151.471311
37.5673424,108,-57.6972869,165.697287,151.267957
37.5877777,111,-55.4587943,166.458794,151.064154
37.608213,109,-58.3916707,167.391671,150.859906
37.6286483,95,-73.5166288,168.516629,150.655219
37.6490836,93,-76.8235432,169.823543,150.450097
37.6695189,120,-51.2321355,171.232135,150.244546
37.6899543,110,-62.6133372,172.613337,150.038571
37.7103896,123,-50.9245918,173.924592,149.832177
37.7308249,118,-57.2568591,175.256859,149.625368
37.7512602,119,-57.7672711,176.767271,149.418151
37.7716955,110,-68.6399346,178.639935,149.21053
37.7921308,143,-38.0225776,181.022578,149.00251
37.8125662,147,-37.1040752,184.104075,148.794096
37.8330015,133,-55.2481316,188.248132,148.585294
37.8534368,139,-55.1155274,194.115527,148.376109
37.8738721,131,-71.8885959,202.888596,148.166545
37.8943074,166,-50.8579234,216.857923,147.956608
37.9147427,162,-78.4128567,240.412857,147.746304
37.9351781,202,-78.6892632,280.689263,147.535636
37.9556134,266,-76.0329948,342.032995,147.324611
37.9760487,309,-97.1177364,406.117736,147.113234
37.996484,319,-105.810544,424.810544,146.90151
38.0169193,295,-90.6349882,385.634988,146.689443
38.0373546,296,-55.0005673,351.000567,146.47704
38.05779,283,-67.6989824,350.698982,146.264305
38.0782253,293,-74.3043199,367.30432,146.051244
38.0986606,294,-75.1701518,369.170152,145.837861
38.1190959,333,-18.0410794,351.041079,145.624163
38.1395312,301,-40.4347213,341.434721,145.410154
38.1599665,329,-24.5268689,353.526869,145.195839
38.1804019,369,-18.4689613,387.468961,144.981224
38.2008372,442,-2.04424022,444.04424,144.766314
38.2212725,545,19.6668794,525.333121,144.551114
38.2417078,645,16.5798178,628.420182,144.335629
38.2621431,835,99.5287729,735.471227,144.119866
38.2825784,868,56.5357192,811.464281,143.903828
38.3030138,907,80.0167689,826.983231,143.687521
38.3234491,855,64.9026511,790.097349,143.470951
38.3438844,771,33.3215038,737.678496,143.254122
38.3643197,723,30.1707424,692.829258,143.037041
38.384755,687,38.6256305,648.37437,142.819712
38.4051903,582,-6.1464069,588.146407,142.60214
38.4256257,532,19.9449382,512.055062,142.384331
38.446061,464,28.7124286,435.287571,142.166291
38.4664963,352,-18.6721007,370.672101,141.948024
38.4869316,322,0.553373345,321.446627,141.729535
38.5073669,239,-46.3415024,285.341502,141.510831
38.5278022,200,-58.9807518,258.980752,141.291916
38.5482376,197,-42.5578431,239.557843,141.072795
38.5686729,166,-59.1180513,225.118051,140.853475
38.5891082,163,-51.3468596,214.34686,140.63396
38.6095435,205,-1.3516462,206.351646,140.414255
38.6299788,157,-43.461708,200.461708,140.194367
38.6504141,165,-31.044885,196.044885,139.974299
38.6708495,163,-29.3915775,192.391577,139.754059
38.6912848,146,-42.8298902,188.82989,139.53365
38.7117201,168,-17.1180438,185.118044,139.313078
38.7321554,153,-28.6126507,181.612651,139.09235
38.7525907,125,-53.7421895,178.742189,138.871469
38.773026,144,-31.7622669,175.762267,138.650441
38.7934614,152,-20.6813424,172.681342,138.429272
38.8138967,123,-46.5918772,169.591877,138.207967
38.834332,138,-28.5843736,166.584374,137.986531
38.8547673,136,-27.7859296,163.78593,137.76497
38.8752026,139,-22.3292794,161.329279,137.543289
38.8956379,155,-4.27570158,159.275702,137.321493
38.9160733,152,-5.55125331,157.551253,137.099588
38.9365086,154,-2.08838464,156.088385,136.877579
38.9569439,122,-32.7629182,154.762918,136.655472
38.9773792,144,-9.56985276,153.569853,136.433271
38.9978145,142,-10.6179366,152.617937,136.210983
39.0182499,122,-29.8076741,151.807674,135.988612
39.0386852,159,7.89722937,151.102771,135.766164
39.0591205,143,-7.48510065,150.485101,135.543645
39.0795558,152,2.04863772,149.951362,135.321059
39.0999911,129,-20.5287045,149.528704,135.098412
39.1204264,145,-4.38131165,149.381312,134.875709
39.1408618,150,0.366925425,149.633075,134.652957
39.1612971,152,2.4400792,149.559921,134.430159
39.1817324,159,9.55078384,149.449216,134.207322
39.2021677,159,9.60920422,149.390796,133.984451
39.222603,190,40.6011654,149.398835,133.761551
39.2430383,143,-6.4774812,149.477481,133.538628
39.2634737,149,-0.632403291,149.632403,133.315687
39.283909,152,2.13049818,149.869502,133.092733
39.3043443,161,10.8039171,150.196083,132.869772
39.3247796,163,12.3787144,150.621286,132.646809
39.3452149,192,40.8435765,151.156423,132.42385
39.3656502,175,23.184572,151.815428,132.2009
39.3860856,177,24.3845717,152.615428,131.977964
39.4065209,171,17.4224917,153.577508,131.755048
39.4269562,183,28.272298,154.727702,131.532156
39.4473915,158,1.90169363,156.098306,131.309295
39.4678268,191,33.2703741,157.729626,131.08647
39.4882621,183,23.3276933,159.672307,130.863686
39.5086975,204,42.0095203,161.99048,130.640949
39.5291328,205,40.2340072,164.765993,130.418264
39.5495681,207,38.896108,168.103892,130.195635
39.5700034,197,24.8620136,172.137986,129.97307
39.5904387,184,6.96750186,177.032498,129.750573
39.610874,223,39.9979452,183.002055,129.528148
39.6313094,203,12.6029952,190.397005,129.305803
39.6517447,239,39.3376313,199.662369,129.083542
39.67218,261,49.7349338,211.265066,128.86137
39.6926153,279,53.1740113,225.825989,128.639294
39.7130506,280,35.9638958,244.036104,128.417317
39.7334859,313,46.4204432,266.579557,128.195446
39.7539213,316,21.9300615,294.069938,127.973686
39.7743566,305,-22.3114371,327.311437,127.752042
39.7947919,347,-21.5268621,368.526862,127.53052
39.8152272,398,-26.3549341,424.354934,127.309125
39.8356625,496,-15.2103592,511.210359,127.087862
39.8560978,633,-28.9908049,661.990805,126.866737
39.8765332,941,22.9723131,918.027687,126.645755
39.8969685,1193,-57.6500457,1250.65005,126.424921
39.9174038,1322,-115.022319,1437.02232,126.204241
39.9378391,1253,-25.6234688,1278.62347,125.983721
39.9582744,1053,42.8446782,1010.15532,125.763364
39.9787097,984,109.09735,874.90265,125.543177
39.9991451,871,-15.1598218,886.159822,125.323166
40.0195804,885,-19.5163167,904.516317,125.103334
40.0400157,776,-8.69557377,784.695574,124.883689
40.060451,627,37.7374135,589.262586,124.664234
40.0808863,472,39.4703761,432.529624,124.444976
40.1013216,360,24.0884324,335.911568,124.225919
40.121757,326,47.2360121,278.763988,124.007069
40.1421923,288,44.6871327,243.312867,123.788432
40.1626276,283,63.0457804,219.95422,123.570012
40.1830629,259,55.2037345,203.796265,123.351815
40.2034982,256,63.758595,192.241405,123.133846
40.2239335,262,78.1657169,183.834283,122.916111
40.2443689,243,65.2713013,177.728699,122.698614
40.2648042,248,74.5689273,173.431073,122.481361
40.2852395,237,66.3286506,170.671349,122.264358
40.3056748,238,68.6664042,169.333596,122.047609
40.3261101,212,42.5923997,169.4076,121.83112
40.3465454,239,68.0749124,170.925088,121.614896
40.3669808,244,70.1658381,173.834162,121.398943
40.3874161,273,95.2199822,177.780018,121.183265
40.4078514,241,59.1156433,181.884357,120.967868
40.4282867,281,96.1855832,184.814417,120.752757
40.448722,231,45.603121,185.396879,120.537937
40.4691573,261,77.3161577,183.683842,120.323414
40.4895927,276,95.2574128,180.742587,120.109193
40.510028,241,63.5529399,177.44706,119.895279
40.5304633,238,63.8540524,174.145948,119.681677
40.5508986,284,113.370369,170.629631,119.468393
40.5713339,240,73.1677488,166.832251,119.255431
40.5917692,233,69.8187741,163.181226,119.042797
40.6122046,230,69.7386705,160.26133,118.830497
40.6326399,258,99.2054781,158.794522,118.618534
40.6530752,240,80.9025391,159.097461,118.406915
40.6735105,246,85.1741423,160.825858,118.195645
40.6939458,220,57.37339,162.62661,117.984728
40.7143811,260,97.4570966,162.542903,117.774171
40.7348165,257,97.162353,159.837647,117.563977
40.7552518,236,80.0651839,155.934816,117.354153
40.7756871,251,98.4293934,152.570607,117.144704
40.7961224,225,74.9198535,150.080146,116.935634
40.8165577,243,95.4243321,147.575668,116.726949
40.836993,243,98.7975895,144.20241,116.518653
40.8574284,240,99.8118449,140.188155,116.310753
40.8778637,230,93.7029969,136.297003,116.103252
40.898299,237,104.165249,132.834751,115.896157
40.9187343,217,87.2856322,129.714368,115.689473
40.9391696,217,89.4294414,127.570559,115.483203
40.9596049,241,114.931924,126.068076,115.277354
40.9800403,215,90.0715845,124.928415,115.071931
41.0004756,210,85.9462116,124.053788,114.866938
41.0209109,206,82.7494985,123.250501,114.662382
41.0413462,201,78.4360692,122.563931,114.458265
41.0617815,206,84.0673408,121.932659,114.254595
41.0822168,209,87.8420562,121.157944,114.051376
41.1026522,204,83.9068556,120.093144,113.848612
41.1230875,204,84.4735511,119.526449,113.64631
41.1435228,203,83.8509329,119.149067,113.444473
41.1639581,201,82.1305289,118.869471,113.243107
41.1843934,211,92.3651501,118.63485,113.042218
41.2048287,175,56.5590084,118.440992,112.841809
41.2252641,183,64.7188724,118.281128,112.641886
41.2456994,191,72.8447225,118.155277,112.442454
41.2661347,232,113.935148,118.064852,112.243518
41.28657,207,88.9877308,118.012269,112.045083
41.3070053,224,106.002716,117.997284,111.847153
41.3274406,169,50.9765275,118.023472,111.649735
41.347876,207,88.9036062,118.096394,111.452832
41.3683113,185,66.7777275,118.222273,111.256449
41.3887466,200,81.5904649,118.409535,111.060593
41.4091819,190,71.3279308,118.672069,110.865266
41.4296172,207,87.9745896,119.02541,110.670475
41.4500525,198,78.5342806,119.465719,110.476224
41.4704879,202,81.9707052,120.029295,110.282518
41.4909232,164,43.2499038,120.750096,110.089362
41.5113585,190,68.3310815,121.668919,109.896761
41.5317938,185,62.1819035,122.818096,109.70472
41.5522291,201,76.7156803,124.28432,109.513243
41.5726644,215,88.818837,126.181163,109.322335
41.5930998,209,80.3228206,128.677179,109.132002
41.6135351,191,58.9610333,132.038967,108.942248
41.6339704,202,65.2883547,136.711645,108.753077
41.6544057,199,55.5134139,143.486586,108.564495
41.674841,229,75.1336242,153.866376,108.376506
41.6952764,232,61.1846405,170.81536,108.189115
41.7157117,263,63.2799635,199.720037,108.002327
41.736147,323,76.6028706,246.397129,107.816146
41.7565823,342,39.1489786,302.851021,107.630578
41.7770176,397,67.0649106,329.935089,107.445627
41.7974529,355,51.6223659,303.377634,107.261298
41.8178883,315,42.7533394,272.246661,107.077595
41.8383236,353,85.962859,267.037141,106.894524
41.8587589,330,47.8443915,282.155608,106.712088
41.8791942,330,34.7901311,295.209869,106.530292
41.8996295,321,39.5103185,281.489682,106.349142
41.9200648,293,42.5694521,250.430548,106.168642
41.9405002,300,75.296595,224.703405,105.988796
41.9609355,291,83.1885519,207.811448,105.809609
41.9813708,247,51.3532207,195.646779,105.631086
42.0018061,238,53.1564682,184.843532,105.453231
42.0222414,231,56.7690803,174.23092,105.276049
42.0426767,204,39.8782974,164.121703,105.099544
42.0631121,215,59.9025665,155.097433,104.923722
42.0835474,179,31.6506681,147.349332,104.748585
42.1039827,208,67.260725,140.739275,104.57414
42.124418,194,58.9094372,135.090563,104.400391
42.1448533,177,46.6924002,130.3076,104.227342
42.1652886,200,73.677426,126.322574,104.054997
42.185724,165,41.9582383,123.041762,103.883361
42.2061593,173,52.650981,120.349019,103.712439
42.2265946,152,33.8708693,118.129131,103.542235
42.2470299,159,42.7172574,116.282743,103.372754
42.2674652,151,36.2696447,114.730355,103.203999
42.2879005,154,40.5876679,113.412332,103.035976
42.3083359,169,56.6908772,112.309123,102.868689
42.3287712,146,34.4404095,111.55959,102.702142
42.3492065,155,43.5721779,111.427822,102.536339
42.3696418,165,53.6520731,111.347927,102.371285
42.3900771,138,27.1767403,110.82326,102.206984
42.4105124,166,55.7424638,110.257536,102.043442
42.4309478,142,32.2668605,109.733139,101.880661
42.4513831,146,36.7090315,109.290968,101.718646
42.4718184,143,34.082922,108.917078,101.557402
42.4922537,136,27.4086265,108.591374,101.396932
42.512689,162,53.6924155,108.307584,101.237242
42.5331243,140,31.9369345,108.063065,101.078335
42.5535597,169,61.1441017,107.855898,100.920216
42.573995,141,33.3145953,107.685405,100.762889
42.5944303,147,39.4484659,107.551534,100.606357
42.6148656,151,43.5453297,107.45467,100.450626
42.6353009,140,32.6055601,107.39444,100.295699
42.6557362,174,66.6338148,107.366185,100.141581
42.6761716,150,42.6315718,107.368428,99.9882762
42.6966069,138,30.5670066,107.432993,99.8357879
42.7170422,144,36.4166407,107.583359,99.6841206
42.7374775,132,23.9999264,108.000074,99.5332784
42.7579128,146,37.0251713,108.974829,99.3832655
42.7783481,148,38.0542786,109.945721,99.2340859
42.7987835,146,35.5078415,110.492159,99.0857437
42.8192188,159,47.7872403,111.21276,98.9382429
42.8396541,153,40.8232595,112.17674,98.7915876
42.8600894,141,27.5828472,113.417153,98.6457818
42.8805247,155,39.948049,115.051951,98.5008295
42.90096,153,35.7480331,117.251967,98.3567347
42.9213954,177,56.7538533,120.246147,98.2135013
42.9418307,160,35.689183,124.310817,98.0711334
42.962266,166,36.467454,129.532546,97.9296347
42.9827013,182,46.4960706,135.503929,97.7890093
43.0031366,164,23.046848,140.953152,97.6492611
43.0235719,178,34.4440162,143.555984,97.510394
43.0440073,167,24.070995,142.929005,97.3724118
43.0644426,180,39.0935713,140.906429,97.2353183
43.0848779,179,39.493171,139.506829,97.0991175
43.1053132,159,19.78112,139.21888,96.9638131
43.1257485,170,30.8269043,139.173096,96.829409
43.1461838,148,9.66118261,138.338817,96.695909
43.1666192,179,42.2794933,136.720507,96.5633167
43.1870545,196,60.7850794,135.214921,96.431636
43.2074898,197,62.3955004,134.6045,96.3008706
43.2279251,190,54.7880581,135.211942,96.1710243
43.2483604,170,32.9741406,137.025859,96.0421006
43.2687957,173,32.94945,140.05055,95.9141034
43.2892311,179,34.6335974,144.366403,95.7870363
43.3096664,184,33.8153391,150.184661,95.6609028
43.3301017,196,38.0872736,157.912726,95.5357068
43.350537,212,43.8431021,168.156898,95.4114517
43.3709723,240,58.0959907,181.904009,95.2881412
43.3914076,273,72.244267,200.755733,95.1657788
43.411843,269,41.5775342,227.422466,95.0443681
43.4322783,296,29.2723639,266.727636,94.9239127
43.4527136,343,15.2155641,327.784436,94.804416
43.4731489,448,19.3309845,428.669016,94.6858817
43.4935842,579,-25.3462736,604.346274,94.5683131
43.5140195,920,14.263645,905.736355,94.4517137
43.5344549,1320,-13.9721938,1333.97219,94.336087
43.5548902,1619,-68.2651287,1687.26513,94.2214364
43.5753255,1515,-138.647197,1653.6472,94.1077653
43.5957608,1296,-9.77066759,1305.77067,93.9950771
43.6161961,1078,58.0405371,1019.95946,93.8833752
43.6366314,983,32.6743421,950.325658,93.772663
43.6570668,1017,-6.93517278,1023.93517,93.6629437
43.6775021,980,-73.8915321,1053.89153,93.5542207
43.6979374,814,-88.2765094,902.276509,93.4464973
43.7183727,652,-3.5709865,655.570987,93.3397767
43.738808,512,51.7005818,460.299418,93.2340623
43.7592433,311,-29.9652548,340.965255,93.1293572
43.7796787,285,14.5142518,270.485748,93.0256647
43.800114,256,29.2278125,226.772187,92.9229879
43.8205493,197,-0.96616927,197.966169,92.8213301
43.8409846,190,12.0490665,177.950933,92.7206944
43.8614199,184,20.5671745,163.432826,92.6210839
43.8818552,162,9.44451204,152.555488,92.5225018
43.9022906,147,2.83588211,144.164118,92.4249511
43.9227259,142,4.45700349,137.542997,92.328435
43.9431612,161,28.7737501,132.22625,92.2329564
43.9635965,131,3.10749107,127.892509,92.1385185
43.9840318,134,9.6831821,124.316818,92.0451242
44.0044671,131,9.65930033,121.3407,91.9527765
44.0249025,140,21.1566434,118.843357,91.8614784
44.0453378,109,-7.72099749,116.720997,91.7712328
44.0657731,107,-7.91444036,114.91444,91.6820428
44.0862084,122,8.62609678,113.373903,91.5939111
44.1066437,144,31.9401757,112.059824,91.5068407
44.127079,122,11.0584232,110.941577,91.4208344
44.1475144,124,14.0055422,109.994458,91.3358951
44.1679497,123,13.805863,109.194137,91.2520257
44.188385,97,-11.5263482,108.526348,91.1692288
44.2088203,87,-21.0209607,108.020961,91.0875074
44.2292556,115,7.35808545,107.641915,91.006864
44.249691,98,-9.39232069,107.392321,90.9273016
44.2701263,119,11.722858,107.277142,90.8488228
44.2905616,106,-1.30544511,107.305445,90.7714303
44.3109969,112,4.50004336,107.499957,90.6951267
44.3314322,109,1.11535998,107.88464,90.6199148
44.3518675,112,3.50640604,108.493594,90.545797
44.3723029,109,-0.37605553,109.376056,90.4727762
44.3927382,128,17.4012875,110.598712,90.4008547
44.4131735,125,12.752285,112.247715,90.3300352
44.4336088,112,-2.42532928,114.425329,90.2603203
44.4540441,121,3.76929433,117.230706,90.1917123
44.4744794,111,-9.70585748,120.705857,90.1242139
44.4949148,99,-25.7277687,124.727769,90.0578275
44.5153501,144,15.1296828,128.870317,89.9925555
44.5357854,133,0.625869991,132.37413,89.9284003
44.5562207,136,1.58449531,134.415505,89.8653644
44.576656,138,3.46363711,134.536363,89.8034501
44.5970913,131,-1.92566492,132.925665,89.7426598
44.6175267,144,13.0929989,130.907001,89.6829957
44.637962,154,24.6005539,129.399446,89.6244603
44.6583973,136,8.05045437,127.949546,89.5670557
44.6788326,156,29.8007464,126.199254,89.5107843
44.6992679,126,1.97787342,124.022127,89.4556483
44.7197032,117,-4.61828063,121.618281,89.4016498
