'y-axis saved as y
'x,PKT-3-112-1_NaMn2O4_YOCl_650_24_O2.raw,Diff,Ycalc,Bkg
32.7854782,305,18.0524568,286.947543,126.11907
32.8059135,322,28.2984872,293.701513,125.808135
32.8263489,306,5.06607173,300.933928,125.499914
32.8467842,312,4.63723022,307.36277,125.194442
32.8672195,320,7.77588624,312.224114,124.891755
32.8876548,347,31.0708219,315.929178,124.591888
32.9080901,357,37.7444139,319.255586,124.294875
32.9285254,389,66.8456393,322.154361,124.00075
32.9489608,433,109.223886,323.776114,123.709546
32.9693961,430,106.339045,323.660955,123.421297
32.9898314,455,133.10382,321.89618,123.136035
33.0102667,431,112.323522,318.676478,122.853794
33.030702,427,112.877797,314.122203,122.574604
33.0511373,418,109.610109,308.389891,122.298497
33.0715727,377,75.3496684,301.650332,122.025505
33.092008,392,97.9442302,294.05577,121.755659
33.1124433,352,65.8620355,286.137965,121.488988
33.1328786,327,48.6213941,278.378606,121.225522
33.1533139,310,38.8132242,271.186776,120.965291
33.1737492,328,63.2294234,264.770577,120.708324
33.1941846,337,77.5892868,259.410713,120.454649
33.2146199,323,66.9193631,256.080637,120.204295
33.2350552,338,84.0346802,253.96532,119.957289
33.2554905,321,68.9567116,252.043288,119.713658
33.2759258,321,71.4054215,249.594579,119.473429
33.2963611,341,94.3996134,246.600387,119.236629
33.3167965,300,56.6298736,243.370126,119.003282
33.3372318,323,82.9848316,240.015168,118.773416
33.3576671,292,55.4173816,236.582618,118.547054
33.3781024,272,38.6734351,233.326565,118.324222
33.3985377,268,37.3254683,230.674532,118.104942
33.418973,277,48.0176307,228.982369,117.889239
33.4394084,260,31.6234302,228.37657,117.677136
33.4598437,273,43.9691371,229.030863,117.468656
33.480279,235,4.08382796,230.916172,117.26382
33.5007143,248,13.8897196,234.11028,117.062651
33.5211496,263,24.2660104,238.73399,116.865169
33.5415849,238,-6.70955564,244.709556,116.671395
33.5620203,278,26.0267589,251.973241,116.481349
33.5824556,266,5.29413577,260.705864,116.295052
33.6028909,267,-5.12374137,272.123741,116.112523
33.6233262,263,-23.0226209,286.022621,115.93378
33.6437615,295,-7.8223921,302.822392,115.758841
33.6641968,325,2.10827041,322.89173,115.587725
33.6846322,371,24.3190461,346.680954,115.420449
33.7050675,338,-36.5206457,374.520646,115.25703
33.7255028,377,-29.442385,406.442385,115.097483
33.7459381,378,-63.8418467,441.841847,114.941826
33.7663734,422,-57.0837169,479.083717,114.790073
33.7868088,453,-62.3273486,515.327349,114.642239
33.8072441,505,-42.0356776,547.035678,114.498338
33.8276794,530,-41.2268669,571.226867,114.358386
33.8481147,560,-25.7973652,585.797365,114.222394
33.86855,546,-43.2633751,589.263375,114.090375
33.8889853,515,-66.8116335,581.811633,113.962344
33.9094207,501,-63.85964,564.85964,113.83831
33.929856,538,-2.6043156,540.604316,113.718285
33.9502913,456,-55.4264833,511.426483,113.602281
33.9707266,476,-3.64581305,479.645813,113.490308
33.9911619,431,-16.4504176,447.450418,113.382375
34.0115972,427,10.3028795,416.697121,113.278493
34.0320326,472,83.3107953,388.689205,113.178669
34.0524679,457,92.9024477,364.097552,113.082913
34.0729032,462,118.971224,343.028776,112.991232
34.0933385,458,132.787581,325.212419,112.903634
34.1137738,400,89.822552,310.177448,112.820125
34.1342091,447,149.597278,297.402722,112.740712
34.1546445,390,103.607096,286.392904,112.665401
34.1750798,364,87.3707458,276.629254,112.594197
34.1955151,409,141.194517,267.805483,112.527104
34.2159504,354,94.2405928,259.759407,112.464128
34.2363857,314,61.5821587,252.417841,112.405273
34.256821,338,92.214503,245.785497,112.35054
34.2772564,314,74.1108804,239.88912,112.299934
34.2976917,298,63.2957728,234.704227,112.253457
34.318127,305,74.9047878,230.095212,112.211111
34.3385623,259,33.1126553,225.887345,112.172896
34.3589976,269,46.922032,222.077968,112.138814
34.3794329,249,30.1133155,218.886684,112.108865
34.3998683,252,35.4947677,216.505232,112.083049
34.4203036,219,4.07359643,214.926404,112.061365
34.4407389,224,9.94979966,214.0502,112.043813
34.4611742,234,20.1660646,213.833935,112.03039
34.4816095,200,-14.2659323,214.265932,112.021094
34.5020448,203,-12.2626376,215.262638,112.015923
34.5224802,203,-13.6150527,216.615053,112.014874
34.5429155,204,-14.0262018,218.026202,112.017942
34.5633508,215,-4.17822827,219.178228,112.025124
34.5837861,201,-18.7708395,219.77084,112.036416
34.6042214,237,17.4341535,219.565846,112.051812
34.6246567,211,-7.45742051,218.457421,112.071306
34.6450921,201,-15.4365571,216.436557,112.094893
34.6655274,195,-18.600232,213.600232,112.122565
34.6859627,173,-37.1046537,210.104654,112.154317
34.706398,179,-27.1031488,206.103149,112.19014
34.7268333,231,29.2558439,201.744156,112.230026
34.7472686,208,10.9407427,197.059257,112.273967
34.767704,233,40.9078411,192.092159,112.321954
34.7881393,186,-1.68730298,187.687303,112.373978
34.8085746,196,11.7461508,184.253849,112.430028
34.8290099,195,13.5207314,181.479269,112.490094
34.8494452,199,19.6335283,179.366472,112.554166
34.8698805,179,0.995957405,178.004043,112.622232
34.8903159,230,52.493216,177.506784,112.694281
34.9107512,212,33.9643329,178.035667,112.770299
34.9311865,182,2.13819948,179.861801,112.850275
34.9516218,226,42.5972014,183.402799,112.934195
34.9720571,220,30.9228526,189.077147,113.022045
34.9924924,235,37.6481802,197.35182,113.113813
35.0129278,212,3.14683897,208.853161,113.209482
35.0333631,225,1.63164435,223.368356,113.309038
35.0537984,246,7.31009407,238.689906,113.412466
35.0742337,219,-31.1987708,250.198771,113.51975
35.094669,244,-9.71999125,253.719991,113.630873
35.1151043,239,-10.8287977,249.828798,113.745819
35.1355397,223,-19.8926808,242.892681,113.864571
35.155975,247,11.1830104,235.81699,113.98711
35.1764103,258,29.9872158,228.012784,114.11342
35.1968456,208,-10.1619991,218.161999,114.243481
35.2172809,218,10.9283353,207.071665,114.377274
35.2377162,188,-8.86889495,196.868895,114.514781
35.2581516,218,29.0891364,188.910864,114.655982
35.2785869,186,2.64494999,183.35505,114.800855
35.2990222,184,4.2117631,179.788237,114.949382
35.3194575,172,-5.74776489,177.747765,115.10154
35.3398928,151,-25.8154288,176.815429,115.257309
35.3603281,188,11.356208,176.643792,115.416667
35.3807635,187,9.94375949,177.056241,115.579591
35.4011988,176,-1.91562314,177.915623,115.746058
35.4216341,164,-15.1374045,179.137404,115.916047
35.4420694,168,-12.6950542,180.695054,116.089533
35.4625047,169,-13.6203874,182.620387,116.266493
35.48294,195,9.9954283,185.004572,116.446903
35.5033754,199,10.9956176,188.004382,116.630738
35.5238107,194,2.14935641,191.850644,116.817973
35.544246,234,37.1418085,196.858191,117.008583
35.5646813,233,29.4967232,203.503277,117.202542
35.5851166,286,73.5285074,212.471493,117.399824
35.6055519,286,61.2715658,224.728434,117.600404
35.6259873,305,63.3915701,241.60843,117.804253
35.6464226,345,80.357462,264.642538,118.011346
35.6668579,358,63.377773,294.622227,118.221654
35.6872932,380,50.3055404,329.69446,118.43515
35.7077285,399,36.0712944,362.928706,118.651805
35.7281638,395,11.0566961,383.943304,118.871592
35.7485992,418,30.2477913,387.752209,119.094482
35.7690345,401,20.6408717,380.359128,119.320444
35.7894698,385,14.1480607,370.851939,119.549451
35.8099051,358,-3.77073779,361.770738,119.781471
35.8303404,371,20.9899954,350.010005,120.016476
35.8507757,380,45.6669826,334.333017,120.254433
35.8712111,323,5.05985662,317.940143,120.495314
35.8916464,309,4.50319823,304.496802,120.739086
35.9120817,301,4.99226892,296.007731,120.985719
35.932517,291,-0.944296115,291.944296,121.23518
35.9529523,281,-9.57229486,290.572295,121.487438
35.9733876,293,2.29674396,290.703256,121.74246
35.993823,289,-2.6047446,291.604745,122.000214
36.0142583,265,-27.9953823,292.995382,122.260668
36.0346936,251,-43.9129472,294.912947,122.523787
36.0551289,289,-8.57996141,297.579961,122.789539
36.0755642,272,-29.4196901,301.41969,123.057891
36.0959995,278,-28.9516374,306.951637,123.328807
36.1164349,292,-22.853186,314.853186,123.602254
36.1368702,290,-36.011872,326.011872,123.878198
36.1573055,326,-15.3437518,341.343752,124.156604
36.1777408,297,-64.8793458,361.879346,124.437437
36.1981761,326,-62.6019929,388.601993,124.720662
36.2186114,364,-57.8899857,421.889986,125.006243
36.2390468,422,-38.5485199,460.54852,125.294145
36.2594821,435,-66.3277386,501.327739,125.584332
36.2799174,505,-35.6064586,540.606459,125.876768
36.3003527,566,-11.5622293,577.562229,126.171417
36.320788,576,-37.9409717,613.940972,126.468242
36.3412234,631,-18.6380652,649.638065,126.767206
36.3616587,672,-8.69730169,680.697302,127.068272
36.382094,672,-30.0823297,702.08233,127.371404
36.4025293,675,-36.1105558,711.110556,127.676564
36.4229646,646,-62.2146864,708.214686,127.983715
36.4433999,602,-92.6751516,694.675152,128.292818
36.4638353,590,-81.5201128,671.520113,128.603837
36.4842706,609,-31.0073037,640.007304,128.916732
36.5047059,562,-40.3489127,602.348913,129.231466
36.5251412,582,20.648985,561.351015,129.548
36.5455765,522,2.47084339,519.529157,129.866296
36.5660118,501,22.3227395,478.677261,130.186315
36.5864472,452,11.8284715,440.171528,130.508018
36.6068825,405,-0.193111707,405.193112,130.831366
36.6273178,369,-5.51460045,374.5146,131.156321
36.6477531,373,24.6799228,348.320077,131.482842
36.6681884,319,-7.3650325,326.365032,131.81089
36.6886237,322,13.7729017,308.227098,132.140426
36.7090591,285,-8.45184339,293.451843,132.47141
36.7294944,228,-53.719938,281.719938,132.803803
36.7499297,245,-27.8114707,272.811471,133.137563
36.770365,256,-10.570545,266.570545,133.472653
36.7908003,248,-14.7411826,262.741183,133.80903
36.8112356,212,-48.6390737,260.639074,134.146656
36.831671,227,-31.9201702,258.92017,134.485489
36.8521063,212,-44.1466231,256.146623,134.82549
36.8725416,193,-59.117347,252.117347,135.166617
36.8929769,177,-70.960792,247.960792,135.508832
36.9134122,195,-49.7102935,244.710293,135.852091
36.9338475,152,-90.3549566,242.354957,136.196356
36.9542829,168,-72.3895422,240.389542,136.541585
36.9747182,166,-72.8132237,238.813224,136.887738
36.9951535,200,-38.3421196,238.34212,137.234773
37.0155888,205,-34.7017777,239.701778,137.582651
37.0360241,178,-65.3677795,243.36778,137.931329
37.0564594,216,-33.7525868,249.752587,138.280766
37.0768948,221,-38.4470816,259.447082,138.630923
37.0973301,251,-22.4015057,273.401506,138.981757
37.1177654,267,-26.040789,293.040789,139.333228
37.1382007,312,-8.20635054,320.206351,139.685295
37.158636,354,-2.62184658,356.621847,140.037916
37.1790713,432,29.8270726,402.172927,140.391051
37.1995067,501,48.8806162,452.119384,140.744658
37.219942,524,27.4856821,496.514318,141.098696
37.2403773,575,48.0786164,526.921384,141.453125
37.2608126,542,-4.40365376,546.403654,141.807902
37.2812479,574,6.3455923,567.654408,142.162988
37.3016832,659,60.4779362,598.522064,142.51834
37.3221186,680,46.0986352,633.901365,142.873918
37.3425539,685,22.3219135,662.678087,143.229682
37.3629892,664,-15.4770263,679.477026,143.585589
37.3834245,719,34.8260469,684.173953,143.941599
37.4038598,766,93.2009456,672.799054,144.297672
37.4242951,630,-12.8847247,642.884725,144.653767
37.4447305,610,7.23831808,602.761682,145.009842
37.4651658,556,-7.61237045,563.61237,145.365857
37.4856011,550,21.0719866,528.928013,145.721771
37.5060364,541,45.1835005,495.8165,146.077545
37.5264717,526,61.7136875,464.286313,146.433137
37.546907,433,-6.67766529,439.677665,146.788507
37.5673424,480,54.4735011,425.526499,147.143615
37.5877777,467,48.7317011,418.268299,147.49842
37.608213,470,60.5288766,409.471123,147.852883
37.6286483,406,12.0995578,393.900442,148.206963
37.6490836,396,21.5848103,374.41519,148.560621
37.6695189,376,19.0471224,356.952878,148.913817
37.6899543,372,28.7969689,343.203031,149.266511
37.7103896,346,15.5854986,330.414501,149.618663
37.7308249,315,-1.28524793,316.285248,149.970235
37.7512602,296,-5.9233534,301.923353,150.321186
37.7716955,251,-38.3818858,289.381886,150.671479
37.7921308,290,11.1764062,278.823594,151.021072
37.8125662,279,9.74021974,269.25978,151.369929
37.8330015,242,-18.5895898,260.58959,151.718009
37.8534368,249,-4.62096305,253.620963,152.065275
37.8738721,228,-20.6307617,248.630762,152.411688
37.8943074,242,-2.87121606,244.871216,152.75721
37.9147427,202,-39.4377163,241.437716,153.101803
37.9351781,225,-13.1524276,238.152428,153.445428
37.9556134,209,-26.4127932,235.412793,153.788048
37.9760487,197,-36.5525668,233.552567,154.129625
37.996484,194,-38.6221893,232.622189,154.470123
38.0169193,191,-41.542437,232.542437,154.809503
38.0373546,191,-42.2123314,233.212331,155.147729
38.05779,174,-60.1271459,234.127146,155.484764
38.0782253,172,-62.5462342,234.546234,155.820571
38.0986606,195,-38.9369218,233.936922,156.155114
38.1190959,172,-60.69321,232.69321,156.488357
38.1395312,176,-55.8219861,231.821986,156.820263
38.1599665,198,-34.0839028,232.083903,157.150798
38.1804019,202,-31.70057,233.70057,157.479925
38.2008372,230,-6.7646591,236.764659,157.807608
38.2212725,223,-18.5074061,241.507406,158.133814
38.2417078,218,-29.7168922,247.716892,158.458507
38.2621431,263,9.18867054,253.811329,158.781652
38.2825784,238,-19.2787646,257.278765,159.103216
38.3030138,204,-53.0726243,257.072624,159.423163
38.3234491,223,-31.9223765,254.922376,159.74146
38.3438844,212,-41.0804281,253.080428,160.058074
38.3643197,225,-26.9414653,251.941465,160.372971
38.384755,212,-38.3707297,250.37073,160.686117
38.4051903,187,-60.5615031,247.561503,160.997481
38.4256257,159,-84.9800725,243.980073,161.307029
38.446061,178,-62.510461,240.510461,161.614729
38.4664963,167,-70.5483782,237.548378,161.92055
38.4869316,166,-68.9989709,234.998971,162.224458
38.5073669,165,-67.6019893,232.601989,162.526424
38.5278022,165,-65.1141631,230.114163,162.826415
38.5482376,157,-70.4360292,227.436029,163.124401
38.5686729,163,-61.7068585,224.706858,163.420351
38.5891082,168,-53.8531763,221.853176,163.714235
38.6095435,168,-50.9481519,218.948152,164.006022
38.6299788,147,-69.0691444,216.069144,164.295684
38.6504141,133,-80.2892722,213.289272,164.58319
38.6708495,197,-13.7033426,210.703343,164.868512
38.6912848,175,-33.3687573,208.368757,165.151621
38.7117201,156,-50.2896241,206.289624,165.432488
38.7321554,174,-30.4807371,204.480737,165.711086
38.7525907,171,-31.9577727,202.957773,165.987386
38.773026,175,-26.7190493,201.719049,166.26136
38.7934614,188,-12.7448446,200.744845,166.532983
38.8138967,185,-15.0267892,200.026789,166.802226
38.834332,169,-30.5537747,199.553775,167.069063
38.8547673,170,-29.3175462,199.317546,167.333469
38.8752026,190,-9.3108388,199.310839,167.595417
38.8956379,198,-1.52641575,199.526416,167.854883
38.9160733,190,-9.98343629,199.983436,168.111839
38.9365086,204,3.25039226,200.749608,168.366263
38.9569439,180,-21.8335111,201.833511,168.61813
38.9773792,202,-1.29750862,203.297509,168.867415
38.9978145,202,-3.2200507,205.220051,169.114094
39.0182499,231,23.3052045,207.694796,169.358145
39.0386852,213,2.10811825,210.891882,169.599544
39.0591205,242,26.8350473,215.164953,169.838269
39.0795558,208,-12.4772374,220.477237,170.074297
39.0999911,219,-7.50381248,226.503812,170.307607
39.1204264,250,17.4588046,232.541195,170.538177
39.1408618,237,-1.07539358,238.075394,170.765986
39.1612971,263,19.3087879,243.691212,170.991012
39.1817324,229,-21.7369908,250.736991,171.213236
39.2021677,251,-8.96612838,259.966128,171.432638
39.222603,275,4.63180406,270.368196,171.649198
39.2430383,268,-10.8001487,278.800149,171.862896
39.2634737,262,-19.8855004,281.8855,172.073714
39.283909,280,0.584131226,279.415869,172.281633
39.3043443,273,-1.76270933,274.762709,172.486635
39.3247796,268,-3.09534093,271.095341,172.688703
39.3452149,264,-4.65528163,268.655282,172.887819
39.3656502,253,-12.8679523,265.867952,173.083966
39.3860856,235,-26.8922272,261.892227,173.277127
39.4065209,256,-1.67067438,257.670674,173.467287
39.4269562,252,-2.686656,254.686656,173.65443
39.4473915,220,-33.7765195,253.776519,173.83854
39.4678268,269,14.0216575,254.978342,174.019603
39.4882621,277,18.8743641,258.125636,174.197603
39.5086975,244,-19.0649668,263.064967,174.372527
39.5291328,290,20.2055454,269.794455,174.544361
39.5495681,288,9.38010134,278.619899,174.713092
39.5700034,288,-1.68797979,289.68798,174.878707
39.5904387,297,-6.34425158,303.344252,175.041193
39.610874,301,-18.8890197,319.88902,175.200538
39.6313094,353,13.6524327,339.347567,175.356731
39.6517447,409,47.9224988,361.077501,175.50976
39.67218,404,20.3118056,383.688194,175.659614
39.6926153,470,64.0378634,405.962137,175.806284
39.7130506,407,-20.8782341,427.878234,175.949758
39.7334859,460,10.3274028,449.672597,176.090028
39.7539213,444,-26.3539223,470.353922,176.227083
39.7743566,468,-19.7146937,487.714694,176.360917
39.7947919,485,-14.5482942,499.548294,176.491519
39.8152272,480,-25.0285581,505.028558,176.618882
39.8356625,475,-29.8160953,504.816095,176.742999
39.8560978,449,-51.0778474,500.077847,176.863862
39.8765332,456,-35.643663,491.643663,176.981465
39.8969685,492,12.0911838,479.908816,177.095802
39.9174038,440,-25.3027072,465.302707,177.206866
39.9378391,414,-34.7793996,448.7794,177.314653
39.9582744,476,44.2997781,431.700222,177.419156
39.9787097,427,11.6912673,415.308733,177.520373
39.9991451,404,4.46581776,399.534182,177.618298
40.0195804,423,39.5314864,383.468514,177.712928
40.0400157,415,48.3742402,366.62576,177.804259
40.060451,394,44.0466545,349.953346,177.892289
40.0808863,367,31.917939,335.082061,177.977015
40.1013216,362,39.2977894,322.702211,178.058435
40.121757,341,29.0465261,311.953474,178.136548
40.1421923,338,36.7066863,301.293314,178.211351
40.1626276,341,50.9955899,290.00441,178.282846
40.1830629,304,25.2480791,278.751921,178.35103
40.2034982,315,46.2961632,268.703837,178.415904
40.2239335,282,21.5823544,260.417646,178.477469
40.2443689,325,71.3632305,253.63677,178.535726
40.2648042,308,60.1563126,247.843687,178.590675
40.2852395,316,73.1446351,242.855365,178.642319
40.3056748,293,54.126724,238.873276,178.690659
40.3261101,301,64.9519085,236.048091,178.735699
40.3465454,324,89.9255311,234.074469,178.777441
40.3669808,311,78.7989281,232.201072,178.815888
40.3874161,285,55.2444952,229.755505,178.851045
40.4078514,297,70.2532213,226.746779,178.882915
40.4282867,278,54.2222211,223.777779,178.911504
40.448722,275,53.6866987,221.313301,178.936815
40.4691573,289,69.7346178,219.265382,178.958855
40.4895927,287,69.7874486,217.212551,178.97763
40.510028,286,71.1348697,214.86513,178.993146
40.5304633,272,59.7032435,212.296757,179.005408
40.5508986,251,41.1994237,209.800576,179.014426
40.5713339,267,59.3227018,207.677298,179.020205
40.5917692,250,43.9662872,206.033713,179.022754
40.6122046,252,47.1492223,204.850778,179.022081
40.6326399,288,83.9970943,204.002906,179.018194
40.6530752,271,67.6421551,203.357845,179.011104
40.6735105,238,35.2465978,202.753402,179.000818
40.6939458,253,51.0211175,201.978882,178.987348
40.7143811,250,49.0346814,200.965319,178.970703
40.7348165,282,82.12562,199.87438,178.950893
40.7552518,250,51.1373044,198.862696,178.927931
40.7756871,276,78.006819,197.993181,178.901827
40.7961224,254,56.8216498,197.17835,178.872593
40.8165577,256,59.6818874,196.318113,178.840241
40.836993,262,66.5733423,195.426658,178.804784
40.8574284,255,60.4252114,194.574789,178.766235
40.8778637,254,60.1623448,193.837655,178.724607
40.898299,249,55.7692436,193.230756,178.679913
40.9187343,270,77.2721821,192.727818,178.632168
40.9391696,260,67.6859335,192.314066,178.581387
40.9596049,282,90.0209878,191.979012,178.527583
40.9800403,270,78.2844573,191.715543,178.470773
41.0004756,267,75.4981153,191.501885,178.410971
41.0209109,294,102.66368,191.33632,178.348193
41.0413462,258,66.785553,191.214447,178.282456
41.0617815,257,65.8985765,191.101423,178.213777
41.0822168,281,90.0781637,190.921836,178.142171
41.1026522,283,92.2254409,190.774559,178.067658
41.1230875,286,95.1860317,190.813968,177.990253
41.1435228,284,93.0881615,190.911838,177.909975
41.1639581,287,95.9210256,191.078974,177.826843
41.1843934,260,68.6879025,191.312098,177.740875
41.2048287,264,72.3790198,191.62098,177.65209
41.2252641,237,44.9868272,192.013173,177.560507
41.2456994,245,52.4961992,192.503801,177.466147
41.2661347,239,45.8823469,193.117653,177.369028
41.28657,278,84.1145388,193.885461,177.269172
41.3070053,254,59.1533982,194.846602,177.166599
41.3274406,241,44.9524964,196.047504,177.06133
41.347876,251,53.4696023,197.530398,176.953386
41.3683113,267,67.693212,199.306788,176.842788
41.3887466,252,50.6671405,201.33286,176.72956
41.4091819,275,71.4716718,203.528328,176.613722
41.4296172,248,42.1499568,205.850043,176.495298
41.4500525,289,80.5649798,208.43502,176.37431
41.4704879,266,54.3832669,211.616733,176.250781
41.4909232,279,63.25169,215.74831,176.124735
41.5113585,275,53.7866294,221.213371,175.996195
41.5317938,297,68.5144283,228.485572,175.865185
41.5522291,261,22.7797541,238.220246,175.73173
41.5726644,320,68.6975778,251.302422,175.595854
41.5930998,314,45.4824932,268.517507,175.457582
41.6135351,340,50.4545667,289.545433,175.316938
41.6339704,357,45.6654215,311.334579,175.173949
41.6544057,362,34.0146867,327.985313,175.02864
41.674841,367,32.6187654,334.381235,174.881036
41.6952764,344,12.6878946,331.312105,174.731165
41.7157117,370,45.2880261,324.711974,174.579051
41.736147,345,25.7812076,319.218792,174.424722
41.7565823,361,46.4721944,314.527806,174.268205
41.7770176,342,34.5595463,307.440454,174.109527
41.7974529,329,32.8381506,296.161849,173.948715
41.8178883,336,53.7654829,282.234517,173.785797
41.8383236,332,63.5031976,268.496802,173.6208
41.8587589,337,80.3621286,256.637871,173.453753
41.8791942,284,37.0492424,246.950758,173.284684
41.8996295,322,82.917286,239.082714,173.113621
41.9200648,278,45.3970855,232.602914,172.940593
41.9405002,299,71.8426821,227.157318,172.765629
41.9609355,259,36.4763436,222.523656,172.588758
41.9813708,241,22.4570632,218.542937,172.410009
42.0018061,233,17.9065099,215.09349,172.229413
42.0222414,235,22.9076029,212.092397,172.046998
42.0426767,235,25.566727,209.433273,171.862794
42.0631121,236,28.9541477,207.045852,171.676832
42.0835474,226,21.1113091,204.888691,171.489142
42.1039827,237,34.0630479,202.936952,171.299754
42.124418,205,3.81937804,201.180622,171.108699
42.1448533,214,14.3748114,199.625189,170.916007
42.1652886,213,14.7101991,198.289801,170.72171
42.185724,216,18.7976738,197.202326,170.525839
42.2061593,193,-3.38453159,196.384532,170.328425
42.2265946,211,15.1692663,195.830734,170.129499
42.2470299,181,-14.49813,195.49813,169.929093
42.2674652,202,6.66154203,195.338458,169.727238
42.2879005,212,16.5817602,195.41824,169.523968
42.3083359,221,25.0538372,195.946163,169.319312
42.3287712,187,-10.1871232,197.187123,169.113304
42.3492065,225,25.6308321,199.369168,168.905976
42.3696418,232,29.3702572,202.629743,168.69736
42.3900771,223,16.0866879,206.913312,168.487488
42.4105124,256,44.1650912,211.834909,168.276393
42.4309478,226,9.73133731,216.268663,168.064109
42.4513831,210,-8.59151902,218.591519,167.850667
42.4718184,221,2.95283772,218.047162,167.6361
42.4922537,236,20.2722993,215.727701,167.420441
42.512689,189,-24.4423206,213.442321,167.203724
42.5331243,216,3.93112249,212.068878,166.985982
42.5535597,207,-4.25576177,211.255762,166.767247
42.573995,217,6.71401502,210.285985,166.547554
42.5944303,203,-6.13156106,209.131561,166.326935
42.6148656,231,22.4887666,208.511233,166.105423
42.6353009,190,-18.9402811,208.940281,165.883053
42.6557362,201,-8.9591373,209.959137,165.659858
42.6761716,181,-29.2739504,210.27395,165.435872
42.6966069,192,-16.9851555,208.985155,165.211127
42.7170422,201,-5.53384201,206.533842,164.985658
42.7374775,169,-35.1245353,204.124535,164.759499
42.7579128,172,-30.6195733,202.619573,164.532683
42.7783481,185,-16.9284805,201.92848,164.305244
42.7987835,173,-27.8300949,200.830095,164.077215
42.8192188,187,-12.1033331,199.103333,163.848631
42.8396541,173,-24.0298021,197.029802,163.619526
42.8600894,193,-2.06639428,195.066394,163.389933
42.8805247,171,-22.610825,193.610825,163.159886
42.90096,179,-13.936971,192.936971,162.929419
42.9213954,193,-0.162622121,193.162622,162.698565
42.9418307,175,-19.3055594,194.305559,162.467359
42.962266,211,14.5909916,196.409008,162.235835
42.9827013,182,-17.6816267,199.681627,162.004025
43.0031366,207,2.46087061,204.539129,161.771965
43.0235719,217,5.60859697,211.391403,161.539687
43.0440073,217,-3.23297328,220.232973,161.307225
43.0644426,211,-18.966835,229.966835,161.074614
43.0848779,233,-5.05819181,238.058192,160.841886
43.1053132,212,-29.8491988,241.849199,160.609075
43.1257485,209,-32.2494847,241.249485,160.376215
43.1461838,188,-51.2342412,239.234241,160.143339
43.1666192,207,-31.7953572,238.795357,159.910481
43.1870545,232,-8.61195398,240.611954,159.677673
43.2074898,219,-24.1451341,243.145134,159.44495
43.2279251,241,-3.08297506,244.082975,159.212343
43.2483604,233,-9.01781794,242.017818,158.979888
43.2687957,217,-20.3134881,237.313488,158.747615
43.2892311,196,-35.7604924,231.760492,158.515559
43.3096664,217,-10.3062763,227.306276,158.283752
43.3301017,192,-32.8373816,224.837382,158.052227
43.350537,206,-17.9722877,223.972288,157.821017
43.3709723,218,-5.76658358,223.766584,157.590154
43.3914076,219,-4.70778466,223.707785,157.35967
43.411843,217,-7.08744957,224.08745,157.129598
43.4322783,226,0.548123747,225.451876,156.89997
43.4527136,208,-20.057479,228.057479,156.670818
43.4731489,235,3.0876763,231.912324,156.442173
43.4935842,248,11.4828759,236.517124,156.214069
43.5140195,232,-9.25718503,241.257185,155.986536
43.5344549,209,-36.4636921,245.463692,155.759605
43.5548902,223,-25.5677451,248.567745,155.533309
43.5753255,241,-9.16687186,250.166872,155.307678
43.5957608,237,-13.1704201,250.17042,155.082744
43.6161961,235,-13.3029585,248.302958,154.858537
43.6366314,225,-20.145848,245.145848,154.635088
43.6570668,203,-38.0320083,241.032008,154.412428
43.6775021,194,-42.2676673,236.267667,154.190587
43.6979374,188,-42.9672576,230.967258,153.969594
43.7183727,209,-16.2776813,225.277681,153.749481
43.738808,199,-20.4781485,219.478148,153.530277
43.7592433,165,-48.9112602,213.91126,153.312012
43.7796787,164,-44.8537099,208.85371,153.094715
43.800114,175,-29.4656871,204.465687,152.878415
43.8205493,160,-40.8118221,200.811822,152.663141
43.8409846,159,-38.8987317,197.898732,152.448923
43.8614199,153,-42.6830349,195.683035,152.235788
43.8818552,168,-26.0379065,194.037907,152.023766
43.9022906,143,-49.7026475,192.702647,151.812884
43.9227259,130,-61.3397162,191.339716,151.603171
43.9431612,171,-18.7780516,189.778052,151.394654
43.9635965,149,-39.1664566,188.166457,151.18736
43.9840318,150,-36.7696599,186.76966,150.981318
44.0044671,140,-45.6975995,185.697599,150.776553
44.0249025,164,-20.8882693,184.888269,150.573093
44.0453378,161,-23.2734833,184.273483,150.370965
44.0657731,132,-51.781275,183.781275,150.170194
44.0862084,139,-44.5468002,183.5468,149.970807
44.1066437,158,-25.754554,183.754554,149.77283
44.127079,155,-29.5696018,184.569602,149.576287
44.1475144,163,-23.1540455,186.154046,149.381205
44.1679497,139,-49.7159218,188.715922,149.187608
44.188385,157,-35.5375658,192.537566,148.995522
44.2088203,172,-25.9361375,197.936137,148.804969
44.2292556,157,-48.0155123,205.015512,148.615976
44.249691,171,-42.0881316,213.088132,148.428565
44.2701263,191,-29.192496,220.192496,148.24276
44.2905616,162,-61.7428303,223.74283,148.058585
44.3109969,209,-13.9518458,222.951846,147.876063
44.3314322,190,-29.975202,219.975202,147.695216
44.3518675,173,-44.5225721,217.522572,147.516066
44.3723029,173,-43.5796093,216.579609,147.338637
44.3927382,190,-26.295195,216.295195,147.162949
44.4131735,173,-42.2148262,215.214826,146.989025
44.4336088,167,-45.8828092,212.882809,146.816885
44.4540441,192,-18.2144328,210.214433,146.646551
44.4744794,165,-43.3566968,208.356697,146.478042
