'y-axis saved as y
'x,PKT-3-105-2_Y2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.5402544,251,7.46525446,89.7511932,243.534746
32.5606897,269,18.9035702,89.7485493,250.09643
32.5811251,276,18.1837419,89.7470138,257.816258
32.6015604,286,19.1321144,89.7465824,266.867886
32.6219957,251,-26.498375,89.7472509,277.498375
32.642431,307,16.9017956,89.749015,290.098204
32.6628663,328,22.846135,89.7518702,305.153865
32.6833016,351,27.9426691,89.7558122,323.057331
32.703737,370,25.0830038,89.7608366,344.916996
32.7241723,408,37.3919748,89.7669388,370.608025
32.7446076,404,3.47416659,89.7741143,400.525833
32.7650429,488,51.2356148,89.7823587,436.764385
32.7854782,558,76.5953502,89.7916673,481.40465
32.8059135,623,85.8825196,89.8020355,537.11748
32.8263489,723,115.299293,89.8134588,607.700707
32.8467842,771,72.352022,89.8259324,698.647978
32.8672195,985,167.097306,89.8394517,817.902694
32.8876548,1134,157.409301,89.8540118,976.590699
32.9080901,1332,142.669723,89.8696082,1189.33028
32.9285254,1479,7.53032022,89.8862359,1471.46968
32.9489608,1888,59.6207037,89.9038901,1828.3793
32.9693961,2262,29.4430066,89.922566,2232.55699
32.9898314,2552,-50.1293041,89.9422587,2602.1293
33.0102667,2657,-170.287414,89.9629633,2827.28741
33.030702,2756,-105.063444,89.9846748,2861.06344
33.0511374,2628,-134.568913,90.0073883,2762.56891
33.0715727,2539,-71.2783957,90.0310988,2610.2784
33.092008,2429,9.30221463,90.0558012,2419.69779
33.1124433,2126,-47.4539004,90.0814905,2173.4539
33.1328786,2004,116.760111,90.1081616,1887.23989
33.1533139,1723,116.357697,90.1358094,1606.6423
33.1737493,1535,170.414756,90.1644287,1364.58524
33.1941846,1224,55.1898213,90.1940144,1168.81018
33.2146199,1057,44.0476196,90.2245613,1012.95238
33.2350552,910,22.3487476,90.2560642,887.651252
33.2554905,807,21.8315082,90.2885177,785.168492
33.2759258,698,-2.06951355,90.3219167,700.069514
33.2963612,637,8.29063189,90.3562558,628.709368
33.3167965,594,25.4544732,90.3915298,568.545527
33.3372318,491,-26.7061412,90.4277332,517.706141
33.3576671,458,-16.7317478,90.4648608,474.731748
33.3781024,383,-55.4331756,90.502907,438.433176
33.3985377,417,9.17414226,90.5418665,407.825858
33.4189731,385,2.90363136,90.5817339,382.096369
33.4394084,350,-10.5809212,90.6225036,360.580921
33.4598437,313,-29.7493613,90.6641703,342.749361
33.480279,282,-46.1925541,90.7067283,328.192554
33.5007143,289,-27.6133841,90.7501721,316.613384
33.5211496,291,-16.8224704,90.7944962,307.82247
33.541585,281,-20.740298,90.839695,301.740298
33.5620203,299,0.591604256,90.8857629,298.408396
33.5824556,258,-40.0139175,90.9326943,298.013918
33.6028909,286,-14.9351618,90.9804835,300.935162
33.6233262,254,-53.8215342,91.0291249,307.821534
33.6437615,290,-29.7335052,91.0786128,319.733505
33.6641969,349,10.6039435,91.1289414,338.396056
33.6846322,376,9.30271767,91.1801052,366.697282
33.7050675,397,-12.8103823,91.2320982,409.810382
33.7255028,442,-35.989401,91.2849149,477.989401
33.7459381,506,-87.0215609,91.3385493,593.021561
33.7663734,790,-9.87123935,91.3929957,799.871239
33.7868088,1124,-52.4117655,91.4482483,1176.41177
33.8072441,1606,-192.669895,91.5043013,1798.66989
33.8276794,2628,30.2230702,91.5611487,2597.77693
33.8481147,3049,-142.440911,91.6187848,3191.44091
33.86855,2981,-177.44819,91.6772037,3158.44819
33.8889853,2639,-51.0063198,91.7363994,2690.00632
33.9094207,2246,-89.0203281,91.796366,2335.02033
33.929856,2263,71.1345791,91.8570976,2191.86542
33.9502913,1945,-18.9749815,91.9185883,1963.97498
33.9707266,1481,-38.7099093,91.9808322,1519.70991
33.9911619,1082,32.0623166,92.0438231,1049.93768
34.0115972,763,45.3213106,92.1075552,717.678689
34.0320326,568,46.8216497,92.1720224,521.17835
34.0524679,445,36.3832113,92.2372187,408.616789
34.0729032,336,-4.31094082,92.3031382,340.310941
34.0933385,336,40.876435,92.3697746,295.123565
34.1137738,292,28.9474955,92.4371221,263.052504
34.1342091,303,63.7921451,92.5051745,239.207855
34.1546445,247,26.0721728,92.5739257,220.927827
34.1750798,214,7.47104173,92.6433696,206.528958
34.1955151,250,55.0512382,92.7135003,194.948762
34.2159504,204,18.5337269,92.7843114,185.466273
34.2363857,227,49.4171912,92.8557969,177.582809
34.256821,195,24.0571587,92.9279507,170.942841
34.2772564,209,43.7133052,93.0007666,165.286695
34.2976917,185,24.5791749,93.0742385,160.420825
34.318127,199,42.8016167,93.1483602,156.198383
34.3385623,204,51.4938276,93.2231255,152.506172
34.3589976,185,35.7443064,93.2985282,149.255694
34.3794329,168,21.6231272,93.3745622,146.376873
34.3998683,158,14.1864154,93.4512212,143.813585
34.4203036,144,2.47959439,93.5284991,141.520406
34.4407389,149,9.53977668,93.6063895,139.460223
34.4611742,152,14.3975477,93.6848864,137.602452
34.4816095,162,26.0783144,93.7639834,135.921686
34.5020448,136,1.60333594,93.8436743,134.396664
34.5224802,162,28.9905199,93.9239529,133.00948
34.5429155,127,-4.74495703,94.0048129,131.744957
34.5633508,155,24.4098401,94.0862481,130.59016
34.5837861,145,15.4659919,94.1682522,129.534008
34.6042214,143,14.433035,94.250819,128.566965
34.6246567,143,15.319217,94.3339421,127.680783
34.6450921,125,-1.86801296,94.4176153,126.868013
34.6655274,121,-5.11848616,94.5018323,126.118486
34.6859627,142,16.599167,94.5865868,125.400833
34.706398,109,-15.5656153,94.6718726,124.565615
34.7268333,116,-7.09775269,94.7576833,123.097753
34.7472686,144,23.0610056,94.8440126,120.938994
34.767704,136,15.8785805,94.9308543,120.121419
34.7881393,127,7.82414025,95.0182021,119.17586
34.8085746,144,26.1660151,95.1060495,117.833985
34.8290099,131,14.7288551,95.1943905,116.271145
34.8494452,102,-13.0389167,95.2832186,115.038917
34.8698805,115,0.374512304,95.3725275,114.625488
34.8903159,151,36.4469308,95.4623109,114.553069
34.9107512,112,-2.54569382,95.5525626,114.545694
34.9311865,130,15.4362564,95.6432761,114.563744
34.9516218,126,11.4052024,95.7344453,114.594798
34.9720571,124,9.43370973,95.8260637,114.56629
34.9924924,126,11.8287675,95.9181251,114.171232
35.0129278,107,-6.11019125,96.0106232,113.110191
35.0333631,125,12.612103,96.1035517,112.387897
35.0537984,132,19.5261719,96.1969043,112.473828
35.0742337,120,7.32150235,96.2906746,112.678498
35.094669,148,35.0164248,96.3848563,112.983575
35.1151043,132,18.6712728,96.4794433,113.328727
35.1355397,129,15.2958823,96.5744291,113.704118
35.155975,135,20.868453,96.6698075,114.131547
35.1764103,139,24.2998123,96.7655722,114.700188
35.1968456,131,15.5230377,96.8617168,115.476962
35.2172809,120,3.85904241,96.9582352,116.140958
35.2377162,122,5.26360626,97.0551211,116.736394
35.2581516,130,12.639531,97.1523681,117.360469
35.2785869,116,-2.02354395,97.2499701,118.023544
35.2990222,132,13.2995162,97.3479207,118.700484
35.3194575,129,9.60763935,97.4462136,119.392361
35.3398928,124,3.84701406,97.5448427,120.152986
35.3603281,124,3.37666866,97.6438017,120.623331
35.3807635,134,13.2658587,97.7430843,120.734141
35.4011988,126,4.35627912,97.8426844,121.643721
35.4216341,127,4.15266058,97.9425956,122.847339
35.4420694,135,10.7236889,98.0428118,124.276311
35.4625047,148,22.1381269,98.1433267,125.861873
35.48294,160,32.3232706,98.2441342,127.676729
35.5033754,133,3.22501438,98.345228,129.774986
35.5238107,145,12.8075129,98.446602,132.192487
35.544246,132,-3.01960407,98.54825,135.019604
35.5646813,154,15.590402,98.6501657,138.409598
35.5851166,152,9.5099695,98.7523431,142.49003
35.605552,205,57.7253079,98.854776,147.274692
35.6259873,182,28.8933633,98.9574582,153.106637
35.6464226,198,37.7206319,99.0603837,160.279368
35.6668579,184,15.0222832,99.1635462,168.977717
35.6872932,238,58.9639571,99.2669396,179.036043
35.7077285,259,69.3931536,99.370558,189.606846
35.7281639,230,30.7975401,99.4743951,199.20246
35.7485992,249,42.3771457,99.5784448,206.622854
35.7690345,247,34.8247884,99.6827012,212.175212
35.7894698,244,26.4152536,99.7871581,217.584746
35.8099051,233,8.42514916,99.8918095,224.574851
35.8303404,236,1.83955235,99.9966494,234.160448
35.8507758,245,-3.58059094,100.101672,248.580591
35.8712111,248,-25.3829107,100.20687,273.382911
35.8916464,296,-23.9825964,100.31224,319.982596
35.9120817,392,-14.1531943,100.417773,406.153194
35.932517,547,1.74943278,100.523465,545.250567
35.9529523,640,-70.3847565,100.62931,710.384757
35.9733877,720,-85.3009183,100.735301,805.300918
35.993823,709,-51.4511592,100.841433,760.451159
36.0142583,659,-2.29275606,100.947699,661.292756
36.0346936,567,-43.533629,101.054095,610.533629
36.0551289,564,-42.3568453,101.160613,606.356845
36.0755642,538,-41.9121603,101.267248,579.91216
36.0959996,433,-72.8712483,101.373995,505.871248
36.1164349,421,-6.75058552,101.480847,427.750586
36.1368702,329,-49.6282848,101.587798,378.628285
36.1573055,328,-31.9221453,101.694843,359.922145
36.1777408,341,-21.7613098,101.801976,362.76131
36.1981761,422,41.6173182,101.909191,380.382682
36.2186115,394,-15.8014773,102.016483,409.801477
36.2390468,470,19.5830607,102.123845,450.416939
36.2594821,493,-9.56686626,102.231272,502.566866
36.2799174,574,7.65088609,102.338758,566.349114
36.3003527,682,41.6716691,102.446298,640.328331
36.320788,756,35.9648629,102.553886,720.035137
36.3412234,800,3.01919216,102.661516,796.980808
36.3616587,844,-15.7476784,102.769182,859.747678
36.382094,883,-15.0862393,102.876879,898.086239
36.4025293,931,23.2525935,102.984602,907.747407
36.4229646,828,-63.552707,103.092344,891.552707
36.4433999,876,20.082101,103.200101,855.917899
36.4638353,816,10.0355367,103.307866,805.964463
36.4842706,739,-5.881156,103.415635,744.881156
36.5047059,700,23.8570664,103.523401,676.142934
36.5251412,642,37.2635057,103.631159,604.736494
36.5455765,612,75.9919489,103.738903,536.008051
36.5660118,508,34.1150876,103.846629,473.884912
36.5864472,475,54.8627323,103.954331,420.137268
36.6068825,401,26.0836789,104.062003,374.916321
36.6273178,389,51.5723789,104.169641,337.427621
36.6477531,333,26.4766447,104.277238,306.523355
36.6681884,294,12.9555038,104.384789,281.044496
36.6886237,256,-3.96607054,104.492289,259.966071
36.7090591,230,-12.4365137,104.599733,242.436514
36.7294944,211,-16.7698929,104.707115,227.769893
36.7499297,197,-18.4219831,104.814431,215.421983
36.770365,169,-35.9661842,104.921675,204.966184
36.7908003,167,-29.0762285,105.028841,196.076229
36.8112356,160,-28.4823103,105.135925,188.48231
36.831671,130,-51.905409,105.242921,181.905409
36.8521063,143,-33.2398942,105.349825,176.239894
36.8725416,126,-45.3381741,105.45663,171.338174
36.8929769,134,-33.0884597,105.563333,167.08846
36.9134122,132,-31.3909751,105.669928,163.390975
36.9338475,122,-38.1413973,105.77641,160.141397
36.9542829,110,-47.2662206,105.882774,157.266221
36.9747182,129,-25.8311095,105.989014,154.83111
36.9951535,136,-16.8196219,106.095127,152.819622
37.0155888,114,-37.1383404,106.201107,151.13834
37.0360241,129,-20.7516337,106.306949,149.751634
37.0564594,95,-53.640251,106.412648,148.640251
37.0768948,107,-40.7885028,106.518199,147.788503
37.0973301,108,-39.1797541,106.623598,147.179754
37.1177654,120,-26.7797279,106.72884,146.779728
37.1382007,119,-27.486611,106.83392,146.486611
37.158636,104,-42.226894,106.938832,146.226894
37.1790713,117,-29.3058764,107.043573,146.305876
37.1995067,117,-29.5946814,107.148138,146.594681
37.219942,125,-21.9748347,107.252522,146.974835
37.2403773,124,-23.213199,107.35672,147.213199
37.2608126,106,-41.2730357,107.460728,147.273036
37.2812479,111,-36.2546154,107.564541,147.254615
37.3016832,113,-34.1048327,107.668154,147.104833
37.3221186,132,-14.7768292,107.771563,146.776829
37.3425539,127,-19.2819127,107.874764,146.281913
37.3629892,130,-15.6541252,107.977751,145.654125
37.3834245,114,-30.9379001,108.080521,144.9379
37.4038598,125,-19.1834749,108.183069,144.183475
37.4242951,93,-50.4432082,108.285391,143.443208
37.4447305,132,-10.7674117,108.387481,142.767412
37.4651658,118,-24.1998915,108.489337,142.199891
37.4856011,130,-11.7742279,108.590953,141.774228
37.5060364,106,-35.5115176,108.692325,141.511518
37.5264717,113,-28.419504,108.793449,141.419504
37.546907,116,-25.4926149,108.89432,141.492615
37.5673424,109,-32.7126462,108.994935,141.712646
37.5877777,132,-10.0504216,109.095289,142.050422
37.608213,114,-28.4691859,109.195379,142.469186
37.6286483,104,-38.930274,109.295199,142.930274
37.6490836,113,-30.4005425,109.394745,143.400542
37.6695189,127,-16.8594703,109.494015,143.85947
37.6899543,120,-24.3027012,109.593003,144.302701
37.7103896,101,-43.7441807,109.691706,144.744181
37.7308249,111,-34.2291507,109.79012,145.229151
37.7512602,119,-26.8304488,109.88824,145.830449
37.7716955,143,-3.61737119,109.986063,146.617371
37.7921308,100,-47.69593,110.083585,147.69593
37.8125662,123,-26.2188741,110.180801,149.218874
37.8330015,136,-15.413265,110.277709,151.413265
37.8534368,143,-11.6462126,110.374304,154.646213
37.8738721,98,-61.6437478,110.470583,159.643748
37.8943074,150,-17.9309572,110.566542,167.930957
37.9147427,158,-24.4765619,110.662176,182.476562
37.9351781,174,-33.6062643,110.757483,207.606264
37.9556134,213,-32.3627887,110.852459,245.362789
37.9760487,257,-28.6547557,110.9471,285.654756
37.996484,263,-39.2006583,111.041402,302.200658
38.0169193,229,-55.198045,111.135363,284.198045
38.0373546,227,-35.152715,111.228977,262.152715
38.05779,210,-47.859099,111.322243,257.859099
38.0782253,210,-56.0938755,111.415156,266.093876
38.0986606,222,-47.0199981,111.507713,269.019998
38.1190959,213,-47.0824478,111.59991,260.082448
38.1395312,197,-55.84679,111.691745,252.84679
38.1599666,240,-16.8200455,111.783213,256.820046
38.1804019,258,-15.1609222,111.874312,273.160922
38.2008372,258,-43.0385799,111.965038,301.03858
38.2212725,286,-53.6068071,112.055388,339.606807
38.2417078,368,-18.5220954,112.145359,386.522095
38.2621431,451,15.7815148,112.234947,435.218485
38.2825785,561,86.8184652,112.32415,474.181535
38.3030138,525,32.7670552,112.412964,492.232945
38.3234491,514,26.4644708,112.501386,487.535529
38.3438844,537,68.095032,112.589413,468.904968
38.3643197,448,2.04514971,112.677042,445.95485
38.384755,441,20.1060148,112.764271,420.893985
38.4051904,348,-42.7300866,112.851095,390.730087
38.4256257,322,-32.481411,112.937512,354.481411
38.446061,313,-2.96171122,113.02352,315.961711
38.4664963,268,-12.301291,113.109115,280.301291
38.4869316,232,-18.4140303,113.194295,250.41403
38.5073669,215,-11.7189477,113.279056,226.718948
38.5278023,190,-18.3141883,113.363396,208.314188
38.5482376,155,-39.0776322,113.447313,194.077632
38.5686729,149,-34.0042428,113.530803,183.004243
38.5891082,147,-27.3040632,113.613863,174.304063
38.6095435,143,-24.3890093,113.696492,167.389009
38.6299788,125,-36.8213856,113.778687,161.821386
38.6504142,113,-44.253478,113.860444,157.253478
38.6708495,120,-33.4597552,113.941762,153.459755
38.6912848,121,-29.5100388,114.022637,150.510039
38.7117201,109,-39.322073,114.103068,148.322073
38.7321554,114,-32.4407305,114.183053,146.440731
38.7525907,116,-28.7378801,114.262587,144.73788
38.7730261,107,-36.2985609,114.34167,143.298561
38.7934614,103,-39.1027208,114.420298,142.102721
38.8138967,112,-29.1159393,114.49847,141.115939
38.834332,98,-42.3099991,114.576184,140.309999
38.8547673,118,-21.6624732,114.653436,139.662473
38.8752026,115,-24.1555246,114.730224,139.155525
38.895638,102,-36.7750002,114.806548,138.775
38.9160733,114,-24.5096841,114.882404,138.509684
38.9365086,107,-31.3500563,114.957789,138.350056
38.9569439,98,-40.2831601,115.032704,138.28316
38.9773792,95,-43.2807423,115.107144,138.280742
38.9978145,120,-18.3355852,115.181108,138.335585
39.0182499,100,-38.5477459,115.254594,138.547746
39.0386852,142,3.13684219,115.327601,138.863158
39.0591205,130,-9.27206316,115.400125,139.272063
39.0795558,121,-18.7936439,115.472166,139.793644
39.0999911,138,-2.52315519,115.543721,140.523155
39.1204264,121,-20.568922,115.614789,141.568922
39.1408618,115,-27.6059579,115.685368,142.605958
39.1612971,137,-6.58545484,115.755455,143.585455
39.1817324,121,-23.6119697,115.82505,144.61197
39.2021677,135,-10.6251282,115.894151,145.625128
39.222603,145,-1.70053481,115.962755,146.700535
39.2430383,146,-2.20659225,116.030862,148.206592
39.2634737,120,-29.9842381,116.098469,149.984238
39.283909,157,5.00706122,116.165576,151.992939
39.3043443,142,-12.2586086,116.23218,154.258609
39.3247796,147,-9.81901483,116.29828,156.819015
39.3452149,141,-18.7201299,116.363875,159.72013
39.3656502,158,-5.01770988,116.428963,163.01771
39.3860856,172,5.22026653,116.493542,166.779733
39.4065209,146,-25.0895005,116.557612,171.0895
39.4269562,152,-24.049632,116.621171,176.049632
39.4473915,164,-17.7872346,116.684218,181.787235
39.4678268,198,9.53944864,116.746751,188.460551
39.4882621,208,11.7324225,116.808769,196.267578
39.5086975,222,16.5425888,116.870271,205.457411
39.5291328,231,14.6576444,116.931256,216.342356
39.5495681,233,3.69340061,116.991723,229.306599
39.5700034,287,42.1658615,117.05167,244.834139
39.5904387,258,-5.50861797,117.111097,263.508618
39.610874,299,12.9942503,117.170001,286.00575
39.6313094,315,1.95699833,117.228384,313.043002
39.6517447,356,10.7550384,117.286242,345.244962
39.67218,405,22.1312076,117.343576,382.868792
39.6926153,442,16.6432161,117.400385,425.356784
39.7130506,482,11.1883085,117.456666,470.811692
39.7334859,525,9.22804703,117.512421,515.771953
39.7539213,548,-7.92724242,117.567647,555.927242
39.7743566,534,-54.1528128,117.622345,588.152813
39.7947919,553,-60.2507367,117.676513,613.250737
39.8152272,562,-76.2013453,117.73015,638.201345
39.8356625,642,-35.5243385,117.783256,677.524338
39.8560978,685,-67.6423118,117.83583,752.642312
39.8765332,844,-37.0742739,117.887872,881.074274
39.8969685,983,-56.883695,117.93938,1039.8837
39.9174038,1086,-42.3732315,117.990355,1128.37323
39.9378391,1052,-2.59467422,118.040795,1054.59467
39.9582744,928,38.6855887,118.090701,889.314411
39.9787097,774,8.1112458,118.140071,765.888754
39.9991451,710,-13.9188263,118.188906,723.918826
40.0195804,705,-0.681031112,118.237204,705.681031
40.0400157,677,40.8731742,118.284966,636.126826
40.060451,550,31.7143096,118.33219,518.28569
40.0808863,429,22.8214164,118.378878,406.178584
40.1013216,348,20.8337538,118.425028,327.166246
40.121757,303,25.6761946,118.470639,277.323805
40.1421923,312,65.9505686,118.515713,246.049431
40.1626276,292,66.9957708,118.560248,225.004229
40.1830629,286,76.226746,118.604244,209.773254
40.2034982,232,33.8818885,118.647702,198.118112
40.2239335,207,18.1134342,118.690621,188.886566
40.2443689,247,65.6034214,118.733,181.396579
40.2648042,227,51.7886107,118.774841,175.211389
40.2852395,225,54.9669454,118.816142,170.033055
40.3056748,224,58.3495732,118.856904,165.650427
40.3261101,213,51.0903127,118.897127,161.909687
40.3465454,206,47.3037642,118.936811,158.696236
40.3669808,224,68.0785399,118.975956,155.92146
40.3874161,227,73.4956163,119.014562,153.504384
40.4078514,221,69.6529805,119.052629,151.34702
40.4282867,212,62.5857906,119.090157,149.414209
40.448722,219,71.1267333,119.127146,147.873267
40.4691573,224,77.3972769,119.163597,146.602723
40.4895927,234,88.4283632,119.199511,145.571637
40.510028,191,46.2135601,119.234886,144.78644
40.5304633,197,52.7127501,119.269723,144.28725
40.5508986,201,56.8725988,119.304024,144.127401
40.5713339,217,72.7531406,119.337787,144.246859
40.5917692,204,59.2660927,119.371014,144.733907
40.6122046,211,65.321058,119.403705,145.678942
40.6326399,221,73.8578045,119.43586,147.142195
40.6530752,220,70.9122072,119.46748,149.087793
40.6735105,236,84.7204708,119.498565,151.279529
40.6939458,223,69.7858358,119.529116,153.214164
40.7143812,236,81.7256516,119.559133,154.274348
40.7348165,223,68.8655773,119.588617,154.134423
40.7552518,200,46.9789254,119.617568,153.021075
40.7756871,212,60.5404735,119.645987,151.459526
40.7961224,199,49.2072863,119.673875,149.792714
40.8165577,221,72.9973751,119.701232,148.002625
40.8369931,206,60.0677602,119.728059,145.93224
40.8574284,198,54.4151687,119.754357,143.584831
40.8778637,201,59.8310817,119.780126,141.168918
40.898299,188,49.0967409,119.805367,138.903259
40.9187343,185,48.157564,119.830082,136.842436
40.9391696,186,51.071466,119.85427,134.928534
40.959605,205,71.5112985,119.877932,133.488702
40.9800403,179,46.4777525,119.901071,132.522248
41.0004756,188,56.2988611,119.923685,131.701139
41.0209109,176,45.0593025,119.945777,130.940697
41.0413462,205,74.7691651,119.967347,130.230835
41.0617815,186,56.2532404,119.988396,129.74676
41.0822169,181,51.660969,120.008926,129.339031
41.1026522,204,75.0144662,120.028936,128.985534
41.1230875,191,62.4228277,120.048429,128.577172
41.1435228,171,42.9813036,120.067405,128.018696
41.1639581,200,72.3488256,120.085866,127.651174
41.1843934,208,80.5400339,120.103811,127.459966
41.2048288,174,46.6752901,120.121244,127.32471
41.2252641,178,50.7733623,120.138163,127.226638
41.2456994,200,72.8436144,120.154572,127.156386
41.2661347,182,54.8901279,120.170471,127.109872
41.28657,181,53.9130448,120.185861,127.086955
41.3070053,180,52.9118956,120.200744,127.088104
41.3274407,176,48.8855679,120.21512,127.114432
41.347876,187,59.8322312,120.228991,127.167769
41.3683113,228,100.749213,120.242359,127.250787
41.3887466,196,68.6328073,120.255224,127.367193
41.4091819,178,50.4779991,120.267588,127.522001
41.4296172,181,53.2780567,120.279452,127.721943
41.4500526,157,29.0239429,120.290819,127.976057
41.4704879,195,66.7034432,120.301688,128.296557
41.4909232,185,56.2998562,120.312062,128.700144
41.5113585,178,48.7899809,120.321941,129.210019
41.5317938,182,52.140934,120.331329,129.859066
41.5522291,201,70.3048432,120.340225,130.695157
41.5726645,180,48.2094081,120.348631,131.790592
41.5930998,174,40.7430871,120.35655,133.256913
41.6135351,188,52.729672,120.363981,135.270328
41.6339704,179,40.8415812,120.370928,138.158419
41.6544057,174,31.4205786,120.377392,142.579421
41.674841,170,20.0465582,120.383374,149.953442
41.6952764,183,19.8872424,120.388875,163.112758
41.7157117,256,69.5794008,120.393898,186.420599
41.736147,243,20.1864482,120.398445,222.813552
41.7565823,252,-12.2805734,120.402516,264.280573
41.7770176,294,9.45919907,120.406113,284.540801
41.7974529,278,11.5516272,120.409239,266.448373
41.8178883,262,27.0370413,120.411894,234.962959
41.8383236,231,13.8733776,120.414081,217.126622
41.8587589,230,13.1118662,120.415802,216.888134
41.8791942,237,16.3269485,120.417057,220.673052
41.8996295,257,46.0251822,120.41785,210.974818
41.9200648,228,39.2741538,120.418182,188.725846
41.9405002,194,26.7575369,120.418054,167.242463
41.9609355,201,48.4783839,120.417468,152.521616
41.9813708,201,57.2419259,120.416427,143.758074
42.0018061,196,57.3235731,120.414932,138.676427
42.0222414,205,69.3858282,120.412985,135.614172
42.0426767,170,36.4025461,120.410588,133.597454
42.0631121,186,53.8437731,120.407743,132.156227
42.0835474,168,36.9001308,120.404451,131.099869
42.1039827,166,35.6900791,120.400716,130.309921
42.124418,179,49.2897746,120.396538,129.710225
42.1448533,185,55.74901,120.39192,129.25099
42.1652886,156,27.1016534,120.386863,128.898347
42.185724,166,37.3720265,120.38137,128.627973
42.2061593,165,36.5771707,120.375443,128.422829
42.2265946,157,28.7230205,120.369084,128.276979
42.2470299,140,11.8150394,120.362294,128.184961
42.2674652,169,40.874136,120.355076,128.125864
42.2879005,166,37.8901254,120.347432,128.109875
42.3083359,154,25.7904614,120.339364,128.209539
42.3287712,141,12.4054181,120.330874,128.594582
42.3492065,129,-0.128344816,120.321964,129.128345
42.3696418,158,28.6842351,120.312637,129.315765
42.3900771,164,34.5394059,120.302894,129.460594
42.4105124,137,7.3720643,120.292738,129.627936
42.4309478,156,26.1789617,120.28217,129.821038
42.4513831,177,46.9595412,120.271193,130.040459
42.4718184,180,49.712889,120.25981,130.287111
42.4922537,159,28.4377354,120.248021,130.562265
42.512689,154,23.1324435,120.23583,130.867556
42.5331243,159,27.7949856,120.223239,131.205014
42.5535597,154,22.4229067,120.210249,131.577093
42.573995,148,16.0132737,120.196864,131.986726
42.5944303,161,28.5626049,120.183085,132.437395
42.6148656,162,29.0667377,120.168915,132.933262
42.6353009,147,13.520437,120.154355,133.479563
42.6557362,138,3.91712489,120.139409,134.082875
42.6761716,149,14.2502825,120.124078,134.749718
42.6966069,144,8.50314456,120.108364,135.496855
42.7170422,149,12.5936775,120.092271,136.406322
42.7374775,126,-11.6559437,120.0758,137.655944
42.7579128,146,6.86553691,120.058953,139.134463
42.7783481,142,1.62778607,120.041734,140.372214
42.7987835,143,1.39312638,120.024143,141.606874
42.8192188,120,-22.8774392,120.006184,142.877439
42.8396541,148,3.43904629,119.987859,144.560954
42.8600894,123,-23.5744041,119.969171,146.574404
42.8805247,138,-10.9218552,119.95012,148.921855
42.90096,171,19.3306834,119.930711,151.669317
42.9213954,175,20.10822,119.910945,154.89178
42.9418307,155,-3.64266658,119.890825,158.642667
42.962266,137,-25.9115221,119.870353,162.911522
42.9827013,169,1.44847543,119.849531,167.551525
43.0031366,173,0.873506157,119.828362,172.126494
43.0235719,158,-18.1922583,119.806849,176.192258
43.0440073,183,3.26433582,119.784992,179.735664
43.0644426,175,-7.94943258,119.762796,182.949433
43.0848779,160,-26.2666221,119.740263,186.266622
43.1053132,179,-10.9848771,119.717394,189.984877
43.1257485,174,-20.1417682,119.694193,194.141768
43.1461838,172,-26.6342875,119.670661,198.634288
43.1666192,199,-4.4286511,119.646801,203.428651
43.1870545,165,-43.6263316,119.622616,208.626332
43.2074898,192,-22.3610938,119.598108,214.361094
43.2279251,197,-23.6791479,119.573279,220.679148
43.2483604,205,-22.4762086,119.548132,227.476209
43.2687958,189,-45.529886,119.522669,234.529886
43.2892311,202,-39.6618633,119.496893,241.661863
43.3096664,194,-54.7274524,119.470806,248.727452
43.3301017,221,-34.7087469,119.444411,255.708747
43.350537,227,-35.8030555,119.41771,262.803056
43.3709723,223,-47.4824481,119.390706,270.482448
43.3914077,256,-23.6309203,119.3634,279.63092
43.411843,266,-25.8243399,119.335796,291.82434
43.4322783,261,-49.0121995,119.307896,310.0122
43.4527136,297,-43.2120245,119.279702,340.212025
43.4731489,352,-42.6717165,119.251217,394.671716
43.4935842,429,-65.7597277,119.222443,494.759728
43.5140196,575,-90.0217463,119.193383,665.021746
43.5344549,894,-6.42107045,119.164039,900.42107
43.5548902,1069,-40.0695567,119.134414,1109.06956
43.5753255,1033,-104.4635,119.104509,1137.4635
43.5957608,934,-35.1859717,119.074329,969.185972
43.6161961,748,-36.3150926,119.043874,784.315093
43.6366315,657,-47.4573009,119.013148,704.457301
43.6570668,691,-26.4704657,118.982153,717.470466
43.6775021,729,-4.84236423,118.950891,733.842364
43.6979374,597,-68.6557936,118.919365,665.655794
43.7183727,502,-25.2447998,118.887577,527.2448
43.738808,406,8.31655449,118.85553,397.683446
43.7592434,311,1.47831013,118.823226,309.52169
43.7796787,236,-20.3933226,118.790668,256.393323
43.800114,219,-5.53400012,118.757857,224.534
43.8205493,202,-2.22697049,118.724798,204.22697
43.8409846,151,-39.1997606,118.691491,190.199761
43.8614199,170,-9.88184342,118.657939,179.881843
43.8818553,175,3.03428026,118.624146,171.96572
43.9022906,135,-30.711541,118.590112,165.711541
43.9227259,156,-4.65781398,118.555841,160.657814
43.9431612,128,-28.4990842,118.521335,156.499084
43.9635965,147,-6.02699801,118.486597,153.026998
43.9840318,145,-5.09722522,118.451628,150.097225
44.0044672,97,-50.5951077,118.416432,147.595108
44.0249025,125,-20.4262822,118.381011,145.426282
44.0453378,117,-26.5380023,118.345366,143.538002
44.0657731,120,-21.8844733,118.309501,141.884473
44.0862084,142,1.57155051,118.273418,140.428449
