'y-axis saved as y
'x,PKT-3-103-3_Y2Mn2O7_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.8467842,247,20.3821145,85.0563223,226.617886
32.8672195,268,19.0085287,85.1625784,248.991471
32.8876548,292,17.3923586,85.2697288,274.607641
32.9080901,271,-31.1326218,85.3777666,302.132622
32.9285254,333,3.51881308,85.486685,329.481187
32.9489608,351,-2.72311622,85.5964771,353.723116
32.9693961,395,23.2972402,85.707136,371.70276
32.9898314,428,46.8967909,85.8186548,381.103209
33.0102667,419,37.7735413,85.9310264,381.226459
33.030702,389,16.1068448,86.044244,372.893155
33.0511374,374,16.3081254,86.1583004,357.691875
33.0715727,372,34.6255773,86.2731887,337.374423
33.092008,349,35.2493055,86.3889018,313.750695
33.1124433,277,-11.7237651,86.5054325,288.723765
33.1328786,291,26.9023319,86.6227739,264.097668
33.1533139,257,15.7450878,86.7409186,241.254912
33.1737493,212,-8.98269942,86.8598597,220.982699
33.1941846,208,4.46988029,86.9795899,203.53012
33.2146199,202,13.212617,87.1001019,188.787383
33.2350552,174,-2.46404806,87.2213887,176.464048
33.2554905,155,-11.2122404,87.3434429,166.21224
33.2759258,123,-34.6940956,87.4662572,157.694096
33.2963612,150,-0.611054721,87.5898244,150.611055
33.3167965,135,-9.71193857,87.7141372,144.711939
33.3372318,147,7.20900974,87.8391882,139.79099
33.3576671,134,-1.68207717,87.9649701,135.682077
33.3781024,118,-14.2520723,88.0914755,132.252072
33.3985377,144,14.6052906,88.2186971,129.394709
33.4189731,128,0.974648632,88.3466274,127.025351
33.4394084,125,-0.0767266159,88.475259,125.076727
33.4598437,136,12.5044655,88.6045845,123.495534
33.480279,126,3.76022433,88.7345965,122.239776
33.5007143,127,5.7233364,88.8652874,121.276664
33.5211496,126,5.41901018,88.9966498,120.58099
33.541585,128,7.86616511,89.1286761,120.133835
33.5620203,109,-10.9215336,89.2613589,119.921534
33.5824556,110,-9.93481501,89.3946906,119.934815
33.6028909,112,-8.16804273,89.5286637,120.168043
33.6233262,120,-0.618483114,89.6632706,120.618483
33.6437615,109,-12.2855209,89.7985038,121.285521
33.6641969,134,11.830266,89.9343556,122.169734
33.6846322,115,-8.27172596,90.0708184,123.271726
33.7050675,135,10.4093925,90.2078847,124.590608
33.7255028,118,-8.12202325,90.3455468,126.122023
33.7459381,152,24.1443425,90.4837971,127.855658
33.7663734,133,3.22775531,90.6226279,129.772245
33.7868088,119,-12.8402785,90.7620316,131.840278
33.8072441,132,-2.01287542,90.9020004,134.012875
33.8276794,126,-10.2255632,91.0425268,136.225563
33.8481147,120,-18.3960352,91.1836031,138.396035
33.86855,137,-3.42694602,91.3252214,140.426946
33.8889853,130,-12.2124095,91.4673742,142.212409
33.9094207,131,-12.6479219,91.6100537,143.647922
33.929856,124,-20.6421905,91.7532522,144.64219
33.9502913,149,3.87163518,91.896962,145.128365
33.9707266,142,-3.07205588,92.0411752,145.072056
33.9911619,141,-3.47447573,92.1858843,144.474476
34.0115972,144,0.629387949,92.3310814,143.370612
34.0320326,140,-1.82413351,92.4767587,141.824134
34.0524679,106,-33.9220263,92.6229085,139.922026
34.0729032,126,-11.7608555,92.7695231,137.760855
34.0933385,123,-12.4162494,92.9165946,135.416249
34.1137738,103,-29.9797156,93.0641153,132.979716
34.1342091,121,-9.53331154,93.2120774,130.533312
34.1546445,119,-9.14027891,93.3604732,128.140279
34.1750798,127,1.15282195,93.5092947,125.847178
34.1955151,98,-25.6856246,93.6585343,123.685625
34.2159504,123,1.3255842,93.8081841,121.674416
34.2363857,115,-4.8221175,93.9582364,119.822117
34.256821,89,-29.1296719,94.1086833,118.129672
34.2772564,119,2.40728414,94.259517,116.592716
34.2976917,107,-8.20347155,94.4107298,115.203472
34.318127,117,3.0478097,94.5623138,113.95219
34.3385623,112,-0.828196011,94.7142613,112.828196
34.3589976,112,0.179397801,94.8665644,111.820602
34.3794329,109,-1.91877924,95.0192153,110.918779
34.3998683,93,-17.1126404,95.1722063,110.11264
34.4203036,119,9.60718501,95.3255295,109.392815
34.4407389,123,14.2491309,95.4791772,108.750869
34.4611742,108,-0.179925675,95.6331415,108.179926
34.4816095,119,11.3261099,95.7874146,107.67389
34.5020448,130,22.7764686,95.9419888,107.223531
34.5224802,137,30.1667561,96.0968563,106.833244
34.5429155,115,8.42352387,96.2520092,106.576476
34.5633508,140,33.2205517,96.4074399,106.779448
34.5837861,127,19.4161787,96.5631405,107.583821
34.6042214,115,7.42722613,96.7191033,107.572774
34.6246567,112,4.58345887,96.8753205,107.416541
34.6450921,104,-3.28074894,97.0317843,107.280749
34.6655274,106,-1.17206392,97.188487,107.172064
34.6859627,106,-1.08840964,97.3454208,107.08841
34.706398,105,-2.02783309,97.5025781,107.027833
34.7268333,102,-4.98811812,97.659951,106.988118
34.7472686,111,4.0351154,97.8175318,106.964885
34.767704,107,0.0542470673,97.9753129,106.945753
34.7881393,100,-6.91494482,98.1332865,106.914945
34.8085746,90,-16.8981174,98.2914448,106.898117
34.8290099,120,13.0594639,98.4497803,106.940536
34.8494452,105,-2.00698561,98.6082852,107.006986
34.8698805,68,-39.0885262,98.7669519,107.088526
34.8903159,113,5.81577322,98.9257726,107.184227
34.9107512,98,-9.29367865,99.0847397,107.293679
34.9311865,95,-12.4165606,99.2438457,107.416561
34.9516218,111,3.44736528,99.4030827,107.552635
34.9720571,105,-2.70174344,99.5624433,107.701743
34.9924924,99,-8.86380781,99.7219198,107.863808
35.0129278,111,2.96114655,99.8815047,108.038853
35.0333631,98,-10.2278127,100.04119,108.227813
35.0537984,91,-17.4406901,100.200969,108.44069
35.0742337,92,-16.7541423,100.360833,108.754142
35.094669,92,-17.4961913,100.520775,109.496191
35.1151043,119,8.18336114,100.680788,110.816639
35.1355397,107,-4.3257452,100.840864,111.325745
35.155975,119,7.32522006,101.000995,111.67478
35.1764103,117,4.96659973,101.161175,112.0334
35.1968456,142,29.5874687,101.321394,112.412531
35.2172809,112,-0.813648383,101.481647,112.813648
35.2377162,130,16.7607977,101.641926,113.239202
35.2581516,148,34.3044506,101.802222,113.695549
35.2785869,141,26.8116956,101.962529,114.188304
35.2990222,126,11.2990269,102.12284,114.700973
35.3194575,135,19.7603574,102.283147,115.239643
35.3398928,135,19.1876862,102.443442,115.812314
35.3603281,92,-24.4232305,102.603719,116.423231
35.3807635,121,3.92352588,102.763969,117.076474
35.4011988,118,0.22321323,102.924186,117.776787
35.4216341,95,-23.5297458,103.084363,118.529746
35.4420694,116,-3.34193451,103.244491,119.341935
35.4625047,136,15.7788613,103.404564,120.221139
35.48294,106,-15.1765577,103.564575,121.176558
35.5033754,94,-28.2189915,103.724517,122.218991
35.5238107,115,-8.36091952,103.884381,123.36092
35.544246,114,-10.6162949,104.044162,124.616295
35.5646813,110,-15.9997332,104.203851,125.999733
35.5851166,110,-17.5245938,104.363442,127.524594
35.605552,99,-30.1993845,104.522928,129.199385
35.6259873,107,-24.0223684,104.682301,131.022368
35.6464226,117,-15.9758527,104.841555,132.975853
35.6668579,127,-8.02446611,105.000682,135.024466
35.6872932,127,-10.1233962,105.159676,137.123396
35.7077285,122,-17.2380431,105.318529,139.238043
35.7281639,128,-13.3650575,105.477234,141.365057
35.7485992,153,9.46152471,105.635785,143.538475
35.7690345,104,-41.8169668,105.794175,145.816967
35.7894698,121,-27.2675369,105.952396,148.267537
35.8099051,128,-22.9619814,106.110442,150.961981
35.8303404,144,-9.98195826,106.268306,153.981958
35.8507758,128,-29.4161089,106.425981,157.416109
35.8712111,151,-10.3724035,106.58346,161.372403
35.8916464,136,-29.9689889,106.740737,165.968989
35.9120817,134,-37.334621,106.897805,171.334621
35.932517,140,-37.6204923,107.054656,177.620492
35.9529523,155,-30.0211594,107.211286,185.021159
35.9733877,170,-23.8133244,107.367685,193.813324
35.993823,205,0.565713822,107.523849,204.434286
36.0142583,219,1.35719173,107.679771,217.642808
36.0346936,262,27.1718679,107.835443,234.828132
36.0551289,294,35.4630154,107.990859,258.536985
36.0755642,388,94.7378723,108.146013,293.262128
36.0959996,463,116.606074,108.300899,346.393926
36.1164349,540,111.308304,108.455509,428.691696
36.1368702,670,116.441858,108.609837,553.558142
36.1573055,768,33.2136067,108.763878,734.786393
36.1777408,998,16.0431648,108.917624,981.956835
36.1981761,1120,-174.099107,109.071069,1294.09911
36.2186115,1386,-266.429077,109.224207,1652.42908
36.2390468,1763,-250.989221,109.377031,2013.98922
36.2594821,2259,-54.3142152,109.529536,2313.31422
36.2799174,2601,115.376073,109.681715,2485.62393
36.3003527,2739,231.805734,109.833561,2507.19427
36.320788,2434,26.1802822,109.98507,2407.81972
36.3412234,2147,-86.1704345,110.136233,2233.17043
36.3616587,2064,55.5730941,110.287047,2008.42691
36.382094,1796,53.5437081,110.437503,1742.45629
36.4025293,1514,62.2834777,110.587597,1451.71652
36.4229646,1133,-32.6550835,110.737322,1165.65508
36.4433999,850,-61.3721225,110.886672,911.372123
36.4638353,644,-59.0758726,111.035641,703.075873
36.4842706,474,-69.1790967,111.184224,543.179097
36.5047059,343,-83.9023396,111.332415,426.90234
36.5251412,306,-39.9999792,111.480207,345.999979
36.5455765,209,-82.373872,111.627595,291.373872
36.5660118,222,-32.8309349,111.774573,254.830935
36.5864472,184,-45.9903331,111.921135,229.990333
36.6068825,170,-42.4344197,112.067276,212.43442
36.6273178,149,-50.381631,112.212989,199.381631
36.6477531,136,-53.1957236,112.35827,189.195724
36.6681884,118,-62.943948,112.503113,180.943948
36.6886237,106,-68.0847685,112.647512,174.084768
36.7090591,127,-41.2770038,112.791461,168.277004
36.7294944,128,-35.2867187,112.934956,163.286719
36.7499297,134,-24.9833953,113.07799,158.983395
36.770365,98,-57.2889725,113.220558,155.288973
36.7908003,107,-45.0713375,113.362654,152.071337
36.8112356,101,-48.257216,113.504275,149.257216
36.831671,107,-39.7817821,113.645413,146.781782
36.8521063,101,-43.5948574,113.786064,144.594857
36.8725416,126,-16.6556601,113.926222,142.65566
36.8929769,99,-41.9303865,114.065883,140.930387
36.9134122,101,-38.3908294,114.205041,139.390829
36.9338475,98,-40.013304,114.343691,138.013304
36.9542829,104,-32.7778078,114.481828,136.777808
36.9747182,87,-48.6673566,114.619447,135.667357
36.9951535,98,-36.6674527,114.756543,134.667453
37.0155888,117,-16.7655959,114.89311,133.765596
37.0360241,102,-30.9504409,115.029145,132.950441
37.0564594,91,-41.2085636,115.164641,132.208564
37.0768948,97,-34.513988,115.299595,131.513988
37.0973301,104,-26.8354952,115.434,130.835495
37.1177654,85,-45.2145378,115.567854,130.214538
37.1382007,93,-36.7096505,115.70115,129.70965
37.158636,105,-24.2568366,115.833884,129.256837
37.1790713,102,-26.8535458,115.966051,128.853546
37.1995067,97,-31.4903864,116.097647,128.490386
37.219942,112,-16.1631682,116.228668,128.163168
37.2403773,88,-39.8689875,116.359107,127.868988
37.2608126,93,-34.6052945,116.488962,127.605295
37.2812479,100,-27.3700691,116.618228,127.370069
37.3016832,106,-21.1613565,116.7469,127.161356
37.3221186,98,-28.9773432,116.874973,126.977343
37.3425539,93,-33.8164959,117.002444,126.816496
37.3629892,102,-24.6774893,117.129309,126.677489
37.3834245,114,-12.5591768,117.255562,126.559177
37.4038598,95,-31.4605767,117.381199,126.460577
37.4242951,101,-25.3808626,117.506217,126.380863
37.4447305,114,-12.3193563,117.630612,126.319356
37.4651658,101,-25.2755229,117.754378,126.275523
37.4856011,99,-27.2489678,117.877513,126.248968
37.5060364,95,-31.2394369,118.000012,126.239437
37.5264717,109,-17.2468181,118.121871,126.246818
37.546907,80,-46.2711208,118.243086,126.271121
37.5673424,93,-33.3117211,118.363654,126.311721
37.5877777,108,-18.3596385,118.48357,126.359638
37.608213,112,-14.3431354,118.602831,126.343135
37.6286483,114,-11.954656,118.721432,125.954656
37.6490836,75,-50.0698244,118.839371,125.069824
37.6695189,116,-9.0423807,118.956643,125.042381
37.6899543,92,-33.2407023,119.073246,125.240702
37.7103896,107,-18.4748539,119.189174,125.474854
37.7308249,106,-19.733061,119.304425,125.733061
37.7512602,92,-34.0178617,119.418996,126.017862
37.7716955,109,-17.3338653,119.532882,126.333865
37.7921308,120,-6.70056695,119.646081,126.700567
37.8125662,90,-37.2114118,119.758588,127.211412
37.8330015,98,-30.0233125,119.870401,128.023313
37.8534368,89,-39.911269,119.981517,128.911269
37.8738721,106,-23.5288388,120.091931,129.528839
37.8943074,86,-44.1510514,120.201641,130.151051
37.9147427,116,-14.8439588,120.310645,130.843959
37.9351781,103,-28.6125941,120.418937,131.612594
37.9556134,103,-29.3989028,120.526517,132.398903
37.9760487,131,-1.91327182,120.633379,132.913272
37.996484,125,-8.06990535,120.739523,133.069905
38.0169193,119,-15.2528342,120.844944,134.252834
38.0373546,95,-40.6886556,120.949639,135.688656
38.05779,130,-7.46244772,121.053607,137.462448
38.0782253,124,-15.5137291,121.156843,139.513729
38.0986606,112,-29.9114295,121.259346,141.91143
38.1190959,128,-16.7039329,121.361112,144.703933
38.1395312,125,-22.9323432,121.462139,147.932343
38.1599666,126,-25.5959959,121.562425,151.595996
38.1804019,126,-29.6118353,121.661966,155.611835
38.2008372,133,-26.7695486,121.76076,159.769549
38.2212725,129,-34.7125644,121.858805,163.712564
38.2417078,161,-5.98886754,121.956098,166.988868
38.2621431,140,-29.1879049,122.052637,169.187905
38.2825785,162,-8.09883906,122.148419,170.098839
38.3030138,172,2.23125515,122.243443,169.768745
38.3234491,153,-15.4105963,122.337705,168.410596
38.3438844,141,-25.2570974,122.431204,166.257097
38.3643197,137,-26.5044713,122.523937,163.504471
38.384755,140,-20.404921,122.615903,160.404921
38.4051904,129,-28.3087556,122.707099,157.308756
38.4256257,137,-17.218103,122.797523,154.218103
38.446061,151,0.0113178879,122.887173,150.988682
38.4664963,117,-31.0250988,122.976047,148.025099
38.4869316,142,-3.44904715,123.064144,145.449047
38.5073669,113,-30.2690109,123.151461,143.269011
38.5278023,105,-36.4556691,123.237996,141.455669
38.5482376,124,-15.9645405,123.323749,139.964541
38.5686729,135,-3.74837404,123.408716,138.748374
38.5891082,147,9.23660636,123.492897,137.763394
38.6095435,124,-12.9717162,123.57629,136.971716
38.6299788,127,-9.34175765,123.658893,136.341758
38.6504142,126,-9.84775947,123.740704,135.847759
38.6708495,137,1.53089799,123.821723,135.469102
38.6912848,127,-8.1894031,123.901947,135.189403
38.7117201,123,-11.9947866,123.981376,134.994787
38.7321554,117,-17.8743834,124.060007,134.874383
38.7525907,136,1.17965877,124.13784,134.820341
38.7730261,127,-7.82631039,124.214873,134.82631
38.7934614,144,9.11263726,124.291105,134.887363
38.8138967,169,34.0002957,124.366535,134.999704
38.834332,145,9.8398711,124.441162,135.160129
38.8547673,149,13.6332607,124.514984,135.366739
38.8752026,129,-6.62155014,124.588001,135.62155
38.895638,159,23.0765144,124.660211,135.923486
38.9160733,144,7.72714504,124.731614,136.272855
38.9365086,164,27.3288692,124.802209,136.671131
38.9569439,127,-10.1205858,124.871994,137.120586
38.9773792,152,14.3757171,124.940969,137.624283
38.9978145,127,-11.1861358,125.009133,138.186136
39.0182499,162,23.1890009,125.076486,138.810999
39.0386852,156,16.4952114,125.143026,139.504789
39.0591205,165,24.7253589,125.208754,140.274641
39.0795558,148,6.87087325,125.273668,141.129127
39.0999911,171,28.9213966,125.337767,142.078603
39.1204264,153,9.86418699,125.401052,143.135813
39.1408618,169,24.6843692,125.463522,144.315631
39.1612971,165,19.3664274,125.525176,145.633573
39.1817324,159,11.888062,125.586014,147.111938
39.2021677,167,18.223232,125.646036,148.776768
39.222603,172,21.3401774,125.705241,150.659823
39.2430383,181,28.2001124,125.76363,152.799888
39.2634737,177,21.7548381,125.821201,155.245162
39.283909,164,5.94337294,125.877955,158.056627
39.3043443,182,20.6864995,125.933891,161.313501
39.3247796,193,27.8765172,125.98901,165.123483
39.3452149,226,56.356751,126.043312,169.643249
39.3656502,229,53.8801909,126.096796,175.119809
39.3860856,241,59.0295652,126.149462,181.970435
39.4065209,234,43.075379,126.201311,190.924621
39.4269562,273,69.7524044,126.252343,203.247596
39.4473915,300,78.9623152,126.302558,221.037685
39.4678268,322,74.4721063,126.351955,247.527894
39.4882621,342,54.7679915,126.400537,287.232008
39.5086975,401,55.3011999,126.448301,345.6988
39.5291328,456,27.3550123,126.49525,428.644988
39.5495681,562,21.6200226,126.541384,540.379977
39.5700034,579,-102.637233,126.586702,681.637233
39.5904387,703,-143.996569,126.631205,846.996569
39.610874,832,-190.358731,126.674895,1022.35873
39.6313094,1051,-133.089225,126.717771,1184.08922
39.6517447,1216,-87.6659367,126.759833,1303.66594
39.67218,1294,-66.1962198,126.801084,1360.19622
39.6926153,1325,-27.6098194,126.841522,1352.60982
39.7130506,1186,-111.229914,126.88115,1297.22991
39.7334859,1118,-94.2557434,126.919968,1212.25574
39.7539213,974,-132.915967,126.957976,1106.91597
39.7743566,953,-31.1657131,126.995176,984.165713
39.7947919,885,35.6417831,127.031568,849.358217
39.8152272,711,-2.33382508,127.067153,713.333825
39.8356625,574,-13.8372234,127.101932,587.837223
39.8560978,437,-43.6002759,127.135907,480.600276
39.8765332,416,21.5390033,127.169078,394.460997
39.8969685,364,35.2464882,127.201447,328.753512
39.9174038,326,45.1983957,127.233014,280.801604
39.9378391,286,38.965861,127.263781,247.034139
39.9582744,286,62.2106218,127.293749,223.789378
39.9787097,241,33.1463754,127.322918,207.853625
39.9991451,249,52.2746579,127.351292,196.725342
40.0195804,245,56.3578849,127.37887,188.642115
40.0400157,236,53.540874,127.405654,182.459126
40.060451,226,48.5223141,127.431646,177.477686
40.0808863,200,26.7125912,127.456847,173.287409
40.1013216,205,35.3504362,127.481259,169.649564
40.121757,199,32.577385,127.504883,166.422615
40.1421923,202,38.4806512,127.52772,163.519349
40.1626276,191,30.1163398,127.549772,160.88366
40.1830629,203,44.5219193,127.571042,158.478081
40.2034982,229,72.7232955,127.59153,156.276705
40.2239335,218,63.7391985,127.611238,154.260802
40.2443689,227,74.5840818,127.630168,152.415918
40.2648042,233,82.2700274,127.648322,150.729973
40.2852395,253,103.807905,127.665701,149.192095
40.3056748,201,53.2079724,127.682309,147.792028
40.3261101,208,61.4800953,127.698145,146.519905
40.3465454,189,43.6337365,127.713213,145.366263
40.3669808,211,66.6778343,127.727515,144.322166
40.3874161,230,86.6206446,127.741051,143.379355
40.4078514,219,76.4695882,127.753825,142.530412
40.4282867,212,70.2311214,127.765839,141.768879
40.448722,230,88.9106368,127.777094,141.089363
40.4691573,216,75.5124026,127.787593,140.487597
40.4895927,237,97.0395624,127.797338,139.960438
40.510028,224,84.4942504,127.806331,139.50575
40.5304633,205,65.8779301,127.814575,139.12207
40.5508986,229,90.1921427,127.822072,138.807857
40.5713339,210,71.4399075,127.828823,138.560092
40.5917692,208,69.6279439,127.834832,138.372056
40.6122046,218,79.7694346,127.840101,138.230565
40.6326399,223,84.8860369,127.844633,138.113963
40.6530752,223,85.0066868,127.848429,137.993313
40.6735105,203,65.160614,127.851492,137.839386
40.6939458,209,71.3636013,127.853826,137.636399
40.7143812,194,56.6129327,127.855431,137.387067
40.7348165,196,58.9225381,127.856312,137.077462
40.7552518,205,68.2786896,127.856471,136.72131
40.7756871,242,105.66215,127.855909,136.33785
40.7961224,194,58.0646312,127.854631,135.935369
40.8165577,207,71.478933,127.852639,135.521067
40.8369931,200,64.8934446,127.849935,135.106555
40.8574284,222,87.2926873,127.846523,134.707313
40.8778637,223,88.6688224,127.842404,134.331178
40.898299,203,69.0223854,127.837583,133.977615
40.9187343,198,64.3453812,127.832062,133.654619
40.9391696,204,70.6373027,127.825844,133.362697
40.959605,191,57.9005689,127.818931,133.099431
40.9800403,237,104.138405,127.811327,132.861595
41.0004756,233,100.354108,127.803035,132.645892
41.0209109,223,90.5507102,127.794058,132.44929
41.0413462,208,75.7309338,127.784399,132.269066
41.0617815,202,69.8984402,127.774061,132.10156
41.0822169,211,79.0702353,127.763048,131.929765
41.1026522,211,79.3328668,127.751361,131.667133
41.1230875,173,41.8301691,127.739005,131.169831
41.1435228,199,68.3308098,127.725983,130.66919
41.1639581,184,53.4854034,127.712298,130.514597
41.1843934,211,80.5724769,127.697953,130.427523
41.2048288,207,76.6516265,127.682952,130.348374
41.2252641,243,112.726121,127.667298,130.273879
41.2456994,212,81.7963294,127.650994,130.203671
41.2661347,182,51.8625499,127.634044,130.13745
41.28657,206,75.9250205,127.616451,130.07498
41.3070053,199,68.9839253,127.598218,130.016075
41.3274407,201,71.0394006,127.57935,129.960599
41.347876,220,90.091528,127.559849,129.908472
41.3683113,208,78.1402526,127.539719,129.859747
41.3887466,226,96.185208,127.518964,129.814792
41.4091819,188,58.2272362,127.497586,129.772764
41.4296172,189,59.274614,127.475591,129.725386
41.4500526,194,64.3456236,127.452981,129.654376
41.4704879,197,67.5089671,127.42976,129.491033
41.4909232,205,75.9106663,127.405931,129.089334
41.5113585,180,51.3031764,127.381499,128.696824
41.5317938,185,56.3639331,127.356467,128.636067
41.5522291,184,55.3930019,127.330839,128.606998
41.5726645,199,70.3884819,127.304618,128.611518
41.5930998,185,56.3749861,127.277809,128.625014
41.6135351,172,43.3568655,127.250415,128.643134
41.6339704,173,44.3338984,127.22244,128.666102
41.6544057,193,64.3059724,127.193888,128.694028
41.674841,205,76.2732414,127.164762,128.726759
41.6952764,176,47.2365731,127.135067,128.763427
41.7157117,176,47.1973364,127.104807,128.802664
41.736147,168,39.1546696,127.073985,128.84533
41.7565823,164,35.1082734,127.042606,128.891727
41.7770176,170,41.061708,127.010673,128.938292
41.7974529,180,51.0177761,126.978191,128.982224
41.8178883,169,39.9793529,126.945162,129.020647
41.8383236,154,24.9494841,126.911593,129.050516
41.8587589,198,68.9311081,126.877486,129.068892
41.8791942,181,51.9267298,126.842845,129.07327
41.8996295,164,34.9381357,126.807675,129.061864
41.9200648,187,57.9662189,126.77198,129.033781
41.9405002,158,29.0109429,126.735764,128.989057
41.9609355,161,32.0714281,126.699032,128.928572
41.9813708,163,34.1461103,126.661786,128.85389
42.0018061,154,25.2329229,126.624032,128.767077
42.0222414,179,50.329474,126.585773,128.670526
42.0426767,178,49.4332134,126.547014,128.566787
42.0631121,163,34.5415831,126.50776,128.458417
42.0835474,155,26.6519971,126.468013,128.348003
42.1039827,137,8.76096095,126.42778,128.239039
42.124418,150,21.8637188,126.387063,128.136281
42.1448533,153,24.9621677,126.345867,128.037832
42.1652886,145,17.0629925,126.304197,127.937007
42.185724,137,9.16037956,126.262057,127.83962
42.2061593,146,18.2529017,126.219451,127.747098
42.2265946,171,43.3402675,126.176383,127.659733
42.2470299,174,46.4221581,126.132858,127.577842
42.2674652,151,23.4989118,126.088881,127.501088
42.2879005,143,15.5718376,126.044455,127.428162
42.3083359,171,43.6405118,125.999585,127.359488
42.3287712,163,35.705037,125.954276,127.294963
42.3492065,137,9.76563558,125.908531,127.234364
42.3696418,161,33.822515,125.862356,127.177485
42.3900771,171,43.875861,125.815755,127.124139
42.4105124,144,16.9259268,125.768732,127.074073
42.4309478,145,17.973806,125.721292,127.026194
42.4513831,156,29.0242298,125.673439,126.97577
42.4718184,128,1.08041247,125.625177,126.919588
42.4922537,120,-6.87722247,125.576512,126.877222
42.512689,147,20.158018,125.527448,126.841982
42.5331243,135,8.18843356,125.477989,126.811566
42.5535597,148,21.2150403,125.42814,126.78496
42.573995,132,5.23767895,125.377905,126.762321
42.5944303,157,30.2561705,125.327289,126.74383
42.6148656,138,11.2700999,125.276297,126.7299
42.6353009,145,18.2789435,125.224932,126.721057
42.6557362,127,0.282045996,125.1732,126.717954
42.6761716,134,7.27859213,125.121106,126.721408
42.6966069,133,6.26757094,125.068653,126.732429
42.7170422,135,8.24773048,125.015846,126.75227
42.7374775,129,2.2174634,124.962691,126.782537
42.7579128,136,9.17382882,124.909191,126.826171
42.7783481,129,2.10792539,124.855352,126.892075
42.7987835,130,3.00915118,124.801177,126.990849
42.8192188,125,-2.0970478,124.746671,127.097048
42.8396541,116,-11.216593,124.69184,127.216593
42.8600894,121,-6.36015157,124.636687,127.360152
42.8805247,135,7.47039637,124.581218,127.529604
42.90096,145,17.2779928,124.525437,127.722007
42.9213954,116,-11.92879,124.469348,127.92879
42.9418307,153,24.8652203,124.412957,128.13478
42.962266,148,19.6802804,124.356268,128.31972
42.9827013,124,-4.4666327,124.299285,128.466633
43.0031366,117,-11.5717799,124.242014,128.57178
43.0235719,125,-3.61293443,124.184458,128.612934
43.0440073,140,11.3991397,124.126623,128.60086
43.0644426,117,-11.5573147,124.068513,128.557315
43.0848779,136,7.50644482,124.010133,128.493555
43.1053132,117,-11.4153551,123.951488,128.415355
43.1257485,126,-2.32807503,123.892582,128.328075
43.1461838,121,-7.24002001,123.833419,128.24002
43.1666192,124,-4.16223286,123.774006,128.162233
43.1870545,112,-16.1057778,123.714345,128.105778
43.2074898,117,-11.0792419,123.654442,128.079242
43.2279251,113,-15.087937,123.594302,128.087937
43.2483604,123,-5.13450502,123.533929,128.134505
43.2687958,119,-9.22000762,123.473328,128.220008
43.2892311,115,-13.3448745,123.412503,128.344875
43.3096664,119,-9.50951285,123.35146,128.509513
43.3301017,124,-4.71461249,123.290202,128.714612
43.350537,109,-19.9612417,123.228735,128.961242
43.3709723,114,-15.2508671,123.167063,129.250867
43.3914077,129,-0.586131652,123.10519,129.586132
43.411843,110,-19.9751743,123.043122,129.975174
43.4322783,135,4.57290403,122.980863,130.427096
43.4527136,132,1.08575507,122.918417,130.914245
43.4731489,130,-1.43876799,122.855789,131.438768
43.4935842,149,16.9941561,122.792985,132.005844
43.5140196,116,-16.6110535,122.730008,132.611054
43.5344549,107,-26.2451955,122.666862,133.245196
43.5548902,115,-18.8947875,122.603554,133.894788
43.5753255,121,-13.5417903,122.540086,134.54179
43.5957608,126,-9.1638719,122.476465,135.163872
43.6161961,98,-37.7354753,122.412694,135.735475
43.6366315,133,-3.22967945,122.348778,136.229679
43.6570668,126,-10.6204656,122.284721,136.620466
43.6775021,116,-20.8858605,122.220528,136.88586
43.6979374,115,-22.0130778,122.156204,137.013078
43.7183727,109,-27.9967709,122.091753,136.996771
43.738808,106,-30.8364572,122.02718,136.836457
43.7592434,114,-22.5402332,121.962489,136.540233
43.7796787,110,-26.1212216,121.897684,136.121222
43.800114,103,-32.5967425,121.832771,135.596742
43.8205493,102,-32.9874707,121.767753,134.987471
43.8409846,109,-25.3153646,121.702636,134.315365
43.8614199,84,-49.6016878,121.637423,133.601688
43.8818553,121,-11.866741,121.572119,132.866741
43.9022906,105,-27.1285835,121.506728,132.128584
43.9227259,104,-27.4031098,121.441256,131.40311
43.9431612,98,-32.7031864,121.375706,130.703186
43.9635965,90,-40.036938,121.310082,130.036938
43.9840318,106,-23.4099082,121.24439,129.409908
44.0044672,121,-7.82519914,121.178633,128.825199
44.0249025,120,-8.28391284,121.112816,128.283913
44.0453378,98,-29.7856834,121.046943,127.785683
44.0657731,95,-32.3291455,120.981019,127.329145
44.0862084,119,-7.91231359,120.915048,126.912314
44.1066437,103,-23.5328722,120.849034,126.532872
44.1270791,95,-31.1883873,120.782981,126.188387
44.1475144,82,-43.8764545,120.716894,125.876455
44.1679497,105,-20.5947994,120.650777,125.594799
44.188385,114,-11.3413544,120.584635,125.341354
44.2088203,116,-9.11439536,120.518471,125.114395
44.2292556,103,-21.9127562,120.452289,124.912756
44.249691,111,-13.7351375,120.386095,124.735137
44.2701263,99,-25.5789145,120.319891,124.578915
44.2905616,100,-24.4442135,120.253683,124.444214
44.3109969,107,-17.330812,120.187474,124.330812
44.3314322,108,-16.2386472,120.121269,124.238647
44.3518675,111,-13.1680133,120.055072,124.168013
44.3723029,122,-2.11961367,119.988886,124.119614
44.3927382,104,-20.0946285,119.922716,124.094628
44.4131735,109,-15.0948213,119.856566,124.094821
