'y-axis saved as y
'x,PKT-3-105-1_BMY2O3_2MnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.6628663,309,31.4677917,82.8981644,277.532208
32.6833016,280,-3.46978883,82.9262015,283.469789
32.703737,305,10.9908823,82.9552554,294.009118
32.7241723,325,15.3982179,82.9853199,309.601782
32.7446076,375,44.0324762,83.0163886,330.967524
32.7650429,372,12.726282,83.048455,359.273718
32.7854782,428,31.6884249,83.0815128,396.311575
32.8059135,474,29.2545584,83.1155554,444.745442
32.8263489,566,57.5236169,83.1505765,508.476383
32.8467842,658,64.8701907,83.1865695,593.129809
32.8672195,770,63.4470765,83.2235277,706.552923
32.8876548,906,47.1990652,83.2614448,858.800935
32.9080901,1102,41.9083302,83.3003139,1060.09167
32.9285254,1297,-16.729642,83.3401286,1313.72964
32.9489608,1568,-33.7703284,83.3808821,1601.77033
32.9693961,1847,-24.4196988,83.4225678,1871.4197
32.9898314,2065,16.7600108,83.4651789,2048.23999
33.0102667,2002,-86.6930196,83.5087087,2088.69302
33.030702,1957,-59.890104,83.5531504,2016.8901
33.0511374,1877,-9.76399956,83.5984972,1886.764
33.0715727,1752,28.169032,83.6447422,1723.83097
33.092008,1558,32.0667639,83.6918788,1525.93324
33.1124433,1309,7.28020416,83.7398998,1301.7198
33.1328786,1088,7.98230784,83.7887986,1080.01769
33.1533139,907,19.4660584,83.838568,887.533942
33.1737493,733,-1.35203441,83.8892013,734.352034
33.1941846,639,21.3409799,83.9406914,617.65902
33.2146199,554,23.9827758,83.9930313,530.017224
33.2350552,459,-5.10271655,84.0462141,464.102717
33.2554905,433,18.8473043,84.1002326,414.152696
33.2759258,376,0.0191276093,84.1550798,375.980872
33.2963612,330,-16.6262476,84.2107487,346.626248
33.3167965,347,23.0035047,84.2672322,323.996495
33.3372318,316,9.43346164,84.324523,306.566538
33.3576671,270,-23.1475412,84.3826142,293.147541
33.3781024,272,-11.0644678,84.4414986,283.064468
33.3985377,257,-19.409521,84.5011688,276.409521
33.4189731,273,0.487693777,84.5616179,272.512306
33.4394084,271,-0.0888232049,84.6228385,271.088823
33.4598437,297,24.9482652,84.6848235,272.051735
33.480279,295,19.5638561,84.7475656,275.436144
33.5007143,276,-5.42686402,84.8110575,281.426864
33.5211496,309,18.7020289,84.875292,290.297971
33.541585,334,31.7901316,84.9402618,302.209868
33.5620203,336,18.1773194,85.0059595,317.822681
33.5824556,363,25.0113172,85.0723779,337.988683
33.6028909,392,28.1488729,85.1395096,363.851127
33.6233262,431,34.0762221,85.2073473,396.923778
33.6437615,496,56.6901194,85.2758835,439.309881
33.6641969,521,26.9989047,85.3451111,494.001095
33.6846322,593,27.9863429,85.4150224,565.013657
33.7050675,643,-14.5116993,85.4856103,657.511699
33.7255028,745,-32.3800341,85.5568672,777.380034
33.7459381,874,-55.3545127,85.6287857,929.354513
33.7663734,1031,-81.3591377,85.7013584,1112.35914
33.7868088,1206,-106.022456,85.7745779,1312.02246
33.8072441,1445,-50.8061217,85.8484366,1495.80612
33.8276794,1664,41.6007432,85.9229273,1622.39926
33.8481147,1657,-10.5509194,85.9980423,1667.55092
33.86855,1585,-56.1562717,86.0737743,1641.15627
33.8889853,1466,-105.490026,86.1501157,1571.49003
33.9094207,1445,-32.1304698,86.227059,1477.13047
33.929856,1333,-30.2442057,86.3045968,1363.24421
33.9502913,1229,-8.41332058,86.3827215,1237.41332
33.9707266,1034,-83.1080804,86.4614256,1117.10808
33.9911619,995,-26.1179942,86.5407017,1021.11799
34.0115972,944,-15.8703878,86.6205422,959.870388
34.0320326,952,18.858979,86.7009395,933.141021
34.0524679,886,-45.4247961,86.7818863,931.424796
34.0729032,967,28.9074589,86.8633748,938.092541
34.0933385,915,-19.9852147,86.9453976,934.985215
34.1137738,883,-28.5346134,87.0279471,911.534613
34.1342091,872,3.74983315,87.1110159,868.250167
34.1546445,819,6.47948569,87.1945963,812.520514
34.1750798,768,18.8628831,87.2786808,749.137117
34.1955151,667,-12.3948951,87.3632619,679.394895
34.2159504,592,-13.4159118,87.448332,605.415912
34.2363857,561,28.7206607,87.5338836,532.279339
34.256821,497,31.447943,87.6199091,465.552057
34.2772564,400,-8.46354765,87.706401,408.463548
34.2976917,360,-1.5190789,87.7933518,361.519079
34.318127,338,14.3909855,87.8807538,323.609015
34.3385623,312,18.9000122,87.9685996,293.099988
34.3589976,288,19.5688006,88.0568815,268.431199
34.3794329,290,41.690049,88.1455922,248.309951
34.3998683,249,17.2707915,88.234724,231.729209
34.4203036,226,8.07705118,88.3242694,217.922949
34.4407389,238,31.6880228,88.4142208,206.311977
34.4611742,203,6.54292272,88.5045709,196.457077
34.4816095,199,10.9773034,88.5953119,188.022697
34.5020448,200,19.2500415,88.6864365,180.749958
34.5224802,174,-0.436642321,88.7779371,174.436642
34.5429155,175,6.0791557,88.8698062,168.920844
34.5633508,168,3.93518062,88.9620363,164.064819
34.5837861,169,9.23909538,89.05462,159.760905
34.6042214,169,13.0329842,89.1475497,155.967016
34.6246567,152,-0.616496756,89.240818,152.616497
34.6450921,143,-6.63995219,89.3344174,149.639952
34.6655274,165,18.0092047,89.4283404,146.990795
34.6859627,153,8.37230779,89.5225796,144.627692
34.706398,172,29.4830537,89.6171276,142.516946
34.7268333,147,6.36853798,89.711977,140.631462
34.7472686,134,-4.94122036,89.8071202,138.94122
34.767704,129,-8.41618439,89.9025499,137.416184
34.7881393,144,7.93982233,89.9982588,136.060178
34.8085746,135,0.107420139,90.0942394,134.89258
34.8290099,130,-3.87724175,90.1904843,133.877242
34.8494452,132,-0.998426033,90.2869861,132.998426
34.8698805,144,11.7584278,90.3837376,132.241572
34.8903159,147,15.4425801,90.4807314,131.55742
34.9107512,132,1.23596923,90.5779602,130.764031
34.9311865,128,-1.72345606,90.6754166,129.723456
34.9516218,132,2.95446451,90.7730933,129.045535
34.9720571,129,0.258326205,90.8709831,128.741674
34.9924924,113,-15.4503036,90.9690787,128.450304
35.0129278,114,-14.3211766,91.0673728,128.321177
35.0333631,123,-5.50975346,91.1658583,128.509753
35.0537984,119,-9.84455002,91.2645278,128.84455
35.0742337,111,-18.3334859,91.3633742,129.333486
35.094669,120,-9.96851291,91.4623902,129.968513
35.1151043,128,-2.7582963,91.5615688,130.758296
35.1355397,126,-5.71887825,91.6609027,131.718878
35.155975,130,-2.87539798,91.7603848,132.875398
35.1764103,128,-6.26440892,91.8600081,134.264409
35.1968456,125,-10.9013341,91.9597653,135.901334
35.2172809,145,7.22435141,92.0596494,137.775649
35.2377162,129,-10.957198,92.1596533,139.957198
35.2581516,158,15.4954654,92.25977,142.504535
35.2785869,133,-12.4833701,92.3599925,145.48337
35.2990222,138,-10.9761224,92.4603138,148.976122
35.3194575,136,-17.0875126,92.5607269,153.087513
35.3398928,126,-31.9518167,92.6612247,157.951817
35.3603281,131,-32.7429455,92.7618004,163.742945
35.3807635,156,-14.6892261,92.8624471,170.689226
35.4011988,167,-12.0998934,92.9631578,179.099893
35.4216341,166,-23.4165887,93.0639257,189.416589
35.4420694,181,-21.1941802,93.164744,202.19418
35.4625047,217,-0.914396616,93.2656057,217.914397
35.48294,242,4.60047141,93.3665041,237.399529
35.5033754,263,1.17950074,93.4674323,261.820499
35.5238107,297,3.63664763,93.5683838,293.363352
35.544246,335,1.56616107,93.6693516,333.433839
35.5646813,385,2.46300118,93.7703291,382.536999
35.5851166,476,36.8575954,93.8713095,439.142405
35.605552,553,55.3175319,93.9722864,497.682468
35.6259873,645,96.6936564,94.0732529,548.306344
35.6464226,622,41.0643725,94.1742025,580.935628
35.6668579,626,33.9543926,94.2751286,592.045607
35.6872932,653,66.6329933,94.3760247,586.367007
35.7077285,604,33.5207292,94.4768841,570.479271
35.7281639,595,48.024578,94.5777005,546.975422
35.7485992,617,100.776881,94.6784673,516.223119
35.7690345,483,2.02103514,94.7791781,480.978965
35.7894698,451,4.10872728,94.8798265,446.891273
35.8099051,423,3.62980661,94.980406,419.370193
35.8303404,397,-4.7043922,95.0809104,401.704392
35.8507758,363,-32.4461031,95.1813332,395.446103
35.8712111,362,-38.9096128,95.2816682,400.909613
35.8916464,360,-56.6257062,95.3819091,416.625706
35.9120817,391,-47.0689193,95.4820496,438.068919
35.932517,417,-40.4375667,95.5820835,457.437567
35.9529523,419,-47.4848129,95.6820047,466.484813
35.9733877,433,-28.639125,95.781807,461.639125
35.993823,408,-37.9610312,95.8814842,445.961031
36.0142583,388,-37.1647258,95.9810303,425.164726
36.0346936,339,-62.6679718,96.0804392,401.667972
36.0551289,320,-54.9613983,96.1797049,374.961398
36.0755642,327,-18.5853097,96.2788214,345.58531
36.0959996,283,-33.3057288,96.3777827,316.305729
36.1164349,269,-21.2899181,96.4765828,290.289918
36.1368702,235,-34.5019701,96.575216,269.50197
36.1573055,239,-15.420567,96.6736762,254.420567
36.1777408,230,-14.7078267,96.7719578,244.707827
36.1981761,194,-45.7882958,96.8700548,239.788296
36.2186115,236,-3.11815102,96.9679615,239.118151
36.2390468,200,-42.2594582,97.0656722,242.259458
36.2594821,256,7.12402287,97.1631812,248.875977
36.2799174,244,-14.5566789,97.2604828,258.556679
36.3003527,277,6.64531351,97.3575714,270.354686
36.320788,270,-12.9375599,97.4544414,282.93756
36.3412234,319,24.733409,97.5510873,294.266591
36.3616587,295,-7.07573849,97.6475035,302.075738
36.382094,321,16.2703417,97.7436845,304.729658
36.4025293,252,-49.8966609,97.8396248,301.896661
36.4229646,303,8.42293348,97.9353192,294.577067
36.4433999,282,-1.90143545,98.0307621,283.901435
36.4638353,270,-0.664327492,98.1259483,270.664327
36.4842706,270,14.4379691,98.2208725,255.562031
36.5047059,232,-7.44692948,98.3155293,239.446929
36.5251412,231,7.65356794,98.4099136,223.346432
36.5455765,193,-15.1958295,98.5040201,208.19583
36.5660118,199,4.37685988,98.5978437,194.62314
36.5864472,174,-8.86885228,98.6913794,182.868852
36.6068825,171,-1.86479065,98.7846219,172.864791
36.6273178,153,-11.2923962,98.8775663,164.292396
36.6477531,147,-9.81993773,98.9702076,156.819938
36.6681884,147,-3.69896583,99.0625408,150.698966
36.6886237,142,-3.73857795,99.1545609,145.738578
36.7090591,127,-14.5931903,99.2462632,141.59319
36.7294944,138,-0.140197871,99.3376428,138.140198
36.7499297,118,-17.2868944,99.4286948,135.286894
36.770365,125,-7.78211211,99.5194144,132.782112
36.7908003,124,-6.57960597,99.6097971,130.579606
36.8112356,121,-7.66523664,99.699838,128.665237
36.831671,94,-33.0006713,99.7895326,127.000671
36.8521063,108,-17.5557073,99.8788762,125.555707
36.8725416,114,-10.313914,99.9678642,124.313914
36.8929769,105,-18.2356911,100.056492,123.235691
36.9134122,115,-7.25995963,100.144756,122.25996
36.9338475,100,-21.3960529,100.23265,121.396053
36.9542829,118,-2.63554629,100.320171,120.635546
36.9747182,119,-0.966814347,100.407315,119.966814
36.9951535,99,-20.3798677,100.494076,119.379868
37.0155888,96,-22.8662929,100.580451,118.866293
37.0360241,106,-12.4187934,100.666436,118.418793
37.0564594,114,-4.0294073,100.752025,118.029407
37.0768948,91,-26.6796686,100.837216,117.679669
37.0973301,97,-20.3101279,100.922004,117.310128
37.1177654,104,-12.8803931,101.006385,116.880393
37.1382007,100,-16.5907485,101.090354,116.590748
37.158636,102,-14.4243515,101.173909,116.424352
37.1790713,112,-4.31706034,101.257045,116.31706
37.1995067,123,6.7421281,101.339757,116.257872
37.219942,100,-16.2357897,101.422043,116.23579
37.2403773,106,-10.2509393,101.503899,116.250939
37.2608126,89,-27.3080841,101.58532,116.308084
37.2812479,100,-16.4292315,101.666303,116.429232
37.3016832,103,-13.6303529,101.746845,116.630353
37.3221186,103,-13.8159405,101.826941,116.81594
37.3425539,94,-23.0280917,101.906588,117.028092
37.3629892,110,-7.28420377,101.985783,117.284204
37.3834245,107,-10.5939974,102.064522,117.593997
37.4038598,113,-4.96421317,102.142801,117.964213
37.4242951,97,-21.3763278,102.220618,118.376328
37.4447305,94,-24.8482685,102.297968,118.848268
37.4651658,112,-7.39094838,102.374849,119.390948
37.4856011,110,-10.0149655,102.451257,120.014966
37.5060364,97,-23.7337121,102.527189,120.733712
37.5264717,100,-21.5643933,102.602642,121.564393
37.546907,91,-31.529098,102.677613,122.529098
37.5673424,101,-22.6558487,102.752098,123.655849
37.5877777,132,7.02106124,102.826094,124.978939
37.608213,105,-21.5368472,102.899599,126.536847
37.6286483,104,-24.3650436,102.97261,128.365044
37.6490836,120,-10.4851081,103.045123,130.485108
37.6695189,116,-16.9005859,103.117136,132.900586
37.6899543,131,-4.53396004,103.188646,135.53396
37.7103896,128,-10.090039,103.25965,138.090039
37.7308249,120,-20.5473837,103.330145,140.547384
37.7512602,135,-8.05342349,103.400129,143.053423
37.7716955,125,-20.8388141,103.469599,145.838814
37.7921308,139,-10.1349231,103.538552,149.134923
37.8125662,144,-9.13964203,103.606987,153.139642
37.8330015,142,-16.0829257,103.674899,158.082926
37.8534368,148,-16.2386113,103.742288,164.238611
37.8738721,149,-22.9064442,103.80915,171.906444
37.8943074,158,-23.2259917,103.875483,181.225992
37.9147427,130,-61.9017755,103.941285,191.901776
37.9351781,199,-3.96164346,104.006554,202.961643
37.9556134,204,-8.85961117,104.071286,212.859611
37.9760487,210,-10.3344592,104.135481,220.334459
37.996484,193,-32.6108519,104.199136,225.610852
38.0169193,197,-32.8545567,104.262248,229.854557
38.0373546,187,-47.5125093,104.324817,234.512509
38.05779,197,-43.4402743,104.386839,240.440274
38.0782253,233,-15.1289871,104.448313,248.128987
38.0986606,216,-42.4886996,104.509237,258.4887
38.1190959,266,-7.16331303,104.569609,273.163313
38.1395312,210,-84.1617427,104.629427,294.161743
38.1599666,293,-30.3180158,104.688689,323.318016
38.1804019,369,7.28873516,104.747394,361.711265
38.2008372,415,6.23303445,104.80554,408.766966
38.2212725,478,17.0092005,104.863126,460.990799
38.2417078,561,49.9169594,104.920149,511.083041
38.2621431,542,-6.81999543,104.976609,548.819995
38.2825785,592,26.5066029,105.032503,565.493397
38.3030138,580,20.1910886,105.08783,559.808911
38.3234491,563,24.3697707,105.14259,538.630229
38.3438844,536,25.9098675,105.196779,510.090133
38.3643197,495,17.5937904,105.250398,477.40621
38.384755,487,47.2574208,105.303445,439.742579
38.4051904,360,-37.207246,105.355918,397.207246
38.4256257,320,-33.2858675,105.407817,353.285868
38.446061,274,-38.637228,105.45914,312.637228
38.4664963,254,-24.178022,105.509887,278.178022
38.4869316,217,-33.5829599,105.560055,250.58296
38.5073669,205,-24.1877899,105.609645,229.18779
38.5278023,144,-68.8755687,105.658655,212.875569
38.5482376,148,-52.661302,105.707084,200.661302
38.5686729,142,-49.7518381,105.754932,191.751838
38.5891082,145,-40.5318856,105.802198,185.531886
38.6095435,172,-9.45035948,105.84888,181.450359
38.6299788,147,-31.8801426,105.894978,178.880143
38.6504142,151,-26.0321795,105.940492,177.03218
38.6708495,174,-1.01215723,105.98542,175.012157
38.6912848,176,3.75881405,106.029763,172.241186
38.7117201,129,-39.9574954,106.073519,168.957495
38.7321554,154,-11.383025,106.116688,165.383025
38.7525907,142,-19.6529127,106.15927,161.652913
38.7730261,139,-18.8645016,106.201264,157.864502
38.7934614,140,-13.9666438,106.242671,153.966644
38.8138967,118,-32.0218127,106.283488,150.021813
38.834332,124,-22.2522493,106.323717,146.252249
38.8547673,111,-31.8744577,106.363357,142.874458
38.8752026,121,-18.9464041,106.402407,139.946404
38.895638,119,-18.4661381,106.440868,137.466138
38.9160733,114,-21.5297876,106.47874,135.529788
38.9365086,106,-27.9868379,106.516022,133.986838
38.9569439,94,-38.7670919,106.552715,132.767092
38.9773792,110,-21.8039259,106.588818,131.803926
38.9978145,121,-10.0546922,106.624331,131.054692
39.0182499,143,12.51458,106.659255,130.48542
39.0386852,127,-3.07142339,106.69359,130.071423
39.0591205,120,-9.79441506,106.727336,129.794415
39.0795558,124,-5.64106819,106.760493,129.641068
39.0999911,122,-7.60195894,106.793061,129.601959
39.1204264,112,-17.6708126,106.825041,129.670813
39.1408618,115,-14.8439809,106.856434,129.843981
39.1612971,119,-11.1200959,106.887239,130.120096
39.1817324,116,-14.4998593,106.917456,130.499859
39.2021677,148,17.014057,106.947088,130.985943
39.222603,143,11.4170186,106.976133,131.582981
39.2430383,129,-3.29761964,107.004593,132.29762
39.2634737,160,26.861634,107.032467,133.138366
39.283909,131,-3.11385275,107.059758,134.113853
39.3043443,121,-14.2270066,107.086465,135.227007
39.3247796,146,9.51953073,107.11259,136.480469
39.3452149,147,9.07623087,107.138132,137.923769
39.3656502,140,0.373367661,107.163094,139.626632
39.3860856,146,4.41317731,107.187475,141.586823
39.4065209,150,6.16358166,107.211276,143.836418
39.4269562,185,38.57443,107.2345,146.42557
39.4473915,170,20.5763303,107.257145,149.42367
39.4678268,185,32.0905785,107.279214,152.909422
39.4882621,163,6.06897948,107.300708,156.931021
39.5086975,168,6.37662657,107.321628,161.623373
39.5291328,178,10.8667645,107.341974,167.133235
39.5495681,187,13.3630005,107.361748,173.637
39.5700034,172,-9.35134217,107.380952,181.351342
39.5904387,183,-7.5377449,107.399585,190.537745
39.610874,199,-2.50119903,107.417651,201.501199
39.6313094,232,17.4192014,107.43515,214.580799
39.6517447,244,13.8729323,107.452083,230.127068
39.67218,263,14.6362402,107.468452,248.36376
39.6926153,260,-9.12382829,107.484258,269.123828
39.7130506,310,17.8143442,107.499503,292.185656
39.7334859,286,-31.0100592,107.514189,317.010059
39.7539213,349,5.90888064,107.528316,343.091119
39.7743566,308,-62.4488602,107.541887,370.44886
39.7947919,401,1.15569804,107.554902,399.844302
39.8152272,412,-20.1912912,107.567365,432.191291
39.8356625,368,-99.141765,107.579276,467.141765
39.8560978,484,-17.3993732,107.590637,501.399373
39.8765332,526,-2.43755325,107.60145,528.437553
39.8969685,504,-37.2196429,107.611717,541.219643
39.9174038,535,-2.01271992,107.621439,537.01272
39.9378391,492,-27.4910187,107.630619,519.491019
39.9582744,470,-25.1771573,107.639258,495.177157
39.9787097,441,-27.1920672,107.647359,468.192067
39.9991451,479,40.1867134,107.654923,438.813287
40.0195804,415,8.80266955,107.661952,406.19733
40.0400157,363,-8.32832902,107.668449,371.328329
40.060451,327,-10.0871791,107.674415,337.087179
40.0808863,313,6.62829759,107.679853,306.371702
40.1013216,288,7.21733617,107.684765,280.782664
40.121757,282,21.3730923,107.689153,260.626908
40.1421923,257,11.4889572,107.693018,245.511043
40.1626276,270,35.127497,107.696365,234.872503
40.1830629,277,48.7557287,107.699194,228.244271
40.2034982,259,33.8243365,107.701508,225.175664
40.2239335,265,39.6066109,107.703309,225.393389
40.2443689,320,91.0714541,107.704601,228.928546
40.2648042,253,17.1623288,107.705384,235.837671
40.2852395,299,52.7247925,107.705662,246.275207
40.3056748,292,31.6647475,107.705438,260.335253
40.3261101,285,7.49306185,107.704712,277.506938
40.3465454,290,-6.02655409,107.703489,296.026554
40.3669808,354,41.5252051,107.701771,312.474795
40.3874161,361,37.8598865,107.69956,323.140113
40.4078514,363,36.4899025,107.696859,326.510097
40.4282867,383,58.7307918,107.693671,324.269208
40.448722,335,15.8286907,107.689998,319.171309
40.4691573,299,-13.2135016,107.685843,312.213502
40.4895927,330,27.6348337,107.681209,302.365166
40.510028,330,41.1200606,107.676098,288.879939
40.5304633,270,-2.60402228,107.670513,272.604022
40.5508986,269,13.1858973,107.664458,255.814103
40.5713339,242,1.50565942,107.657935,240.494341
40.5917692,244,16.5263212,107.650946,227.473679
40.6122046,254,37.1974249,107.643496,216.802575
40.6326399,234,25.6560524,107.635586,208.343948
40.6530752,246,44.1945597,107.627219,201.80544
40.6735105,219,22.399656,107.6184,196.600344
40.6939458,223,31.1553432,107.60913,191.844657
40.7143812,230,43.1977146,107.599413,186.802285
40.7348165,216,34.6499589,107.589251,181.350041
40.7552518,240,64.1140751,107.578649,175.885925
40.7756871,204,33.2214762,107.567608,170.778524
40.7961224,210,43.998975,107.556133,166.001025
40.8165577,214,52.7111099,107.544225,161.28889
40.8369931,198,41.4865202,107.531889,156.51348
40.8574284,179,27.1714409,107.519128,151.828559
40.8778637,193,45.4862507,107.505945,147.513749
40.898299,210,66.2343563,107.492343,143.765644
40.9187343,185,44.3665013,107.478325,140.633499
40.9391696,183,44.932497,107.463895,138.067503
40.959605,178,42.0191453,107.449056,135.980855
40.9800403,186,51.7143045,107.433812,134.285695
41.0004756,190,57.0958018,107.418165,132.904198
41.0209109,203,71.2330768,107.402119,131.766923
41.0413462,189,58.1687475,107.385678,130.831252
41.0617815,168,37.8948166,107.368845,130.105183
41.0822169,205,75.4604955,107.351623,129.539504
41.1026522,202,72.89606,107.334016,129.10394
41.1230875,190,61.2610267,107.316027,128.738973
41.1435228,191,62.5818834,107.29766,128.418117
41.1639581,185,56.6345305,107.278919,128.36547
41.1843934,198,69.4809514,107.259806,128.519049
41.2048288,172,43.2174661,107.240326,128.782534
41.2252641,193,63.9489118,107.220481,129.051088
41.2456994,164,34.5867916,107.200277,129.413208
41.2661347,189,59.1108237,107.179715,129.889176
41.28657,173,42.5183767,107.158801,130.481623
41.3070053,168,36.8115225,107.137537,131.188477
41.3274407,153,20.9627128,107.115927,132.037287
41.347876,204,70.9105388,107.093974,133.089461
41.3683113,214,79.6646303,107.071684,134.33537
41.3887466,187,51.1946792,107.049058,135.805321
41.4091819,194,56.4662239,107.026102,137.533776
41.4296172,185,45.4254739,107.002818,139.574526
41.4500526,186,43.9953437,106.97921,142.004656
41.4704879,201,56.1224103,106.955283,144.87759
41.4909232,190,41.7681532,106.931039,148.231847
41.5113585,190,37.7777574,106.906483,152.222243
41.5317938,188,30.9888984,106.881619,157.011102
41.5522291,181,18.1991081,106.85645,162.800892
41.5726645,191,21.1438583,106.83098,169.856142
41.5930998,215,36.477999,106.805213,178.522001
41.6135351,230,40.7575229,106.779153,189.242477
41.6339704,197,-5.56921255,106.752804,202.569213
41.6544057,217,-2.13877104,106.726169,219.138771
41.674841,276,36.4196933,106.699253,239.580307
41.6952764,247,-17.3182222,106.672059,264.318222
41.7157117,263,-30.3071025,106.644591,293.307102
41.736147,301,-24.8796691,106.616853,325.879669
41.7565823,334,-26.8525305,106.58885,360.85253
41.7770176,360,-36.4932746,106.560584,396.493275
41.7974529,399,-30.6612004,106.53206,429.6612
41.8178883,447,-8.10347458,106.503282,455.103475
41.8383236,452,-15.3983949,106.474254,467.398395
41.8587589,404,-61.1749549,106.44498,465.174955
41.8791942,417,-35.6214509,106.415463,452.621451
41.8996295,431,-4.6196099,106.385708,435.61961
41.9200648,394,-22.9844525,106.355719,416.984452
41.9405002,428,32.3165898,106.325499,395.68341
41.9609355,355,-14.7826854,106.295053,369.782685
41.9813708,385,45.225817,106.264385,339.774183
42.0018061,324,15.2733315,106.233498,308.726668
42.0222414,304,24.0841804,106.202397,279.91582
42.0426767,274,18.9830717,106.171085,255.016928
42.0631121,263,28.9319325,106.139567,234.068068
42.0835474,228,11.6331618,106.107847,216.366838
42.1039827,203,1.72981526,106.075928,201.270185
42.124418,186,-2.43534883,106.043815,188.435349
42.1448533,210,32.3362711,106.011512,177.663729
42.1652886,217,48.2648787,105.979023,168.735121
42.185724,179,17.6204526,105.946351,161.379547
42.2061593,175,19.6816442,105.913501,155.318356
42.2265946,169,18.6988018,105.880477,150.301198
42.2470299,172,25.8794058,105.847283,146.120594
42.2674652,167,24.3891376,105.813923,142.610862
42.2879005,162,22.3645075,105.7804,139.635493
42.3083359,155,17.9445063,105.74672,137.055494
42.3287712,186,51.2387754,105.712885,134.761225
42.3492065,149,16.1423514,105.678901,132.857649
42.3696418,146,14.7331764,105.64477,131.266824
42.3900771,155,25.0711682,105.610498,129.928832
42.4105124,138,9.21139957,105.576088,128.7886
42.4309478,150,22.2314977,105.541543,127.768502
42.4513831,161,34.1164717,105.506869,126.883528
42.4718184,140,13.874597,105.472069,126.125403
42.4922537,137,11.517744,105.437147,125.482256
42.512689,169,44.0552752,105.402107,124.944725
42.5331243,176,51.4940176,105.366954,124.505982
42.5535597,140,15.8384349,105.33169,124.161565
42.573995,122,-1.90936857,105.296321,123.909369
42.5944303,137,13.2500312,105.26085,123.749969
42.6148656,138,14.3139594,105.225281,123.686041
42.6353009,120,-3.7185473,105.189618,123.718547
42.6557362,136,12.1492888,105.153865,123.850711
42.6761716,148,23.9181156,105.118026,124.081884
42.6966069,140,15.5916594,105.082105,124.408341
42.7170422,135,10.1904838,105.046106,124.809516
42.7374775,152,26.7339102,105.010033,125.26609
42.7579128,175,49.221328,104.973889,125.778672
42.7783481,126,-0.381931883,104.937679,126.381932
42.7987835,135,7.87541447,104.901407,127.124586
42.8192188,165,36.9257864,104.865077,128.074214
42.8396541,140,10.7331298,104.828692,129.26687
42.8600894,155,24.2440957,104.792256,130.755904
42.8805247,141,8.33168962,104.755774,132.66831
42.90096,148,12.895793,104.719248,135.104207
42.9213954,141,3.03518322,104.682684,137.964817
42.9418307,142,0.709468502,104.646084,141.290531
42.962266,152,7.11199568,104.609453,144.888004
42.9827013,148,-0.327570264,104.572795,148.32757
43.0031366,141,-10.0762866,104.536113,151.076287
43.0235719,162,9.20784397,104.49941,152.792156
43.0440073,157,3.45882986,104.462692,153.54117
43.0644426,180,26.2558562,104.425961,153.744144
43.0848779,160,6.00773119,104.389222,153.992269
43.1053132,169,14.637658,104.352478,154.362342
43.1257485,164,9.22742736,104.315733,154.772573
43.1461838,179,23.818834,104.27899,155.181166
43.1666192,160,4.25916387,104.242253,155.740836
43.1870545,172,15.2601229,104.205527,156.739877
43.2074898,175,16.5318561,104.168814,158.468144
43.2279251,188,26.8562075,104.132119,161.143793
43.2483604,177,12.0705932,104.095444,164.929407
43.2687958,170,0.0167424134,104.058795,169.983258
43.2892311,189,12.4912459,104.022173,176.508754
43.3096664,229,44.2107608,103.985583,184.789239
43.3301017,209,13.8069758,103.949029,195.193024
43.350537,196,-12.2292912,103.912513,208.229291
43.3709723,232,7.40603545,103.87604,224.593965
43.3914077,248,2.84353729,103.839613,245.156463
43.411843,275,4.11866368,103.803236,270.881336
43.4322783,273,-29.6495037,103.766911,302.649504
43.4527136,314,-26.8904683,103.730643,340.890468
43.4731489,342,-42.6123733,103.694435,384.612373
43.4935842,435,4.67727182,103.65829,430.322728
43.5140196,458,-13.6577805,103.622212,471.65778
43.5344549,479,-21.8703799,103.586204,500.87038
43.5548902,526,13.0961696,103.55027,512.90383
43.5753255,493,-15.6517617,103.514412,508.651762
43.5957608,446,-47.7898718,103.478635,493.789872
43.6161961,431,-43.0516474,103.442941,474.051647
43.6366315,441,-10.5924494,103.407334,451.592449
43.6570668,405,-20.4120051,103.371817,425.412005
43.6775021,416,21.5850144,103.336393,394.414986
43.6979374,364,4.26865961,103.301066,359.73134
43.7183727,310,-14.4011479,103.265838,324.401148
43.738808,282,-9.50019132,103.230713,291.500191
43.7592434,258,-4.76845026,103.195695,262.76845
43.7796787,227,-11.7071576,103.160785,238.707158
43.800114,212,-6.99049978,103.125987,218.9905
43.8205493,205,2.02395734,103.091305,202.976043
43.8409846,196,6.00198797,103.056741,189.998012
43.8614199,179,-0.458881571,103.022299,179.458882
43.8818553,156,-14.7986864,102.987981,170.798686
43.9022906,166,2.3489085,102.95379,163.651091
43.9227259,128,-29.7238595,102.91973,157.72386
43.9431612,143,-9.78661698,102.885802,152.786617
43.9635965,152,3.31825696,102.852011,148.681743
43.9840318,165,19.7431959,102.818359,145.256804
44.0044672,135,-7.31326839,102.784849,142.313268
44.0249025,116,-23.8147164,102.751483,139.814716
44.0453378,128,-9.70412926,102.718265,137.704129
44.0657731,123,-12.9290065,102.685197,135.929006
44.0862084,123,-11.4480556,102.652281,134.448056
44.1066437,141,7.77052192,102.619522,133.229478
44.1270791,142,9.7506264,102.586921,132.249374
44.1475144,125,-6.49062407,102.554481,131.490624
