'y-axis saved as y
'x,PKT-3-104-3_Y2Mn2O7_FlowO2_650_72.raw,Diff,Bkg,Ycalc
21.3212655,137,-9.16061639,140.969893,146.160616
21.3417008,140,-5.94897889,140.972209,145.948979
21.3621361,158,12.2481703,140.973835,145.75183
21.3825715,146,0.432093796,140.974747,145.567906
21.4030068,142,-3.39606756,140.974923,145.396068
21.4234421,153,7.7647178,140.974339,145.235282
21.4438774,154,8.91538366,140.972973,145.084616
21.4643127,116,-28.9432239,140.970804,144.943224
21.484748,155,10.1896623,140.967809,144.810338
21.5051834,143,-1.68526097,140.963968,144.685261
21.5256187,143,-1.56736103,140.959259,144.567361
21.546054,148,3.54393761,140.953661,144.456062
21.5664893,129,-15.3508414,140.947156,144.350841
21.5869246,120,-24.2512214,140.939722,144.251221
21.6073599,153,8.84323191,140.93134,144.156768
21.6277953,142,-2.06708578,140.921992,144.067086
21.6482306,133,-10.9818139,140.911657,143.981814
21.6686659,129,-14.9006241,140.900319,143.900624
21.6891012,142,-1.82321705,140.887958,143.823217
21.7095365,120,-23.7493206,140.874557,143.749321
21.7299718,141,-2.67868739,140.860098,143.678687
21.7504072,128,-15.6110929,140.844564,143.611093
21.7708425,131,-12.5463338,140.827939,143.546334
21.7912778,124,-19.4842268,140.810206,143.484227
21.8117131,144,0.5753928,140.791348,143.424607
21.8321484,148,4.63267242,140.771351,143.367328
21.8525837,119,-24.3122573,140.750198,143.312257
21.8730191,139,-4.25928133,140.727874,143.259281
21.8934544,129,-14.2083001,140.704365,143.2083
21.9138897,122,-21.1592284,140.679656,143.159228
21.934325,155,11.8880044,140.653733,143.111996
21.9547603,115,-28.066545,140.626581,143.066545
21.9751956,125,-18.0228339,140.598187,143.022834
21.995631,137,-5.98083362,140.568539,142.980834
22.0160663,114,-28.9405295,140.537623,142.94053
22.0365016,153,10.0980785,140.505426,142.901922
22.0569369,124,-18.8650243,140.471936,142.865024
22.0773722,128,-14.8298681,140.437141,142.829868
22.0978075,137,-5.79649928,140.401029,142.796499
22.1182429,123,-19.7649815,140.363589,142.764982
22.1386782,122,-20.7353967,140.324809,142.735397
22.1591135,149,6.29215329,140.284679,142.707847
22.1795488,108,-34.6824547,140.243189,142.682455
22.1999841,136,-6.65936724,140.200327,142.659367
22.2204194,134,-8.6387569,140.156084,142.638757
22.2408548,121,-21.6208247,140.110451,142.620825
22.2612901,132,-10.6058034,140.063417,142.605803
22.2817254,109,-33.5939615,140.014974,142.593962
22.3021607,136,-6.58560777,139.965112,142.585608
22.322596,122,-20.5810962,139.913825,142.581096
22.3430313,126,-16.5808325,139.861102,142.580832
22.3634667,123,-19.5852816,139.806935,142.585282
22.383902,116,-26.5949764,139.751319,142.594976
22.4043373,147,4.38947211,139.694244,142.610528
22.4247726,122,-20.632638,139.635703,142.632638
22.4452079,126,-16.6621144,139.57569,142.662114
22.4656432,114,-28.6998886,139.514198,142.699889
22.4860786,128,-14.7470376,139.451221,142.747038
22.5065139,115,-27.8048106,139.386752,142.804811
22.5269492,122,-20.8746611,139.320786,142.874661
22.5473845,132,-10.9582866,139.253316,142.958287
22.5678198,136,-7.05767808,139.184338,143.057678
22.5882551,144,0.824819425,139.113847,143.175181
22.6086905,131,-12.3135697,139.041837,143.31357
22.6291258,123,-20.4761478,138.968304,143.476148
22.6495611,136,-7.6668665,138.893244,143.666867
22.6699964,124,-19.8904849,138.816652,143.890485
22.6904317,138,-6.15278427,138.738525,144.152784
22.710867,125,-19.4608691,138.658859,144.460869
22.7313024,131,-13.8234548,138.57765,144.823455
22.7517377,141,-4.25102995,138.494897,145.25103
22.772173,120,-25.7568371,138.410594,145.756837
22.7926083,153,6.64195437,138.324741,146.358046
22.8130436,138,-9.07696147,138.237334,147.076961
22.833479,159,11.054868,138.148371,147.945132
22.8539143,120,-29.0138669,138.057851,149.013867
22.8743496,120,-30.3565328,137.965771,150.356533
22.8947849,108,-44.007332,137.87213,152.007332
22.9152202,131,-22.9627261,137.776927,153.962726
22.9356555,141,-15.3947475,137.68016,156.394747
22.9560909,141,-18.4746307,137.58183,159.474631
22.9765262,145,-18.4160098,137.481934,163.41601
22.9969615,156,-12.5011526,137.380473,168.501153
23.0173968,137,-38.0841482,137.277447,175.084148
23.0378321,148,-35.5561188,137.172855,183.556119
23.0582674,172,-22.2228235,137.066698,194.222823
23.0787028,180,-27.0295517,136.958976,207.029552
23.0991381,195,-26.1302142,136.84969,221.130214
23.1195734,218,-16.5380853,136.738841,234.538085
23.1400087,245,0.585147183,136.626429,244.414853
23.160444,247,-1.32106484,136.512456,248.321065
23.1808793,271,25.4328312,136.396923,245.567169
23.2013147,250,12.7341996,136.279833,237.2658
23.22175,220,-5.33061896,136.161186,225.330619
23.2421853,237,25.1997758,136.040985,211.800224
23.2626206,166,-32.5424791,135.919232,198.542479
23.2830559,164,-22.847392,135.79593,186.847392
23.3034912,173,-4.22040645,135.67108,177.220406
23.3239266,169,-0.58555304,135.544687,169.585553
23.3443619,144,-19.6135043,135.416752,163.613504
23.3647972,135,-23.9387524,135.28728,158.938752
23.3852325,131,-24.2480783,135.156272,155.248078
23.4056678,126,-26.2984239,135.023734,152.298424
23.4261031,125,-24.9086047,134.889668,149.908605
23.4465385,131,-16.9453635,134.754079,147.945364
23.4669738,122,-24.3107747,134.61697,146.310775
23.4874091,128,-16.9322083,134.478345,144.932208
23.5078444,139,-4.75482636,134.33821,143.754826
23.5282797,131,-11.7378404,134.196569,142.73784
23.548715,125,-16.8499919,134.053425,141.849992
23.5691504,126,-15.0670522,133.908785,141.067052
23.5895857,123,-17.3700821,133.762654,140.370082
23.610021,114,-25.7441278,133.615036,139.744128
23.6304563,115,-24.1772642,133.465937,139.177264
23.6508916,110,-28.6598892,133.315362,138.659889
23.6713269,132,-6.18419911,133.163317,138.184199
23.6917623,107,-30.743795,133.009809,137.743795
23.7121976,131,-6.33338507,132.854842,137.333385
23.7326329,124,-12.9485585,132.698424,136.948559
23.7530682,113,-23.5856145,132.54056,136.585614
23.7735035,118,-18.2414315,132.381257,136.241431
23.7939388,105,-30.9133687,132.220521,135.913369
23.8143742,118,-17.5991898,132.05836,135.59919
23.8348095,135,-0.297003364,131.894779,135.297003
23.8552448,116,-19.0052138,131.729787,135.005214
23.8756801,111,-23.7224787,131.563391,134.722479
23.8961154,131,-3.44767086,131.395597,134.447671
23.9165507,113,-21.1798424,131.226413,134.179842
23.9369861,133,-0.918193116,131.055846,133.918193
23.9574214,110,-23.6620412,130.883906,133.662041
23.9778567,134,0.589201072,130.710598,133.410799
23.998292,111,-22.1639528,130.535931,133.163953
24.0187273,123,-9.92104759,130.359914,132.921048
24.0391626,113,-19.6816754,130.182555,132.681675
24.059598,108,-24.4454672,130.003861,132.445467
24.0800333,111,-21.2120868,129.823841,132.212087
24.1004686,108,-23.9812277,129.642505,131.981228
24.1209039,114,-17.7526133,129.45986,131.752613
24.1413392,111,-20.5260168,129.275916,131.526017
24.1617745,115,-16.3013432,129.090681,131.301343
24.1822099,120,-11.0789107,128.904165,131.078911
24.2026452,114,-16.8605624,128.716376,130.860562
24.2230805,116,-14.6507357,128.527324,130.650736
24.2435158,134,3.55305866,128.337019,130.446941
24.2639511,110,-20.2321513,128.14547,130.232151
24.2843864,116,-14.0153614,127.952686,130.015361
24.3048218,117,-12.7991038,127.758678,129.799104
24.3252571,97,-32.5834217,127.563454,129.583422
24.3456924,121,-8.36822315,127.367026,129.368223
24.3661277,104,-25.1534281,127.169403,129.153428
24.386563,90,-38.9389742,126.970595,128.938974
24.4069983,120,-8.72484533,126.770612,128.724845
24.4274337,127,-1.51112931,126.569465,128.511129
24.447869,116,-12.2977675,126.367165,128.297768
24.4683043,130,1.91582478,126.163721,128.084175
24.4887396,134,6.12945458,125.959144,127.870545
24.5091749,115,-12.6569813,125.753445,127.656981
24.5296102,119,-8.44360606,125.546635,127.443606
24.5500456,108,-19.230922,125.338725,127.230922
24.5704809,121,-6.02091587,125.129725,127.020916
24.5909162,110,-16.8181552,124.919648,126.818155
24.6113515,135,8.37950915,124.708502,126.620491
24.6317868,112,-14.4113788,124.496301,126.411379
24.6522221,115,-11.1996738,124.283056,126.199674
24.6726575,119,-6.98797747,124.068776,125.987977
24.6930928,119,-6.77647134,123.853475,125.776471
24.7135281,121,-4.56520466,123.637164,125.565205
24.7339634,112,-13.3542378,123.419854,125.354238
24.7543987,103,-22.1436437,123.201557,125.143644
24.774834,142,17.0664897,122.982284,124.93351
24.7952694,118,-6.72394264,122.762048,124.723943
24.8157047,137,12.4849242,122.54086,124.515076
24.83614,114,-10.3071625,122.318732,124.307162
24.8565753,117,-7.10112751,122.095677,124.101128
24.8770106,100,-23.9007545,121.871706,123.900755
24.8974459,107,-16.7131653,121.646831,123.713165
24.9178813,127,3.46776454,121.421066,123.532235
24.9383166,105,-18.3357752,121.194421,123.335775
24.9587519,98,-25.1384399,120.966909,123.13844
24.9791872,113,-9.94412449,120.738543,122.944124
24.9996225,120,-2.75369493,120.509335,122.753695
25.0200578,124,1.4319724,120.279298,122.568028
25.0404932,122,-0.388233797,120.048444,122.388234
25.0609285,105,-17.2157399,119.816785,122.21574
25.0813638,97,-25.0524016,119.584335,122.052402
25.1017991,103,-18.9006699,119.351106,121.90067
25.1222344,129,7.23616154,119.11711,121.763838
25.1426697,124,2.35358052,118.882361,121.646419
25.1631051,110,-11.5547356,118.646871,121.554736
25.1835404,102,-19.4978822,118.410654,121.497882
25.2039757,112,-9.48934342,118.173722,121.489343
25.224411,117,-4.54965715,117.936088,121.549657
25.2448463,110,-11.7110517,117.697765,121.711052
25.2652816,124,1.97306648,117.458766,122.026934
25.285717,110,-12.590109,117.219104,122.590109
25.3061523,112,-11.5769241,116.978793,123.576924
25.3265876,117,-8.34439618,116.737845,125.344396
25.3470229,109,-19.5232944,116.496274,128.523294
25.3674582,118,-15.9568469,116.254093,133.956847
25.3878936,113,-29.0419884,116.011314,142.041988
25.4083289,146,-4.48952679,115.767953,150.489527
25.4287642,136,-17.5578293,115.52402,153.557829
25.4491995,145,-4.56282764,115.279531,149.562828
25.4696348,137,-7.87664075,115.034499,144.876641
25.4900701,140,-0.595768602,114.788936,140.595769
25.5105055,109,-25.3162169,114.542856,134.316217
25.5309408,122,-5.97941392,114.296273,127.979414
25.5513761,126,2.35757738,114.0492,123.642423
25.5718114,118,-3.0101447,113.80165,121.010145
25.5922467,114,-5.3521928,113.553638,119.352193
25.612682,151,32.7799123,113.305176,118.220088
25.6331174,122,4.61450382,113.056278,117.385496
25.6535527,111,-5.7302299,112.806957,116.73023
25.673988,108,-8.18933565,112.557228,116.189336
25.6944233,111,-4.72489294,112.307104,115.724893
25.7148586,121,5.68642853,112.056598,115.313571
25.7352939,114,-0.940370617,111.805723,114.940371
25.7557293,104,-10.5952823,111.554495,114.595282
25.7761646,107,-7.2714178,111.302925,114.271418
25.7965999,111,-2.96390801,111.051028,113.963908
25.8170352,109,-4.66923218,110.798818,113.669232
25.8374705,119,5.6152059,110.546307,113.384794
25.8579058,133,19.8913535,110.293511,113.108646
25.8783412,123,10.1606933,110.040441,112.839307
25.8987765,117,4.42437303,109.787113,112.575627
25.9192118,121,8.68331935,109.533539,112.316681
25.9396471,118,5.93839122,109.279733,112.061609
25.9600824,107,-4.8093164,109.025709,111.809316
25.9805177,111,-0.557464538,108.771481,111.557465
26.0009531,103,-8.29989321,108.517062,111.299893
26.0213884,120,8.97033788,108.262466,111.029662
26.0418237,114,3.23963412,108.007706,110.760366
26.062259,100,-10.5167639,107.752797,110.516764
26.0826943,134,23.7194525,107.497751,110.280547
26.1031296,104,-6.04635525,107.242582,110.046355
26.123565,112,2.18619558,106.987305,109.813804
26.1440003,124,14.4171722,106.731932,109.582828
26.1644356,124,14.6466223,106.476477,109.353378
26.1848709,117,7.87457579,106.220954,109.125424
26.2053062,113,4.10104673,105.965376,108.898953
26.2257415,111,2.32603394,105.709757,108.673966
26.2461769,128,19.5495216,105.454111,108.450478
26.2666122,128,19.7714823,105.19845,108.228518
26.2870475,108,-0.00810363533,104.942789,108.008104
26.3074828,115,7.21082654,104.68714,107.789173
26.3279181,118,10.4286674,104.431518,107.571333
26.3483534,110,2.64716579,104.175936,107.352834
26.3687888,110,2.87047842,103.920407,107.129522
26.3892241,110,3.09591221,103.664944,106.904088
26.4096594,120,13.3064188,103.409562,106.693581
26.4300947,121,14.5115137,103.154273,106.488486
26.45053,95,-11.2863289,102.899091,106.286329
26.4709653,114,7.9126536,102.644029,106.087346
26.4914007,129,23.1079689,102.3891,105.892031
26.511836,102,-3.70100569,102.134318,105.701006
26.5322713,97,-8.51504598,101.879696,105.515046
26.5527066,113,7.66493656,101.625247,105.335063
26.5731419,122,16.8380735,101.370984,105.161926
26.5935772,121,16.0044841,101.116921,104.995516
26.6140126,122,17.166279,100.86307,104.833721
26.6344479,111,6.31814058,100.609445,104.681859
26.6548832,98,-6.56039422,100.356058,104.560394
26.6753185,108,3.5368748,100.102924,104.463125
26.6957538,102,-2.38986923,99.8500537,104.389869
26.7161891,88,-16.3398702,99.5974613,104.33987
26.7366245,122,17.6941486,99.3451596,104.305851
26.7570598,98,-6.27081134,99.0931614,104.270811
26.7774951,112,7.79066259,98.8414796,104.209337
26.7979304,109,4.90351068,98.5901269,104.096489
26.8183657,134,30.0802111,98.3391162,103.919789
26.838801,118,14.3168396,98.0884601,103.68316
26.8592364,105,1.59982967,97.8381715,103.40017
26.8796717,116,12.9130943,97.5882629,103.086906
26.900107,110,7.23991769,97.338747,102.760082
26.9205423,115,12.5648153,97.0896363,102.435185
26.9409776,100,-2.12276332,96.8409435,102.122763
26.9614129,107,5.16914771,96.5926808,101.830852
26.9818483,109,7.43226024,96.3448609,101.56774
27.0022836,111,9.67481619,96.0974961,101.325184
27.0227189,114,12.8997638,95.8505988,101.100236
27.0431542,100,-0.889987516,95.6041813,100.889988
27.0635895,116,15.3080349,95.3582558,100.691965
27.0840248,96,-4.50421515,95.1128345,100.504215
27.1044602,106,5.67475466,94.8679297,100.325245
27.1248955,102,1.84606324,94.6235535,100.153937
27.1453308,94,-5.98946022,94.3797178,99.9894602
27.1657661,114,14.1687926,94.1364348,99.8312074
27.1862014,105,5.32126252,93.8937164,99.6787375
27.2066367,112,12.4682624,93.6515746,99.5317376
27.2270721,105,5.61000714,93.4100211,99.3899929
27.2475074,90,-9.25336465,93.1690678,99.2533647
27.2679427,100,0.878225571,92.9287265,99.1217744
27.288378,111,12.0048083,92.6890089,98.9951917
27.3088133,93,-5.87362537,92.4499265,98.8736254
27.3292486,119,20.2428829,92.2114912,98.7571171
27.349684,116,17.3542543,91.9737142,98.6457457
27.3701193,114,15.4602919,91.7366072,98.5397081
27.3905546,108,9.56013538,91.5001816,98.4398646
27.4109899,109,10.6500824,91.2644488,98.3499176
27.4314252,113,14.7231074,91.02942,98.2768926
27.4518605,118,19.7854379,90.7951065,98.2145621
27.4722959,102,3.85945851,90.5615195,98.1405415
27.4927312,128,29.9307989,90.3286702,98.0692011
27.5131665,129,30.9959156,90.0965696,98.0040844
27.5336018,120,22.054409,89.8652288,97.945591
27.5540371,119,21.1060305,89.6346586,97.8939695
27.5744724,126,28.1505145,89.4048701,97.8494855
27.5949078,142,44.1875781,89.175874,97.8124219
27.6153431,167,69.21692,88.947681,97.78308
27.6357784,180,82.2382199,88.720302,97.7617801
27.6562137,169,71.2511375,88.4937476,97.7488625
27.676649,177,79.255311,88.2680282,97.744689
27.6970843,190,92.2503562,88.0431545,97.7496438
27.7175197,171,73.2358647,87.8191369,97.7641353
27.737955,177,79.2114024,87.5959858,97.7885976
27.7583903,130,32.176508,87.3737114,97.823492
27.7788256,151,53.1306909,87.1523241,97.8693091
27.7992609,142,44.0734287,86.9318341,97.9265713
27.8196962,129,31.0041655,86.7122513,97.9958345
27.8401316,105,6.92230912,86.493586,98.0776909
27.8605669,118,19.8272281,86.2758481,98.1727719
27.8810022,115,16.7182488,86.0590474,98.2817512
27.9014375,139,40.5946524,85.8431939,98.4053476
27.9218728,110,11.4556705,85.6282973,98.5443295
27.9423082,100,1.30048184,85.4143674,98.6995182
27.9627435,132,33.1282076,85.2014136,98.8717924
27.9831788,126,26.9379064,84.9894457,99.0620936
28.0036141,91,-8.27143057,84.7784732,99.2714306
28.0240494,98,-1.50088585,84.5685053,99.5008858
28.0444847,111,11.2483782,84.3595516,99.7516218
28.0649201,104,3.97511223,84.1516212,100.024888
28.0853554,137,36.6779721,83.9447234,100.322028
28.1057907,117,16.3555102,83.7388673,100.64449
28.126226,136,35.0061661,83.5340619,100.993834
28.1466613,134,32.6282559,83.3303163,101.371744
28.1670966,136,34.2199607,83.1276394,101.780039
28.187532,128,25.7793136,82.9260401,102.220686
28.2079673,153,50.3041854,82.7255269,102.695815
28.2284026,163,59.7922685,82.5261088,103.207731
28.2488379,156,52.2410597,82.3277942,103.75894
28.2692732,126,21.64784,82.1305918,104.35216
28.2897085,124,19.0096528,81.93451,104.990347
28.3101439,128,22.3232796,81.7395571,105.67672
28.3305792,127,20.5852123,81.5457415,106.414788
28.3510145,106,-1.20837688,81.3530715,107.208377
28.3714498,130,21.93833,81.1615551,108.06167
28.3918851,126,17.0207586,80.9712005,108.979241
28.4123204,112,2.03389935,80.7820157,109.966101
28.4327558,107,-4.02774133,80.5940085,111.027741
28.4531911,126,13.8297707,80.4071869,112.170229
28.4736264,114,0.599417336,80.2215587,113.400583
28.4940617,121,6.27159567,80.0371314,114.728404
28.514497,122,5.82625929,79.8539128,116.173741
28.5349323,124,6.2120882,79.6719104,117.787912
28.5553677,104,-15.6061449,79.4911315,119.606145
28.575803,124,2.49912483,79.3115837,121.500875
28.5962383,153,29.5366167,79.1332741,123.463383
28.6166736,117,-8.57038029,78.9562101,125.57038
28.6371089,119,-8.84937207,78.7803987,127.849372
28.6575442,124,-6.3172472,78.6058471,130.317247
28.6779796,138,5.00797136,78.4325621,132.992029
28.6984149,116,-19.8936848,78.2605507,135.893685
28.7188502,141,1.95567089,78.0898197,139.044329
28.7392855,138,-4.46842844,77.9203758,142.468428
28.7597208,138,-8.19302229,77.7522258,146.193022
28.7801561,119,-31.2480872,77.5853761,150.248087
28.8005915,151,-3.66791382,77.4198332,154.667914
28.8210268,166,6.50173826,77.2556036,159.498262
28.8414621,144,-20.8193374,77.0926937,164.819337
28.8618974,141,-29.7179347,76.9311095,170.717935
28.8823327,135,-42.117986,76.7708574,177.117986
28.902768,167,-16.9760873,76.6119434,183.976087
28.9232034,157,-34.4365832,76.4543735,191.436583
28.9436387,172,-27.5785605,76.2981536,199.57856
28.964074,153,-55.492619,76.1432895,208.492619
28.9845093,157,-61.2455407,75.9897871,218.245541
29.0049446,177,-51.7306521,75.8376519,228.730652
29.0253799,210,-29.9439352,75.6868897,239.943935
29.0458153,208,-43.9405552,75.5375057,251.940555
29.0662506,224,-40.6943722,75.3895056,264.694372
29.0866859,256,-22.1252416,75.2428946,278.125242
29.1071212,274,-18.0992877,75.0976781,292.099288
29.1275565,313,6.58086834,74.953861,306.419132
29.1479918,353,32.1837728,74.8114487,320.816227
29.1684272,393,58.0513912,74.670446,334.948609
29.1888625,410,61.5930018,74.5308579,348.406998
29.2092978,430,69.2683466,74.3926892,360.731653
29.2297331,482,110.559451,74.2559448,371.440549
29.2501684,513,132.932548,74.1206292,380.067452
29.2706037,454,67.7901559,73.986747,386.209844
29.2910391,485,95.4240031,73.8543028,389.575997
29.3114744,479,88.9963172,73.723301,390.003683
29.3319097,451,63.5177209,73.5937459,387.482279
29.352345,457,74.8432444,73.4656417,382.156756
29.3727803,352,-22.3081696,73.3389928,374.30817
29.3932156,364,-0.321165646,73.213803,364.321166
29.413651,323,-29.6445511,73.0900765,352.644551
29.4340863,305,-34.750928,72.9678172,339.750928
29.4545216,285,-41.1007772,72.8470288,326.100777
29.4749569,278,-34.1148162,72.7277152,312.114816
29.4953922,249,-49.1566178,72.60988,298.156618
29.5158275,249,-35.5253045,72.4935268,284.525305
29.5362629,213,-58.4530846,72.3786591,271.453085
29.5566982,206,-53.1072791,72.2652804,259.107279
29.5771335,234,-13.6167243,72.1533939,247.616724
29.5975688,196,-41.0721041,72.0430029,237.072104
29.6180041,195,-32.5415882,71.9341105,227.541588
29.6384394,210,-9.08644804,71.82672,219.086448
29.6588748,207,-4.77795862,71.7208342,211.777959
29.6793101,178,-27.7185346,71.616456,205.718535
29.6997454,227,25.9282367,71.5135884,201.071763
29.7201807,227,28.8896062,71.412234,198.110394
29.740616,236,38.6993534,71.3123956,197.300647
29.7610513,189,-10.4632129,71.2140756,199.463213
29.7814867,268,61.8898628,71.1172767,206.110137
29.801922,290,69.8223128,71.0220012,220.177687
29.8223573,278,30.3032457,70.9282514,247.696754
29.8427926,287,-13.1664804,70.8360297,300.16648
29.8632279,337,-47.2713722,70.7453381,384.271372
29.8836632,440,-32.1076737,70.6561788,472.107674
29.9040986,523,-3.42005839,70.5685538,526.420058
29.9245339,522,6.6738403,70.482465,515.32616
29.9449692,539,68.286406,70.3979142,470.713594
29.9654045,500,65.1719451,70.3149031,434.828055
29.9858398,458,58.2245938,70.2334335,399.775406
30.0062751,405,58.4975601,70.153507,346.50244
30.0267105,393,105.384911,70.075125,287.615089
30.0471458,300,57.9134083,69.9982891,242.086592
30.0675811,318,105.361114,69.9230004,212.638886
30.0880164,295,100.843298,69.8492604,194.156702
30.1084517,401,218.762302,69.7770701,182.237698
30.128887,439,264.749768,69.7064307,174.250232
30.1493224,516,347.263437,69.6373432,168.736563
30.1697577,643,478.126605,69.5698086,164.873395
30.190193,652,489.825282,69.5038276,162.174718
30.2106283,710,549.65691,69.4394012,160.34309
30.2310636,700,540.782024,69.3765299,159.217976
30.2514989,610,451.119929,69.3152144,158.880071
30.2719343,573,412.600059,69.2554553,160.399941
30.2923696,504,336.167924,69.1972529,167.832076
30.3128049,434,251.777579,69.1406077,182.222421
30.3332402,366,178.226542,69.08552,187.773458
30.3536755,321,130.448142,69.03199,190.551858
30.3741108,266,72.6077904,68.9800178,193.39221
30.3945462,274,77.3801794,68.9296034,196.619821
30.4149815,257,56.7416325,68.880747,200.258368
30.4354168,257,52.6737384,68.8334483,204.326262
30.4558521,206,-2.84773537,68.7877072,208.847735
30.4762874,225,11.1470262,68.7435235,213.852974
30.4967228,224,4.62153958,68.7008967,219.37846
30.5171581,237,11.5324677,68.6598266,225.467532
30.5375934,255,22.8288509,68.6203125,232.171149
30.5580287,238,-1.54889678,68.582354,239.548897
30.578464,268,20.3297398,68.5459505,247.67026
30.5988993,244,-12.6162135,68.511101,256.616213
30.6193347,251,-15.4811954,68.477805,266.481195
30.63977,230,-47.37556,68.4460615,277.37556
30.6602053,265,-24.4286215,68.4158696,289.428621
30.6806406,259,-43.7924507,68.3872282,302.792451
30.7010759,278,-39.646634,68.3601362,317.646634
30.7215112,263,-71.2042825,68.3345925,334.204282
30.7419466,278,-74.7197503,68.3105958,352.71975
30.7623819,286,-87.4989129,68.2881448,373.498913
30.7828172,306,-90.9122072,68.2672381,396.912207
30.8032525,318,-105.407121,68.2478742,423.407121
30.8236878,331,-122.527566,68.2300515,453.527566
30.8441231,308,-179.957571,68.2137685,487.957571
30.8645585,352,-175.547608,68.1990234,527.547608
30.8849938,378,-195.369793,68.1858144,573.369793
30.9054291,462,-164.792378,68.1741398,626.792378
30.9258644,505,-184.583593,68.1639976,689.583593
30.9462997,584,-180.059707,68.1553858,764.059707
30.966735,705,-148.296805,68.1483023,853.296805
30.9871704,778,-183.440037,68.142745,961.440037
31.0076057,957,-137.25751,68.1387118,1094.25751
31.028041,1238,-22.0763482,68.1362002,1260.07635
31.0484763,1601,130.208516,68.135208,1470.79148
31.0689116,2149,404.874162,68.1357328,1744.12584
31.0893469,2992,884.382594,68.1377721,2107.61741
31.1097823,3870,1264.3286,68.1413232,2605.6714
31.1302176,5255,1941.91564,68.1463836,3313.08436
31.1506529,6402,2040.62443,68.1529506,4361.37557
31.1710882,8119,2131.56382,68.1610214,5987.43618
31.1915235,10184,1581.72448,68.1705931,8602.27552
31.2119588,12951,162.474806,68.1816629,12788.5252
31.2323942,17353,-1490.77467,68.1942278,18843.7747
31.2528295,22466,-2881.44399,68.2082846,25347.444
31.2732648,26905,-1546.3387,68.2238304,28451.3387
31.2937001,28077,1730.69998,68.2408619,26346.3
31.3141354,25240,2299.17666,68.2593759,22940.8233
31.3345707,21809,914.146089,68.2793691,20894.8539
31.3550061,19151,497.084232,68.300838,18653.9158
31.3754414,16275,1585.56077,68.3237793,14689.4392
31.3958767,11895,1509.774,68.3481894,10385.226
31.416312,7989,839.7585,68.3740648,7149.2415
31.4367473,5422,359.131878,68.4014017,5062.86812
31.4571826,3739,-6.32114919,68.4301966,3745.32115
31.477618,2629,-255.517215,68.4604455,2884.51721
31.4980533,1925,-371.144536,68.4921448,2296.14454
31.5184886,1441,-435.980699,68.5252904,1876.9807
31.5389239,1138,-429.768374,68.5598784,1567.76837
31.5593592,937,-395.982671,68.5959048,1332.98267
31.5797945,782,-368.376235,68.6333655,1150.37623
31.6002299,729,-276.458572,68.6722564,1005.45857
31.6206652,585,-303.462805,68.7125732,888.462805
31.6411005,571,-221.607992,68.7543116,792.607992
31.6615358,536,-177.063927,68.7974673,713.063927
31.6819711,422,-224.312277,68.842036,646.312277
31.7024064,432,-157.739725,68.8880131,589.739725
31.7228418,403,-138.371511,68.9353941,541.371511
31.7432771,413,-86.6925119,68.9841745,499.692512
31.7637124,347,-116.524378,69.0343496,463.524378
31.7841477,350,-81.9394468,69.0859148,431.939447
31.804583,318,-86.1993222,69.1388651,404.199322
31.8250183,288,-91.7103277,69.193196,379.710328
31.8454537,289,-68.9907257,69.2489024,357.990726
31.865889,259,-79.6462758,69.3059794,338.646276
31.8863243,280,-41.3517992,69.3644221,321.351799
31.9067596,249,-56.8371271,69.4242254,305.837127
31.9271949,235,-56.8762912,69.4853842,291.876291
31.9476302,249,-30.279134,69.5478933,279.279134
31.9680656,258,-9.88474479,69.6117476,267.884745
31.9885009,232,-25.5562823,69.6769418,257.556282
32.0089362,237,-11.1768605,69.7434705,248.17686
32.0293715,227,-12.6462552,69.8113284,239.646255
32.0498068,236,4.12174963,69.88051,231.87825
32.0702421,210,-14.7984856,69.9510099,224.798486
32.0906775,215,-3.34270292,70.0228225,218.342703
32.1111128,194,-18.4553118,70.0959422,212.455312
32.1315481,192,-15.0882109,70.1703634,207.088211
32.1519834,226,23.800179,70.2460804,202.199821
32.1724187,212,14.2457098,70.3230874,197.75429
32.192854,217,23.2791558,70.4013787,193.720844
32.2132894,182,-8.07326018,70.4809484,190.07326
32.2337247,173,-13.7894448,70.5617906,186.789445
32.25416,199,15.148893,70.6438994,183.851107
32.2745953,165,-16.2435134,70.7272687,181.243513
32.2950306,179,0.0447178107,70.8118925,178.955282
32.3154659,167,-9.97612368,70.8977647,176.976124
32.3359013,184,8.72804147,70.9848792,175.271959
32.3563366,168,-5.64919389,71.0732298,173.649194
32.3767719,183,11.9588766,71.1628102,171.041123
32.3972072,181,17.3218489,71.2536141,163.678151
32.4176425,166,15.1533806,71.3456353,150.846619
32.4380778,176,28.2321915,71.4388673,147.767809
32.4585132,179,30.4843761,71.5333037,148.515624
32.4789485,185,35.0044693,71.6289381,149.995531
32.4993838,160,8.13852714,71.7257639,151.861473
32.5198191,200,45.8553249,71.8237746,154.144675
32.5402544,197,40.100114,71.9229635,156.899886
32.5606897,195,34.8121835,72.0233241,160.187817
32.5811251,193,28.9072839,72.1248496,164.092716
32.6015604,196,27.2881023,72.2275333,168.711898
32.6219957,223,48.8601043,72.3313684,174.139896
32.642431,204,23.663443,72.4363481,180.336557
32.6628663,237,50.5803633,72.5424656,186.419637
32.6833016,259,70.1571115,72.649714,188.842888
32.703737,274,86.5812582,72.7580862,187.418742
