'y-axis saved as y
'x,PKT-3-103-1_Mn2O3_Y2O3_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.7854782,489,28.4470487,67.9717831,460.552951
32.8059135,580,56.7146715,68.1150289,523.285329
32.8263489,697,91.743027,68.2596574,605.256973
32.8467842,843,127.273276,68.4056584,715.726724
32.8672195,924,53.8654977,68.5530215,870.134502
32.8876548,1213,118.252007,68.7017364,1094.74799
32.9080901,1488,55.1237953,68.8517925,1432.8762
32.9285254,2041,96.1838871,69.0031796,1944.81611
32.9489608,2531,-140.39323,69.155887,2671.39323
32.9693961,3451,-66.7175413,69.3099042,3517.71754
32.9898314,3994,-153.740869,69.4652206,4147.74087
33.0102667,4159,-65.32549,69.6218257,4224.32549
33.030702,3980,104.389915,69.7797087,3875.61008
33.0511374,3517,-2.82282574,69.938859,3519.82283
33.0715727,3430,168.760132,70.0992658,3261.23987
33.092008,2981,77.1821779,70.2609183,2903.81782
33.1124433,2594,215.141141,70.4238058,2378.85886
33.1328786,2006,162.080735,70.5879173,1843.91927
33.1533139,1506,74.3221642,70.753242,1431.67784
33.1737493,1247,98.4220174,70.919769,1148.57798
33.1941846,1006,50.7855672,71.0874874,955.214433
33.2146199,935,117.333806,71.2563861,817.666194
33.2350552,776,61.1292694,71.4264541,714.870731
33.2554905,614,-20.6432746,71.5976803,634.643275
33.2759258,550,-19.8986954,71.7700538,569.898695
33.2963612,502,-14.3837361,71.9435634,516.383736
33.3167965,452,-19.428976,72.1181979,471.428976
33.3372318,413,-20.2700247,72.2939461,433.270025
33.3576671,353,-47.6764354,72.4707969,400.676435
33.3781024,319,-53.74718,72.6487391,372.74718
33.3985377,282,-66.7967732,72.8277613,348.796773
33.4189731,288,-40.2914831,73.0078523,328.291483
33.4394084,291,-19.8170779,73.1890008,310.817078
33.4598437,241,-55.0730442,73.3711954,296.073044
33.480279,265,-18.8221241,73.5544248,283.822124
33.5007143,249,-24.7651032,73.7386776,273.765103
33.5211496,235,-30.8582164,73.9239424,265.858216
33.541585,223,-37.0912065,74.1102077,260.091206
33.5620203,213,-43.5321656,74.2974621,256.532166
33.5824556,225,-30.3657208,74.4856942,255.365721
33.6028909,234,-22.937505,74.6748923,256.937505
33.6233262,242,-19.8294613,74.865045,261.829461
33.6437615,229,-41.9919864,75.0561408,270.991986
33.6641969,271,-14.9845502,75.248168,285.98455
33.6846322,272,-37.4363894,75.4411152,309.436389
33.7050675,320,-25.9836844,75.6349706,345.983684
33.7255028,386,-18.3010441,75.8297227,404.301044
33.7459381,454,-47.6659072,76.0253599,501.665907
33.7663734,614,-59.4650686,76.2218705,673.465069
33.7868088,933,-52.8110692,76.4192429,985.811069
33.8072441,1403,-111.978503,76.6174653,1514.9785
33.8276794,2107,-70.9409153,76.816526,2177.94092
33.8481147,2521,17.1702829,77.0164134,2503.82972
33.86855,2343,179.19235,77.2171157,2163.80765
33.8889853,1893,147.762865,77.4186213,1745.23714
33.9094207,1704,76.5941368,77.6209182,1627.40586
33.929856,1692,81.4318564,77.8239949,1610.56814
33.9502913,1386,32.6010725,78.0278395,1353.39893
33.9707266,996,44.4504716,78.2324402,951.549528
33.9911619,704,58.7709333,78.4377852,645.229067
34.0115972,490,25.6108928,78.6438628,464.389107
34.0320326,361,0.551405143,78.8506611,360.448595
34.0524679,301,3.99431578,79.0581684,297.005684
34.0729032,277,21.5625284,79.2663727,255.437472
34.0933385,242,15.4377518,79.4752624,226.562248
34.1137738,174,-31.5613464,79.6848254,205.561346
34.1342091,191,1.27887102,79.8950501,189.721129
34.1546445,188,10.5814993,80.1059245,177.418501
34.1750798,187,19.3696107,80.3174368,167.630389
34.1955151,146,-13.6719107,80.5295751,159.671911
34.2159504,157,4.00308178,80.7423277,152.996918
34.2363857,138,-8.91792414,80.9556825,146.917924
34.256821,137,-3.83440374,81.1696279,140.834404
34.2772564,124,-11.7009495,81.3841519,135.700949
34.2976917,125,-7.05183698,81.5992426,132.051837
34.318127,128,-0.830563368,81.8148882,128.830563
34.3385623,128,2.02017255,82.0310768,125.979827
34.3589976,116,-7.72065827,82.2477966,123.720658
34.3794329,129,7.22546943,82.4650357,121.774531
34.3998683,118,-2.05012287,82.6827823,120.050123
34.4203036,127,8.48604261,82.9010245,118.513957
34.4407389,131,13.8592273,83.1197504,117.140773
34.4611742,124,8.09034041,83.3389483,115.90966
34.4816095,114,-0.803115426,83.5586062,114.803115
34.5020448,136,22.1948115,83.7787123,113.805189
34.5224802,111,-1.89220978,83.9992549,112.89221
34.5429155,133,21.0231668,84.2202221,111.976833
34.5633508,105,-5.69854128,84.441602,110.698541
34.5837861,128,19.3346991,84.6633829,108.665301
34.6042214,106,-1.02452118,84.885553,107.024521
34.6246567,111,4.64633961,85.1081005,106.35366
34.6450921,105,-0.842132977,85.3310136,105.842133
34.6655274,109,3.53303585,85.5542805,105.466964
34.6859627,105,-0.149741928,85.7778895,105.149742
34.706398,95,-9.86912054,86.0018288,104.869121
34.7268333,135,30.3913505,86.2260867,104.608649
34.7472686,111,6.72308353,86.4506515,104.276916
34.767704,107,3.4749536,86.6755114,103.525046
34.7881393,113,10.7606809,86.9006548,102.239319
34.8085746,115,13.1065599,87.12607,101.89344
34.8290099,115,12.9995566,87.3517452,102.000443
34.8494452,68,-34.2795846,87.577669,102.279585
34.8698805,113,10.6266379,87.8038295,102.373362
34.8903159,102,-0.441755494,88.0302153,102.441755
34.9107512,106,3.49033237,88.2568146,102.509668
34.9311865,135,32.5132806,88.4836159,102.486719
34.9516218,98,-4.01389256,88.7106077,102.013893
34.9720571,103,2.00626948,88.9377784,100.993731
34.9924924,116,15.0607446,89.1651164,100.939255
35.0129278,106,4.94899885,89.3926103,101.051001
35.0333631,106,4.70217491,89.6202485,101.297825
35.0537984,97,-4.56345135,89.8480195,101.563451
35.0742337,123,21.1448486,90.075912,101.855151
35.094669,117,14.837246,90.3039145,102.162754
35.1151043,107,4.5126418,90.5320156,102.487358
35.1355397,107,4.16938475,90.7602039,102.830615
35.155975,98,-5.19782811,90.9884681,103.197828
35.1764103,105,1.38497071,91.2167967,103.615029
35.1968456,101,-3.1633045,91.4451786,104.163304
35.2172809,103,-1.84967908,91.6736024,104.849679
35.2377162,122,16.6519441,91.9020568,105.348056
35.2581516,102,-3.73838576,92.1305306,105.738386
35.2785869,121,15.035265,92.3590126,105.964735
35.2990222,114,7.75984849,92.5874917,106.240152
35.3194575,91,-15.8082284,92.8159566,106.808228
35.3398928,110,2.58374301,93.0443963,107.416257
35.3603281,105,-3.13136167,93.2727995,108.131362
35.3807635,97,-11.9627009,93.5011554,108.962701
35.4011988,112,2.11536742,93.7294528,109.884633
35.4216341,103,-7.90503172,93.9576807,110.905032
35.4420694,122,9.95712644,94.1858281,112.042874
35.4625047,129,15.676663,94.4138842,113.323337
35.48294,108,-6.78012727,94.6418379,114.780127
35.5033754,122,5.53870582,94.8696783,116.461294
35.5238107,126,7.55686439,95.0973947,118.443136
35.544246,123,2.17015257,95.3249763,120.829847
35.5646813,117,-6.71308551,95.5524121,123.713086
35.5851166,113,-14.3203342,95.7796915,127.320334
35.605552,119,-13.023717,96.0068038,132.023717
35.6259873,123,-15.4119844,96.2337382,138.411984
35.6464226,149,1.60815134,96.4604842,147.391849
35.6668579,168,7.95790532,96.687031,160.042095
35.6872932,167,-9.5084752,96.9133682,176.508475
35.7077285,188,-5.45719892,97.1394851,193.457199
35.7281639,207,3.38250419,97.3653714,203.617496
35.7485992,183,-20.6745276,97.5910165,203.674528
35.7690345,174,-26.3113617,97.8164099,200.311362
35.7894698,186,-14.4657691,98.0415414,200.465769
35.8099051,187,-17.0943184,98.2664005,204.094318
35.8303404,186,-21.9728366,98.4909769,207.972837
35.8507758,193,-20.3027534,98.7152604,213.302753
35.8712111,225,-2.15907585,98.9392408,227.159076
35.8916464,222,-37.5319599,99.1629078,259.53196
35.9120817,288,-36.3201729,99.3862513,324.320173
35.932517,406,-27.6388797,99.6092611,433.63888
35.9529523,480,-80.8310124,99.8319273,560.831012
35.9733877,538,-68.1556097,100.05424,606.15561
35.993823,498,-23.5825553,100.276189,521.582555
36.0142583,470,31.7721514,100.497764,438.227849
36.0346936,462,40.0836133,100.718956,421.916387
36.0551289,410,-21.223574,100.939754,431.223574
36.0755642,402,5.70752903,101.160149,396.292471
36.0959996,323,2.75270149,101.380131,320.247299
36.1164349,292,31.9842943,101.599691,260.015706
36.1368702,202,-24.6239544,101.818818,226.623954
36.1573055,191,-19.4349234,102.037504,210.434923
36.1777408,168,-35.9372829,102.255738,203.937283
36.1981761,181,-22.4356243,102.473511,203.435624
36.2186115,180,-27.2621672,102.690813,207.262167
36.2390468,179,-35.7069295,102.907635,214.706929
36.2594821,196,-29.5021335,103.123968,225.502133
36.2799174,208,-31.5199384,103.339803,239.519938
36.3003527,219,-37.5096189,103.555129,256.509619
36.320788,256,-19.8060783,103.769938,275.806078
36.3412234,280,-16.0469165,103.984221,296.046916
36.3616587,286,-29.075816,104.197969,315.075816
36.382094,303,-27.2910376,104.411171,330.291038
36.4025293,304,-35.4913079,104.62382,339.491308
36.4229646,338,-3.74704192,104.835907,341.747042
36.4433999,317,-20.568961,105.047422,337.568961
36.4638353,272,-56.2647793,105.258356,328.264779
36.4842706,307,-8.10383399,105.468701,315.103834
36.5047059,275,-23.827044,105.678448,298.827044
36.5251412,281,0.55250095,105.887588,280.447499
36.5455765,255,-6.3221137,106.096113,261.322114
36.5660118,240,-2.73560238,106.304013,242.735602
36.5864472,233,7.34953369,106.511281,225.650466
36.6068825,208,-2.58125905,106.717908,210.581259
36.6273178,189,-8.65383146,106.923885,197.653831
36.6477531,162,-24.7481943,107.129204,186.748194
36.6681884,150,-27.6289952,107.333856,177.628995
36.6886237,137,-33.0302491,107.537834,170.030249
36.7090591,134,-29.6978999,107.741129,163.6979
36.7294944,120,-38.4042122,107.943733,158.404212
36.7499297,125,-28.9693905,108.145638,153.969391
36.770365,140,-10.2899619,108.346835,150.289962
36.7908003,120,-27.2183013,108.547317,147.218301
36.8112356,110,-34.6605883,108.747076,144.660588
36.831671,122,-20.5295431,108.946104,142.529543
36.8521063,104,-36.7173622,109.144392,140.717362
36.8725416,120,-19.2020002,109.341934,139.202
36.8929769,112,-25.9273705,109.538721,137.927371
36.9134122,113,-23.7881362,109.734746,136.788136
36.9338475,90,-45.7617921,109.930002,135.761792
36.9542829,104,-31.1352784,110.12448,135.135278
36.9747182,108,-26.7248523,110.318173,134.724852
36.9951535,119,-15.4795197,110.511074,134.47952
37.0155888,91,-43.4001565,110.703175,134.400156
37.0360241,87,-47.542499,110.89447,134.542499
37.0564594,122,-12.9583925,111.08495,134.958392
37.0768948,94,-41.3678792,111.274609,135.367879
37.0973301,85,-50.6471621,111.46344,135.647162
37.1177654,83,-52.9272163,111.651435,135.927216
37.1382007,101,-35.5015948,111.838587,136.501595
37.158636,97,-40.1078162,112.024891,137.107816
37.1790713,116,-21.7255419,112.210337,137.725542
37.1995067,94,-44.3695006,112.394921,138.369501
37.219942,103,-35.9983968,112.578635,138.998397
37.2403773,108,-31.5043004,112.761472,139.5043
37.2608126,111,-28.8916607,112.943425,139.891661
37.2812479,107,-33.1508286,113.12449,140.150829
37.3016832,82,-58.2802372,113.304657,140.280237
37.3221186,89,-51.2901986,113.483923,140.290199
37.3425539,114,-26.200465,113.662279,140.200465
37.3629892,106,-34.0373512,113.839719,140.037351
37.3834245,110,-29.8292255,114.016238,139.829225
37.4038598,104,-35.598281,114.191829,139.598281
37.4242951,102,-37.371115,114.366487,139.371115
37.4447305,105,-34.2164711,114.540204,139.216471
37.4651658,109,-30.13503,114.712975,139.13503
37.4856011,103,-36.1393736,114.884794,139.139374
37.5060364,99,-40.2329052,115.055656,139.232905
37.5264717,117,-22.4142441,115.225554,139.414244
37.546907,96,-43.6744803,115.394483,139.67448
37.5673424,103,-36.9990626,115.562437,139.999063
37.5877777,118,-22.3696078,115.72941,140.369608
37.608213,77,-63.7668279,115.895398,140.766828
37.6286483,123,-18.173985,116.060394,141.173985
37.6490836,132,-9.58034708,116.224393,141.580347
37.6695189,113,-28.9840294,116.387389,141.984029
37.6899543,90,-52.3938527,116.549379,142.393853
37.7103896,135,-7.83034687,116.710355,142.830347
37.7308249,97,-46.3265203,116.870314,143.32652
37.7512602,116,-27.9293295,117.02925,143.92933
37.7716955,125,-19.7030328,117.187158,144.703033
37.7921308,109,-36.7362308,117.344034,145.736231
37.8125662,97,-50.1560846,117.499871,147.156085
37.8330015,105,-44.1573042,117.654667,149.157304
37.8534368,94,-58.063334,117.808415,152.063334
37.8738721,118,-38.4604831,117.961111,156.460483
37.8943074,115,-48.4884411,118.112751,163.488441
37.9147427,121,-54.3463221,118.263331,175.346322
37.9351781,154,-41.3922961,118.412844,195.392296
37.9556134,186,-38.7390624,118.561289,224.739062
37.9760487,200,-52.8232277,118.708659,252.823228
37.996484,205,-53.5109834,118.854951,258.510983
38.0169193,184,-57.2297703,119.00016,241.22977
38.0373546,183,-45.2826661,119.144283,228.282666
38.05779,186,-44.8390934,119.287315,230.839093
38.0782253,197,-42.911566,119.429253,239.911566
38.0986606,170,-72.2457613,119.570092,242.245761
38.1190959,176,-62.0636684,119.709829,238.063668
38.1395312,224,-16.3436462,119.84846,240.343646
38.1599666,221,-34.5728984,119.985981,255.572898
38.1804019,245,-41.0387886,120.122389,286.038789
38.2008372,301,-35.0674443,120.25768,336.067444
38.2212725,373,-39.0264448,120.39185,412.026445
38.2417078,491,-24.2826703,120.524897,515.28267
38.2621431,596,-30.0214951,120.656817,626.021495
38.2825785,731,34.9036186,120.787606,696.096381
38.3030138,696,6.29395584,120.917261,689.706044
38.3234491,616,-17.2986133,121.04578,633.298613
38.3438844,552,-29.0457238,121.173159,581.045724
38.3643197,557,5.69778416,121.299395,551.302216
38.384755,492,-28.9812431,121.424485,520.981243
38.4051904,443,-23.089714,121.548427,466.089714
38.4256257,363,-30.5161144,121.671217,393.516114
38.446061,307,-18.6766694,121.792853,325.676669
38.4664963,237,-37.0806512,121.913333,274.080651
38.4869316,229,-9.03460685,122.032653,238.034607
38.5073669,183,-30.1641958,122.150811,213.164196
38.5278023,162,-33.6779782,122.267805,195.677978
38.5482376,159,-24.0352096,122.383632,183.03521
38.5686729,149,-24.6265467,122.49829,173.626547
38.5891082,162,-4.43544458,122.611777,166.435445
38.6095435,119,-41.8454887,122.72409,160.845489
38.6299788,113,-43.4326879,122.835228,156.432688
38.6504142,130,-22.8852983,122.945189,152.885298
38.6708495,153,3.00197081,123.05397,149.998029
38.6912848,137,-10.6393931,123.16157,147.639393
38.7117201,127,-18.790261,123.267986,145.790261
38.7321554,160,15.5555345,123.373218,144.444466
38.7525907,121,-22.1708193,123.477263,143.170819
38.7730261,148,5.97959503,123.58012,142.020405
38.7934614,144,2.96132146,123.681788,141.038679
38.8138967,121,-19.2140456,123.782264,140.214046
38.834332,138,-1.52592956,123.881547,139.52593
38.8547673,127,-11.9322927,123.979637,138.932293
38.8752026,162,23.569446,124.076531,138.430554
38.895638,155,16.9884515,124.17223,138.011549
38.9160733,150,12.3358021,124.26673,137.664198
38.9365086,154,16.6281901,124.360032,137.37181
38.9569439,151,13.8875385,124.452135,137.112461
38.9773792,139,2.09675047,124.543037,136.90325
38.9978145,175,38.2150738,124.632738,136.784926
39.0182499,156,19.2788374,124.721237,136.721163
39.0386852,144,7.29751613,124.808533,136.702484
39.0591205,154,17.2729511,124.894626,136.727049
39.0795558,164,27.204403,124.979515,136.795597
39.0999911,170,33.0748206,125.063199,136.925179
39.1204264,180,42.7963468,125.145678,137.203653
39.1408618,173,35.3009648,125.226952,137.699035
39.1612971,152,13.9685943,125.307021,138.031406
39.1817324,167,28.6813147,125.385883,138.318685
39.2021677,168,29.3171704,125.46354,138.68283
39.222603,168,28.8954561,125.53999,139.104544
39.2430383,178,38.4098565,125.615235,139.590144
39.2634737,163,22.857468,125.689273,140.142532
39.283909,164,23.2316076,125.762106,140.768392
39.3043443,201,59.5236035,125.833732,141.476396
39.3247796,172,29.7230028,125.904153,142.276997
39.3452149,157,13.8171904,125.973369,143.18281
39.3656502,178,33.7907604,126.04138,144.20924
39.3860856,174,28.6237546,126.108186,145.376245
39.4065209,186,39.28805,126.173788,146.71195
39.4269562,168,19.754796,126.238187,148.245204
39.4473915,208,58.0142438,126.301384,149.985756
39.4678268,187,35.0144133,126.363378,151.985587
39.4882621,200,45.7083732,126.424171,154.291627
39.5086975,180,23.0611116,126.483763,156.938888
39.5291328,208,48.0058221,126.542156,159.994178
39.5495681,215,51.3224265,126.59935,163.677574
39.5700034,199,30.9520467,126.655347,168.047953
39.5904387,231,57.7625301,126.710147,173.23747
39.610874,222,42.5779698,126.763752,179.42203
39.6313094,231,44.1932519,126.816163,186.806748
39.6517447,243,47.3849934,126.867381,195.615007
39.67218,246,39.9383783,126.917408,206.061622
39.6926153,263,44.7057919,126.966244,218.294208
39.7130506,273,40.7125393,127.013892,232.287461
39.7334859,283,35.1605054,127.060353,247.839495
39.7539213,309,44.0797023,127.105628,264.920298
39.7743566,314,30.4697564,127.14972,283.530244
39.7947919,342,37.4809506,127.19263,304.519049
39.8152272,360,28.8176538,127.234359,331.182346
39.8356625,400,28.6022027,127.27491,371.397797
39.8560978,468,27.6418508,127.314285,440.358149
39.8765332,534,-22.5613234,127.352485,556.561323
39.8969685,753,47.7634145,127.389512,705.236586
39.9174038,787,4.17101642,127.425369,782.828984
39.9378391,745,42.9907937,127.460058,702.009206
39.9582744,643,67.8689533,127.493581,575.131047
39.9787097,577,65.9683605,127.525941,511.031639
39.9991451,554,40.9664951,127.557139,513.033505
40.0195804,567,50.4140841,127.587178,516.585916
40.0400157,479,22.5729424,127.61606,456.427058
40.060451,445,81.501519,127.643789,363.498481
40.0808863,351,61.4916731,127.670366,289.508327
40.1013216,284,40.9665974,127.695795,243.033403
40.121757,276,61.2371972,127.720077,214.762803
40.1421923,250,53.3257188,127.743216,196.674281
40.1626276,246,61.6906793,127.765215,184.309321
40.1830629,224,48.603258,127.786076,175.396742
40.2034982,197,28.2986806,127.805802,168.701319
40.2239335,207,43.4993638,127.824397,163.500636
40.2443689,215,55.6772006,127.841863,159.322799
40.2648042,206,50.1236331,127.858204,155.876367
40.2852395,226,72.8849303,127.873423,153.11507
40.3056748,210,59.166261,127.887522,150.833739
40.3261101,207,58.0663151,127.900505,148.933685
40.3465454,200,52.6646246,127.912376,147.335375
40.3669808,242,96.010808,127.923138,145.989192
40.3874161,200,55.142635,127.932794,144.857365
40.4078514,210,66.0855029,127.941348,143.914497
40.4282867,168,24.8567522,127.948803,143.143248
40.448722,231,88.4647044,127.955163,142.535296
40.4691573,201,58.9102528,127.960432,142.089747
40.4895927,195,53.1946867,127.964614,141.805313
40.510028,229,87.3218842,127.967711,141.678116
40.5304633,232,90.2564442,127.969728,141.743556
40.5508986,214,71.7831577,127.970669,142.216842
40.5713339,215,71.8498205,127.970538,143.150179
40.5917692,218,73.3664473,127.969339,144.633553
40.6122046,195,48.0042684,127.967075,146.995732
40.6326399,224,73.3453108,127.963751,150.654689
40.6530752,260,104.036691,127.959371,155.963309
40.6735105,216,53.4023127,127.953939,162.597687
40.6939458,245,76.4255275,127.94746,168.574473
40.7143812,240,69.3039548,127.939937,170.696045
40.7348165,225,56.9330216,127.931375,168.066978
40.7552518,236,72.2120684,127.921779,163.787932
40.7756871,236,75.1447212,127.911152,160.855279
40.7961224,228,68.5947467,127.8995,159.405253
40.8165577,230,72.38291,127.886826,157.61709
40.8369931,221,66.9300086,127.873136,154.069991
40.8574284,231,81.5666327,127.858434,149.433367
40.8778637,199,53.825857,127.842725,145.174143
40.898299,232,90.0961326,127.826012,141.903867
40.9187343,198,58.5397616,127.808303,139.460238
40.9391696,228,90.4726694,127.7896,137.527331
40.959605,212,75.7375402,127.769909,136.26246
40.9800403,190,54.5652467,127.749234,135.434753
41.0004756,242,107.230539,127.727582,134.769461
41.0209109,214,79.7561654,127.704956,134.243835
41.0413462,212,78.1703566,127.681361,133.829643
41.0617815,203,69.5185374,127.656804,133.481463
41.0822169,223,89.8267599,127.631289,133.17324
41.1026522,229,96.1895176,127.60482,132.810482
41.1230875,212,79.674676,127.577404,132.325324
41.1435228,212,79.9181029,127.549045,132.081897
41.1639581,201,69.0778014,127.51975,131.922199
41.1843934,228,96.190408,127.489522,131.809592
41.2048288,217,85.2781291,127.458368,131.721871
41.2252641,208,76.3438171,127.426293,131.656183
41.2456994,219,87.392222,127.393303,131.607778
41.2661347,187,55.4239745,127.359402,131.576026
41.28657,209,77.4385819,127.324597,131.561418
41.3070053,212,80.4346217,127.288893,131.565378
41.3274407,194,62.4129396,127.252296,131.58706
41.347876,223,91.3734875,127.214811,131.626512
41.3683113,193,61.3126224,127.176444,131.687378
41.3887466,176,44.2270259,127.137201,131.772974
41.4091819,207,75.1125936,127.097088,131.887406
41.4296172,199,66.9638516,127.056109,132.036148
41.4500526,205,72.7734606,127.014272,132.226539
41.4704879,199,66.5314985,126.971582,132.468502
41.4909232,201,68.2243768,126.928045,132.775623
41.5113585,198,64.8331646,126.883667,133.166835
41.5317938,187,53.3309235,126.838454,133.669077
41.5522291,186,51.6783313,126.792412,134.321669
41.5726645,193,57.8162209,126.745547,135.183779
41.5930998,201,64.6522927,126.697864,136.347707
41.6135351,180,42.0361551,126.649371,137.963845
41.6339704,204,63.7092969,126.600074,140.290703
41.6544057,218,74.2000855,126.549977,143.799914
41.674841,205,55.6057098,126.499089,149.39429
41.6952764,215,56.1377739,126.447415,158.862226
41.7157117,204,28.424753,126.39496,175.575247
41.736147,234,30.5972277,126.341733,203.402772
41.7565823,219,-18.6834628,126.287738,237.683463
41.7770176,281,28.2018185,126.232983,252.798181
41.7974529,223,-8.20500716,126.177473,231.205007
41.8178883,197,-7.26375121,126.121215,204.263751
41.8383236,223,29.504235,126.064216,193.495765
41.8587589,218,20.7448072,126.006482,197.255193
41.8791942,222,19.4555906,125.948019,202.544409
41.8996295,219,25.8770877,125.888834,193.122912
41.9200648,219,45.3938519,125.828934,173.606148
41.9405002,185,27.0539406,125.768326,157.946059
41.9609355,174,25.5473628,125.707015,148.452637
41.9813708,183,40.1090906,125.645008,142.890909
42.0018061,163,23.5312859,125.582313,139.468714
42.0222414,176,38.7669039,125.518935,137.233096
42.0426767,160,24.3036888,125.454882,135.696311
42.0631121,158,23.4030947,125.39016,134.596905
42.0835474,159,25.2138428,125.324776,133.786157
42.1039827,162,28.8252932,125.258737,133.174707
42.124418,145,12.2937157,125.19205,132.706284
42.1448533,184,51.6559454,125.124721,132.344055
42.1652886,160,27.9365713,125.056757,132.063429
42.185724,168,36.1504661,124.988165,131.849534
42.2061593,147,15.3079552,124.918952,131.692045
42.2265946,165,33.4364501,124.849125,131.56355
42.2470299,144,12.5393717,124.778691,131.460628
42.2674652,182,50.5955242,124.707656,131.404476
42.2879005,170,38.6112809,124.636028,131.388719
42.3083359,150,18.5324255,124.563814,131.467575
42.3287712,136,4.23590545,124.491021,131.764095
42.3492065,149,16.85815,124.417655,132.14185
42.3696418,141,8.7154342,124.343724,132.284566
42.3900771,155,22.5963838,124.269234,132.403616
42.4105124,153,20.4562075,124.194194,132.543793
42.4309478,137,4.29224027,124.118609,132.70776
42.4513831,146,13.1031477,124.042487,132.896852
42.4718184,136,2.88700697,123.965835,133.112993
42.4922537,168,34.6444123,123.88866,133.355588
42.512689,127,-6.62603871,123.810969,133.626039
42.5331243,144,10.0725711,123.73277,133.927429
42.5535597,144,9.73762675,123.654069,134.262373
42.573995,148,13.3675088,123.574874,134.632491
42.5944303,159,23.9645502,123.495192,135.03545
42.6148656,161,25.5254091,123.41503,135.474591
42.6353009,159,23.0223052,123.334395,135.977695
42.6557362,145,8.46589041,123.253294,136.53411
42.6761716,142,4.84606269,123.171735,137.153937
42.6966069,147,9.14331534,123.089725,137.856685
42.7170422,140,1.2932096,123.007271,138.70679
42.7374775,148,8.16356799,122.92438,139.836432
42.7579128,141,-0.132195194,122.84106,141.132195
42.7783481,151,8.68909786,122.757317,142.310902
42.7987835,158,14.4215462,122.67316,143.578454
42.8192188,158,13.0009434,122.588594,144.999057
42.8396541,149,2.27735023,122.503628,146.72265
42.8600894,168,19.2265893,122.418269,148.773411
42.8805247,155,3.75408925,122.332525,151.245911
42.90096,162,7.70121983,122.246401,154.29878
42.9213954,152,-6.16544455,122.159906,158.165445
42.9418307,167,3.8537336,122.073047,163.146266
42.962266,160,-9.46612075,121.985831,169.466121
42.9827013,169,-7.81290443,121.898265,176.812904
43.0031366,147,-36.7481235,121.810357,183.748123
43.0235719,175,-13.2346304,121.722115,188.23463
43.0440073,158,-31.6814252,121.633544,189.681425
43.0644426,156,-34.2348625,121.544653,190.234863
43.0848779,168,-24.0341437,121.455449,192.034144
43.1053132,177,-18.4259048,121.365939,195.425905
43.1257485,163,-36.3738932,121.27613,199.373893
43.1461838,194,-8.70731609,121.18603,202.707316
43.1666192,178,-27.2448212,121.095646,205.244821
43.1870545,177,-30.9690692,121.004985,207.969069
43.2074898,175,-36.5304876,120.914055,211.530488
43.2279251,183,-32.921005,120.822863,215.921005
43.2483604,202,-18.8564523,120.731415,220.856452
43.2687958,170,-56.0419726,120.63972,226.041973
43.2892311,194,-37.2408768,120.547784,231.240877
43.3096664,188,-48.313667,120.455615,236.313667
43.3301017,210,-31.2501906,120.36322,241.250191
43.350537,207,-39.2083549,120.270606,246.208355
43.3709723,206,-45.56829,120.17778,251.56829
43.3914077,226,-32.0235957,120.08475,258.023596
43.411843,233,-33.7608028,119.991523,266.760803
43.4322783,269,-10.8368121,119.898106,279.836812
43.4527136,281,-19.9933599,119.804506,300.99336
43.4731489,273,-64.4122252,119.710731,337.412225
43.4935842,358,-44.7329625,119.616786,402.732962
43.5140196,467,-50.3565296,119.522681,517.35653
43.5344549,714,27.3956735,119.428422,686.604327
43.5548902,870,28.016491,119.334015,841.983509
43.5753255,780,-71.3224524,119.239468,851.322452
43.5957608,656,-52.7601952,119.144789,708.760195
43.6161961,541,-33.163962,119.049984,574.163962
43.6366315,524,-4.63953217,118.95506,528.639532
43.6570668,534,-16.0794173,118.860024,550.079417
43.6775021,520,-46.5526021,118.764884,566.552602
43.6979374,492,-18.6456418,118.669647,510.645642
43.7183727,362,-42.2720134,118.574319,404.272013
43.738808,287,-27.529161,118.478907,314.529161
43.7592434,236,-21.7329984,118.383418,257.732998
43.7796787,192,-31.3304325,118.287861,223.330433
43.800114,166,-35.4953745,118.19224,201.495375
43.8205493,151,-35.7940877,118.096564,186.794088
43.8409846,139,-37.2096284,118.000838,176.209628
43.8614199,135,-33.2463048,117.905071,168.246305
43.8818553,127,-35.0565865,117.809269,162.056586
43.9022906,138,-19.1096848,117.713439,157.109685
43.9227259,129,-24.064513,117.617587,153.064513
43.9431612,114,-35.6941745,117.52172,149.694175
43.9635965,133,-13.8422584,117.425846,146.842258
43.9840318,133,-11.397539,117.329971,144.397539
44.0044672,120,-22.2785849,117.234101,142.278585
44.0249025,139,-1.42244481,117.138244,140.422445
44.0453378,119,-19.7713191,117.042406,138.771319
44.0657731,105,-32.2794035,116.946594,137.279404
44.0862084,102,-33.9660536,116.850814,135.966054
44.1066437,116,-18.7980386,116.755073,134.798039
44.1270791,131,-2.74766715,116.659378,133.747667
44.1475144,99,-33.7974194,116.563735,132.797419
44.1679497,95,-36.9345321,116.468151,131.934532
44.188385,90,-41.1484649,116.372632,131.148465
44.2088203,116,-14.4307438,116.277185,130.430744
44.2292556,116,-13.7742608,116.181816,129.774261
44.249691,104,-25.1730324,116.086532,129.173032
44.2701263,117,-11.6220104,115.991339,128.62201
44.2905616,96,-32.1169343,115.896243,128.116934
44.3109969,139,11.3457848,115.801252,127.654215
44.3314322,83,-44.2308593,115.70637,127.230859
