'y-axis saved as y
'x,PKT-3-101-3_Mn2O3_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
32.7650429,661,216.663691,444.336309,77.2689191
32.7854782,716,226.590077,489.409923,77.3986673
32.8059135,790,244.81721,545.18279,77.5298017
32.8263489,955,339.446938,615.553062,77.6623139
32.8467842,1041,334.585646,706.414354,77.7961955
32.8672195,1124,297.146742,826.853258,77.9314379
32.8876548,1257,266.216853,990.783147,78.0680326
32.9080901,1397,179.037513,1217.96249,78.2059708
32.9285254,1669,138.947902,1530.0521,78.3452439
32.9489608,2032,100.844192,1931.15581,78.4858433
32.9693961,2406,38.8125339,2367.18747,78.6277601
32.9898314,2804,97.4826922,2706.51731,78.7709855
33.0102667,2923,93.0529154,2829.94708,78.9155106
33.030702,2782,13.1692648,2768.83074,79.0613267
33.0511373,2744,87.6655646,2656.33444,79.2084247
33.0715727,2607,61.8856108,2545.11439,79.3567957
33.092008,2385,-1.46930038,2386.4693,79.5064306
33.1124433,2155,-1.69762124,2156.69762,79.6573203
33.1328786,1906,1.57572409,1904.42428,79.8094559
33.1533139,1723,40.9269735,1682.07303,79.9628281
33.1737492,1444,-58.5791477,1502.57915,80.1174277
33.1941846,1365,8.69876322,1356.30124,80.2732456
33.2146199,1149,-82.3328164,1231.33282,80.4302725
33.2350552,1129,9.11208509,1119.88791,80.588499
33.2554905,1006,-12.1239981,1018.124,80.7479159
33.2759258,881,-43.7455394,924.745539,80.9085137
33.2963611,820,-19.5024646,839.502465,81.0702832
33.3167965,768,5.53411088,762.465889,81.2332147
33.3372318,683,-10.6030757,693.603076,81.3972989
33.3576671,560,-72.6321604,632.63216,81.5625263
33.3781024,500,-79.1334027,579.133403,81.7288872
33.3985377,504,-28.5091614,532.509161,81.8963721
33.418973,448,-44.0883699,492.08837,82.0649715
33.4394084,367,-90.2008725,457.200873,82.2346756
33.4598437,373,-54.2230516,427.223052,82.4054748
33.480279,353,-48.6052308,401.605231,82.5773594
33.5007143,301,-78.882497,379.882497,82.7503196
33.5211496,311,-50.6706605,361.67066,82.9243456
33.5415849,272,-74.6916439,346.691644,83.0994277
33.5620203,311,-23.7707479,334.770748,83.2755561
33.5824556,264,-61.8465095,325.84651,83.4527208
33.6028909,264,-55.9984496,319.99845,83.630912
33.6233262,307,-10.4945631,317.494563,83.8101198
33.6437615,236,-82.8741382,318.874138,83.9903343
33.6641968,312,-13.0941676,325.094168,84.1715454
33.6846322,319,-18.7972452,337.797245,84.3537431
33.7050675,354,-5.82649278,359.826493,84.5369175
33.7255028,376,-20.2660207,396.266021,84.7210586
33.7459381,438,-18.6012172,456.601217,84.9061561
33.7663734,512,-46.9607654,558.960765,85.0922001
33.7868088,699,-37.1293941,736.129394,85.2791805
33.8072441,1080,47.2633824,1032.73662,85.467087
33.8276794,1568,113.073055,1454.92695,85.6559095
33.8481147,1739,-112.109594,1851.10959,85.8456379
33.86855,1890,-41.4932728,1931.49327,86.0362619
33.8889853,1698,25.7828158,1672.21718,86.2277713
33.9094207,1563,127.559836,1435.44016,86.4201559
33.929856,1486,129.641746,1356.35825,86.6134053
33.9502913,1234,-33.7260685,1267.72607,86.8075094
33.9707266,994,-38.19637,1032.19637,87.0024578
33.9911619,806,55.8301928,750.169807,87.1982401
34.0115972,577,32.5094808,544.490519,87.3948461
34.0320326,409,-9.53119698,418.531197,87.5922653
34.0524679,361,19.3646499,341.63535,87.7904875
34.0729032,308,15.8917523,292.108248,87.9895021
34.0933385,257,-1.30287101,258.302871,88.1892989
34.1137738,247,12.9405754,234.059425,88.3898673
34.1342091,204,-11.9614457,215.961446,88.591197
34.1546445,217,14.9952402,202.00476,88.7932775
34.1750798,178,-12.9517745,190.951775,88.9960983
34.1955151,176,-6.00363567,182.003636,89.1996489
34.2159504,162,-12.624762,174.624762,89.4039189
34.2363857,190,21.5560804,168.44392,89.6088978
34.256821,151,-12.1952354,163.195235,89.814575
34.2772564,153,-5.68342823,158.683428,90.0209401
34.2976917,152,-2.76088783,154.760888,90.2279824
34.318127,166,14.718465,151.281535,90.4356915
34.3385623,155,6.88675438,148.113246,90.6440567
34.3589976,122,-23.2892893,145.289289,90.8530676
34.3794329,144,1.1036347,142.896365,91.0627136
34.3998683,142,1.21298273,140.787017,91.272984
34.4203036,153,14.1234807,138.876519,91.4838684
34.4407389,143,5.86048516,137.139515,91.695356
34.4611742,134,-1.51584203,135.515842,91.9074364
34.4816095,148,14.1841238,133.815876,92.1200988
34.5020448,123,-8.82800799,131.828008,92.3333328
34.5224802,127,-3.03619505,130.036195,92.5471276
34.5429155,145,16.114534,128.885466,92.7614727
34.5633508,132,4.10503409,127.894966,92.9763575
34.5837861,132,5.13735714,126.862643,93.1917712
34.6042214,118,-7.71699126,125.716991,93.4077034
34.6246567,147,22.2169795,124.783021,93.6241433
34.6450921,119,-5.09958108,124.099581,93.8410803
34.6655274,143,19.4633635,123.536636,94.0585039
34.6859627,132,8.9269104,123.07309,94.2764033
34.706398,128,5.41215964,122.58784,94.4947679
34.7268333,121,-1.11390759,122.113908,94.7135872
34.7472686,129,7.30378615,121.696214,94.9328504
34.767704,140,18.6726458,121.327354,95.152547
34.7881393,128,7.00175371,120.998246,95.3726663
34.8085746,142,21.2953412,120.704659,95.5931977
34.8290099,123,2.56086512,120.439135,95.8141306
34.8494452,129,8.83313433,120.166866,96.0354543
34.8698805,117,-2.71921018,119.71921,96.2571583
34.8903159,97,-21.6930193,118.693019,96.4792319
34.9107512,106,-11.157586,117.157586,96.7016645
34.9311865,131,14.5978432,116.402157,96.9244456
34.9516218,111,-5.29716505,116.297165,97.1475645
34.9720571,121,4.72910573,116.270894,97.3710106
34.9924924,131,14.6836772,116.316323,97.5947735
35.0129278,123,6.60906912,116.390931,97.8188424
35.0333631,119,2.51381645,116.486184,98.0432069
35.0537984,132,15.400547,116.599453,98.2678563
35.0742337,119,2.2886549,116.711345,98.4927802
35.094669,112,-4.72929296,116.729293,98.717968
35.1151043,112,-4.46853542,116.468535,98.9434092
35.1355397,166,49.893612,116.106388,99.1690932
35.155975,133,16.6842666,116.315733,99.3950096
35.1764103,134,17.4303721,116.569628,99.6211478
35.1968456,138,21.0836793,116.916321,99.8474974
35.2172809,126,8.69951923,117.300481,100.074048
35.2377162,125,7.28346777,117.716532,100.300789
35.2581516,114,-4.16754412,118.167544,100.52771
35.2785869,118,-0.657130196,118.65713,100.7548
35.2990222,120,0.810435397,119.189565,100.98205
35.3194575,129,9.23006732,119.769933,101.209449
35.3398928,133,12.5956121,120.404388,101.436985
35.3603281,142,20.8988577,121.101142,101.66465
35.3807635,137,15.1247102,121.87529,101.892433
35.4011988,127,4.24305168,122.756948,102.120323
35.4216341,112,-11.7586707,123.758671,102.348309
35.4420694,123,-1.82342776,124.823428,102.576383
35.4625047,125,-1.01235578,126.012356,102.804533
35.48294,117,-10.3628978,127.362898,103.032749
35.5033754,123,-5.91319137,128.913191,103.261021
35.5238107,105,-25.7145221,130.714522,103.489338
35.544246,137,4.1614097,132.83859,103.717692
35.5646813,112,-23.3885747,135.388575,103.94607
35.5851166,155,16.4833375,138.516663,104.174463
35.6055519,111,-31.4487479,142.448748,104.402862
35.6259873,143,-4.5016854,147.501685,104.631255
35.6464226,150,-4.03967664,154.039677,104.859633
35.6668579,147,-15.4230743,162.423074,105.087986
35.6872932,179,6.2496716,172.750328,105.316303
35.7077285,167,-16.1581059,183.158106,105.544575
35.7281638,157,-33.3937044,190.393704,105.772791
35.7485992,158,-35.3323984,193.332398,106.000942
35.7690345,182,-12.6840872,194.684087,106.229018
35.7894698,179,-18.2420762,197.242076,106.457008
35.8099051,176,-25.3346404,201.33464,106.684903
35.8303404,180,-26.0239564,206.023956,106.912693
35.8507757,206,-6.03282675,212.032827,107.140368
35.8712111,198,-24.7774749,222.777475,107.367918
35.8916464,201,-42.2714039,243.271404,107.595333
35.9120817,247,-33.7100486,280.710049,107.822605
35.932517,344,0.909358394,343.090642,108.049722
35.9529523,420,-5.8340498,425.83405,108.276675
35.9733876,471,-18.7153311,489.715331,108.503454
35.993823,479,-6.71801771,485.718018,108.730051
36.0142583,467,34.9272116,432.072788,108.956455
36.0346936,391,-1.18029581,392.180296,109.182656
36.0551289,364,-18.246468,382.246468,109.408645
36.0755642,357,-13.2508984,370.250898,109.634413
36.0959995,328,-3.75936187,331.759362,109.859949
36.1164349,259,-23.0864218,282.086422,110.085245
36.1368702,224,-20.7098812,244.709881,110.310292
36.1573055,212,-11.1304696,223.13047,110.535078
36.1777408,203,-9.38354173,212.383542,110.759596
36.1981761,175,-33.3706669,208.370667,110.983836
36.2186114,181,-27.8861613,208.886161,111.207789
36.2390468,184,-28.8610332,212.861033,111.431445
36.2594821,251,31.2017945,219.798206,111.654795
36.2799174,213,-16.4549865,229.454986,111.87783
36.3003527,271,29.3572792,241.642721,112.10054
36.320788,268,12.0194088,255.980591,112.322917
36.3412234,276,4.48740947,271.512591,112.544952
36.3616587,304,17.0341649,286.965835,112.766635
36.382094,316,15.3523737,300.647626,112.987957
36.4025293,305,-5.77569895,310.775699,113.20891
36.4229646,323,6.9283704,316.07163,113.429484
36.4433999,323,6.83746527,316.162535,113.649671
36.4638353,367,55.4937233,311.506277,113.869462
36.4842706,337,34.0444431,302.955557,114.088847
36.5047059,331,39.6144039,291.385596,114.307818
36.5251412,304,26.3652158,277.634784,114.526366
36.5455765,305,42.3911763,262.608824,114.744483
36.5660118,262,14.7178023,247.282198,114.96216
36.5864472,248,15.4551895,232.54481,115.179388
36.6068825,250,30.962596,219.037404,115.396159
36.6273178,235,27.9021682,207.097832,115.612464
36.6477531,205,8.17706578,196.822934,115.828294
36.6681884,211,22.8435754,188.156425,116.043642
36.6886237,174,-6.88266989,180.88267,116.258498
36.7090591,168,-6.74508426,174.745084,116.472854
36.7294944,184,14.3863947,169.613605,116.686702
36.7499297,141,-24.3372076,165.337208,116.900034
36.770365,151,-10.7789291,161.778929,117.112841
36.7908003,128,-30.8252979,158.825298,117.325116
36.8112356,133,-23.3842127,156.384213,117.536849
36.831671,127,-27.3817938,154.381794,117.748033
36.8521063,135,-17.7594542,152.759454,117.95866
36.8725416,135,-16.4721179,151.472118,118.168722
36.8929769,126,-24.4927155,150.492716,118.37821
36.9134122,113,-36.8346856,149.834686,118.587117
36.9338475,140,-9.51095933,149.510959,118.795435
36.9542829,100,-49.3500158,149.350016,119.003156
36.9747182,115,-34.3753314,149.375331,119.210272
36.9951535,125,-24.6263689,149.626369,119.416776
37.0155888,101,-49.1058863,150.105886,119.622659
37.0360241,93,-57.7890281,150.789028,119.827914
37.0564594,109,-42.6476168,151.647617,120.032534
37.0768948,117,-35.7972856,152.797286,120.236511
37.0973301,136,-18.3346746,154.334675,120.439837
37.1177654,154,-2.19204733,156.192047,120.642505
37.1382007,132,-26.2938735,158.293874,120.844507
37.158636,123,-37.6148977,160.614898,121.045837
37.1790713,131,-32.1078786,163.107879,121.246486
37.1995067,136,-29.6694845,165.669485,121.446448
37.219942,132,-36.1314679,168.131468,121.645715
37.2403773,142,-28.3137824,170.313782,121.84428
37.2608126,146,-26.1451548,172.145155,122.042136
37.2812479,144,-29.4136457,173.413646,122.239275
37.3016832,148,-26.1508667,174.150867,122.435692
37.3221186,128,-46.3884257,174.388426,122.631379
37.3425539,136,-38.0849764,174.084976,122.826328
37.3629892,137,-36.32704,173.32704,123.020534
37.3834245,132,-40.2352611,172.235261,123.213988
37.4038598,137,-33.9005933,170.900593,123.406685
37.4242951,132,-37.2462094,169.246209,123.598618
37.4447305,135,-32.6325658,167.632566,123.789781
37.4651658,116,-50.3539542,166.353954,123.980165
37.4856011,113,-52.353901,165.353901,124.169766
37.5060364,145,-19.6628675,164.662867,124.358576
37.5264717,136,-28.3121337,164.312134,124.546588
37.546907,141,-23.3044798,164.30448,124.733798
37.5673424,103,-61.613114,164.613114,124.920198
37.5877777,112,-53.1820054,165.182005,125.105781
37.608213,121,-44.9275681,165.927568,125.290543
37.6286483,143,-23.7444844,166.744484,125.474476
37.6490836,123,-44.5173437,167.517344,125.657574
37.6695189,125,-43.1362262,168.136226,125.839832
37.6899543,117,-51.5244311,168.524431,126.021243
37.7103896,126,-42.6747508,168.674751,126.201802
37.7308249,124,-44.5875009,168.587501,126.381502
37.7512602,140,-28.3174309,168.317431,126.560337
37.7716955,140,-27.9495139,167.949514,126.738303
37.7921308,128,-39.6002887,167.600289,126.915392
37.8125662,120,-47.4198007,167.419801,127.0916
37.8330015,120,-47.6055012,167.605501,127.266921
37.8534368,122,-46.431769,168.431769,127.441349
37.8738721,142,-28.3159503,170.31595,127.614879
37.8943074,141,-32.9614705,173.96147,127.787505
37.9147427,152,-28.6274698,180.62747,127.959222
37.9351781,159,-33.3942898,192.39429,128.130024
37.9556134,160,-51.2867857,211.286786,128.299907
37.9760487,203,-31.4769124,234.476912,128.468865
37.996484,197,-51.7370113,248.737011,128.636893
38.0169193,205,-38.4037731,243.403773,128.803985
38.0373546,181,-49.4307492,230.430749,128.970137
38.05779,174,-50.9817292,224.981729,129.135345
38.0782253,217,-11.3325078,228.332508,129.299601
38.0986606,187,-44.6453427,231.645343,129.462903
38.1190959,180,-49.0875662,229.087566,129.625245
38.1395312,173,-53.4446688,226.444669,129.786623
38.1599665,173,-58.0260761,231.026076,129.947031
38.1804019,190,-55.9497637,245.949764,130.106465
38.2008372,220,-53.0437364,273.043736,130.264921
38.2212725,256,-58.1281926,314.128193,130.422393
38.2417078,319,-48.3535973,367.353597,130.578878
38.2621431,413,-7.04016946,420.040169,130.734372
38.2825784,456,6.95659749,449.043403,130.888869
38.3030138,445,2.91406412,442.085936,131.042365
38.3234491,415,0.171235585,414.828764,131.194857
38.3438844,397,6.8703902,390.12961,131.34634
38.3643197,378,4.75561171,373.244388,131.49681
38.384755,319,-34.321285,353.321285,131.646263
38.4051903,301,-20.8947975,321.894797,131.794695
38.4256257,252,-32.0377962,284.037796,131.942102
38.446061,228,-21.4791444,249.479144,132.088481
38.4664963,183,-39.7738064,222.773806,132.233827
38.4869316,169,-34.5582018,203.558202,132.378136
38.5073669,145,-44.9182453,189.918245,132.521406
38.5278022,149,-31.114896,180.114896,132.663632
38.5482376,127,-45.9487474,172.948747,132.804811
38.5686729,138,-29.6783681,167.678368,132.944939
38.5891082,136,-27.7186153,163.718615,133.084014
38.6095435,130,-30.5112559,160.511256,133.222031
38.6299788,125,-32.9462247,157.946225,133.358987
38.6504141,131,-24.8872763,155.887276,133.494879
38.6708495,113,-41.2193069,154.219307,133.629705
38.6912848,119,-33.8591062,152.859106,133.76346
38.7117201,133,-18.746837,151.746837,133.896141
38.7321554,133,-17.8331501,150.83315,134.027747
38.7525907,133,-17.0760863,150.076086,134.158273
38.773026,120,-29.4526142,149.452614,134.287717
38.7934614,149,0.0578939373,148.942106,134.416076
38.8138967,153,4.47435879,148.525641,134.543347
38.834332,157,8.82428078,148.175719,134.669528
38.8547673,140,-7.82211035,147.82211,134.794616
38.8752026,145,-2.39009231,147.390092,134.918609
38.8956379,128,-19.0501023,147.050102,135.041503
38.9160733,137,-9.93263671,146.932637,135.163297
38.9365086,161,14.1194754,146.880525,135.283988
38.9569439,152,5.10934237,146.890658,135.403574
38.9773792,157,10.0486202,146.95138,135.522052
38.9978145,165,17.9102098,147.08979,135.63942
39.0182499,171,23.6265412,147.373459,135.755677
39.0386852,186,38.2533038,147.746696,135.87082
39.0591205,176,27.9966181,148.003382,135.984847
39.0795558,180,31.7378298,148.26217,136.097757
39.0999911,167,18.4271401,148.57286,136.209546
39.1204264,157,7.9875312,149.012469,136.320214
39.1408618,165,15.5639981,149.436002,136.429759
39.1612971,142,-7.88897335,149.888973,136.538178
39.1817324,180,29.6080985,150.391901,136.645471
39.2021677,151,0.0492604969,150.95074,136.751636
39.222603,167,15.4291919,151.570808,136.856671
39.2430383,168,15.7415909,152.258409,136.960575
39.2634737,169,15.9789615,153.021039,137.063346
39.283909,204,50.132476,153.867524,137.164984
39.3043443,170,15.1928554,154.807145,137.265486
39.3247796,184,28.1569242,155.843076,137.364852
39.3452149,172,15.0206586,156.979341,137.46308
39.3656502,207,48.7236344,158.276366,137.56017
39.3860856,170,10.2536699,159.74633,137.65612
39.4065209,178,16.5927994,161.407201,137.750929
39.4269562,188,24.7117202,163.28828,137.844597
39.4473915,209,43.5722209,165.427779,137.937123
39.4678268,200,32.1283947,167.871605,138.028505
39.4882621,198,27.3229377,170.677062,138.118744
39.5086975,204,30.0854325,173.914568,138.207838
39.5291328,191,13.3290911,177.670909,138.295787
39.5495681,230,47.9470042,182.052996,138.382591
39.5700034,212,24.8079359,187.192064,138.468249
39.5904387,230,36.7521753,193.247825,138.55276
39.610874,240,39.5886783,200.411322,138.636124
39.6313094,258,49.0962032,208.903797,138.718341
39.6517447,272,53.0344178,218.965582,138.79941
39.67218,260,29.1761235,230.823876,138.879333
39.6926153,280,35.3532934,244.646707,138.958107
39.7130506,310,49.4807265,260.519274,139.035734
39.7334859,304,25.6852786,278.314721,139.112213
39.7539213,296,-1.56413426,297.564134,139.187545
39.7743566,310,-7.71654395,317.716544,139.261729
39.7947919,339,0.381257032,338.618743,139.334766
39.8152272,364,2.54429561,361.455704,139.406656
39.8356625,341,-49.077603,390.077603,139.477399
39.8560978,387,-45.3893082,432.389308,139.546996
39.8765332,473,-26.3322858,499.332286,139.615447
39.8969685,541,-51.0147123,592.014712,139.682753
39.9174038,643,-31.3662187,674.366219,139.748913
39.9378391,645,-34.6366304,679.63663,139.81393
39.9582744,606,4.27565989,601.72434,139.877803
39.9787097,563,40.3222617,522.677738,139.940533
39.9991451,494,5.02219541,488.977805,140.002121
40.0195804,506,23.6413837,482.358616,140.062567
40.0400157,479,20.6691987,458.330801,140.121874
40.060451,443,45.3121219,397.687878,140.180041
40.0808863,363,33.3748783,329.625122,140.23707
40.1013216,322,43.0192927,278.980707,140.292961
40.121757,307,61.011765,245.988235,140.347716
40.1421923,283,58.6370621,224.362938,140.401337
40.1626276,245,35.515174,209.484826,140.453823
40.1830629,235,36.2736382,198.726362,140.505178
40.2034982,247,56.3778235,190.622177,140.555401
40.2239335,252,67.6801939,184.319806,140.604494
40.2443689,231,51.7502242,179.249776,140.65246
40.2648042,237,61.9546124,175.045388,140.699299
40.2852395,221,49.3600523,171.639948,140.745013
40.3056748,208,39.1790759,168.820924,140.789603
40.3261101,236,69.5479273,166.452073,140.833072
40.3465454,205,40.5580801,164.44192,140.875421
40.3669808,204,41.2607353,162.739265,140.916652
40.3874161,219,57.6857468,161.314253,140.956767
40.4078514,219,58.9075021,160.092498,140.995767
40.4282867,199,39.9806081,159.019392,141.033655
40.448722,215,56.8952918,158.104708,141.070433
40.4691573,233,75.6569229,157.343077,141.106102
40.4895927,216,59.2687647,156.731235,141.140666
40.510028,193,36.7286845,156.271315,141.174125
40.5304633,217,61.0223654,155.977635,141.206484
40.5508986,226,70.1176718,155.882328,141.237742
40.5713339,227,70.9595271,156.040473,141.267904
40.5917692,222,65.4577235,156.542277,141.296971
40.6122046,217,59.477509,157.522491,141.324947
40.6326399,230,70.8608249,159.139175,141.351833
40.6530752,248,86.553374,161.446626,141.377631
40.6735105,226,61.9070796,164.09292,141.402346
40.6939458,250,83.9155115,166.084488,141.425979
40.7143811,237,70.6605407,166.339459,141.448532
40.7348165,250,85.0772937,164.922706,141.47001
40.7552518,236,72.9431238,163.056876,141.490414
40.7756871,231,69.2897413,161.710259,141.509748
40.7961224,209,48.1966229,160.803377,141.528015
40.8165577,225,65.3871825,159.612818,141.545217
40.836993,231,73.1979101,157.80209,141.561357
40.8574284,229,73.2643944,155.735606,141.576439
40.8778637,230,76.1135946,153.886405,141.590466
40.898299,253,100.571498,152.428502,141.603441
40.9187343,230,78.648461,151.351539,141.615367
40.9391696,202,51.4398393,150.560161,141.626248
40.9596049,237,87.030977,149.969023,141.636086
40.9800403,225,75.4806605,149.519339,141.644885
41.0004756,230,80.8383134,149.161687,141.652649
41.0209109,227,78.1652622,148.834738,141.659381
41.0413462,224,75.5393128,148.460687,141.665085
41.0617815,215,66.90633,148.09367,141.669764
41.0822168,233,85.0776294,147.922371,141.673422
41.1026522,200,52.1915758,147.808424,141.676062
41.1230875,233,85.2813024,147.718698,141.677689
41.1435228,205,57.3511628,147.648837,141.678306
41.1639581,206,58.4032464,147.596754,141.677916
41.1843934,227,79.4389808,147.561019,141.676524
41.2048287,230,82.4592894,147.540711,141.674134
41.2252641,193,45.4650967,147.534903,141.670749
41.2456994,231,83.4616671,147.538333,141.666373
41.2661347,212,64.4797233,147.520277,141.661012
41.28657,233,85.5812099,147.41879,141.654667
41.3070053,212,64.6951427,147.304857,141.647345
41.3274406,198,50.6332878,147.366712,141.639049
41.347876,184,36.5412076,147.458792,141.629782
41.3683113,208,60.4117573,147.588243,141.619551
41.3887466,221,73.2537091,147.746291,141.608358
41.4091819,240,92.0637399,147.93626,141.596208
41.4296172,203,54.834659,148.165341,141.583105
41.4500525,206,57.5599056,148.440094,141.569054
41.4704879,195,46.2310997,148.7689,141.55406
41.4909232,201,51.8320256,149.167974,141.538127
41.5113585,195,45.3424952,149.657505,141.521259
41.5317938,207,56.7347302,150.26527,141.503461
41.5522291,202,50.9689043,151.031096,141.484738
41.5726644,218,65.9861185,152.013881,141.465094
41.5930998,210,56.6957888,153.304211,141.444534
41.6135351,217,61.9555235,155.044476,141.423063
41.6339704,203,45.5416702,157.45833,141.400686
41.6544057,212,51.0601186,160.939881,141.377407
41.674841,222,55.7581315,166.241869,141.353232
41.6952764,226,51.2845342,174.715466,141.328165
41.7157117,233,44.3473247,188.652675,141.302211
41.736147,236,25.319306,210.680694,141.275375
41.7565823,261,21.768319,239.231681,141.247663
41.7770176,284,22.7865457,261.213454,141.219079
41.7974529,254,-5.92112093,259.921121,141.189628
41.8178883,288,47.8399615,240.160039,141.159316
41.8383236,251,27.9858589,223.014141,141.128147
41.8587589,252,33.8952728,218.104727,141.096128
41.8791942,241,21.0364244,219.963576,141.063262
41.8996295,209,-7.78430235,216.784302,141.029556
41.9200648,230,26.509699,203.490301,140.995015
41.9405002,215,28.0598104,186.94019,140.959644
41.9609355,205,30.8064663,174.193534,140.923448
41.9813708,188,21.957856,166.042144,140.886434
42.0018061,177,16.028593,160.971407,140.848605
42.0222414,209,51.2868387,157.713161,140.809969
42.0426767,213,57.4746864,155.525314,140.77053
42.0631121,184,30.0024446,153.997555,140.730293
42.0835474,186,33.0901669,152.909833,140.689265
42.1039827,188,35.8806464,152.119354,140.647452
42.124418,212,60.4470556,151.552944,140.604858
42.1448533,178,26.7621173,151.237883,140.561489
42.1652886,171,19.7813442,151.218656,140.517351
42.185724,182,30.9003439,151.099656,140.47245
42.2061593,179,28.0242386,150.975761,140.426792
42.2265946,176,25.0961363,150.903864,140.380382
42.2470299,190,39.1167748,150.883225,140.333227
42.2674652,186,35.0936854,150.906315,140.285331
42.2879005,170,19.033941,150.966059,140.236701
42.3083359,180,28.9380546,151.061945,140.187343
42.3287712,169,17.8023267,151.197673,140.137263
42.3492065,193,41.6327006,151.367299,140.086466
42.3696418,178,26.4309785,151.569022,140.034959
42.3900771,182,30.1973894,151.802611,139.982748
42.4105124,196,43.9308161,152.069184,139.929838
42.4309478,185,32.6279734,152.372027,139.876236
42.4513831,189,36.2887913,152.711209,139.821948
42.4718184,187,33.9206279,153.079372,139.766979
42.4922537,198,44.5165599,153.48344,139.711337
42.512689,197,43.0732086,153.926791,139.655027
42.5331243,199,44.5877778,154.412222,139.598056
42.5535597,196,41.0569983,154.943002,139.540428
42.573995,192,36.4760865,155.523913,139.482152
42.5944303,204,47.8267078,156.173292,139.423233
42.6148656,188,31.0222687,156.977731,139.363677
42.6353009,190,31.9757583,158.024242,139.303491
42.6557362,193,34.042332,158.957668,139.24268
42.6761716,229,69.1063717,159.893628,139.181252
42.6966069,202,41.0927381,160.907262,139.119212
42.7170422,177,14.9785642,162.021436,139.056567
42.7374775,199,35.7442987,163.255701,138.993324
42.7579128,186,21.3782628,164.621737,138.929488
42.7783481,181,14.8600111,166.139989,138.865066
42.7987835,192,24.1642174,167.835783,138.800065
42.8192188,163,-6.74234888,169.742349,138.734491
42.8396541,185,13.0959325,171.904067,138.668351
42.8600894,173,-1.38195232,174.381952,138.60165
42.8805247,189,11.7379143,177.262086,138.534396
42.90096,162,-18.6655359,180.665536,138.466595
42.9213954,205,20.2514412,184.748559,138.398253
42.9418307,180,-9.67996665,189.679967,138.329378
42.962266,181,-14.5639656,195.563966,138.259975
42.9827013,179,-23.0789826,202.078983,138.190052
43.0031366,202,-6.26784964,208.26785,138.119614
43.0235719,163,-50.2720277,213.272028,138.048669
43.0440073,195,-22.3974624,217.397462,137.977222
43.0644426,189,-32.9229605,221.92296,137.905282
43.0848779,217,-10.7964687,227.796469,137.832854
43.1053132,180,-55.0387089,235.038709,137.759945
43.1257485,200,-43.1241379,243.124138,137.686561
43.1461838,219,-32.7526935,251.752694,137.61271
43.1666192,194,-67.2685674,261.268567,137.538398
43.1870545,223,-49.3187129,272.318713,137.463632
43.2074898,238,-47.149452,285.149452,137.388418
43.2279251,258,-41.8110071,299.811007,137.312763
43.2483604,270,-46.0450913,316.045091,137.236674
43.2687957,289,-44.4343622,333.434362,137.160158
43.2892311,278,-73.3732701,351.37327,137.083221
43.3096664,269,-100.087258,369.087258,137.00587
43.3301017,318,-67.709353,385.709353,136.928112
43.350537,340,-60.4110512,400.411051,136.849954
43.3709723,308,-104.705908,412.705908,136.771401
43.3914076,344,-78.6123876,422.612388,136.692463
43.411843,336,-94.8204094,430.820409,136.613144
43.4322783,328,-110.835065,438.835065,136.533451
43.4527136,392,-57.2669035,449.266903,136.453392
43.4731489,387,-79.5654302,466.56543,136.372974
43.4935842,467,-31.4706018,498.470602,136.292202
43.5140195,478,-79.2640025,557.264002,136.211085
43.5344549,607,-46.787638,653.787638,136.129628
43.5548902,740,-28.1503733,768.150373,136.047838
43.5753255,747,-72.4548808,819.454881,135.965723
43.5957608,713,-37.2519741,750.251974,135.883289
43.6161961,616,-21.0412619,637.041262,135.800543
43.6366314,580,15.745243,564.254757,135.717491
43.6570668,543,-4.28855526,547.288555,135.634141
43.6775021,539,-14.4168092,553.416809,135.550499
43.6979374,489,-38.4633779,527.463378,135.466572
43.7183727,437,-17.9669741,454.966974,135.382367
43.738808,373,-3.02436606,376.024366,135.29789
43.7592433,314,-2.67841613,316.678416,135.21315
43.7796787,266,-11.1181065,277.118107,135.128151
43.800114,208,-42.6665148,250.666515,135.042901
43.8205493,193,-39.1790196,232.17902,134.957408
43.8409846,197,-21.6082885,218.608289,134.871676
43.8614199,165,-43.1490178,208.149018,134.785715
43.8818552,168,-31.8383492,199.838349,134.699529
43.9022906,163,-30.0651374,193.065137,134.613126
43.9227259,176,-11.4289795,187.42898,134.526513
43.9431612,186,3.34012111,182.659879,134.439697
43.9635965,169,-9.56907928,178.569079,134.352683
43.9840318,141,-34.0203254,175.020325,134.26548
44.0044671,152,-19.9125269,171.912527,134.178093
44.0249025,129,-40.168902,169.168902,134.09053
44.0453378,142,-24.729946,166.729946,134.002796
44.0657731,141,-23.5487374,164.548737,133.9149
44.0862084,145,-17.5877188,162.587719,133.826847
44.1066437,130,-30.8164354,160.816435,133.738644
44.127079,144,-15.2100855,159.210085,133.650298
44.1475144,159,1.24614937,157.753851,133.561816
44.1679497,132,-24.5259008,156.525901,133.473204
44.188385,123,-33.1405398,156.14054,133.384468
44.2088203,130,-27.4983444,157.498344,133.295616
44.2292556,143,-15.1669617,158.166962,133.206654
44.249691,149,-8.6107823,157.610782,133.117589
44.2701263,144,-12.9208821,156.920882,133.028428
44.2905616,147,-9.30193867,156.301939,132.939176
44.3109969,164,8.24615823,155.753842,132.84984
