'y-axis saved as y
'x,PKT-3-104-2_2MnO2_Y2O3_6NaCl_FlowO2_650_72.raw,Diff,Bkg,Ycalc
32.7854782,220,20.5691892,85.4236851,199.430811
32.8059135,245,36.8784416,85.5432797,208.121558
32.8263489,236,16.5800907,85.6639134,219.419909
32.8467842,260,26.2677905,85.7855786,233.73221
32.8672195,293,41.5523785,85.9082679,251.447621
32.8876548,330,57.2129228,86.0319736,272.787077
32.9080901,316,18.5078367,86.1566882,297.492163
32.9285254,320,-4.34902046,86.2824041,324.34902
32.9489608,376,24.9175739,86.4091135,351.082426
32.9693961,411,36.6071425,86.5368089,374.392858
32.9898314,436,45.1926757,86.6654824,390.807324
33.0102667,423,24.9770186,86.7951263,398.022981
33.030702,424,28.2611406,86.9257329,395.738859
33.0511374,424,38.663857,87.0572943,385.336143
33.0715727,378,9.24586948,87.1898028,368.754131
33.092008,359,11.5888616,87.3232503,347.411138
33.1124433,330,7.03976992,87.4576292,322.96023
33.1328786,300,2.40632064,87.5929314,297.593679
33.1533139,278,4.80618435,87.729149,273.193816
33.1737493,256,4.92686653,87.8662741,251.073133
33.1941846,235,3.13143386,88.0042985,231.868566
33.2146199,222,6.33110257,88.1432145,215.668897
33.2350552,217,14.7595145,88.2830138,202.240485
33.2554905,198,6.78267972,88.4236885,191.21732
33.2759258,225,42.7837976,88.5652304,182.216202
33.2963612,180,5.10883695,88.7076314,174.891163
33.3167965,192,23.0481825,88.8508835,168.951817
33.3372318,176,11.8358078,88.9949784,164.164192
33.3576671,189,28.6553343,89.1399079,160.344666
33.3781024,176,18.6477474,89.285664,157.352253
33.3985377,187,31.9185183,89.4322383,155.081482
33.4189731,141,-12.4566919,89.5796227,153.456692
33.4394084,162,9.57202872,89.7278088,152.427971
33.4598437,167,15.0311956,89.8767885,151.968804
33.480279,161,8.92463152,90.0265534,152.075368
33.5007143,162,9.23295231,90.1770952,152.767048
33.5211496,152,-2.08937606,90.3284055,154.089376
33.541585,170,13.8771939,90.4804761,156.122806
33.5620203,172,13.0083815,90.6332986,158.991619
33.5824556,153,-9.8821832,90.7868646,162.882183
33.6028909,174,5.9275628,90.9411657,168.072437
33.6233262,203,28.0182925,91.0961936,174.981708
33.6437615,206,21.7279631,91.2519397,184.272037
33.6641969,193,-4.03687369,91.4083957,197.036874
33.6846322,221,5.90592153,91.565553,215.094078
33.7050675,221,-20.7503849,91.7234034,241.750385
33.7255028,262,-21.3844856,91.8819382,283.384486
33.7459381,363,10.2780739,92.041149,352.721926
33.7663734,454,-19.5146225,92.2010273,473.514622
33.7868088,624,-52.5453956,92.3615646,676.545396
33.8072441,937,-14.7638237,92.5227523,951.763824
33.8276794,1152,-9.58246398,92.684582,1161.58246
33.8481147,1062,-73.6023949,92.8470451,1135.60239
33.86855,947,-17.5529384,93.010133,964.552938
33.8889853,878,12.6600103,93.1738373,865.33999
33.9094207,878,26.8393327,93.3381492,851.160667
33.929856,744,-48.4229061,93.5030604,792.422906
33.9502913,648,-3.10030127,93.6685621,651.100301
33.9707266,491,-22.2060109,93.8346458,513.206011
33.9911619,411,-21.2566029,94.0013029,432.256603
34.0115972,388,-9.88922074,94.1685248,397.889221
34.0320326,399,8.15354413,94.3363029,390.846456
34.0524679,386,-12.6281113,94.5046286,398.628111
34.0729032,410,-2.85019114,94.6734933,412.850191
34.0933385,390,-36.7075288,94.8428883,426.707529
34.1137738,407,-27.844555,95.012805,434.844555
34.1342091,423,-11.3714682,95.1832349,434.371468
34.1546445,414,-11.1831201,95.3541692,425.18312
34.1750798,377,-31.8227314,95.5255993,408.822731
34.1955151,386,-1.02555989,95.6975167,387.02556
34.2159504,354,-7.29115587,95.8699127,361.291156
34.2363857,342,8.73103515,96.0427786,333.268965
34.256821,328,23.1003681,96.2161058,304.899632
34.2772564,285,6.92624295,96.3898857,278.073757
34.2976917,269,14.9408431,96.5641096,254.059157
34.318127,267,33.6297532,96.738769,233.370247
34.3385623,224,8.03623392,96.9138551,215.963766
34.3589976,214,12.4738431,97.0893593,201.526157
34.3794329,216,26.4028949,97.2652731,189.597105
34.3998683,184,4.2685578,97.4415877,179.731442
34.4203036,192,20.4567587,97.6182947,171.543241
34.4407389,180,15.2869095,97.7953852,164.713091
34.4611742,178,19.0165237,97.9728508,158.983476
34.4816095,161,6.85057803,98.1506828,154.149422
34.5020448,164,13.9515122,98.3288727,150.048488
34.5224802,180,33.4481149,98.5074117,146.551885
34.5429155,139,-4.55717303,98.6862914,143.557173
34.5633508,127,-13.9825057,98.8655031,140.982506
34.5837861,164,25.237559,99.0450382,138.762441
34.6042214,142,5.15339539,99.2248882,136.846605
34.6246567,143,7.79629312,99.4050446,135.203707
34.6450921,128,-5.79949216,99.5854986,133.799492
34.6655274,126,-6.48802901,99.7662419,132.488029
34.6859627,146,14.8214976,99.9472658,131.178502
34.706398,133,2.81827894,100.128562,130.181721
34.7268333,129,-0.360104841,100.310121,129.360105
34.7472686,146,17.3401787,100.491936,128.659821
34.767704,107,-20.9681492,100.673997,127.968149
34.7881393,103,-24.1936348,100.856297,127.193635
34.8085746,132,5.42577796,101.038826,126.574222
34.8290099,124,-2.28518403,101.221576,126.285184
34.8494452,112,-14.1111116,101.404539,126.111112
34.8698805,132,5.99509282,101.587706,126.004907
34.8903159,126,0.0174201416,101.771069,125.98258
34.9107512,113,-13.0284384,101.954619,126.028438
34.9311865,136,9.86388885,102.138348,126.136111
34.9516218,142,15.7254494,102.322248,126.274551
34.9720571,120,-6.31824559,102.50631,126.318246
34.9924924,142,15.9068205,102.690526,126.09318
35.0129278,107,-18.8085951,102.874887,125.808595
35.0333631,118,-7.70584972,103.059385,125.70585
35.0537984,93,-33.1592486,103.244013,126.159249
35.0742337,119,-7.81451728,103.428761,126.814517
35.094669,131,3.44166567,103.613621,127.558334
35.1151043,134,5.60866881,103.798585,128.391331
35.1355397,127,-2.33390919,103.983645,129.333909
35.155975,119,-11.4254602,104.168793,130.42546
35.1764103,117,-14.6951149,104.35402,131.695115
35.1968456,116,-17.0494196,104.539318,133.04942
35.2172809,125,-9.54330156,104.724679,134.543302
35.2377162,145,8.76576599,104.910095,136.234234
35.2581516,137,-1.14224151,105.095557,138.142242
35.2785869,130,-10.3022656,105.281059,140.302266
35.2990222,118,-24.7862147,105.46659,142.786215
35.3194575,126,-19.6478601,105.652144,145.64786
35.3398928,143,-5.95322314,105.837713,148.953223
35.3603281,150,-2.79481754,106.023288,152.794818
35.3807635,134,-23.2962292,106.208861,157.296229
35.4011988,128,-34.610952,106.394424,162.610952
35.4216341,142,-26.8963756,106.57997,168.896376
35.4420694,141,-35.3796631,106.765491,176.379663
35.4625047,160,-25.3539765,106.950978,185.353977
35.48294,210,13.8475295,107.136424,196.152471
35.5033754,199,-10.1334451,107.32182,209.133445
35.5238107,207,-17.6184231,107.50716,224.618423
35.544246,239,-3.75469129,107.692435,242.754691
35.5646813,278,14.7219664,107.877637,263.278034
35.5851166,310,24.7929523,108.062759,285.207048
35.605552,342,35.3596072,108.247793,306.640393
35.6259873,367,42.0251546,108.432731,324.974845
35.6464226,382,44.2618295,108.617565,337.73817
35.6668579,414,70.3520768,108.802288,343.647923
35.6872932,393,49.9865502,108.986893,343.01345
35.7077285,363,25.8900789,109.171371,337.109921
35.7281639,360,32.7359575,109.355715,327.264043
35.7485992,334,19.4304113,109.539918,314.569589
35.7690345,328,27.7876722,109.723972,300.212328
35.7894698,295,9.27612142,109.907869,285.723879
35.8099051,263,-9.84547411,110.091603,272.845474
35.8303404,223,-40.3203613,110.275165,263.320361
35.8507758,214,-45.0700063,110.458548,259.070006
35.8712111,220,-42.9857852,110.641746,262.985785
35.8916464,215,-65.0295885,110.824749,280.029589
35.9120817,281,-34.9890412,111.007553,315.989041
35.932517,317,-48.5131614,111.190148,365.513161
35.9529523,353,-41.5237289,111.372527,394.523729
35.9733877,355,-18.4393651,111.554685,373.439365
35.993823,282,-55.0613477,111.736613,337.061348
36.0142583,292,-30.4615283,111.918304,322.461528
36.0346936,258,-67.68859,112.099751,325.68859
36.0551289,253,-66.6708778,112.280947,319.670878
36.0755642,255,-41.2498279,112.461885,296.249828
36.0959996,236,-37.8190131,112.642559,273.819013
36.1164349,197,-65.8148619,112.82296,262.814862
36.1368702,231,-30.7726188,113.003082,261.772619
36.1573055,208,-59.4060557,113.182919,267.406056
36.1777408,231,-46.7326122,113.362462,277.732612
36.1981761,269,-22.6585813,113.541707,291.658581
36.2186115,295,-13.3437866,113.720645,308.343787
36.2390468,358,31.2525868,113.89927,326.747413
36.2594821,353,7.13987056,114.077575,345.860129
36.2799174,426,61.2838921,114.255553,364.716108
36.3003527,407,25.9136221,114.433199,381.086378
36.320788,405,11.7499619,114.610505,393.250038
36.3412234,365,-34.8736712,114.787464,399.873671
36.3616587,429,28.5768952,114.96407,400.423105
36.382094,420,24.8690357,115.140317,395.130964
36.4025293,389,4.25715296,115.316198,384.742847
36.4229646,315,-55.2420455,115.491707,370.242045
36.4433999,328,-24.7074453,115.666837,352.707445
36.4638353,318,-15.276764,115.841582,333.276764
36.4842706,327,13.9058518,116.015936,313.094148
36.5047059,281,-12.1944076,116.189892,293.194408
36.5251412,255,-19.3798383,116.363444,274.379838
36.5455765,260,2.84001126,116.536586,257.159989
36.5660118,240,-1.77033499,116.709312,241.770335
36.5864472,241,12.7607463,116.881616,228.239254
36.6068825,231,14.5350886,117.053491,216.464911
36.6273178,208,1.72117123,117.224932,206.278829
36.6477531,219,21.5107029,117.395932,197.489297
36.6681884,206,16.0929972,117.566485,189.907003
36.6886237,200,16.6419702,117.736587,183.35803
36.7090591,196,18.3109487,117.90623,177.689051
36.7294944,151,-21.7683581,118.075409,172.768358
36.7499297,155,-13.4861011,118.244119,168.486101
36.770365,139,-25.7567671,118.412352,164.756767
36.7908003,145,-16.5048478,118.580105,161.504848
36.8112356,137,-21.6264612,118.747371,158.626461
36.831671,123,-33.0792115,118.914144,156.079212
36.8521063,107,-46.8007831,119.080418,153.800783
36.8725416,106,-45.7309458,119.24619,151.730946
36.8929769,125,-24.8918023,119.411452,149.891802
36.9134122,131,-17.2655655,119.576199,148.265566
36.9338475,111,-35.7573196,119.740427,146.75732
36.9542829,131,-14.4238679,119.904129,145.423868
36.9747182,124,-20.2086538,120.0673,144.208654
36.9951535,139,-4.17750116,120.229935,143.177501
37.0155888,118,-24.2905549,120.392029,142.290555
37.0360241,113,-28.5036422,120.553577,141.503642
37.0564594,108,-32.8019336,120.714573,140.801934
37.0768948,122,-18.1762137,120.875013,140.176214
37.0973301,107,-32.6131976,121.034891,139.613198
37.1177654,104,-35.0799215,121.194202,139.079922
37.1382007,94,-44.555961,121.352942,138.555961
37.158636,113,-25.1481716,121.511105,138.148172
37.1790713,117,-20.8276889,121.668687,137.827689
37.1995067,98,-39.5771332,121.825682,137.577133
37.219942,120,-17.3497449,121.982086,137.349745
37.2403773,91,-46.1600603,122.137895,137.16006
37.2608126,113,-24.0097507,122.293103,137.009751
37.2812479,102,-34.8975224,122.447706,136.897522
37.3016832,132,-4.82129084,122.6017,136.821291
37.3221186,121,-15.780968,122.755079,136.780968
37.3425539,120,-16.7764855,122.907839,136.776485
37.3629892,91,-45.8081348,123.059976,136.808135
37.3834245,98,-38.8768389,123.211486,136.876839
37.4038598,110,-26.9853431,123.362364,136.985343
37.4242951,106,-31.142664,123.512605,137.142664
37.4447305,83,-54.3575366,123.662206,137.357537
37.4651658,100,-37.6046921,123.811162,137.604692
37.4856011,87,-50.8963872,123.959469,137.896387
37.5060364,124,-14.2460809,124.107123,138.246081
37.5264717,90,-48.6652917,124.25412,138.665292
37.546907,92,-47.1755469,124.400456,139.175547
37.5673424,90,-49.7987996,124.546127,139.7988
37.5877777,114,-26.5028066,124.691129,140.502807
37.608213,88,-53.3035952,124.835457,141.303595
37.6286483,101,-41.2236031,124.979109,142.223603
37.6490836,104,-39.2625749,125.12208,143.262575
37.6695189,113,-31.4006938,125.264367,144.400694
37.6899543,104,-41.5940684,125.405966,145.594068
37.7103896,101,-45.7712347,125.546874,146.771235
37.7308249,137,-10.8764611,125.687086,147.876461
37.7512602,107,-41.8919817,125.826599,148.891982
37.7716955,109,-40.8537449,125.96541,149.853745
37.7921308,111,-39.8444124,126.103515,150.844412
37.8125662,119,-32.9758747,126.240911,151.975875
37.8330015,118,-35.3910609,126.377594,153.391061
37.8534368,128,-27.2995971,126.513562,155.299597
37.8738721,138,-20.1255366,126.648811,158.125537
37.8943074,140,-22.8226363,126.783337,162.822636
37.9147427,120,-50.8173564,126.917138,170.817356
37.9351781,133,-50.5841838,127.050211,183.584184
37.9556134,160,-38.8306291,127.182551,198.830629
37.9760487,150,-56.2332047,127.314158,206.233205
37.996484,156,-43.8741495,127.445026,199.87415
38.0169193,149,-44.0810111,127.575155,193.081011
38.0373546,150,-43.856301,127.704539,193.856301
38.05779,153,-46.6029726,127.833178,199.602973
38.0782253,154,-49.2075774,127.961068,203.207577
38.0986606,154,-47.9004542,128.088206,201.900454
38.1190959,165,-36.6426487,128.21459,201.642649
38.1395312,152,-53.3318235,128.340217,205.331823
38.1599666,151,-61.2665126,128.465085,212.266513
38.1804019,204,-17.2357079,128.589191,221.235708
38.2008372,167,-64.0741382,128.712532,231.074138
38.2212725,204,-36.5163463,128.835106,240.516346
38.2417078,233,-15.2619474,128.956912,248.261947
38.2621431,199,-54.287795,129.077945,253.287795
38.2825785,211,-44.1519828,129.198205,255.151983
38.3030138,214,-40.0112889,129.317689,254.011289
38.3234491,243,-7.34364897,129.436395,250.343649
38.3438844,219,-25.6517338,129.55432,244.651734
38.3643197,194,-43.3809967,129.671463,237.380997
38.384755,219,-10.0084729,129.787822,229.008473
38.4051904,210,-10.1044915,129.903394,220.104492
38.4256257,205,-6.26975529,130.018178,211.269755
38.446061,183,-20.0145544,130.132172,203.014554
38.4664963,169,-26.6805998,130.245374,195.6806
38.4869316,184,-5.43633469,130.357782,189.436335
38.5073669,171,-13.3188542,130.469394,184.318854
38.5278023,148,-32.286043,130.58021,180.286043
38.5482376,172,-5.25420555,130.690227,177.254206
38.5686729,163,-12.1095362,130.799443,175.109536
38.5891082,166,-7.73256047,130.907858,173.73256
38.6095435,154,-19.0662065,131.015469,173.066206
38.6299788,189,16.0911792,131.122275,172.908821
38.6504142,184,11.0073229,131.228276,172.992677
38.6708495,172,-1.05831458,131.333469,173.058315
38.6912848,191,18.1040156,131.437853,172.895984
38.7117201,179,6.71146244,131.541427,172.288538
38.7321554,182,10.7733453,131.64419,171.226655
38.7525907,156,-13.852061,131.74614,169.852061
38.7730261,167,-1.26494699,131.847277,168.264947
38.7934614,164,-2.53598604,131.9476,166.535986
38.8138967,193,28.2654398,132.047108,164.73456
38.834332,169,6.09889507,132.145799,162.901105
38.8547673,180,18.8627535,132.243672,161.137246
38.8752026,155,-4.5451285,132.340728,159.545129
38.895638,166,7.81819748,132.436965,158.181803
38.9160733,166,8.93160326,132.532382,157.068397
38.9365086,169,12.7980256,132.626979,156.201974
38.9569439,177,21.4516989,132.720755,155.548301
38.9773792,173,17.9190174,132.813709,155.080983
38.9978145,188,33.1832568,132.905841,154.816743
39.0182499,167,12.2816458,132.997151,154.718354
39.0386852,161,6.2330216,133.087637,154.766978
39.0591205,186,31.043435,133.1773,154.956565
39.0795558,180,24.6932117,133.266139,155.306788
39.0999911,165,9.15344276,133.354154,155.846557
39.1204264,181,24.5191533,133.441345,156.480847
39.1408618,190,32.8184229,133.52771,157.181577
39.1612971,175,17.0080331,133.613251,157.991967
39.1817324,167,8.07397974,133.697967,158.92602
39.2021677,192,31.9693427,133.781858,160.030657
39.222603,180,18.7050209,133.864924,161.294979
39.2430383,188,25.2629172,133.947165,162.737083
39.2634737,181,16.6239901,134.02858,164.37601
39.283909,200,33.7645558,134.109171,166.235444
39.3043443,194,25.6553834,134.188937,168.344617
39.3247796,208,37.2606205,134.267878,170.739379
39.3452149,200,26.5370899,134.345996,173.46291
39.3656502,188,11.4327559,134.423289,176.567244
39.3860856,189,8.88536804,134.499758,180.114632
39.4065209,197,12.8209734,134.575404,184.179027
39.4269562,214,25.1498682,134.650227,188.850132
39.4473915,209,14.7664579,134.724228,194.233542
39.4678268,209,8.55085984,134.797407,200.44914
39.4882621,240,32.3800211,134.869764,207.619979
39.5086975,223,7.10474743,134.941301,215.895253
39.5291328,236,10.4698893,135.012018,225.530111
39.5495681,224,-12.6639699,135.081915,236.66397
39.5700034,266,16.5875766,135.150994,249.412423
39.5904387,230,-33.8107165,135.219254,263.810716
39.610874,285,5.26352136,135.286698,279.736479
39.6313094,295,-1.81605417,135.353326,296.816054
39.6517447,339,24.6485125,135.419138,314.351488
39.67218,343,11.6808332,135.484136,331.319167
39.6926153,336,-10.5065584,135.54832,346.506558
39.7130506,348,-10.7988565,135.611693,358.798856
39.7334859,331,-36.5406129,135.674254,367.540613
39.7539213,338,-34.8394892,135.736005,372.839489
39.7743566,332,-43.67168,135.796948,375.67168
39.7947919,346,-31.9964074,135.857082,377.996407
39.8152272,363,-20.2305541,135.916411,383.230554
39.8356625,337,-60.226816,135.974934,397.226816
39.8560978,390,-37.5884398,136.032653,427.58844
39.8765332,440,-32.7759654,136.08957,472.775965
39.8969685,461,-40.5862114,136.145686,501.586211
39.9174038,477,1.25872684,136.201003,475.741273
39.9378391,425,7.72809613,136.255521,417.271904
39.9582744,417,41.8318286,136.309244,375.168171
39.9787097,419,56.6208314,136.362171,362.379169
39.9991451,348,-10.600078,136.414305,358.600078
40.0195804,385,48.4790323,136.465648,336.520968
40.0400157,330,32.8962762,136.5162,297.103724
40.060451,305,44.1407521,136.565965,260.859248
40.0808863,267,30.5697417,136.614943,236.430258
40.1013216,281,59.9520217,136.663137,221.047978
40.121757,247,35.9150486,136.710548,211.084951
40.1421923,242,37.5229776,136.757179,204.477022
40.1626276,267,66.9215707,136.80303,200.078429
40.1830629,261,63.6837173,136.848105,197.316283
40.2034982,281,85.135374,136.892406,195.864626
40.2239335,272,76.4144821,136.935933,195.585518
40.2443689,300,103.585649,136.97869,196.414351
40.2648042,255,56.6849323,137.020678,198.315068
40.2852395,259,57.7669147,137.0619,201.233085
40.3056748,275,69.9676106,137.102358,205.032389
40.3261101,268,58.5752858,137.142054,209.424714
40.3465454,280,66.0755581,137.180991,213.924442
40.3669808,301,83.1108391,137.21917,217.889161
40.3874161,317,96.3144785,137.256594,220.685521
40.4078514,337,115.080966,137.293266,221.919034
40.4282867,305,83.4390709,137.329188,221.560929
40.448722,315,95.1462426,137.364362,219.853757
40.4691573,295,77.9183247,137.398791,217.081675
40.4895927,294,80.5808247,137.432477,213.419175
40.510028,275,66.0309334,137.465423,208.969067
40.5304633,266,62.0993631,137.497632,203.900637
40.5508986,283,84.4954628,137.529106,198.504537
40.5713339,244,50.9187489,137.559848,193.081251
40.5917692,245,57.0764093,137.58986,187.923591
40.6122046,233,49.7904972,137.619146,183.209503
40.6326399,247,67.9995953,137.647707,179.000405
40.6530752,210,34.710015,137.675548,175.289985
40.6735105,243,70.9585483,137.70267,172.041452
40.6939458,256,86.7940745,137.729077,169.205925
40.7143812,240,73.2691648,137.754771,166.730835
40.7348165,217,52.4343801,137.779755,164.56562
40.7552518,232,69.3349023,137.804033,162.665098
40.7756871,238,77.0094816,137.827607,160.990518
40.7961224,244,84.4889059,137.850481,159.511094
40.8165577,210,51.801206,137.872656,158.198794
40.8369931,251,93.970324,137.894138,157.029676
40.8574284,247,91.0138552,137.914927,155.986145
40.8778637,228,72.9484261,137.935029,155.051574
40.898299,216,61.8080599,137.954445,154.19194
40.9187343,221,67.6278265,137.97318,153.372173
40.9391696,228,75.3114393,137.991235,152.688561
40.959605,238,85.8309747,138.008616,152.169025
40.9800403,223,71.2826605,138.025324,151.717339
41.0004756,221,69.6758717,138.041363,151.324128
41.0209109,251,100.00808,138.056737,150.99192
41.0413462,217,66.2832674,138.071448,150.716733
41.0617815,244,93.5062471,138.085501,150.493753
41.0822169,200,49.6854095,138.098899,150.314591
41.1026522,188,37.8490869,138.111645,150.150913
41.1230875,204,54.0273637,138.123742,149.972636
41.1435228,220,70.1245357,138.135194,149.875464
41.1639581,212,62.126679,138.146005,149.873321
41.1843934,205,55.076803,138.156178,149.923197
41.2048288,209,58.9755204,138.165717,150.02448
41.2252641,213,62.8254794,138.174625,150.174521
41.2456994,199,48.6334261,138.182906,150.366574
41.2661347,217,66.3917923,138.190564,150.608208
41.28657,212,61.0983644,138.197602,150.901636
41.3070053,218,66.7612657,138.204024,151.238734
41.3274407,220,68.3942479,138.209834,151.605752
41.347876,204,51.9686411,138.215035,152.031359
41.3683113,214,61.453811,138.219631,152.546189
41.3887466,216,62.7797787,138.223627,153.220221
41.4091819,183,28.9817251,138.227025,154.018275
41.4296172,194,39.0573594,138.229829,154.942641
41.4500526,223,66.9907241,138.232045,156.009276
41.4704879,230,72.7413571,138.233674,157.258643
41.4909232,212,53.2640638,138.234722,158.735936
41.5113585,195,34.5321144,138.235192,160.467886
41.5317938,195,32.4778034,138.235088,162.522197
41.5522291,228,63.0639439,138.234414,164.936056
41.5726645,206,38.1655296,138.233173,167.83447
41.5930998,194,22.6356561,138.231371,171.364344
41.6135351,217,41.2676873,138.229011,175.732313
41.6339704,259,77.7431187,138.226097,181.256881
41.6544057,242,53.532832,138.222633,188.467168
41.674841,235,36.6971645,138.218623,198.302835
41.6952764,244,31.6006213,138.214071,212.399379
41.7157117,292,59.2958662,138.208982,232.704134
41.736147,279,21.2058959,138.203358,257.794104
41.7565823,353,75.9798423,138.197206,277.020158
41.7770176,316,35.5508688,138.190528,280.449131
41.7974529,306,28.3356378,138.183329,277.664362
41.8178883,345,65.6645412,138.175613,279.335459
41.8383236,325,38.8899813,138.167384,286.110019
41.8587589,331,38.7923275,138.158646,292.207673
41.8791942,340,49.9625772,138.149404,290.037423
41.8996295,293,12.8068257,138.139662,280.193174
41.9200648,304,34.9492465,138.129424,269.050753
41.9405002,312,52.8099171,138.118694,259.190083
41.9609355,291,40.9551065,138.107477,250.044893
41.9813708,260,19.1601934,138.095776,240.839807
42.0018061,239,7.59154994,138.083597,231.40845
42.0222414,227,4.98533768,138.070943,222.014662
42.0426767,225,11.9718166,138.05782,213.028183
42.0631121,202,-2.71187358,138.04423,204.711874
42.0835474,223,25.8295398,138.030179,197.17046
42.1039827,209,18.5965869,138.01567,190.403413
42.124418,224,39.6252872,138.000709,184.374713
42.1448533,209,29.9521203,137.985299,179.04788
42.1652886,174,-0.386359784,137.969445,174.38636
42.185724,202,31.6562403,137.953152,170.34376
42.2061593,177,10.1392696,137.936423,166.86073
42.2265946,179,15.1304554,137.919264,163.869545
42.2470299,167,5.69973828,137.901678,161.300262
42.2674652,177,17.9159028,137.88367,159.084097
42.2879005,141,-16.1739309,137.865244,157.173931
42.3083359,154,-1.59543985,137.846405,155.59544
42.3287712,175,20.6911405,137.827157,154.30886
42.3492065,176,22.9182245,137.807505,153.081776
42.3696418,161,9.01508486,137.787454,151.984915
42.3900771,192,40.9835339,137.767007,151.016466
42.4105124,169,18.8416017,137.746169,150.158398
42.4309478,159,9.6048134,137.724944,149.395187
42.4513831,157,8.28602411,137.703338,148.713976
42.4718184,144,-4.10418319,137.681354,148.104183
42.4922537,163,15.4412125,137.658997,147.558788
42.512689,143,-4.08369554,137.636272,147.083696
42.5331243,117,-29.692738,137.613182,146.692738
42.5535597,157,10.6746348,137.589733,146.325365
42.573995,143,-2.96985094,137.565929,145.969851
42.5944303,149,3.354125,137.541775,145.645875
42.6148656,153,7.64568559,137.517274,145.354314
42.6353009,170,24.9071799,137.492432,145.09282
42.6557362,148,3.1405638,137.467253,144.859436
42.6761716,150,5.34740597,137.441742,144.652594
42.6966069,143,-1.47333403,137.415902,144.473334
42.7170422,150,5.66001545,137.389739,144.339985
42.7374775,149,4.69290216,137.363257,144.307098
42.7579128,135,-9.35462119,137.33646,144.354621
42.7783481,159,14.7164439,137.309353,144.283556
42.7987835,136,-8.19170608,137.281941,144.191706
42.8192188,152,7.86317922,137.254227,144.136821
42.8396541,137,-7.13621922,137.226217,144.136219
42.8600894,142,-2.1914503,137.197916,144.19145
42.8805247,172,27.7474369,137.169326,144.252563
42.90096,154,9.65848527,137.140454,144.341515
42.9213954,140,-4.46466356,137.111302,144.464664
42.9418307,140,-4.58821953,137.081877,144.58822
42.962266,149,4.28809096,137.052182,144.711909
42.9827013,150,5.17754318,137.022222,144.822457
43.0031366,146,1.05078817,136.992002,144.949212
43.0235719,128,-17.0713671,136.961525,145.071367
43.0440073,157,11.8189324,136.930796,145.181068
43.0644426,132,-13.278848,136.89982,145.278848
43.0848779,136,-9.37201476,136.868601,145.372015
43.1053132,148,2.52964004,136.837143,145.47036
43.1257485,167,21.4150051,136.805452,145.584995
43.1461838,148,2.27210184,136.773531,145.727898
43.1666192,152,6.08713268,136.741385,145.912867
43.1870545,146,-0.156651094,136.709018,146.156651
43.2074898,126,-20.4796574,136.676434,146.479657
43.2279251,159,12.0935453,136.643639,146.906455
43.2483604,141,-6.46683977,136.610636,147.46684
43.2687958,136,-12.1983132,136.57743,148.198313
43.2892311,140,-9.15073499,136.544025,149.150735
43.3096664,170,19.6063359,136.510425,150.393664
43.3301017,159,6.97272369,136.476635,152.027276
43.350537,182,27.7954772,136.44266,154.204523
43.3709723,148,-9.16691548,136.408502,157.166915
43.3914077,168,6.68776881,136.374168,161.312231
43.411843,146,-21.332073,136.339661,167.332073
43.4322783,164,-12.4972292,136.304985,176.497229
43.4527136,183,-8.25782409,136.270144,191.257824
43.4731489,220,3.58928648,136.235144,216.410714
43.4935842,249,-10.9011756,136.199987,259.901176
43.5140196,317,-10.2233695,136.164679,327.223369
43.5344549,378,-21.1731622,136.129224,399.173162
43.5548902,423,3.58525569,136.093626,419.414744
43.5753255,376,9.72573939,136.057888,366.274261
43.5957608,296,-11.7759873,136.022016,307.775987
43.6161961,281,-4.19995603,135.986013,285.199956
43.6366315,293,-0.43598598,135.949883,293.435986
43.6570668,304,-2.11803105,135.913631,306.118031
43.6775021,268,-22.3355675,135.877261,290.335568
43.6979374,233,-15.2908067,135.840776,248.290807
43.7183727,199,-11.8608591,135.804182,210.860859
43.738808,174,-13.2628306,135.767481,187.262831
43.7592434,148,-25.3370575,135.730679,173.337058
43.7796787,126,-38.7916567,135.693778,164.791657
43.800114,142,-17.2277096,135.656784,159.22771
43.8205493,151,-4.40762281,135.6197,155.407623
43.8409846,132,-20.6714686,135.58253,152.671469
43.8614199,123,-27.6504784,135.545278,150.650478
43.8818553,128,-21.1319702,135.507947,149.13197
43.9022906,149,1.03042385,135.470543,147.969576
43.9227259,130,-17.0465885,135.433069,147.046589
43.9431612,134,-12.3178746,135.395528,146.317875
43.9635965,112,-33.7440255,135.357924,145.744025
43.9840318,138,-7.29473536,135.320262,145.294735
44.0044672,121,-23.9480915,135.282546,144.948092
44.0249025,129,-15.6895145,135.244778,144.689515
44.0453378,139,-5.51698754,135.206963,144.516988
44.0657731,132,-12.4328974,135.169104,144.432897
44.0862084,129,-15.3834889,135.131206,144.383489
44.1066437,142,-2.38416487,135.093272,144.384165
44.1270791,127,-17.4394053,135.055305,144.439405
44.1475144,135,-9.5492996,135.01731,144.5493
44.1679497,105,-39.7148092,134.97929,144.714809
44.188385,109,-35.9382784,134.941248,144.938278
44.2088203,123,-22.2235455,134.903189,145.223546
44.2292556,130,-15.57684,134.865115,145.57684
44.249691,122,-24.0111706,134.827031,146.011171
44.2701263,130,-16.5432275,134.788939,146.543228
44.2905616,130,-17.1584804,134.750844,147.15848
44.3109969,133,-14.8747731,134.712749,147.874773
44.3314322,149,0.282554052,134.674657,148.717446
44.3518675,145,-4.70989572,134.636571,149.709896
44.3723029,149,-1.8793849,134.598496,150.879385
44.3927382,126,-26.2596518,134.560434,152.259652
