'y-axis saved as y
'x,PKT-3-103-2_mNaMnO2_YOCl_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.8263489,247,3.66898958,106.223976,243.33101
32.8467842,263,14.9815225,106.353284,248.018477
32.8672195,268,14.9725633,106.483227,253.027437
32.8876548,281,22.7703932,106.613796,258.229607
32.9080901,248,-15.4807263,106.744983,263.480726
32.9285254,262,-6.62095533,106.87678,268.620955
32.9489608,299,25.5213106,107.009179,273.478689
32.9693961,314,36.1220348,107.142171,277.877965
32.9898314,300,18.3510026,107.275748,281.648997
33.0102667,301,16.3593507,107.409901,284.640649
33.030702,312,27.5858323,107.544623,284.414168
33.0511374,321,35.3981841,107.679905,285.601816
33.0715727,310,24.2202818,107.815739,285.779718
33.092008,306,21.0255224,107.952116,284.974478
33.1124433,320,36.6556884,108.089028,283.344312
33.1328786,320,39.1882312,108.226467,280.811769
33.1533139,328,50.3853914,108.364425,277.614609
33.1737493,271,-3.07620279,108.502892,274.076203
33.1941846,272,1.92719519,108.641861,270.072805
33.2146199,254,-11.868094,108.781324,265.868094
33.2350552,274,12.342848,108.921271,261.657152
33.2554905,252,-5.57590319,109.061694,257.575903
33.2759258,259,5.25326956,109.202586,253.74673
33.2963612,286,35.7371304,109.343938,250.26287
33.3167965,252,4.69682861,109.485741,247.303171
33.3372318,246,1.21196196,109.627987,244.788038
33.3576671,232,-10.8499016,109.770667,242.849902
33.3781024,225,-16.5440609,109.913773,241.544061
33.3985377,221,-19.9232764,110.057298,240.923276
33.4189731,244,2.95815535,110.201231,241.041845
33.4394084,216,-25.9596513,110.345566,241.959651
33.4598437,253,9.25372772,110.490292,243.746272
33.480279,214,-32.4852412,110.635403,246.485241
33.5007143,240,-10.2786262,110.78089,250.278626
33.5211496,242,-13.2520533,110.926744,255.252053
33.541585,255,-6.56026351,111.072957,261.560264
33.5620203,277,7.60683108,111.21952,269.393169
33.5824556,235,-43.9821172,111.366426,278.982117
33.6028909,258,-32.6055772,111.513665,290.605577
33.6233262,326,21.4074716,111.66123,304.592528
33.6437615,334,12.6798181,111.809111,321.320182
33.6641969,330,-11.1998762,111.957301,341.199876
33.6846322,348,-16.6407162,112.105791,364.640716
33.7050675,384,-7.97538302,112.254573,391.975383
33.7255028,414,-9.32604058,112.403639,423.326041
33.7459381,449,-9.20239045,112.552979,458.20239
33.7663734,517,21.1424934,112.702587,495.857507
33.7868088,553,18.5522001,112.852452,534.4478
33.8072441,585,14.1144148,113.002568,570.885585
33.8276794,609,7.40620751,113.152926,601.593792
33.8481147,600,-23.2520883,113.303517,623.252088
33.86855,645,11.1625434,113.454333,633.837457
33.8889853,657,23.923297,113.605366,633.076703
33.9094207,619,-3.13717342,113.756608,622.137173
33.929856,574,-28.948166,113.90805,602.948166
33.9502913,532,-45.7723889,114.059684,577.772389
33.9707266,535,-14.1116598,114.211502,549.11166
33.9911619,516,-3.61539694,114.363496,519.615397
34.0115972,509,17.1883282,114.515657,491.811672
34.0320326,510,43.6761604,114.667977,466.32384
34.0524679,473,25.3751053,114.820448,447.624895
34.0729032,487,51.8915602,114.973062,435.10844
34.0933385,472,43.0105115,115.12581,428.989489
34.1137738,458,29.4036137,115.278685,428.596386
34.1342091,462,30.0167869,115.431679,431.983213
34.1546445,448,12.2190269,115.584782,435.780973
34.1750798,353,-83.0293518,115.737988,436.029352
34.1955151,433,2.89829814,115.891288,430.101702
34.2159504,407,-10.9625537,116.044673,417.962554
34.2363857,376,-25.2552984,116.198137,401.255298
34.256821,363,-18.4113469,116.351671,381.411347
34.2772564,380,20.7665004,116.505266,359.2335
34.2976917,318,-17.5150076,116.658916,335.515008
34.318127,278,-33.6608909,116.812611,311.660891
34.3385623,304,14.7906386,116.966344,289.209361
34.3589976,286,16.7985157,117.120108,269.201484
34.3794329,258,5.98964587,117.273893,252.010354
34.3998683,258,20.4822554,117.427693,237.517745
34.4203036,247,21.5804357,117.581499,225.419564
34.4407389,230,14.6797657,117.735303,215.320234
34.4611742,223,16.1450797,117.889099,206.85492
34.4816095,233,33.2939886,118.042877,199.706011
34.5020448,202,8.43736211,118.196631,193.562638
34.5224802,188,-0.324357428,118.350351,188.324357
34.5429155,177,-6.84943122,118.504032,183.849431
34.5633508,160,-19.9710219,118.657664,179.971022
34.5837861,178,1.75182384,118.811241,176.248176
34.6042214,217,43.7083282,118.964754,173.291672
34.6246567,173,2.26648098,119.118196,170.733519
34.6450921,153,-15.4395354,119.27156,168.439535
34.6655274,194,27.5905926,119.424837,166.409407
34.6859627,154,-9.83617314,119.578021,163.836173
34.706398,162,-0.150295878,119.731103,162.150296
34.7268333,167,6.26019123,119.884077,160.739809
34.7472686,156,-3.48745137,120.036935,159.487451
34.767704,142,-16.376787,120.189668,158.376787
34.7881393,147,-10.3940372,120.342271,157.394037
34.8085746,155,-1.52746763,120.494735,156.527468
34.8290099,138,-17.7673106,120.647054,155.767311
34.8494452,155,-0.105312984,120.799219,155.105313
34.8698805,154,-0.53456365,120.951224,154.534564
34.8903159,153,-1.04932092,121.103061,154.049321
34.9107512,156,2.35512273,121.254723,153.644877
34.9311865,132,-21.3897437,121.406204,153.389744
34.9516218,165,11.862991,121.557495,153.137009
34.9720571,136,-16.95624,121.708589,152.95624
34.9924924,122,-30.8460598,121.85948,152.84606
35.0129278,132,-20.8160814,122.010161,152.816081
35.0333631,133,-19.8460246,122.160623,152.846025
35.0537984,146,-6.94689224,122.310862,152.946892
35.0742337,130,-23.1203518,122.460868,153.120352
35.094669,148,-5.33506866,122.610636,153.335069
35.1151043,151,-2.66265164,122.760159,153.662652
35.1355397,111,-43.0733892,122.909429,154.073389
35.155975,164,9.42693792,123.058441,154.573062
35.1764103,122,-33.168879,123.207186,155.168879
35.1968456,121,-34.8538585,123.355659,155.853858
35.2172809,145,-11.7466431,123.503852,156.746643
35.2377162,136,-21.6941158,123.65176,157.694116
35.2581516,135,-23.7830322,123.799374,158.783032
35.2785869,149,-11.0412681,123.946689,160.041268
35.2990222,128,-33.4907001,124.093699,161.4907
35.3194575,128,-35.1611846,124.240395,163.161185
35.3398928,148,-17.090765,124.386773,165.090765
35.3603281,143,-24.3270601,124.532826,167.32706
35.3807635,145,-24.9300554,124.678546,169.930055
35.4011988,128,-44.9757797,124.823929,172.97578
35.4216341,134,-42.5610978,124.968967,176.561098
35.4420694,168,-12.8098117,125.113654,180.809812
35.4625047,144,-41.9024377,125.257984,185.902438
35.48294,161,-31.0456968,125.40195,192.045697
35.5033754,180,-19.4100044,125.545547,199.410004
35.5238107,203,-5.33922104,125.688768,208.339221
35.544246,193,-26.1507944,125.831608,219.150794
35.5646813,244,11.8937077,125.974059,232.106292
35.5851166,254,6.76024715,126.116117,247.239753
35.605552,272,7.94426469,126.257775,264.055735
35.6259873,266,-15.1803593,126.399027,281.180359
35.6464226,271,-25.3249919,126.539867,296.324992
35.6668579,332,24.9137555,126.68029,307.086245
35.6872932,338,25.6858856,126.820289,312.314114
35.7077285,320,7.28854937,126.959859,312.711451
35.7281639,297,-12.9126874,127.098995,309.912687
35.7485992,310,4.95194184,127.237689,305.048058
35.7690345,300,1.38090377,127.375938,298.619096
35.7894698,321,30.6245912,127.513735,290.375409
35.8099051,278,-5.19095594,127.651074,283.190956
35.8303404,279,1.60774999,127.787951,277.39225
35.8507758,264,-9.77524583,127.924359,273.775246
35.8712111,262,-10.5650654,128.060294,272.565065
35.8916464,227,-46.5078167,128.19575,273.507817
35.9120817,258,-18.0070182,128.330721,276.007018
35.932517,229,-50.2490957,128.465202,279.249096
35.9529523,245,-37.3572067,128.599189,282.357207
35.9733877,263,-21.5942649,128.732675,284.594265
35.993823,227,-58.5348306,128.865656,285.534831
36.0142583,221,-64.1384144,128.998127,285.138414
36.0346936,211,-72.5291388,129.130082,283.529139
36.0551289,228,-53.1719098,129.261517,281.17191
36.0755642,235,-43.4692926,129.392427,278.469293
36.0959996,230,-45.8666981,129.522806,275.866698
36.1164349,231,-42.9083168,129.652651,273.908317
36.1368702,257,-16.1519452,129.781955,273.151945
36.1573055,231,-43.1175963,129.910715,274.117596
36.1777408,253,-24.2486303,130.038925,277.24863
36.1981761,259,-23.9004459,130.166581,282.900446
36.2186115,250,-41.3335757,130.293678,291.333576
36.2390468,284,-18.6786022,130.420212,302.678602
36.2594821,285,-31.8469049,130.546178,316.846905
36.2799174,295,-38.379847,130.671572,333.379847
36.3003527,349,-2.267624,130.796389,351.267624
36.320788,373,4.15916185,130.920625,368.840838
36.3412234,367,-16.9195128,131.044276,383.919513
36.3616587,379,-15.4231856,131.167336,394.423186
36.382094,343,-55.8584452,131.289803,398.858445
36.4025293,372,-24.9983816,131.411672,396.998382
36.4229646,332,-57.8368866,131.532939,389.836887
36.4433999,353,-25.3145652,131.653599,378.314565
36.4638353,332,-31.4206384,131.773649,363.420638
36.4842706,318,-28.1513235,131.893084,346.151324
36.5047059,306,-21.6315814,132.011901,327.631581
36.5251412,262,-47.1294021,132.130096,309.129402
36.5455765,293,1.4208396,132.247665,291.57916
36.5660118,285,9.30256533,132.364605,275.697435
36.5864472,278,16.1608515,132.48091,261.839148
36.6068825,238,-12.056077,132.596579,250.056077
36.6273178,229,-11.2319467,132.711607,240.231947
36.6477531,232,-0.205584646,132.82599,232.205585
36.6681884,237,11.3005412,132.939726,225.699459
36.6886237,204,-16.5429097,133.05281,220.54291
36.7090591,199,-17.5561956,133.165239,216.556196
36.7294944,189,-24.5952547,133.277011,213.595255
36.7499297,184,-27.5067491,133.38812,211.506749
36.770365,179,-31.1845861,133.498565,210.184586
36.7908003,164,-45.5213649,133.608342,209.521365
36.8112356,164,-45.4156448,133.717448,209.415645
36.831671,137,-72.7504625,133.82588,209.750462
36.8521063,147,-63.409848,133.933635,210.409848
36.8725416,141,-70.2619254,134.040709,211.261925
36.8929769,135,-77.0555346,134.1471,212.055535
36.9134122,158,-54.8319285,134.252805,212.831928
36.9338475,138,-75.4044125,134.357821,213.404413
36.9542829,150,-63.6221637,134.462145,213.622164
36.9747182,141,-72.3984369,134.565775,213.398437
36.9951535,146,-66.686091,134.668708,212.686091
37.0155888,135,-76.4787049,134.77094,211.478705
37.0360241,121,-88.8062257,134.872471,209.806226
37.0564594,143,-64.7272558,134.973296,207.727256
37.0768948,133,-72.3200087,135.073414,205.320009
37.0973301,123,-79.6731414,135.172822,202.673141
37.1177654,147,-52.8516017,135.271518,199.851602
37.1382007,136,-60.9538102,135.369499,196.95381
37.158636,142,-52.1026233,135.466764,194.102623
37.1790713,118,-73.3191573,135.563309,191.319157
37.1995067,137,-51.6468794,135.659134,188.646879
37.219942,138,-48.1151217,135.754235,186.115122
37.2403773,130,-53.74145,135.84861,183.74145
37.2608126,185,3.4655573,135.942259,181.534443
37.2812479,134,-45.4963193,136.035178,179.496319
37.3016832,186,8.37489066,136.127366,177.625109
37.3221186,191,15.0837399,136.218821,175.91626
37.3425539,198,23.6362824,136.309541,174.363718
37.3629892,196,23.0394183,136.399524,172.960582
37.3834245,196,24.2857594,136.48877,171.714241
37.4038598,229,58.4124754,136.577275,170.587525
37.4242951,230,60.4127635,136.665039,169.587237
37.4447305,230,61.2946109,136.75206,168.705389
37.4651658,235,67.0659264,136.838337,167.934074
37.4856011,266,98.7342792,136.923868,167.265721
37.5060364,268,101.306533,137.008651,166.693467
37.5264717,264,97.7883777,137.092686,166.211622
37.546907,275,109.496288,137.175971,165.503712
37.5673424,258,92.8096014,137.258506,165.190399
37.5877777,296,131.030779,137.340288,164.969221
37.608213,285,120.161466,137.421317,164.838534
37.6286483,265,100.193292,137.501591,164.806708
37.6490836,278,113.113844,137.58111,164.886156
37.6695189,288,122.908292,137.659873,165.091708
37.6899543,280,114.559918,137.737879,165.440082
37.7103896,252,86.0559685,137.815127,165.944031
37.7308249,233,66.382272,137.891616,166.617728
37.7512602,217,49.7107504,137.967346,167.28925
37.7716955,216,47.8275529,138.042316,168.172447
37.7921308,225,55.9128283,138.116524,169.087172
37.8125662,235,64.9911765,138.189972,170.008823
37.8330015,201,30.0337574,138.262657,170.966243
37.8534368,199,26.9819521,138.33458,172.018048
37.8738721,219,45.7957461,138.405741,173.204254
37.8943074,190,15.4781779,138.476138,174.521822
37.9147427,192,16.0779904,138.545772,175.92201
37.9351781,185,7.66432506,138.614642,177.335675
37.9556134,165,-13.6769259,138.682748,178.676926
37.9760487,188,8.14681492,138.75009,179.853185
37.996484,166,-14.7955621,138.816668,180.795562
38.0169193,149,-32.490219,138.882481,181.490219
38.0373546,161,-20.9866182,138.94753,181.986618
38.05779,156,-26.4358709,139.011815,182.435871
38.0782253,164,-18.8439322,139.075336,182.843932
38.0986606,162,-21.400382,139.138093,183.400382
38.1190959,152,-32.2611121,139.200086,184.261112
38.1395312,152,-33.6057851,139.261315,185.605785
38.1599666,161,-26.623576,139.321782,187.623576
38.1804019,172,-18.4909267,139.381485,190.490927
38.2008372,178,-16.2394064,139.440426,194.239406
38.2212725,150,-48.7642151,139.498604,198.764215
38.2417078,158,-45.6328833,139.556022,203.632883
38.2621431,180,-28.0662306,139.612678,208.066231
38.2825785,196,-15.1463525,139.668574,211.146352
38.3030138,197,-15.2721319,139.72371,212.272132
38.3234491,183,-28.4853233,139.778086,211.485323
38.3438844,168,-41.2897175,139.831705,209.289718
38.3643197,187,-19.1687058,139.884566,206.168706
38.384755,190,-12.3375738,139.93667,202.337574
38.4051904,155,-42.8895335,139.988019,197.889534
38.4256257,173,-19.9668223,140.038613,192.966822
38.446061,170,-18.1426532,140.088453,188.142653
38.4664963,172,-11.7031384,140.13754,183.703138
38.4869316,153,-26.9922523,140.185875,179.992252
38.5073669,155,-21.9098247,140.23346,176.909825
38.5278023,166,-8.53534813,140.280295,174.535348
38.5482376,163,-9.83547452,140.326382,172.835475
38.5686729,173,1.20734839,140.371722,171.792652
38.5891082,141,-30.3099225,140.416317,171.309923
38.6095435,174,2.68531732,140.460167,171.314683
38.6299788,175,3.30315727,140.503274,171.696843
38.6504142,148,-24.2789503,140.545641,172.27895
38.6708495,171,-1.81522761,140.587267,172.815228
38.6912848,157,-16.0607593,140.628155,173.060759
38.7117201,180,7.10843465,140.668307,172.891565
38.7321554,175,2.64193463,140.707723,172.358065
38.7525907,182,10.7280253,140.746406,171.271975
38.7730261,160,-10.3816434,140.784358,170.381643
38.7934614,169,-0.381014702,140.821579,169.381015
38.8138967,179,10.7136893,140.858073,168.286311
38.834332,172,4.833482,140.893841,167.166518
38.8547673,198,31.878015,140.928884,166.121985
38.8752026,183,17.7630136,140.963206,165.236986
38.895638,174,9.44421653,140.996807,164.555783
38.9160733,196,31.9120895,141.02969,164.087911
38.9365086,197,33.1767043,141.061857,163.823296
38.9569439,177,13.2553796,141.09331,163.74462
38.9773792,180,16.165733,141.124051,163.834267
38.9978145,177,12.9227292,141.154083,164.077271
39.0182499,182,17.5379011,141.183407,164.462099
39.0386852,187,22.0198476,141.212027,164.980152
39.0591205,184,18.3756175,141.239944,165.624383
39.0795558,188,21.6087102,141.267161,166.39129
39.0999911,195,27.723968,141.293681,167.276032
39.1204264,202,33.7274034,141.319505,168.272597
39.1408618,162,-7.37319836,141.344636,169.373198
39.1612971,188,17.4225668,141.369077,170.577433
39.1817324,202,30.1052733,141.392831,171.894727
39.2021677,182,8.77363787,141.415899,173.226362
39.222603,200,25.4048015,141.438286,174.595199
39.2430383,205,29.0219269,141.459993,175.978073
39.2634737,220,42.7483703,141.481023,177.25163
39.283909,227,48.385081,141.501379,178.614919
39.3043443,197,17.0476502,141.521064,179.95235
39.3247796,203,21.7327619,141.540081,181.267238
39.3452149,206,23.4143029,141.558433,182.585697
39.3656502,201,17.058604,141.576122,183.941396
39.3860856,202,16.6201594,141.593152,185.379841
39.4065209,208,21.0358666,141.609526,186.964133
39.4269562,226,37.2528727,141.625246,188.747127
39.4473915,220,29.1883828,141.640316,190.811617
39.4678268,243,49.7566212,141.654739,193.243379
39.4882621,242,45.8613943,141.668519,196.138606
39.5086975,231,31.3946886,141.681658,199.605311
39.5291328,237,33.234719,141.694159,203.765281
39.5495681,259,50.2441168,141.706026,208.755883
39.5700034,261,46.2697617,141.717263,214.730238
39.5904387,263,41.1470523,141.727872,221.852948
39.610874,249,18.6992638,141.737858,230.300736
39.6313094,240,-0.113848553,141.747222,240.113849
39.6517447,275,23.5230105,141.75597,251.476989
39.67218,316,51.8088783,141.764104,264.191122
39.6926153,308,30.1666197,141.771628,277.83338
39.7130506,327,35.220835,141.778546,291.779165
39.7334859,327,22.0035725,141.784861,304.996428
39.7539213,320,3.48025113,141.790576,316.519749
39.7743566,348,22.4045898,141.795696,325.59541
39.7947919,343,10.5827648,141.800224,332.417235
39.8152272,357,19.7487917,141.804163,337.251208
39.8356625,378,37.594714,141.807519,340.405286
39.8560978,337,-4.92847847,141.810293,341.928478
39.8765332,333,-8.5888573,141.812491,341.588857
39.8969685,361,21.9022297,141.814116,339.09777
39.9174038,363,28.6573651,141.815172,334.342635
39.9378391,369,41.452034,141.815662,327.547966
39.9582744,353,33.8921248,141.815592,319.107875
39.9787097,332,22.5132429,141.814964,309.486757
39.9991451,350,50.8085083,141.813782,299.191492
40.0195804,379,90.4557978,141.812052,288.544202
40.0400157,331,53.2147923,141.809776,277.785208
40.060451,302,34.8385709,141.806959,267.161429
40.0808863,293,36.0396942,141.803605,256.960306
40.1013216,281,33.5267437,141.799718,247.473256
40.121757,301,62.0629024,141.795303,238.937098
40.1421923,275,43.4991528,141.790363,231.500847
40.1626276,277,51.7712722,141.784902,225.228728
40.1830629,279,58.8937524,141.778926,220.106248
40.2034982,288,71.9250136,141.772437,216.074986
40.2239335,264,50.7713466,141.765441,213.228653
40.2443689,299,87.525849,141.757942,211.474151
40.2648042,296,85.1957563,141.749944,210.804244
40.2852395,249,37.7794699,141.741451,211.22053
40.3056748,301,88.3184949,141.732469,212.681505
40.3261101,313,97.9279626,141.723,215.072037
40.3465454,277,58.9015766,141.71305,218.098423
40.3669808,285,63.7648472,141.702623,221.235153
40.3874161,276,52.2005249,141.691724,223.799475
40.4078514,286,60.778315,141.680357,225.221685
40.4282867,277,51.6464485,141.668527,225.353551
40.448722,262,37.5034495,141.656237,224.49655
40.4691573,295,71.908714,141.643494,223.091286
40.4895927,270,48.6063117,141.6303,221.393688
40.510028,299,79.5722176,141.616662,219.427782
40.5304633,245,27.824067,141.602582,217.175933
40.5508986,287,72.2530471,141.588067,214.746953
40.5713339,260,47.6243998,141.573121,212.3756
40.5917692,261,50.6783681,141.557748,210.321632
40.6122046,232,23.2161168,141.541954,208.783883
40.6326399,253,45.120026,141.525742,207.879974
40.6530752,257,49.3773671,141.509117,207.622633
40.6735105,236,28.012636,141.492085,207.987364
40.6939458,237,28.0597665,141.47465,208.940233
40.7143812,242,31.5326299,141.456817,210.46737
40.7348165,213,0.428077432,141.43859,212.571923
40.7552518,260,44.742547,141.419975,215.257453
40.7756871,244,25.4865371,141.400976,218.513463
40.7961224,235,12.6906974,141.381598,222.309303
40.8165577,254,27.3832365,141.361846,226.616763
40.8369931,221,-10.3033539,141.341724,231.303354
40.8574284,256,19.7206172,141.321239,236.279383
40.8778637,243,1.77143193,141.300393,241.228568
40.898299,233,-13.2566866,141.279193,246.256687
40.9187343,272,20.9571611,141.257643,251.042839
40.9391696,236,-19.3131557,141.235749,255.313156
40.959605,239,-19.8336718,141.213514,258.833672
40.9800403,242,-19.4030918,141.190945,261.403092
41.0004756,249,-13.8766449,141.168046,262.876645
41.0209109,253,-10.1809072,141.144821,263.180907
41.0413462,245,-17.278856,141.121277,262.278856
41.0617815,238,-22.3153789,141.097418,260.315379
41.0822169,220,-37.3732271,141.073248,257.373227
41.1026522,234,-19.612149,141.048773,253.612149
41.1230875,236,-13.1768484,141.023998,249.176848
41.1435228,243,-1.34083299,140.998928,244.340833
41.1639581,224,-15.2603611,140.973568,239.260361
41.1843934,237,2.88958184,140.947923,234.110418
41.2048288,261,31.9522583,140.921998,229.047742
41.2252641,253,28.8020984,140.895798,224.197902
41.2456994,211,-8.65500141,140.869328,219.655001
41.2661347,226,10.5166717,140.842593,215.483328
41.28657,241,29.2787598,140.815598,211.72124
41.3070053,248,39.6140267,140.788349,208.385973
41.3274407,211,5.52165602,140.760849,205.478344
41.347876,239,36.0132495,140.733105,202.986751
41.3683113,233,32.1097144,140.705122,200.890286
41.3887466,279,79.8389006,140.676903,199.161099
41.4091819,252,54.2336231,140.648456,197.766377
41.4296172,233,36.3295914,140.619784,196.670409
41.4500526,231,35.1627979,140.590892,195.837202
41.4704879,254,58.7694752,140.561786,195.230525
41.4909232,245,50.1686288,140.532471,194.831371
41.5113585,250,55.3780874,140.502952,194.621913
41.5317938,224,29.4047617,140.473234,194.595238
41.5522291,242,47.2189712,140.443322,194.781029
41.5726645,248,52.7872973,140.41322,195.212703
41.5930998,259,63.0586369,140.382935,195.941363
41.6135351,254,56.9620922,140.352472,197.037908
41.6339704,260,61.4094169,140.321834,198.590583
41.6544057,260,59.3014876,140.291028,200.698512
41.674841,238,34.5365814,140.260058,203.463419
41.6952764,244,37.0058291,140.22893,206.994171
41.7157117,272,60.6180099,140.197648,211.38199
41.736147,250,33.322726,140.166217,216.677274
41.7565823,259,36.1310365,140.134644,222.868964
41.7770176,305,75.1879546,140.102931,229.812045
41.7974529,294,56.9072681,140.071086,237.092732
41.8178883,287,43.0184356,140.039112,243.981564
41.8383236,329,79.6102841,140.007015,249.389716
41.8587589,310,57.5821364,139.974799,252.417864
41.8791942,306,53.2232882,139.942471,252.776712
41.8996295,323,72.0529665,139.910033,250.947033
41.9200648,314,66.3008968,139.877493,247.699103
41.9405002,291,47.517689,139.844854,243.482311
41.9609355,336,97.7112078,139.812122,238.288792
41.9813708,296,64.0864013,139.779301,231.913599
42.0018061,230,5.38802135,139.746397,224.611979
42.0222414,259,42.1235754,139.713415,216.876425
42.0426767,249,39.6598159,139.680358,209.340184
42.0631121,235,32.6450965,139.647233,202.354903
42.0835474,262,65.9134271,139.614045,196.086573
42.1039827,230,39.4798366,139.580797,190.520163
42.124418,215,29.3943575,139.547495,185.605642
42.1448533,234,52.6461867,139.514145,181.353813
42.1652886,223,45.3588781,139.480749,177.641122
42.185724,214,39.5299943,139.447315,174.470006
42.2061593,190,18.2183483,139.413846,171.781652
42.2265946,176,6.48960158,139.380347,169.510398
42.2470299,200,32.4075383,139.346823,167.592462
42.2674652,194,28.0289684,139.313279,165.971032
42.2879005,202,37.4019764,139.279719,164.598024
42.3083359,184,20.562501,139.246149,163.437499
42.3287712,214,51.5466777,139.212573,162.453322
42.3492065,211,49.3829563,139.178995,161.617044
42.3696418,190,29.0889212,139.145421,160.911079
42.3900771,175,14.6913007,139.111855,160.308699
42.4105124,197,37.1830396,139.078302,159.81696
42.4309478,207,47.585036,139.044767,159.414964
42.4513831,180,20.9057987,139.011253,159.094201
42.4718184,188,29.1520775,138.977767,158.847923
42.4922537,192,33.3291662,138.944311,158.670834
42.512689,207,48.4411374,138.910892,158.558863
42.5331243,181,22.4910229,138.877513,158.508977
42.5535597,165,6.4809536,138.844179,158.519046
42.573995,159,0.41479816,138.810894,158.585202
42.5944303,185,26.3192154,138.777663,158.680785
42.6148656,197,38.1342508,138.744491,158.865749
42.6353009,193,33.890609,138.711382,159.109391
42.6557362,183,23.5870588,138.67834,159.412941
42.6761716,206,46.2218053,138.64537,159.778195
42.6966069,167,6.7925035,138.612476,160.207497
42.7170422,173,12.3875975,138.579662,160.612403
42.7374775,170,8.82065403,138.546933,161.179346
42.7579128,180,18.1795136,138.514293,161.820486
42.7783481,165,2.45990957,138.481747,162.54009
42.7987835,153,-10.3426955,138.449298,163.342695
42.8192188,183,18.767038,138.416951,164.232962
42.8396541,158,-7.21563347,138.38471,165.215633
42.8600894,146,-20.2957228,138.352579,166.295723
42.8805247,148,-19.4788485,138.320563,167.478848
42.90096,157,-11.7712932,138.288665,168.771293
42.9213954,148,-22.1794704,138.25689,170.17947
42.9418307,174,2.29094443,138.225242,171.709056
42.962266,149,-24.3479472,138.193724,173.347947
42.9827013,159,-16.1306335,138.162342,175.130634
43.0031366,174,-3.04152204,138.131098,177.041522
43.0235719,169,-10.0768048,138.099996,179.076805
43.0440073,181,-0.229280642,138.069041,181.229281
43.0644426,183,-0.487709785,138.038237,183.48771
43.0848779,161,-24.8376512,138.007587,185.837651
43.1053132,184,-4.26276894,137.977096,188.262769
43.1257485,184,-6.77079315,137.946766,190.770793
43.1461838,178,-15.2928104,137.916603,193.29281
43.1666192,157,-38.8365662,137.886609,195.836566
43.1870545,169,-29.3884326,137.856788,198.388433
43.2074898,196,-4.90351896,137.827144,200.903519
43.2279251,170,-33.4471462,137.797681,203.447146
43.2483604,176,-30.0835037,137.768402,206.083504
43.2687958,196,-12.7484323,137.739311,208.748432
43.2892311,165,-46.5312284,137.710411,211.531228
43.3096664,181,-33.5916595,137.681707,214.591659
43.3301017,184,-33.9688714,137.6532,217.968871
43.350537,213,-8.7466675,137.624896,221.746668
43.3709723,208,-18.0920678,137.596796,226.092068
43.3914077,232,0.861415172,137.568906,231.138585
43.411843,227,-10.398718,137.541227,237.398718
43.4322783,239,-5.15546496,137.513763,244.155465
43.4527136,214,-37.772127,137.486518,251.772127
43.4731489,234,-26.0790231,137.459495,260.079023
43.4935842,217,-51.6826022,137.432697,268.682602
43.5140196,239,-37.955661,137.406127,276.955661
43.5344549,248,-36.0940346,137.379789,284.094035
43.5548902,245,-44.290505,137.353684,289.290505
43.5753255,226,-65.9629231,137.327817,291.962923
43.5957608,249,-42.9307033,137.302191,291.930703
43.6161961,236,-53.4033233,137.276808,289.403323
43.6366315,252,-32.792502,137.251671,284.792502
43.6570668,238,-40.5401227,137.226784,278.540123
43.6775021,256,-14.9080645,137.202148,270.908064
43.6979374,212,-50.2113045,137.177768,262.211305
43.7183727,218,-34.7153456,137.153645,252.715346
43.738808,205,-37.9498816,137.129783,242.949882
43.7592434,195,-38.2816231,137.106183,233.281623
43.7796787,173,-51.0677841,137.08285,224.067784
43.800114,185,-30.5566416,137.059785,215.556642
43.8205493,184,-23.8750641,137.036991,207.875064
43.8409846,199,-2.07716685,137.014471,201.077167
43.8614199,160,-35.0822331,136.992226,195.082233
43.8818553,159,-30.8337797,136.97026,189.83378
43.9022906,147,-38.2561304,136.948575,185.25613
43.9227259,160,-21.2663158,136.927173,181.266316
43.9431612,154,-23.7860604,136.906057,177.78606
43.9635965,149,-25.7459398,136.885229,174.74594
43.9840318,165,-7.08416927,136.864691,172.084169
44.0044672,144,-25.747951,136.844445,169.747951
44.0249025,142,-25.6924479,136.824493,167.692448
44.0453378,121,-44.8798642,136.804838,165.879864
44.0657731,127,-37.2784769,136.785482,164.278477
44.0862084,153,-9.8617253,136.766426,162.861725
44.1066437,140,-21.6074022,136.747673,161.607402
44.1270791,155,-6.56973582,136.729225,161.569736
44.1475144,128,-32.620185,136.711083,160.620185
44.1679497,136,-23.7557028,136.693249,159.755703
44.188385,140,-19.0326355,136.675725,159.032635
44.2088203,125,-33.4057104,136.658514,158.40571
44.2292556,150,-7.87041382,136.641615,157.870414
44.249691,134,-23.4216563,136.625032,157.421656
44.2701263,153,-4.0558378,136.608766,157.055838
44.2905616,153,-3.77079586,136.592818,156.770796
44.3109969,134,-22.5658072,136.57719,156.565807
44.3314322,121,-35.3542757,136.561884,156.354276
44.3518675,153,-3.31054616,136.5469,156.310546
44.3723029,135,-21.3578694,136.532241,156.357869
44.3927382,145,-11.4989714,136.517907,156.498971
44.4131735,153,-3.76840012,136.5039,156.7684
44.4336088,135,-22.1388845,136.49022,157.138884
44.4540441,133,-24.627889,136.476871,157.627889
44.4744794,159,0.735986947,136.463851,158.264013
44.4949148,145,-14.1035416,136.451163,159.103542
44.5153501,149,-11.132517,136.438808,160.132517
