'y-axis saved as y
'x,PKT-3-105-3_BMY2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
32.7241723,410,34.2906529,88.5329355,375.709347
32.7446076,450,52.2021977,88.5570464,397.797802
32.7650429,486,58.0628612,88.5821805,427.937139
32.7854782,505,37.1573983,88.6083305,467.842602
32.8059135,574,53.8687605,88.635489,520.13124
32.8263489,627,38.3549965,88.6636488,588.645003
32.8467842,714,35.1166373,88.6928024,678.883363
32.8672195,851,52.5493529,88.7229425,798.450647
32.8876548,1048,90.8914091,88.7540615,957.108591
32.9080901,1196,30.736197,88.7861521,1165.2638
32.9285254,1475,46.4921119,88.8192068,1428.50789
32.9489608,1681,-54.7708454,88.853218,1735.77085
32.9693961,1958,-86.77024,88.8881782,2044.77024
32.9898314,2227,-56.3538798,88.92408,2283.35388
33.0102667,2360,-27.8057136,88.9609156,2387.80571
33.030702,2269,-84.6975494,88.9986776,2353.69755
33.0511374,2146,-84.7505231,89.0373584,2230.75052
33.0715727,2004,-58.1051963,89.0769502,2062.1052
33.092008,1909,53.3201561,89.1174455,1855.67984
33.1124433,1630,15.617788,89.1588366,1614.38221
33.1328786,1356,-6.35282244,89.2011158,1362.35282
33.1533139,1124,-7.60776367,89.2442754,1131.60776
33.1737493,976,35.6664846,89.2883076,940.333515
33.1941846,866,75.4857885,89.3332049,790.514211
33.2146199,708,31.2692935,89.3789593,676.730707
33.2350552,601,10.3237079,89.4255632,590.676292
33.2554905,549,23.6968299,89.4730087,525.30317
33.2759258,471,-4.35244051,89.521288,475.352441
33.2963612,399,-38.0239642,89.5703934,437.023964
33.3167965,405,-2.60887915,89.620317,407.608879
33.3372318,385,-0.183975279,89.671051,385.183975
33.3576671,321,-47.3858518,89.7225875,368.385852
33.3781024,342,-14.2536014,89.7749186,356.253601
33.3985377,344,-4.12232692,89.8280365,348.122327
33.4189731,312,-31.5526705,89.8819332,343.552671
33.4394084,359,16.7139447,89.936601,342.286055
33.4598437,348,3.77968567,89.9920318,344.220314
33.480279,349,-0.410689115,90.0482177,349.410689
33.5007143,414,55.8891231,90.1051508,358.110877
33.5211496,415,44.3009394,90.1628232,370.699061
33.541585,410,22.5818129,90.2212269,387.418187
33.5620203,422,12.8527196,90.2803539,409.14728
33.5824556,477,39.9814827,90.3401963,437.018517
33.6028909,555,82.4566611,90.4007461,472.543339
33.6233262,542,24.1923937,90.4619953,517.807606
33.6437615,607,31.2952515,90.523936,575.704749
33.6641969,705,54.7512593,90.5865601,650.248741
33.6846322,788,41.0500285,90.6498596,746.949972
33.7050675,834,-39.0386764,90.7138265,873.038676
33.7255028,1033,-4.07390142,90.7784528,1037.0739
33.7459381,1154,-93.1061566,90.8437306,1247.10616
33.7663734,1433,-72.0853619,90.9096517,1505.08536
33.7868088,1635,-161.404929,90.9762081,1796.40493
33.8072441,1957,-122.87795,91.0433919,2079.87795
33.8276794,2193,-101.14497,91.1111949,2294.14497
33.8481147,2293,-98.8850324,91.1796092,2391.88503
33.86855,2240,-133.283834,91.2486267,2373.28383
33.8889853,2213,-66.0328694,91.3182395,2279.03287
33.9094207,2084,-60.741385,91.3884393,2144.74139
33.929856,2034,53.0261535,91.4592183,1980.97385
33.9502913,1719,-75.0967285,91.5305684,1794.09673
33.9707266,1555,-51.3309063,91.6024815,1606.33091
33.9911619,1463,15.5042829,91.6749496,1447.49572
34.0115972,1363,25.5291358,91.7479647,1337.47086
34.0320326,1285,4.95166897,91.8215188,1280.04833
34.0524679,1305,40.2281983,91.8956037,1264.7718
34.0729032,1263,-6.96490847,91.9702116,1269.96491
34.0933385,1296,26.7803257,92.0453343,1269.21967
34.1137738,1261,18.7138652,92.1209639,1242.28613
34.1342091,1203,17.3866802,92.1970923,1185.61332
34.1546445,1120,10.7798971,92.2737115,1109.2201
34.1750798,1061,38.6325697,92.3508136,1022.36743
34.1955151,919,-8.30159687,92.4283905,927.301597
34.2159504,810,-15.3115788,92.5064341,825.311579
34.2363857,739,16.5386256,92.5849367,722.461374
34.256821,652,24.8172653,92.6638901,627.182735
34.2772564,571,25.863644,92.7432863,545.136356
34.2976917,495,17.3176954,92.8231175,477.682305
34.318127,442,18.5941887,92.9033756,423.405811
34.3385623,386,6.08661971,92.9840528,379.91338
34.3589976,341,-3.91216102,93.065141,344.912161
34.3794329,337,20.4827639,93.1466323,316.517236
34.3998683,319,25.7952285,93.2285188,293.204771
34.4203036,298,24.1465723,93.3107926,273.853428
34.4407389,257,-0.617085438,93.3934459,257.617085
34.4611742,286,42.1389709,93.4764706,243.861029
34.4816095,261,28.8960928,93.5598589,232.103907
34.5020448,242,20.0234379,93.643603,221.976562
34.5224802,240,26.8070533,93.7276949,213.192947
34.5429155,202,-3.52992697,93.8121269,205.529927
34.5633508,221,22.1880401,93.8968912,198.81196
34.5837861,221,28.1067122,93.9819798,192.893288
34.6042214,210,22.349086,94.067385,187.650914
34.6246567,181,-1.98732385,94.153099,182.987324
34.6450921,205,26.1963933,94.2391141,178.803607
34.6655274,172,-3.04169274,94.3254224,175.041693
34.6859627,182,10.2605835,94.4120163,171.739417
34.706398,161,-7.8028264,94.4988879,168.802826
34.7268333,181,14.8173282,94.5860296,166.182672
34.7472686,170,6.15270504,94.6734337,163.847295
34.767704,179,17.229401,94.7610925,161.770599
34.7881393,139,-20.930649,94.8489983,159.930649
34.8085746,176,17.6909382,94.9371435,158.309062
34.8290099,158,1.10956645,95.0255205,156.890434
34.8494452,163,7.33913581,95.1141216,155.660864
34.8698805,153,-1.60132061,95.2029393,154.601321
34.8903159,140,-13.6539364,95.291966,153.653936
34.9107512,167,14.3739286,95.3811941,152.626071
34.9311865,154,2.60783112,95.4706162,151.392169
34.9516218,140,-10.5836491,95.5602246,150.583649
34.9720571,139,-11.2552442,95.6500119,150.255244
34.9924924,139,-11.0087045,95.7399707,150.008705
35.0129278,146,-3.53489585,95.8300935,149.534896
35.0333631,159,9.89551796,95.9203728,149.104482
35.0537984,141,-8.53944973,96.0108013,149.53945
35.0742337,176,25.7338465,96.1013715,150.266154
35.094669,166,14.8455125,96.1920762,151.154488
35.1151043,182,29.7499055,96.2829079,152.250094
35.1355397,159,5.41959267,96.3738594,153.580407
35.155975,140,-15.1708304,96.4649233,155.17083
35.1764103,149,-8.05217027,96.5560925,157.05217
35.1968456,169,9.73771814,96.6473597,159.262282
35.2172809,147,-14.8477507,96.7387175,161.847751
35.2377162,154,-10.8659263,96.830159,164.865926
35.2581516,164,-4.38667477,96.9216768,168.386675
35.2785869,193,20.5090849,97.0132639,172.490915
35.2990222,162,-15.2684172,97.1049132,177.268417
35.3194575,176,-6.86991647,97.1966175,182.869916
35.3398928,195,5.43191046,97.2883697,189.56809
35.3603281,208,10.4621044,97.380163,197.537896
35.3807635,213,5.9056131,97.4719902,207.094387
35.4011988,227,8.35955931,97.5638444,218.640441
35.4216341,235,2.2785949,97.6557186,232.721405
35.4420694,232,-18.0733102,97.747606,250.07331
35.4625047,233,-38.6832334,97.8394995,271.683233
35.48294,256,-42.8455656,97.9313924,298.845566
35.5033754,287,-46.2728056,98.0232779,333.272806
35.5238107,348,-29.0303743,98.1151491,377.030374
35.544246,450,17.9430213,98.2069992,432.056979
35.5646813,481,-18.3705826,98.2988215,499.370583
35.5851166,599,21.9231137,98.3906093,577.076886
35.605552,695,37.3943534,98.4823559,657.605647
35.6259873,814,86.6996721,98.5740547,727.300328
35.6464226,864,91.578328,98.665699,772.421672
35.6668579,937,148.487878,98.7572823,788.512122
35.6872932,847,65.6862015,98.848798,781.313799
35.7077285,823,62.7424613,98.9402395,760.257539
35.7281639,775,45.7531088,99.0316004,729.246891
35.7485992,731,42.4845976,99.1228743,688.515402
35.7690345,698,56.6947962,99.2140547,641.305204
35.7894698,575,-20.2495911,99.3051352,595.249591
35.8099051,561,2.86127112,99.3961094,558.138729
35.8303404,497,-37.8401054,99.4869711,534.840105
35.8507758,510,-17.6607448,99.577714,527.660745
35.8712111,475,-62.3151336,99.6683317,537.315134
35.8916464,498,-64.2140125,99.7588181,562.214013
35.9120817,532,-64.9358821,99.849167,596.935882
35.932517,548,-83.0818059,99.9393723,631.081806
35.9529523,592,-60.0963187,100.029428,652.096319
35.9733877,599,-53.572236,100.119327,652.572236
35.993823,525,-110.386687,100.209065,635.386687
36.0142583,515,-93.8321781,100.298635,608.832178
36.0346936,543,-34.5224374,100.388031,577.522437
36.0551289,482,-59.8114014,100.477247,541.811401
36.0755642,460,-42.0283775,100.566278,502.028378
36.0959996,426,-35.6304657,100.655117,461.630466
36.1164349,379,-46.6447092,100.743758,425.644709
36.1368702,374,-23.7510541,100.832197,397.751054
36.1573055,346,-33.3888384,100.920426,379.388838
36.1777408,352,-18.5463079,101.008441,370.546308
36.1981761,348,-22.7246852,101.096236,370.724685
36.2186115,356,-23.4441563,101.183805,379.444156
36.2390468,373,-23.3395171,101.271143,396.339517
36.2594821,418,-2.98917299,101.358243,420.989173
36.2799174,433,-19.4842152,101.445101,452.484215
36.3003527,507,18.2974637,101.531711,488.702536
36.320788,489,-36.5871216,101.618067,525.587122
36.3412234,502,-55.2845248,101.704165,557.284525
36.3616587,546,-31.9251953,101.789998,577.925195
36.382094,528,-56.2270913,101.875562,584.227091
36.4025293,571,-5.40637939,101.960851,576.406379
36.4229646,549,-8.26006863,102.04586,557.260069
36.4433999,475,-54.7674295,102.130584,529.76743
36.4638353,465,-30.9845711,102.215018,495.984571
36.4842706,449,-8.71316614,102.299156,457.713166
36.5047059,407,-10.3541991,102.382994,417.354199
36.5251412,387,9.28931255,102.466526,377.710687
36.5455765,351,9.86679732,102.549748,341.133203
36.5660118,330,21.0480106,102.632654,308.951989
36.5864472,263,-18.4860224,102.71524,281.486022
36.6068825,219,-39.3094697,102.7975,258.30947
36.6273178,233,-5.63735763,102.879431,238.637358
36.6477531,216,-6.17592321,102.961027,222.175923
36.6681884,190,-18.9260132,103.042283,208.926013
36.6886237,202,4.12937747,103.123195,197.870623
36.7090591,176,-12.6172334,103.203759,188.617233
36.7294944,157,-23.7882686,103.283969,180.788269
36.7499297,151,-23.1159625,103.363821,174.115963
36.770365,135,-33.4020015,103.44331,168.402001
36.7908003,151,-12.5273901,103.522432,163.52739
36.8112356,155,-4.41745955,103.601183,159.41746
36.831671,126,-29.8108839,103.679559,155.810884
36.8521063,135,-17.5610881,103.757554,152.561088
36.8725416,134,-15.6877454,103.835165,149.687745
36.8929769,119,-28.1517341,103.912387,147.151734
36.9134122,129,-15.9074653,103.989216,144.907465
36.9338475,116,-26.9165037,104.065648,142.916504
36.9542829,124,-17.1456537,104.141679,141.145654
36.9747182,129,-10.5597255,104.217305,139.559725
36.9951535,109,-29.1045857,104.292522,138.104586
37.0155888,112,-24.7209817,104.367325,136.720982
37.0360241,125,-10.4944948,104.441711,135.494495
37.0564594,138,3.41974177,104.515677,134.580258
37.0768948,110,-23.712072,104.589217,133.712072
37.0973301,129,-3.95176438,104.662329,132.951764
37.1177654,104,-28.2912771,104.735008,132.291277
37.1382007,106,-25.7259364,104.807251,131.725936
37.158636,116,-15.2445808,104.879055,131.244581
37.1790713,109,-21.8314896,104.950415,130.83149
37.1995067,119,-11.490897,105.021328,130.490897
37.219942,123,-7.22179361,105.09179,130.221794
37.2403773,135,4.97759897,105.161799,130.022401
37.2608126,118,-11.8917039,105.23135,129.891704
37.2812479,121,-8.82954606,105.30044,129.829546
37.3016832,120,-9.83667293,105.369067,129.836673
37.3221186,111,-18.9148082,105.437225,129.914808
37.3425539,106,-24.0667706,105.504914,130.066771
37.3629892,117,-13.2966428,105.572128,130.296643
37.3834245,96,-34.6100066,105.638865,130.610007
37.4038598,106,-25.014268,105.705122,131.014268
37.4242951,102,-29.519102,105.770896,131.519102
37.4447305,119,-13.1370608,105.836183,132.137061
37.4651658,133,0.115595926,105.900982,132.884404
37.4856011,122,-11.7822244,105.965288,133.782224
37.5060364,115,-19.8579495,106.0291,134.85795
37.5264717,104,-32.1472711,106.092413,136.147271
37.546907,132,-5.69640475,106.155226,137.696405
37.5673424,136,-3.56414451,106.217536,139.564145
37.5877777,124,-17.8220419,106.279339,141.822042
37.608213,121,-23.548624,106.340634,144.548624
37.6286483,121,-26.8097224,106.401418,147.809722
37.6490836,127,-24.6149294,106.461688,151.614929
37.6695189,128,-27.8521069,106.521441,155.852107
37.6899543,153,-7.24777098,106.580676,160.247771
37.7103896,137,-27.461982,106.63939,164.461982
37.7308249,144,-24.2884455,106.69758,168.288445
37.7512602,146,-25.661548,106.755245,171.661548
37.7716955,167,-7.93055325,106.812381,174.930553
37.7921308,180,1.3512937,106.868987,178.648706
37.8125662,174,-9.17385732,106.92506,183.173857
37.8330015,173,-15.8092859,106.980599,188.809286
37.8534368,174,-22.0071513,107.035601,196.007151
37.8738721,145,-60.3166044,107.090065,205.316604
37.8943074,201,-16.1334982,107.143988,217.133498
37.9147427,182,-49.3081097,107.197368,231.30811
37.9351781,215,-31.6523844,107.250203,246.652384
37.9556134,235,-25.861874,107.302493,260.861874
37.9760487,226,-45.6312225,107.354234,271.631223
37.996484,246,-32.6985494,107.405425,278.698549
38.0169193,278,-5.64525409,107.456064,283.645254
38.0373546,265,-23.7948391,107.506151,288.794839
38.05779,253,-42.4025595,107.555682,295.40256
38.0782253,278,-26.0484437,107.604657,304.048444
38.0986606,267,-48.6508815,107.653074,315.650882
38.1190959,283,-49.2015024,107.700931,332.201502
38.1395312,285,-71.2367365,107.748228,356.236737
38.1599666,363,-26.8518052,107.794962,389.851805
38.1804019,443,9.11126532,107.841133,433.888735
38.2008372,483,-4.03725199,107.886739,487.037252
38.2212725,626,80.9138966,107.931779,545.086103
38.2417078,644,43.6228481,107.976251,600.377152
38.2621431,694,50.9483687,108.020156,643.051631
38.2825785,729,64.6985251,108.06349,664.301475
38.3030138,724,63.0424255,108.106254,660.957574
38.3234491,697,59.1962257,108.148446,637.803774
38.3438844,714,110.58863,108.190066,603.41137
38.3643197,609,45.5550544,108.231112,563.444946
38.384755,571,52.1081882,108.271584,518.891812
38.4051904,479,9.41984701,108.311481,469.580153
38.4256257,474,55.5915879,108.350802,418.408412
38.446061,362,-8.18177043,108.389546,370.18177
38.4664963,313,-15.6982197,108.427712,328.69822
38.4869316,276,-19.3039074,108.465301,295.303907
38.5073669,237,-32.5392698,108.502311,269.53927
38.5278023,224,-26.2304222,108.538742,250.230422
38.5482376,216,-20.238013,108.574593,236.238013
38.5686729,169,-57.6291018,108.609864,226.629102
38.5891082,202,-18.6101853,108.644554,220.610185
38.6095435,178,-39.4992885,108.678663,217.499289
38.6299788,173,-43.4498363,108.712191,216.449836
38.6504142,175,-41.2400058,108.745137,216.240006
38.6708495,176,-39.4883475,108.777502,215.488348
38.6912848,174,-39.4369992,108.809284,213.436999
38.7117201,205,-4.6699596,108.840485,209.66996
38.7321554,178,-26.7194681,108.871103,204.719468
38.7525907,177,-22.2148656,108.901138,199.214866
38.7730261,164,-29.4132477,108.930591,193.413248
38.7934614,196,8.76196523,108.959462,187.238035
38.8138967,159,-21.7212443,108.987751,180.721244
38.834332,151,-23.1735965,109.015457,174.173596
38.8547673,167,-1.02149717,109.042581,168.021497
38.8752026,157,-5.72232042,109.069123,162.72232
38.895638,138,-20.3638831,109.095084,158.363883
38.9160733,141,-13.8368809,109.120463,154.836881
38.9365086,131,-21.0286569,109.145261,152.028657
38.9569439,128,-21.8010582,109.169478,149.801058
38.9773792,113,-35.0478173,109.193115,148.047817
38.9978145,127,-19.6856427,109.216172,146.685643
39.0182499,130,-15.6501575,109.23865,145.650158
39.0386852,141,-3.89257486,109.260549,144.892575
39.0591205,129,-15.3764424,109.281869,144.376442
39.0795558,126,-18.0749585,109.302612,144.074958
39.0999911,139,-4.96891763,109.322778,143.968918
39.1204264,149,4.95479966,109.342368,144.0452
39.1408618,131,-13.2956183,109.361381,144.295618
39.1612971,117,-27.7152985,109.37982,144.715299
39.1817324,128,-17.2958093,109.397685,145.295809
39.2021677,137,-9.0024994,109.414977,146.002499
39.222603,147,0.191684405,109.431697,146.808316
39.2430383,146,-1.86216506,109.447845,147.862165
39.2634737,155,5.80187827,109.463422,149.198122
39.283909,156,5.22859059,109.478431,150.771409
39.3043443,136,-16.593089,109.492871,152.593089
39.3247796,162,7.30793577,109.506743,154.692064
39.3452149,151,-6.10922801,109.52005,157.109228
39.3656502,168,8.1023957,109.532791,159.897604
39.3860856,169,5.83424079,109.544969,163.165759
39.4065209,177,9.982225,109.556584,167.017775
39.4269562,188,16.7065954,109.567638,171.293405
39.4473915,184,7.78746029,109.578132,176.21254
39.4678268,192,10.0673213,109.588068,181.932679
39.4882621,169,-19.6221088,109.597446,188.622109
39.5086975,215,18.4957314,109.606268,196.504269
39.5291328,193,-12.8501279,109.614536,205.850128
39.5495681,198,-18.9011159,109.622252,216.901116
39.5700034,252,21.9189068,109.629416,230.081093
39.5904387,233,-12.8858489,109.63603,245.885849
39.610874,287,22.129969,109.642097,264.870031
39.6313094,281,-6.61162521,109.647616,287.611625
39.6517447,314,-0.597884815,109.652591,314.597885
39.67218,365,18.9885407,109.657024,346.011459
39.6926153,354,-27.4393781,109.660914,381.439378
39.7130506,411,-8.66376871,109.664265,419.663769
39.7334859,447,-11.8624451,109.667079,458.862445
39.7539213,444,-53.4742342,109.669357,497.474234
39.7743566,501,-34.3875302,109.6711,535.38753
39.7947919,506,-68.3885893,109.672312,574.388589
39.8152272,513,-103.978229,109.672993,616.978229
39.8356625,605,-58.8277962,109.673147,663.827796
39.8560978,654,-57.1880602,109.672774,711.18806
39.8765332,767,16.8298402,109.671877,750.17016
39.8969685,758,-12.00685,109.670459,770.00685
39.9174038,789,24.108887,109.66852,764.891113
39.9378391,731,-7.53613864,109.666064,738.536139
39.9582744,674,-26.6555166,109.663092,700.655517
39.9787097,613,-45.8117296,109.659607,658.81173
39.9991451,610,-4.44830403,109.655611,614.448304
40.0195804,589,23.0547333,109.651107,565.945267
40.0400157,534,20.3182581,109.646095,513.681742
40.060451,482,20.6232876,109.64058,461.376712
40.0808863,415,1.41695486,109.634563,413.583045
40.1013216,397,23.8417208,109.628046,373.158279
40.121757,352,11.1477452,109.621033,340.852255
40.1421923,326,9.7169731,109.613525,316.283027
40.1626276,299,0.48993593,109.605525,298.510064
40.1830629,317,30.4001461,109.597035,286.599854
40.2034982,284,4.09124681,109.588059,279.908753
40.2239335,299,20.8729341,109.578598,278.127066
40.2443689,298,16.7266531,109.568655,281.273347
40.2648042,343,53.5735624,109.558233,289.426438
40.2852395,311,8.53367651,109.547334,302.466323
40.3056748,373,52.6109369,109.535962,320.389063
40.3261101,403,60.7803707,109.524118,342.219629
40.3465454,414,48.6794271,109.511806,365.320573
40.3669808,386,0.465841295,109.499029,385.534159
40.3874161,431,32.3564307,109.485788,398.643569
40.4078514,407,4.23463982,109.472087,402.76536
40.4282867,454,54.7036465,109.45793,399.296353
40.448722,442,50.9251751,109.443317,391.074825
40.4691573,405,25.1736524,109.428253,379.826348
40.4895927,356,-9.28498856,109.412741,365.284989
40.510028,347,0.223624446,109.396782,346.776376
40.5304633,364,38.9119405,109.380381,325.088059
40.5508986,361,58.6072104,109.363541,302.39279
40.5713339,313,32.0932716,109.346263,280.906728
40.5917692,305,43.0863504,109.328552,261.91365
40.6122046,276,30.2193085,109.31041,245.780692
40.6326399,262,29.5676941,109.29184,232.432306
40.6530752,276,54.3740105,109.272846,221.62599
40.6735105,231,18.1132086,109.25343,212.886791
40.6939458,228,22.5743194,109.233596,205.425681
40.7143812,226,27.552547,109.213347,198.447453
40.7348165,255,63.3546374,109.192686,191.645363
40.7552518,236,50.8226465,109.171616,185.177353
40.7756871,263,83.6203457,109.15014,179.379654
40.7961224,227,52.7237786,109.128262,174.276221
40.8165577,221,51.4219874,109.105985,169.578013
40.8369931,252,86.9754456,109.083312,165.024554
40.8574284,231,70.3726526,109.060246,160.627347
40.8778637,236,79.4174583,109.036792,156.582542
40.898299,225,71.9363198,109.012951,153.06368
40.9187343,198,47.8737392,108.988728,150.126261
40.9391696,200,52.2603645,108.964125,147.739636
40.959605,210,64.1831057,108.939147,145.816894
40.9800403,206,61.8203304,108.913796,144.17967
41.0004756,216,73.1276301,108.888076,142.87237
41.0209109,213,71.1916163,108.86199,141.808384
41.0413462,198,57.0721265,108.835542,140.927874
41.0617815,219,78.8316782,108.808735,140.168322
41.0822169,207,67.3837828,108.781573,139.616217
41.1026522,183,43.7192125,108.75406,139.280788
41.1230875,192,52.9018531,108.726198,139.098147
41.1435228,233,93.9469466,108.697991,139.053053
41.1639581,199,59.8658683,108.669443,139.134132
41.1843934,234,94.6363332,108.640557,139.363667
41.2048288,225,85.2209553,108.611337,139.779045
41.2252641,181,40.5382321,108.581787,140.461768
41.2456994,180,38.6294222,108.551909,141.370578
41.2661347,197,54.7528074,108.521708,142.247193
41.28657,202,58.7356113,108.491187,143.264389
41.3070053,191,46.5254407,108.46035,144.474559
41.3274407,207,61.0982113,108.4292,145.901789
41.347876,210,62.4260937,108.397741,147.573906
41.3683113,187,37.4747611,108.365977,149.525239
41.3887466,202,50.2024054,108.333912,151.797595
41.4091819,206,51.5620954,108.301548,154.437905
41.4296172,217,59.5139405,108.26889,157.486059
41.4500526,217,55.9894394,108.235941,161.010561
41.4704879,212,46.7768309,108.202705,165.223169
41.4909232,222,51.7938565,108.169186,170.206143
41.5113585,204,27.8798569,108.135388,176.120143
41.5317938,192,8.82593593,108.101313,183.174064
41.5522291,240,48.3527272,108.066966,191.647273
41.5726645,221,19.0976713,108.032351,201.902329
41.5930998,245,30.5894152,107.997472,214.410585
41.6135351,253,23.2240466,107.962331,229.775953
41.6339704,267,18.2524091,107.926933,248.747591
41.6544057,257,-15.1910075,107.891282,272.191007
41.674841,302,1.03840051,107.855381,300.961599
41.6952764,308,-27.6145423,107.819234,335.614542
41.7157117,361,-14.9659154,107.782845,375.965915
41.736147,404,-16.7446641,107.746218,420.744664
41.7565823,431,-36.6831274,107.709356,467.683127
41.7770176,517,3.14799958,107.672263,513.852
41.7974529,526,-29.4320777,107.634943,555.432078
41.8178883,568,-19.2912881,107.5974,587.291288
41.8383236,531,-73.4135075,107.559637,604.413507
41.8587589,576,-29.2039316,107.521658,605.203932
41.8791942,566,-26.9387814,107.483468,592.938781
41.8996295,566,-6.99977335,107.445069,572.999773
41.9200648,528,-20.7600162,107.406466,548.760016
41.9405002,461,-59.2883135,107.367663,520.288313
41.9609355,454,-32.4843268,107.328663,486.484327
41.9813708,465,16.9793839,107.28947,448.020616
42.0018061,406,-1.86407835,107.250087,407.864078
42.0222414,384,14.5007117,107.21052,369.499288
42.0426767,339,3.84020756,107.17077,335.159792
42.0631121,314,8.60410083,107.130843,305.395899
42.0835474,265,-14.652871,107.090742,279.652871
42.1039827,250,-7.35026387,107.05047,257.350264
42.124418,237,-1.07667923,107.010032,238.076679
42.1448533,232,10.4124231,106.969432,221.587577
42.1652886,202,-5.66152739,106.928672,207.661527
42.185724,229,32.9674932,106.887758,196.032507
42.2061593,180,-6.35584659,106.846692,186.355847
42.2265946,209,30.7489198,106.805478,178.25108
42.2470299,192,20.5104139,106.76412,171.489586
42.2674652,188,22.307918,106.722623,165.692082
42.2879005,197,36.3170712,106.680989,160.682929
42.3083359,188,31.4907779,106.639222,156.509222
42.3287712,168,15.0441106,106.597327,152.955889
42.3492065,164,14.1139678,106.555306,149.886032
42.3696418,173,25.7703042,106.513165,147.229696
42.3900771,160,15.0735793,106.470905,144.926421
42.4105124,177,34.0740429,106.428531,142.925957
42.4309478,163,21.8122427,106.386047,141.187757
42.4513831,165,25.3208506,106.343457,139.679149
42.4718184,169,30.6261228,106.300764,138.373877
42.4922537,162,24.7489868,106.257971,137.251013
42.512689,162,25.7058336,106.215083,136.294166
42.5331243,167,31.5090782,106.172103,135.490922
42.5535597,159,24.1675453,106.129035,134.832455
42.573995,178,43.6867571,106.085882,134.313243
42.5944303,157,23.0692599,106.042649,133.93074
42.6148656,163,29.3152684,105.999338,133.684732
42.6353009,160,26.424156,105.955953,133.575844
42.6557362,161,27.3978181,105.912498,133.602182
42.6761716,145,11.2488633,105.868977,133.751137
42.6966069,150,16.0191044,105.825393,133.980896
42.7170422,144,9.76571325,105.781749,134.234287
42.7374775,146,11.4492615,105.73805,134.550738
42.7579128,149,14.0724863,105.694298,134.927514
42.7783481,180,44.6524573,105.650498,135.347543
42.7987835,156,20.1484584,105.606652,135.851542
42.8192188,179,42.5078231,105.562765,136.492177
42.8396541,145,7.68680243,105.518839,137.313198
42.8600894,160,21.6446563,105.474879,138.355344
42.8805247,175,35.3259018,105.430887,139.674098
42.90096,139,-2.34607036,105.386867,141.34607
42.9213954,153,9.54908454,105.342823,143.450915
42.9418307,157,10.981243,105.298758,146.018757
42.962266,176,27.0323312,105.254675,148.967669
42.9827013,178,25.9429194,105.210578,152.057081
43.0031366,150,-4.8227594,105.166471,154.822759
43.0235719,148,-8.96664442,105.122355,156.966644
43.0440073,155,-3.47558043,105.078236,158.47558
43.0644426,166,6.35815138,105.034115,159.641849
43.0848779,177,16.0738643,104.989997,160.926136
43.1053132,190,27.4354377,104.945885,162.564562
43.1257485,186,21.4849091,104.901781,164.515091
43.1461838,170,3.29249502,104.85769,166.707505
43.1666192,206,36.8713532,104.813614,169.128647
43.1870545,179,6.897987,104.769557,172.102013
43.2074898,190,14.0335094,104.725522,175.966491
43.2279251,196,15.008636,104.681511,180.991364
43.2483604,202,14.596613,104.637529,187.403387
43.2687958,231,35.552587,104.593578,195.447413
43.2892311,213,7.54849912,104.549662,205.451501
43.3096664,225,7.10573697,104.505782,217.894263
43.3301017,238,4.64578521,104.461944,233.354215
43.350537,289,36.6111606,104.418149,252.388839
43.3709723,300,23.8727348,104.3744,276.127265
43.3914077,286,-19.8946611,104.330701,305.894661
43.411843,340,-3.26908305,104.287055,343.269083
43.4322783,356,-33.900871,104.243464,389.900871
43.4527136,416,-30.8090609,104.199932,446.809061
43.4731489,462,-51.3551877,104.156461,513.355188
43.4935842,551,-34.3696893,104.113054,585.369689
43.5140196,632,-21.5519954,104.069714,653.551995
43.5344549,680,-25.2320234,104.026445,705.232023
43.5548902,792,61.8200529,103.983248,730.179947
43.5753255,759,31.5214255,103.940126,727.478575
43.5957608,670,-35.7673105,103.897083,705.76731
43.6161961,618,-57.5948422,103.854122,675.594842
43.6366315,638,-3.88872635,103.811244,641.888726
43.6570668,577,-26.3311399,103.768452,603.33114
43.6775021,572,14.7110666,103.72575,557.288933
43.6979374,457,-47.4422934,103.683139,504.442293
43.7183727,441,-8.28101935,103.640623,449.281019
43.738808,371,-26.1161452,103.598204,397.116145
43.7592434,345,-6.38558349,103.555885,351.385583
43.7796787,310,-3.18001747,103.513667,313.180017
43.800114,267,-15.0099231,103.471555,282.009923
43.8205493,230,-26.8276044,103.429549,256.827604
43.8409846,263,26.5053697,103.387653,236.49463
43.8614199,200,-20.0080671,103.34587,220.008067
43.8818553,204,-2.5733911,103.3042,206.573391
43.9022906,189,-6.54338464,103.262648,195.543385
43.9227259,172,-14.4238201,103.221215,186.42382
43.9431612,153,-25.8343698,103.179903,178.83437
43.9635965,158,-14.4835075,103.138715,172.483507
43.9840318,151,-16.1461124,103.097653,167.146112
44.0044672,166,3.35224022,103.056719,162.64776
44.0249025,150,-8.8526352,103.015916,158.852635
44.0453378,160,4.34533861,102.975246,155.654661
44.0657731,175,22.029061,102.93471,152.970939
44.0862084,135,-15.7369099,102.894312,150.73691
44.1066437,144,-4.90280699,102.854052,148.902807
44.1270791,152,4.56892052,102.813934,147.431079
44.1475144,147,0.70543607,102.773959,146.294564
44.1679497,123,-22.475112,102.734129,145.475112
44.188385,142,-2.96115949,102.694446,144.961159
44.2088203,137,-7.74022385,102.654912,144.740224
44.2292556,150,5.19044802,102.615529,144.809552
