'y-axis saved as y
'x,PKT-3-111-4_NaMn2O4_YOCl_Y2(CO3)3_650_24_O2.raw,Diff,Ycalc,Bkg
32.8263489,183,23.2643186,159.735681,106.071525
32.8467842,212,49.7076019,162.292398,106.215421
32.8672195,220,54.137526,165.862474,106.359986
32.8876548,188,17.4879572,170.512043,106.505211
32.9080901,216,39.9526549,176.047345,106.651084
32.9285254,206,24.2956087,181.704391,106.797596
32.9489608,276,89.8410764,186.158924,106.944736
32.9693961,253,64.8020291,188.197971,107.092495
32.9898314,253,65.1829389,187.817061,107.240862
33.0102667,247,60.9154551,186.084545,107.389827
33.030702,260,76.1544439,183.845556,107.53938
33.0511373,235,53.8114687,181.188531,107.689511
33.0715727,257,78.8679514,178.132049,107.840209
33.092008,229,53.8711098,175.12889,107.991464
33.1124433,202,29.290458,172.709542,108.143266
33.1328786,200,28.7515076,171.248492,108.295605
33.1533139,220,48.8277667,171.172233,108.448471
33.1737492,189,16.835045,172.164955,108.601852
33.1941846,216,41.979934,174.020066,108.755739
33.2146199,212,35.4570311,176.542969,108.910121
33.2350552,202,22.5506817,179.449318,109.064989
33.2554905,207,24.7299921,182.270008,109.220331
33.2759258,197,12.2426271,184.757373,109.376138
33.2963611,204,16.3763621,187.623638,109.532398
33.3167965,196,5.53112538,190.468875,109.689102
33.3372318,203,9.81360028,193.1864,109.846239
33.3576671,185,-10.8996852,195.899685,110.003799
33.3781024,213,14.2188335,198.781166,110.161771
33.3985377,210,7.983357,202.016643,110.320145
33.418973,189,-16.8236026,205.823603,110.47891
33.4394084,209,-1.37789539,210.377895,110.638057
33.4598437,232,16.1961095,215.803891,110.797574
33.480279,243,20.7876536,222.212346,110.957451
33.5007143,243,13.203285,229.796715,111.117679
33.5211496,230,-9.11955216,239.119552,111.278245
33.5415849,246,-4.08869023,250.08869,111.43914
33.5620203,271,8.09280575,262.907194,111.600354
33.5824556,268,-9.79669879,277.796699,111.761876
33.6028909,294,-1.00921295,295.009213,111.923695
33.6233262,303,-11.8112886,314.811289,112.085801
33.6437615,367,29.5247835,337.475217,112.248184
33.6641968,374,10.8421381,363.157862,112.410833
33.6846322,417,25.1529647,391.847035,112.573738
33.7050675,443,19.7554123,423.244588,112.736888
33.7255028,455,-1.61215225,456.612152,112.900273
33.7459381,484,-6.646258,490.646258,113.063882
33.7663734,524,0.483689885,523.51631,113.227706
33.7868088,545,-7.9371761,552.937176,113.391733
33.8072441,576,-0.400239109,576.400239,113.555953
33.8276794,606,14.2212178,591.778782,113.720357
33.8481147,578,-19.7726528,597.772653,113.884932
33.86855,538,-56.1394773,594.139477,114.04967
33.8889853,552,-29.585529,581.585529,114.21456
33.9094207,562,0.525977231,561.474023,114.37959
33.929856,527,-8.53108204,535.531082,114.544752
33.9502913,504,-1.66088973,505.66089,114.710035
33.9707266,471,-2.78382149,473.783821,114.875428
33.9911619,451,9.34458197,441.655418,115.04092
34.0115972,421,10.3092369,410.690763,115.206503
34.0320326,387,5.11547888,381.884521,115.372165
34.0524679,400,44.1704467,355.829553,115.537896
34.0729032,390,57.200411,332.799589,115.703686
34.0933385,323,10.1552191,312.844781,115.869525
34.1137738,275,-20.8530313,295.853031,116.035402
34.1342091,289,7.45767396,281.542326,116.201307
34.1546445,302,32.5987287,269.401271,116.367231
34.1750798,274,15.2906144,258.709386,116.533162
34.1955151,252,3.18676133,248.813239,116.699091
34.2159504,225,-14.4989676,239.498968,116.865008
34.2363857,235,4.14956848,230.850432,117.030902
34.256821,230,7.12539494,222.874605,117.196763
34.2772564,196,-19.4176048,215.417605,117.362582
34.2976917,196,-12.8116586,208.811659,117.528349
34.318127,202,-0.712595603,202.712596,117.694052
34.3385623,195,-2.14764485,197.147645,117.859683
34.3589976,183,-9.19972376,192.199724,118.025231
34.3794329,163,-24.8830569,187.883057,118.190686
34.3998683,157,-27.1673519,184.167352,118.356039
34.4203036,171,-10.0169369,181.016937,118.521279
34.4407389,179,0.568170898,178.431829,118.686397
34.4611742,178,1.56553996,176.43446,118.851383
34.4816095,162,-13.0680599,175.06806,119.016226
34.5020448,181,6.61307682,174.386923,119.180918
34.5224802,169,-5.44538272,174.445383,119.345448
34.5429155,162,-13.2376251,175.237625,119.509807
34.5633508,153,-23.6029081,176.602908,119.673985
34.5837861,143,-35.090922,178.090922,119.837973
34.6042214,157,-21.9938714,178.993871,120.001759
34.6246567,148,-30.7474581,178.747458,120.165336
34.6450921,141,-36.2522554,177.252255,120.328694
34.6655274,138,-36.791821,174.791821,120.491822
34.6859627,131,-40.7914497,171.79145,120.654712
34.706398,137,-32.1195709,169.119571,120.817353
34.7268333,154,-12.2323739,166.232374,120.979738
34.7472686,155,-8.33095656,163.330957,121.141855
34.767704,159,-1.67808392,160.678084,121.303696
34.7881393,130,-28.4987255,158.498725,121.465251
34.8085746,158,1.16191927,156.838081,121.626511
34.8290099,142,-13.6609362,155.660936,121.787467
34.8494452,146,-8.91186316,154.911863,121.94811
34.8698805,155,0.445596339,154.554404,122.108429
34.8903159,155,0.43097567,154.569024,122.268418
34.9107512,143,-11.9527384,154.952738,122.428065
34.9311865,158,2.28496413,155.715036,122.587362
34.9516218,133,-23.8515021,156.851502,122.7463
34.9720571,176,17.6273804,158.37262,122.90487
34.9924924,165,4.71209368,160.287906,123.063063
35.0129278,131,-31.5669868,162.566987,123.22087
35.0333631,153,-12.0787153,165.078715,123.378283
35.0537984,165,-2.55446766,167.554468,123.535291
35.0742337,168,-1.61905601,169.619056,123.691888
35.094669,170,-0.917100581,170.917101,123.848063
35.1151043,170,-1.28118523,171.281185,124.003809
35.1355397,155,-15.7863003,170.7863,124.159115
35.155975,146,-23.6297414,169.629741,124.313975
35.1764103,151,-16.9507461,167.950746,124.468379
35.1968456,131,-34.7491203,165.74912,124.622319
35.2172809,142,-21.191625,163.191625,124.775787
35.2377162,152,-9.04562071,161.045621,124.928773
35.2581516,135,-24.1218925,159.121892,125.08127
35.2785869,151,-6.6125966,157.612597,125.233269
35.2990222,142,-14.541444,156.541444,125.384762
35.3194575,141,-14.9296416,155.929642,125.53574
35.3398928,118,-37.7573044,155.757304,125.686196
35.3603281,125,-30.9466401,155.94664,125.836122
35.3807635,133,-23.3498331,156.349833,125.985508
35.4011988,143,-13.7945801,156.79458,126.134348
35.4216341,127,-30.2025157,157.202516,126.282634
35.4420694,121,-36.6453334,157.645333,126.430356
35.4625047,120,-38.2503615,158.250361,126.577508
35.48294,161,1.91080097,159.089199,126.724082
35.5033754,145,-15.1401755,160.140175,126.870069
35.5238107,138,-23.3960365,161.396036,127.015463
35.544246,146,-16.9765912,162.976591,127.160255
35.5646813,139,-25.9971969,164.997197,127.304437
35.5851166,167,-0.548590744,167.548591,127.448003
35.6055519,181,10.3087419,170.691258,127.590945
35.6259873,186,11.5431365,174.456863,127.733255
35.6464226,209,30.1723737,178.827626,127.874926
35.6668579,222,38.3011553,183.698845,128.01595
35.6872932,206,17.1564657,188.843534,128.156321
35.7077285,229,35.0472773,193.952723,128.296031
35.7281638,268,69.2369933,198.763007,128.435072
35.7485992,229,25.8018375,203.198163,128.573438
35.7690345,248,40.6044076,207.395592,128.711122
35.7894698,257,45.4239165,211.576083,128.848117
35.8099051,245,29.1032173,215.896783,128.984415
35.8303404,263,42.6050057,220.394994,129.12001
35.8507757,228,3.00178495,224.998215,129.254895
35.8712111,227,-2.64853596,229.648536,129.389063
35.8916464,214,-20.1804007,234.180401,129.522508
35.9120817,215,-23.3169798,238.31698,129.655222
35.932517,239,-2.72937057,241.729371,129.7872
35.9529523,215,-29.1332229,244.133223,129.918434
35.9733876,238,-7.36163946,245.361639,130.048919
35.993823,224,-21.4351687,245.435169,130.178648
36.0142583,203,-41.5135591,244.513559,130.307614
36.0346936,245,2.1421423,242.857858,130.435811
36.0551289,252,11.182972,240.817028,130.563234
36.0755642,207,-31.7790182,238.779018,130.689875
36.0959995,201,-36.1603324,237.160332,130.815729
36.1164349,200,-36.3794234,236.379423,130.940789
36.1368702,219,-17.8233251,236.823325,131.065051
36.1573055,213,-25.8144337,238.814434,131.188507
36.1777408,206,-36.5982201,242.59822,131.311152
36.1981761,247,-1.28382346,248.283823,131.43298
36.2186114,272,16.1864618,255.813538,131.553986
36.2390468,276,11.0871501,264.91285,131.674164
36.2594821,306,30.972274,275.027726,131.793508
36.2799174,321,35.750238,285.249762,131.912012
36.3003527,312,17.6994853,294.300515,132.029672
36.320788,340,39.2257262,300.774274,132.146482
36.3412234,355,51.3741973,303.625803,132.262436
36.3616587,319,16.4513442,302.548656,132.37753
36.382094,366,68.0679111,297.932089,132.491757
36.4025293,316,25.5520999,290.4479,132.605114
36.4229646,305,24.2927823,280.707218,132.717595
36.4433999,294,24.7208864,269.279114,132.829194
36.4638353,275,18.1460975,256.853903,132.939908
36.4842706,241,-3.23378561,244.233786,133.04973
36.5047059,208,-24.1428108,232.142811,133.158657
36.5251412,213,-8.07553812,221.075538,133.266684
36.5455765,220,8.72111048,211.27889,133.373806
36.5660118,168,-34.8154648,202.815465,133.480017
36.5864472,199,3.36152805,195.638472,133.585315
36.6068825,165,-24.6492988,189.649299,133.689695
36.6273178,166,-18.7021716,184.702172,133.793151
36.6477531,198,17.3485835,180.651417,133.89568
36.6681884,158,-19.3686312,177.368631,133.997277
36.6886237,160,-14.7472994,174.747299,134.097939
36.7090591,125,-47.7066518,172.706652,134.197661
36.7294944,134,-37.1825816,171.182582,134.29644
36.7499297,135,-35.0654156,170.065416,134.39427
36.770365,155,-14.2387927,169.238793,134.491149
36.7908003,148,-20.6345126,168.634513,134.587072
36.8112356,167,-1.16515446,168.165154,134.682036
36.831671,154,-13.7665346,167.766535,134.776037
36.8521063,116,-51.4223506,167.422351,134.869072
36.8725416,147,-20.1592417,167.159242,134.961136
36.8929769,125,-42.0116061,167.011606,135.052227
36.9134122,127,-40.0186281,167.018628,135.142341
36.9338475,118,-49.2177941,167.217794,135.231475
36.9542829,120,-47.6560415,167.656041,135.319625
36.9747182,119,-49.4008655,168.400865,135.406789
36.9951535,122,-47.5314078,169.531408,135.492962
37.0155888,126,-45.1286461,171.128646,135.578143
37.0360241,117,-56.27211,173.27211,135.662328
37.0564594,128,-48.0361921,176.036192,135.745514
37.0768948,147,-32.4779186,179.477919,135.827699
37.0973301,164,-19.6090743,183.609074,135.908879
37.1177654,186,-2.35740905,188.357409,135.989052
37.1382007,181,-12.5311162,193.531116,136.068216
37.158636,188,-10.8300254,198.830025,136.146367
37.1790713,215,10.9979443,204.002056,136.223504
37.1995067,227,18.0525808,208.947419,136.299624
37.219942,252,38.2129113,213.787089,136.374724
37.2403773,238,19.27487,218.72513,136.448803
37.2608126,268,44.1546337,223.845366,136.521858
37.2812479,268,39.0065596,228.99344,136.593887
37.3016832,281,47.1956387,233.804361,136.664888
37.3221186,278,40.2122936,237.787706,136.734859
37.3425539,242,1.60114433,240.398856,136.803799
37.3629892,274,32.7790494,241.220951,136.871705
37.3834245,276,35.8254309,240.174569,136.938575
37.4038598,267,29.4127016,237.587298,137.004409
37.4242951,280,46.0071991,233.992801,137.069204
37.4447305,249,19.146783,229.853217,137.132959
37.4651658,214,-11.4761004,225.4761,137.195672
37.4856011,215,-6.10001579,221.100016,137.257342
37.5060364,227,10.0607566,216.939243,137.317968
37.5264717,253,39.889123,213.110877,137.377548
37.546907,207,-2.63273334,209.632733,137.436082
37.5673424,222,15.6107564,206.389244,137.493568
37.5877777,208,4.71812419,203.281876,137.550005
37.608213,188,-12.3215538,200.321554,137.605393
37.6286483,196,-1.59224437,197.592244,137.659729
37.6490836,189,-6.16016112,195.160161,137.713015
37.6695189,160,-33.0272996,193.0273,137.765248
37.6899543,176,-15.1712199,191.17122,137.816428
37.7103896,164,-25.5868607,189.586861,137.866555
37.7308249,156,-32.2630185,188.263018,137.915628
37.7512602,145,-42.1615753,187.161575,137.963647
37.7716955,141,-45.1722898,186.17229,138.010611
37.7921308,152,-33.3122577,185.312258,138.05652
37.8125662,142,-42.6229386,184.622939,138.101374
37.8330015,160,-24.1304849,184.130485,138.145172
37.8534368,139,-44.8162395,183.81624,138.187915
37.8738721,121,-62.6278107,183.627811,138.229603
37.8943074,166,-17.4980133,183.498013,138.270234
37.9147427,175,-8.36550127,183.365501,138.309811
37.9351781,166,-17.1599163,183.159916,138.348333
37.9556134,142,-40.7889232,182.788923,138.385799
37.9760487,136,-46.1359168,182.135917,138.422211
37.996484,149,-32.1453408,181.145341,138.45757
38.0169193,113,-67.0104057,180.010406,138.491874
38.0373546,156,-22.6854085,178.685409,138.525126
38.05779,127,-50.1807548,177.180755,138.557325
38.0782253,149,-26.5593038,175.559304,138.588472
38.0986606,139,-34.9013611,173.901361,138.618569
38.1190959,136,-36.2912507,172.291251,138.647615
38.1395312,143,-27.8111142,170.811114,138.675613
38.1599665,123,-46.5320427,169.532043,138.702562
38.1804019,174,5.49435962,168.50564,138.728463
38.2008372,139,-28.7549055,167.754905,138.753319
38.2212725,168,0.742910941,167.257089,138.77713
38.2417078,128,-38.9535569,166.953557,138.799898
38.2621431,165,-1.74220323,166.742203,138.821623
38.2825784,170,3.47529612,166.524704,138.842307
38.3030138,140,-26.2397837,166.239784,138.861952
38.3234491,142,-23.8963066,165.896307,138.880559
38.3438844,160,-5.56166762,165.561668,138.89813
38.3643197,179,13.6755312,165.324469,138.914666
38.384755,132,-33.2703308,165.270331,138.930169
38.4051903,137,-28.4829193,165.482919,138.944641
38.4256257,142,-24.0327802,166.03278,138.958084
38.446061,125,-41.9107405,166.91074,138.9705
38.4664963,153,-14.9124668,167.912467,138.981891
38.4869316,134,-34.6041758,168.604176,138.992258
38.5073669,152,-16.5668789,168.566879,139.001604
38.5278022,145,-22.7845327,167.784533,139.009932
38.5482376,131,-35.6526335,166.652633,139.017243
38.5686729,142,-23.5410595,165.541059,139.023539
38.5891082,144,-20.487049,164.487049,139.028824
38.6095435,142,-21.3193748,163.319375,139.0331
38.6299788,146,-15.9879163,161.987916,139.036368
38.6504141,159,-1.65173479,160.651735,139.038633
38.6708495,135,-24.5125841,159.512584,139.039896
38.6912848,169,10.3199381,158.680062,139.04016
38.7117201,145,-13.1654425,158.165442,139.039428
38.7321554,144,-13.8891373,157.889137,139.037703
38.7525907,154,-3.82369988,157.8237,139.034988
38.773026,140,-17.9446322,157.944632,139.031285
38.7934614,156,-2.2315692,158.231569,139.026598
38.8138967,171,12.3183673,158.681633,139.02093
38.834332,152,-7.30470337,159.304703,139.014284
38.8547673,163,2.89448624,160.105514,139.006664
38.8752026,173,11.912643,161.087357,138.998072
38.8956379,142,-20.2819531,162.281953,138.988512
38.9160733,153,-10.7249251,163.724925,138.977987
38.9365086,184,18.5403853,165.459615,138.966502
38.9569439,176,8.46255852,167.537441,138.954058
38.9773792,188,17.9854355,170.014564,138.940661
38.9978145,155,-17.9402537,172.940254,138.926313
39.0182499,189,12.6734931,176.326507,138.911019
39.0386852,189,8.86281823,180.137182,138.894782
39.0591205,194,9.71199299,184.288007,138.877606
39.0795558,209,20.3544446,188.645555,138.859495
39.0999911,209,15.9305352,193.069465,138.840453
39.1204264,206,8.5398623,197.460138,138.820483
39.1408618,204,2.24571295,201.754287,138.799591
39.1612971,199,-6.85264149,205.852641,138.777779
39.1817324,212,2.4692352,209.530765,138.755053
39.2021677,197,-15.4345156,212.434516,138.731417
39.222603,207,-7.22333348,214.223333,138.706874
39.2430383,228,13.2307381,214.769262,138.68143
39.2634737,201,-13.2361976,214.236198,138.655088
39.283909,223,10.0322166,212.967783,138.627854
39.3043443,225,13.698109,211.301891,138.599731
39.3247796,221,11.531112,209.468888,138.570724
39.3452149,206,-1.63205068,207.632051,138.540838
39.3656502,226,20.0307286,205.969271,138.510077
39.3860856,236,31.3274059,204.672594,138.478447
39.4065209,197,-6.97955699,203.979557,138.445952
39.4269562,211,6.70846914,204.291531,138.412596
39.4473915,235,29.4008746,205.599125,138.378386
39.4678268,251,42.9317992,208.068201,138.343325
39.4882621,207,-4.76934192,211.769342,138.307419
39.5086975,229,12.1826258,216.817374,138.270673
39.5291328,206,-17.3524186,223.352419,138.233092
39.5495681,228,-3.54033728,231.540337,138.194681
39.5700034,266,24.4533237,241.546676,138.155445
39.5904387,261,7.50151272,253.498487,138.11539
39.610874,258,-9.42863396,267.428634,138.074521
39.6313094,293,9.82223246,283.177768,138.032843
39.6517447,332,31.7429377,300.257062,137.990361
39.67218,346,28.2818712,317.718129,137.947082
39.6926153,353,18.7858091,334.214191,137.90301
39.7130506,352,3.6536152,348.346385,137.858151
39.7334859,380,20.8174076,359.182592,137.812511
39.7539213,372,5.43021844,366.569782,137.766095
39.7743566,335,-35.9946858,370.994686,137.71891
39.7947919,332,-41.1117172,373.111717,137.67096
39.8152272,341,-32.3500414,373.350041,137.622251
39.8356625,377,5.1296283,371.870372,137.57279
39.8560978,338,-30.7664566,368.766457,137.522582
39.8765332,366,1.77070171,364.229298,137.471634
39.8969685,350,-8.53318551,358.533186,137.41995
39.9174038,336,-15.9050831,351.905083,137.367538
39.9378391,376,31.5776965,344.422303,137.314402
39.9582744,353,16.9648201,336.03518,137.26055
39.9787097,329,2.2828296,326.71717,137.205987
39.9991451,351,34.4068792,316.593121,137.150719
40.0195804,301,-4.97767462,305.977675,137.094753
40.0400157,297,1.72204553,295.277954,137.038095
40.060451,288,3.14582846,284.854172,136.980751
40.0808863,286,11.0370164,274.962984,136.922728
40.1013216,267,1.22167936,265.778321,136.864031
40.121757,266,8.54698086,257.453019,136.804668
40.1421923,249,-1.08274147,250.082741,136.744644
40.1626276,260,16.2551557,243.744844,136.683966
40.1830629,267,28.467463,238.532537,136.622641
40.2034982,242,7.51614872,234.483851,136.560675
40.2239335,304,72.3935674,231.606433,136.498075
40.2443689,270,40.2110367,229.788963,136.434847
40.2648042,280,51.2921943,228.707806,136.370998
40.2852395,238,10.1113059,227.888694,136.306535
40.3056748,252,25.1952682,226.804732,136.241464
40.3261101,244,19.0084065,224.991593,136.175792
40.3465454,260,37.7441641,222.255836,136.109526
40.3669808,235,16.2890008,218.710999,136.042673
40.3874161,265,50.4016973,214.598303,135.975239
40.4078514,248,37.8691145,210.130886,135.907232
40.4282867,236,30.5778184,205.422182,135.838658
40.448722,227,26.4425253,200.557475,135.769524
40.4691573,232,36.3845764,195.615424,135.699838
40.4895927,225,34.2117575,190.788242,135.629605
40.510028,216,29.7090955,186.290904,135.558834
40.5304633,226,43.7079657,182.292034,135.487531
40.5508986,214,35.1399973,178.860003,135.415703
40.5713339,214,37.997077,176.002923,135.343358
40.5917692,237,63.3206631,173.679337,135.270502
40.6122046,225,53.1850482,171.814952,135.197143
40.6326399,223,52.688005,170.311995,135.123287
40.6530752,235,65.9460159,169.053984,135.048943
40.6735105,220,52.0889143,167.911086,134.974117
40.6939458,239,72.2248448,166.775155,134.898816
40.7143811,232,66.410365,165.589635,134.823049
40.7348165,241,76.6448763,164.355124,134.746821
40.7552518,229,65.9056675,163.094332,134.670141
40.7756871,247,85.1674342,161.832566,134.593015
40.7961224,247,86.4182832,160.581717,134.515451
40.8165577,245,85.6487867,159.351213,134.437457
40.836993,220,61.8379259,158.162074,134.35904
40.8574284,227,69.9552928,157.044707,134.280207
40.8778637,235,78.9705736,156.029426,134.200965
40.898299,246,90.8599052,155.140095,134.121323
40.9187343,229,74.6113907,154.388609,134.041288
40.9391696,237,83.2247329,153.775267,133.960866
40.9596049,251,97.7058719,153.294128,133.880066
40.9800403,257,104.063559,152.936441,133.798895
41.0004756,243,90.3085352,152.691465,133.717361
41.0209109,221,68.4461988,152.553801,133.63547
41.0413462,277,124.463828,152.536172,133.553232
41.0617815,219,66.3689321,152.631068,133.470653
41.0822168,235,82.1515103,152.84849,133.38774
41.1026522,235,81.8183063,153.181694,133.304503
41.1230875,230,76.3589093,153.641091,133.220947
41.1435228,224,69.756874,154.243126,133.137081
41.1639581,221,65.9868382,155.013162,133.052912
41.1843934,208,52.0331951,155.966805,132.968448
41.2048287,246,88.8684763,157.131524,132.883697
41.2252641,215,56.4470936,158.552906,132.798666
41.2456994,231,70.7384338,160.261566,132.713364
41.2661347,216,53.7151545,162.284846,132.627796
41.28657,222,57.3594044,164.640596,132.541972
41.3070053,230,62.6850986,167.314901,132.455899
41.3274406,225,54.749546,170.250454,132.369585
41.347876,207,33.6472918,173.352708,132.283037
41.3683113,251,74.4787683,176.521232,132.196263
41.3887466,203,23.2933284,179.706672,132.109271
41.4091819,225,42.037621,182.962379,132.022069
41.4296172,206,19.5495658,186.450434,131.934663
41.4500525,203,12.6113822,190.388618,131.847063
41.4704879,199,4.02300855,194.976991,131.759275
41.4909232,206,5.62237726,200.377623,131.671308
41.5113585,235,28.3032154,206.696785,131.583168
41.5317938,246,32.0599772,213.940023,131.494865
41.5522291,223,1.08062957,221.91937,131.406405
41.5726644,210,-20.173109,230.173109,131.317796
41.5930998,242,4.03287757,237.967122,131.229046
41.6135351,244,-0.392086596,244.392087,131.140163
41.6339704,265,16.2207603,248.77924,131.051155
41.6544057,264,13.0639527,250.936047,130.962028
41.674841,227,-24.0831544,251.083154,130.872791
41.6952764,244,-5.6102697,249.61027,130.783452
41.7157117,228,-18.7466184,246.746618,130.694018
41.736147,240,-2.54333592,242.543336,130.604497
41.7565823,251,13.9350442,237.064956,130.514896
41.7770176,226,-4.55936762,230.559368,130.425224
41.7974529,243,19.550607,223.449393,130.335488
41.8178883,233,16.8138055,216.186194,130.245695
41.8383236,246,36.8891324,209.110868,130.155853
41.8587589,204,1.55887752,202.441122,130.065971
41.8791942,228,31.7147429,196.285257,129.976055
41.8996295,221,30.305993,190.694007,129.886113
41.9200648,216,30.303569,185.696431,129.796152
41.9405002,198,16.6865522,181.313448,129.706181
41.9609355,223,45.4449277,177.555072,129.616207
41.9813708,192,17.5997467,174.400253,129.526238
42.0018061,163,-8.76016598,171.760166,129.43628
42.0222414,191,21.5037872,169.496213,129.346343
42.0426767,215,47.5372552,167.462745,129.256432
42.0631121,202,36.3819265,165.618074,129.166556
42.0835474,198,33.956708,164.043292,129.076722
42.1039827,186,23.1635819,162.836418,128.986938
42.124418,208,45.9798499,162.02015,128.897211
42.1448533,171,9.44638276,161.553617,128.807548
42.1652886,195,33.619803,161.380197,128.717958
42.185724,189,27.4859058,161.514094,128.628447
42.2061593,175,12.9954357,162.004564,128.539023
42.2265946,176,13.1089233,162.891077,128.449692
42.2470299,156,-8.16676606,164.166766,128.360464
42.2674652,195,29.1926326,165.807367,128.271344
42.2879005,158,-9.76682415,167.766824,128.182341
42.3083359,215,45.0465892,169.953411,128.093461
42.3287712,178,5.79471624,172.205284,128.004712
42.3492065,176,1.72447212,174.275528,127.916101
42.3696418,185,9.12424866,175.875751,127.827635
42.3900771,167,-9.76812093,176.768121,127.739321
42.4105124,175,-1.85736555,176.857366,127.651168
42.4309478,188,11.7933409,176.206659,127.56318
42.4513831,208,33.0253982,174.974602,127.475367
42.4718184,179,5.67238985,173.32761,127.387735
42.4922537,187,15.6092337,171.390766,127.300291
42.512689,153,-16.2573489,169.257349,127.213042
42.5331243,169,1.97669816,167.023302,127.125995
42.5535597,166,1.1973728,164.802627,127.039157
42.573995,159,-3.70932902,162.709329,126.952535
42.5944303,176,15.175426,160.824574,126.866136
42.6148656,159,-0.177899313,159.177899,126.779966
42.6353009,161,3.23774448,157.762256,126.694034
42.6557362,174,17.3989292,156.601071,126.608345
42.6761716,145,-10.7482976,155.748298,126.522906
42.6966069,143,-11.9500594,154.950059,126.437725
42.7170422,179,24.753649,154.246351,126.352807
42.7374775,157,3.29113644,153.708864,126.26816
42.7579128,167,13.6551973,153.344803,126.18379
42.7783481,167,13.8407513,153.159249,126.099704
42.7987835,162,8.84972367,153.150276,126.015909
42.8192188,162,8.65855975,153.34144,125.93241
42.8396541,186,32.2222061,153.777794,125.849215
42.8600894,152,-2.49859354,154.498594,125.76633
42.8805247,150,-5.54250144,155.542501,125.683761
42.90096,170,13.0539569,156.946043,125.601516
42.9213954,146,-12.7337087,158.733709,125.519599
42.9418307,144,-16.9195159,160.919516,125.438018
42.962266,137,-26.5436619,163.543662,125.356779
42.9827013,167,0.395985983,166.604014,125.275888
43.0031366,152,-17.9958666,169.995867,125.195352
43.0235719,183,9.42006079,173.579939,125.115175
43.0440073,170,-7.07837068,177.078371,125.035366
43.0644426,186,5.7614616,180.238538,124.955929
43.0848779,183,-0.0782190703,183.078219,124.876871
43.1053132,170,-15.709563,185.709563,124.798198
43.1257485,163,-25.2999318,188.299932,124.719916
43.1461838,164,-26.9627103,190.96271,124.64203
43.1666192,176,-17.6758615,193.675862,124.564547
43.1870545,191,-5.28872005,196.28872,124.487472
43.2074898,204,5.39072328,198.609277,124.410811
43.2279251,192,-8.52655346,200.526553,124.33457
43.2483604,179,-23.0763993,202.076399,124.258755
43.2687957,180,-23.4420066,203.442007,124.183371
43.2892311,184,-20.8919606,204.891961,124.108424
43.3096664,180,-26.6687522,206.668752,124.033919
43.3301017,212,3.07562081,208.924379,123.959862
43.350537,173,-38.7363317,211.736332,123.886258
43.3709723,192,-23.1546856,215.154686,123.813113
43.3914076,216,-3.22829332,219.228293,123.740431
43.411843,204,-19.9822841,223.982284,123.66822
43.4322783,219,-10.356578,229.356578,123.596482
43.4527136,234,-1.12140996,235.12141,123.525225
43.4731489,221,-19.8837369,240.883737,123.454452
43.4935842,262,15.8575065,246.142493,123.38417
43.5140195,250,-0.371727843,250.371728,123.314382
43.5344549,247,-6.12834498,253.128345,123.245095
43.5548902,253,-1.14677858,254.146779,123.176312
43.5753255,227,-26.3710859,253.371086,123.10804
43.5957608,256,5.08634099,250.913659,123.040282
43.6161961,260,13.0141186,246.985881,122.973043
43.6366314,212,-29.8446671,241.844667,122.906329
43.6570668,233,-2.75443404,235.754434,122.840144
43.6775021,212,-16.9921085,228.992109,122.774492
43.6979374,210,-11.8598312,221.859831,122.709378
43.7183727,201,-13.6619145,214.661914,122.644806
43.738808,195,-12.6817626,207.681763,122.580781
43.7592433,167,-34.1720341,201.172034,122.517308
43.7796787,195,-0.330657824,195.330658,122.45439
43.800114,178,-12.166923,190.166923,122.392032
43.8205493,181,-4.60868069,185.608681,122.330238
43.8409846,157,-24.6566165,181.656617,122.269012
43.8614199,159,-19.2266515,178.226651,122.208359
43.8818552,173,-2.20598251,175.205983,122.148281
43.9022906,136,-36.494175,172.494175,122.088784
43.9227259,143,-27.0257411,170.025741,122.029872
43.9431612,144,-23.7675416,167.767542,121.971547
43.9635965,142,-23.7241009,165.724101,121.913814
43.9840318,147,-16.9622604,163.96226,121.856676
44.0044671,137,-25.5297069,162.529707,121.800138
44.0249025,141,-20.4222407,161.422241,121.744202
44.0453378,137,-23.6409073,160.640907,121.688873
44.0657731,148,-12.2024179,160.202418,121.634153
44.0862084,124,-36.135449,160.135449,121.580046
44.1066437,135,-25.462404,160.462404,121.526556
44.127079,137,-24.1716312,161.171631,121.473685
44.1475144,138,-24.1942657,162.194266,121.421438
44.1679497,128,-35.3999403,163.39994,121.369816
44.188385,119,-45.6193799,164.61938,121.318824
44.2088203,147,-18.6852633,165.685263,121.268464
44.2292556,149,-17.3864195,166.386419,121.218739
44.249691,149,-17.6215853,166.621585,121.169651
44.2701263,146,-20.4318612,166.431861,121.121205
44.2905616,135,-30.9451123,165.945112,121.073402
44.3109969,140,-25.2982031,165.298203,121.026245
44.3314322,130,-34.5779667,164.577967,120.979738
44.3518675,160,-3.81695304,163.816953,120.933881
44.3723029,151,-12.0815493,163.081549,120.888678
44.3927382,136,-26.4994912,162.499491,120.844132
44.4131735,126,-35.9210645,161.921065,120.800244
44.4336088,133,-28.4798586,161.479859,120.757017
44.4540441,130,-31.3464656,161.346466,120.714453
44.4744794,120,-41.6541345,161.654135,120.672554
44.4949148,145,-17.534009,162.534009,120.631322
